seed,param,trial,latent,predicted,stdev
4,theta,1,0.130099,0.676796,0.602568
4,theta,2,-0.12282,-0.054754,0.606498
4,theta,3,1.289565,1.132695,0.585043
4,theta,4,0.357634,0.660635,0.608594
4,theta,5,-0.029298,-0.241092,0.559681
4,theta,6,0.007249,-0.097541,0.561186
4,theta,7,-0.646612,-0.604748,0.534863
4,theta,8,1.560342,1.18465,0.586522
4,theta,9,0.74458,1.002995,0.575489
4,theta,10,1.896682,0.871029,0.599906
4,theta,11,1.710752,1.695135,0.674056
4,theta,12,-1.04818,-0.753714,0.558959
4,theta,13,1.764336,0.418925,0.639828
4,theta,14,0.651955,0.575956,0.534462
4,theta,15,-0.534916,-1.332665,0.598145
4,theta,16,-0.615741,-0.05741,0.649389
4,theta,17,-0.451976,0.152973,0.596299
4,theta,18,-1.438485,-0.59858,0.593516
4,theta,19,0.66095,-0.029344,0.660758
4,theta,20,-0.458496,0.167007,0.553785
4,theta,21,0.02311,0.856248,0.57633
4,theta,22,-0.463746,0.393613,0.562299
4,theta,23,0.900885,0.679748,0.61962
4,theta,24,0.679253,1.063195,0.594678
4,theta,25,-0.996593,-1.133815,0.56755
4,theta,26,-0.690365,-0.9066,0.585123
4,theta,27,-1.172054,-1.729325,0.57331
4,theta,28,-0.422175,-1.066495,0.642289
4,theta,29,0.041618,0.13045,0.5523
4,theta,30,-0.19165,0.745346,0.609934
4,theta,31,0.042409,-0.100816,0.592104
4,theta,32,-0.189797,0.612466,0.55337
4,theta,33,1.361994,1.39355,0.633486
4,theta,34,0.21071,0.082828,0.542174
4,theta,35,-1.474462,-0.046933,0.565603
4,theta,36,0.449329,0.028349,0.58651
4,theta,37,1.759912,1.411375,0.64562
4,theta,38,-0.092881,-0.370379,0.556036
4,theta,39,-0.289013,-0.52469,0.549869
4,theta,40,0.319911,0.278564,0.598288
4,theta,41,-0.840889,-0.909811,0.637514
4,theta,42,2.142331,1.323835,0.684273
4,theta,43,0.538702,0.006637,0.544094
4,theta,44,-1.436395,-1.77317,0.598312
4,theta,45,0.956936,0.315332,0.529618
4,theta,46,-0.768225,-0.010227,0.571243
4,theta,47,0.145712,0.562438,0.558529
4,theta,48,1.689578,1.434835,0.602806
4,theta,49,0.339361,-0.25029,0.576565
4,theta,50,1.995211,1.024805,0.60366
4,theta,51,-1.519419,-1.088165,0.678668
4,theta,52,0.348913,0.507712,0.581648
4,theta,53,0.386978,-0.005433,0.544784
4,theta,54,1.856491,0.7528,0.614665
4,theta,55,-0.532075,0.019379,0.548036
4,theta,56,0.665354,0.858018,0.637816
4,theta,57,-1.15367,-0.34414,0.580106
4,theta,58,0.181282,0.561785,0.558642
4,theta,59,0.415274,0.09719,0.591864
4,theta,60,-0.257241,0.738274,0.578407
