seed,param,trial,latent,predicted,stdev
22,theta,1,0.572452,1.08042,0.452506
22,theta,2,0.12473,0.226856,0.415289
22,theta,3,-0.290264,-0.195908,0.391926
22,theta,4,-0.555262,-0.163248,0.45763
22,theta,5,-0.379447,-0.547846,0.39743
22,theta,6,0.669679,0.490115,0.473278
22,theta,7,-0.771065,-0.878736,0.51938
22,theta,8,-0.425614,-0.194051,0.362573
22,theta,9,-1.82213,-1.39817,0.519767
22,theta,10,1.298472,1.040255,0.481837
22,theta,11,0.617165,0.478286,0.447412
22,theta,12,-0.898536,-1.26674,0.531072
22,theta,13,-0.710842,-0.665134,0.520337
22,theta,14,-1.489209,-0.910578,0.497489
22,theta,15,2.265461,1.87453,0.540377
22,theta,16,-1.880349,-0.788866,0.530677
22,theta,17,0.834376,0.838524,0.444317
22,theta,18,-0.053756,-0.145131,0.46291
22,theta,19,0.972489,0.861834,0.448232
22,theta,20,-1.386538,-0.220578,0.423874
22,theta,21,-2.219035,-2.049625,0.529777
22,theta,22,0.417018,-0.080243,0.440914
22,theta,23,-0.572135,-0.496343,0.402486
22,theta,24,1.296592,0.717356,0.43014
22,theta,25,1.774016,1.565245,0.511916
22,theta,26,-1.116804,-0.950326,0.411756
22,theta,27,-0.839454,-0.196751,0.39456
22,theta,28,0.638969,0.240818,0.424423
22,theta,29,0.059356,0.524169,0.423409
22,theta,30,-1.733694,-0.686306,0.463356
22,theta,31,-0.83988,-1.276295,0.504335
22,theta,32,-1.899946,-1.21303,0.528731
22,theta,33,0.232931,0.312676,0.416625
22,theta,34,0.759386,0.276484,0.442838
22,theta,35,1.03584,1.14983,0.470926
22,theta,36,-1.69947,-1.17441,0.487632
22,theta,37,1.543928,1.110385,0.459133
22,theta,38,0.404054,0.43235,0.442013
22,theta,39,-0.343975,-0.089393,0.388423
22,theta,40,1.400637,1.06771,0.449426
22,theta,41,0.815972,0.378232,0.431987
22,theta,42,-0.013119,-0.312917,0.588044
22,theta,43,0.530229,0.137898,0.447264
22,theta,44,-0.179136,-0.210808,0.408657
22,theta,45,-1.372439,-1.65795,0.491467
22,theta,46,0.986543,0.858694,0.459108
22,theta,47,0.346975,0.70534,0.534674
22,theta,48,0.074206,-0.335654,0.53021
22,theta,49,0.522987,0.303542,0.448375
22,theta,50,-0.967616,-1.78845,0.558863
22,theta,51,-0.981997,0.393434,0.433805
22,theta,52,0.181482,-0.09186,0.397205
22,theta,53,1.172504,0.311007,0.400182
22,theta,54,0.144584,0.706136,0.420012
22,theta,55,-0.296841,-0.646787,0.461741
22,theta,56,-0.184209,-0.816142,0.470779
22,theta,57,0.486794,0.4901,0.445161
22,theta,58,-0.86728,-0.897388,0.595418
22,theta,59,0.641027,0.548442,0.486856
22,theta,60,-0.302178,-0.652884,0.499666
22,theta,61,0.401022,0.685172,0.431575
22,theta,62,0.962347,0.279725,0.444602
22,theta,63,-0.463386,-0.406596,0.445227
22,theta,64,-0.500204,-0.522936,0.427551
22,theta,65,0.384443,-0.113284,0.422172
22,theta,66,-0.300594,-0.012134,0.375957
22,theta,67,-0.915029,-0.625363,0.470537
22,theta,68,0.48306,0.177501,0.42333
22,theta,69,0.955296,1.16964,0.475344
22,theta,70,0.573886,0.73588,0.437885
22,theta,71,0.991673,0.584524,0.428472
22,theta,72,-1.34471,-1.600745,0.486056
22,theta,73,-1.578205,-1.211245,0.521415
22,theta,74,-0.226116,0.306626,0.464426
22,theta,75,-0.14129,-0.234615,0.367769
22,theta,76,-0.308895,-0.296082,0.384825
22,theta,77,-0.604863,-0.685659,0.431581
22,theta,78,1.541581,1.608485,0.517493
22,theta,79,0.909682,1.134525,0.455662
22,theta,80,0.125124,0.297174,0.417933
22,theta,81,-0.931781,-0.720802,0.461202
22,theta,82,1.055632,0.639066,0.469518
22,theta,83,-0.265109,0.314603,0.354185
22,theta,84,-1.0582,-0.849525,0.540757
22,theta,85,-1.125581,-1.17536,0.538925
22,theta,86,1.255055,1.163355,0.456468
22,theta,87,1.123732,0.45152,0.499263
22,theta,88,-0.241549,-0.205962,0.472016
22,theta,89,1.826986,1.255605,0.469485
22,theta,90,0.161445,0.047801,0.494961
22,theta,91,-0.926009,-0.539366,0.49372
22,theta,92,-1.633721,-1.309795,0.527973
22,theta,93,-0.726302,-0.59495,0.526508
22,theta,94,-0.27883,-0.439802,0.515706
22,theta,95,-1.009302,-0.662817,0.475583
22,theta,96,0.420223,0.613853,0.428137
22,theta,97,0.914881,0.381414,0.398729
22,theta,98,0.84326,0.506832,0.426662
22,theta,99,-0.569154,-0.41894,0.519901
22,theta,100,-0.176409,-0.427413,0.419816
22,theta,101,0.488289,0.226498,0.400131
22,theta,102,1.177177,1.40863,0.464407
22,theta,103,-0.060812,0.19874,0.389883
22,theta,104,1.328799,1.31786,0.496195
22,theta,105,1.314604,0.945531,0.437746
22,theta,106,-1.006478,-0.392424,0.43391
22,theta,107,-0.227916,0.37022,0.404647
22,theta,108,-0.681428,-1.177705,0.492381
22,theta,109,-0.462784,-0.711738,0.420663
22,theta,110,3.01825,1.46527,0.504587
22,theta,111,0.995519,1.376555,0.484231
22,theta,112,-0.116405,-0.105448,0.423616
22,theta,113,-0.812707,-1.08478,0.545445
22,theta,114,0.205346,0.42758,0.420851
22,theta,115,1.53243,1.618775,0.519251
22,theta,116,0.629518,0.38233,0.428764
22,theta,117,-1.364983,-1.039255,0.487407
22,theta,118,0.465579,0.229644,0.387195
22,theta,119,0.120669,0.432647,0.40243
22,theta,120,0.011798,0.051994,0.473564
22,theta,121,0.322644,0.146886,0.33679
22,theta,122,-0.286942,-0.072926,0.434071
22,theta,123,-0.271599,-0.614148,0.468759
22,theta,124,-1.180012,-1.12972,0.557139
22,theta,125,2.418493,1.988675,0.55417
22,theta,126,-0.050475,-0.435442,0.513878
22,theta,127,0.406032,0.136636,0.455091
22,theta,128,-0.481583,0.496889,0.510313
22,theta,129,1.149094,1.36226,0.496749
22,theta,130,-0.242167,-0.36424,0.491245
22,theta,131,0.657997,0.597888,0.389154
22,theta,132,-0.369509,-0.170027,0.354977
22,theta,133,-0.218211,-0.096771,0.457937
22,theta,134,-0.305032,-0.332404,0.375706
22,theta,135,1.136237,1.340505,0.529081
22,theta,136,-0.246099,-0.185306,0.392913
22,theta,137,-1.045629,-0.461812,0.452363
22,theta,138,-0.080813,0.124315,0.408414
22,theta,139,1.260663,1.286415,0.477887
22,theta,140,1.377299,0.791568,0.454287
22,theta,141,0.185784,0.036929,0.416136
22,theta,142,-1.127029,-1.53163,0.56221
22,theta,143,-1.598269,-1.147445,0.508405
22,theta,144,0.059459,0.172366,0.374269
22,theta,145,-0.342143,-0.246824,0.435345
22,theta,146,0.891043,0.907134,0.487503
22,theta,147,0.735709,1.171115,0.467801
22,theta,148,0.064539,0.280686,0.447789
22,theta,149,-0.470554,-0.686194,0.459154
22,theta,150,-0.662166,-1.417015,0.611142
