seed,param,trial,latent,predicted,stdev
24,theta,1,-0.767922,-0.834112,0.5154
24,theta,2,-0.347824,0.038908,0.479078
24,theta,3,0.131254,0.392814,0.45272
24,theta,4,1.095538,1.219645,0.503563
24,theta,5,-0.999464,-0.762131,0.478125
24,theta,6,-0.125851,-0.429655,0.497683
24,theta,7,-1.511082,-1.48285,0.591257
24,theta,8,-0.185598,-1.366945,0.534268
24,theta,9,-0.235929,0.21194,0.506698
24,theta,10,0.237233,0.394767,0.426547
24,theta,11,0.88808,1.084615,0.502348
24,theta,12,1.125433,0.620746,0.471198
24,theta,13,0.010178,-0.594707,0.525058
24,theta,14,-0.323248,-0.886875,0.561873
24,theta,15,-1.233342,-0.624528,0.436757
24,theta,16,0.292718,0.097745,0.512328
24,theta,17,0.186705,-0.225485,0.471878
24,theta,18,0.224337,-0.19645,0.437845
24,theta,19,0.08402,0.513178,0.4925
24,theta,20,-1.551615,-1.04173,0.576932
24,theta,21,-0.152535,-1.16122,0.508823
24,theta,22,0.296611,0.409718,0.517832
24,theta,23,-0.69091,-1.077095,0.572325
24,theta,24,1.064848,0.388321,0.435779
24,theta,25,-1.480243,-1.34541,0.52773
24,theta,26,-0.525938,-0.934956,0.495897
24,theta,27,-1.042618,-0.115578,0.432708
24,theta,28,0.464118,0.926997,0.481216
24,theta,29,-1.588951,-1.45109,0.504916
24,theta,30,0.32131,-0.01712,0.47514
24,theta,31,0.538436,0.313734,0.435407
24,theta,32,0.516006,1.019695,0.513109
24,theta,33,-2.148102,-1.8688,0.553707
24,theta,34,0.242645,0.157756,0.483748
24,theta,35,0.886505,0.696178,0.492729
24,theta,36,-2.931719,-2.056165,0.527778
24,theta,37,0.096122,0.781174,0.516003
24,theta,38,0.120666,0.123078,0.489531
24,theta,39,1.525436,1.377765,0.532209
24,theta,40,0.709883,0.503092,0.49072
24,theta,41,0.240393,0.367753,0.502062
24,theta,42,-0.474097,-0.40815,0.524054
24,theta,43,2.080088,1.377325,0.540331
24,theta,44,2.251371,1.291555,0.510448
24,theta,45,0.241273,0.423038,0.47545
24,theta,46,-0.253611,-0.702808,0.444448
24,theta,47,-0.397802,-0.090565,0.416195
24,theta,48,-0.115933,-0.833479,0.464468
24,theta,49,-0.522491,-0.171952,0.492363
24,theta,50,-0.039504,-0.104426,0.468527
