seed,param,trial,latent,predicted,stdev
56,theta,1,0.00054,-0.520792,0.5427
56,theta,2,-1.29886,-0.652186,0.579599
56,theta,3,2.735792,1.3704,0.677799
56,theta,4,0.241512,0.52231,0.529166
56,theta,5,-0.720826,-0.601029,0.620059
56,theta,6,0.283117,1.139345,0.595439
56,theta,7,-0.050473,0.138036,0.558915
56,theta,8,-1.874253,0.255023,0.577209
56,theta,9,0.034733,-0.13956,0.556036
56,theta,10,-0.864594,-0.303159,0.571307
56,theta,11,-0.968955,-1.58901,0.612561
56,theta,12,-0.051726,-0.225807,0.598673
56,theta,13,0.516718,0.463202,0.540751
56,theta,14,-0.446771,-0.478705,0.600579
56,theta,15,0.168573,0.535956,0.533091
56,theta,16,-1.281502,-1.2467,0.573293
56,theta,17,-1.976252,-1.166415,0.594667
56,theta,18,0.12242,-0.905718,0.630182
56,theta,19,-0.588835,-0.706523,0.592208
56,theta,20,-1.534921,-1.65206,0.602843
56,theta,21,-1.549024,-1.045655,0.571906
56,theta,22,-0.379966,-0.811677,0.619704
56,theta,23,-0.469004,-0.267582,0.596887
56,theta,24,-1.224396,-1.44345,0.566016
56,theta,25,-0.469707,-0.6628,0.597646
56,theta,26,0.988564,0.321412,0.566603
56,theta,27,0.047533,0.309435,0.580787
56,theta,28,1.911226,0.921648,0.588823
56,theta,29,-0.334993,0.146702,0.542439
56,theta,30,-0.217735,0.384046,0.559453
56,theta,31,0.797416,1.213565,0.653421
56,theta,32,0.502721,-0.002364,0.601178
56,theta,33,-1.103213,-0.614008,0.613673
56,theta,34,-1.05306,-0.939081,0.58101
56,theta,35,-1.34587,-1.653245,0.615531
56,theta,36,0.628152,1.75076,0.700338
56,theta,37,0.820911,1.31261,0.632265
56,theta,38,-0.98501,-0.533138,0.617137
56,theta,39,0.578261,0.213151,0.53342
56,theta,40,-0.343904,-0.907706,0.589524
56,theta,41,0.038972,-0.309708,0.582737
56,theta,42,-0.171385,0.105103,0.594655
56,theta,43,0.933212,1.081105,0.578168
56,theta,44,0.267332,-0.255194,0.569024
56,theta,45,-1.322573,-1.370395,0.62477
56,theta,46,-0.310344,0.606439,0.566036
56,theta,47,-0.533252,-0.412181,0.576903
56,theta,48,0.665801,0.69811,0.585923
56,theta,49,-1.516434,-0.496081,0.574654
56,theta,50,-0.782358,0.167502,0.564119
56,theta,51,0.004445,-0.09397,0.551566
56,theta,52,-1.308226,-1.12081,0.59759
56,theta,53,-0.09374,-1.13208,0.600869
56,theta,54,0.899382,0.481728,0.577742
56,theta,55,0.911284,-0.002631,0.605854
56,theta,56,1.910265,1.07202,0.650061
56,theta,57,0.034152,-0.021138,0.63421
56,theta,58,-1.543161,-1.18712,0.589703
56,theta,59,0.280218,0.115102,0.487953
56,theta,60,-1.750239,-1.22302,0.580648
56,theta,61,-0.377673,-0.590122,0.595848
56,theta,62,0.376661,0.550944,0.57428
56,theta,63,0.858601,0.377055,0.584003
56,theta,64,-0.272333,-0.710996,0.604606
56,theta,65,-0.501468,1.221965,0.61201
56,theta,66,-1.537422,-0.874194,0.57413
56,theta,67,1.237273,0.873256,0.582969
56,theta,68,-0.52627,-0.085158,0.591862
56,theta,69,-0.694339,-0.133864,0.554393
56,theta,70,0.096152,-0.071537,0.555459
56,theta,71,1.38381,1.155255,0.595682
56,theta,72,-1.427669,-1.232835,0.602833
56,theta,73,0.684974,0.406751,0.560961
56,theta,74,1.428058,1.86459,0.694441
56,theta,75,3.215472,1.34893,0.592291
56,theta,76,-0.936516,-1.07906,0.606534
56,theta,77,-0.134712,0.370457,0.546934
56,theta,78,-1.720296,-1.42197,0.600833
56,theta,79,-1.680225,-1.13193,0.614983
56,theta,80,0.297945,-0.07741,0.586292
56,theta,81,0.345983,-0.034218,0.545103
56,theta,82,-0.010146,-0.831208,0.617758
56,theta,83,-0.309711,-0.813094,0.56344
56,theta,84,-0.42149,-0.869145,0.648183
56,theta,85,0.036191,-0.241882,0.586761
56,theta,86,1.17244,0.92595,0.66405
56,theta,87,0.354333,0.54575,0.556763
56,theta,88,-1.488222,-1.436135,0.647751
56,theta,89,0.725032,0.330692,0.630681
56,theta,90,0.123855,0.36971,0.53847
56,theta,91,-0.760839,-1.80962,0.625731
56,theta,92,0.544541,0.866406,0.623399
56,theta,93,-0.845306,-0.636326,0.601884
56,theta,94,0.312672,-0.082722,0.51979
56,theta,95,-0.697946,-0.863383,0.610476
56,theta,96,0.628769,0.287538,0.589108
56,theta,97,-0.125446,-0.778669,0.563347
56,theta,98,0.697602,1.11966,0.582215
56,theta,99,-2.157609,-0.874487,0.591525
56,theta,100,0.566825,0.581062,0.56577
56,theta,101,-0.463079,-0.772118,0.613592
56,theta,102,-0.006266,0.615743,0.585769
56,theta,103,-0.393587,-0.754869,0.626194
56,theta,104,-0.1176,-0.711995,0.593516
56,theta,105,-0.249268,-1.000475,0.634887
56,theta,106,-0.434123,-1.0746,0.572965
56,theta,107,-0.096982,-0.121227,0.567708
56,theta,108,-1.027391,0.351323,0.55024
56,theta,109,-0.7636,-1.142595,0.587955
