seed,param,trial,latent,predicted,stdev
96,theta,1,-0.526282,-0.948036,0.509621
96,theta,2,1.321023,1.40257,0.605046
96,theta,3,0.070129,0.011407,0.558491
96,theta,4,-0.533628,-0.510068,0.586159
96,theta,5,1.033876,0.148261,0.537279
96,theta,6,-0.216496,-0.504737,0.552295
96,theta,7,-0.872805,-0.725237,0.623258
96,theta,8,-0.322733,-0.645378,0.586376
96,theta,9,-0.236703,-0.11556,0.617565
96,theta,10,0.532411,0.094893,0.539319
96,theta,11,-0.29225,-0.448474,0.556452
96,theta,12,0.133179,0.741639,0.572812
96,theta,13,-0.356309,-0.431997,0.602586
96,theta,14,-1.528911,-1.31575,0.600801
96,theta,15,0.910817,0.385704,0.563624
96,theta,16,-0.549321,-1.057155,0.653061
96,theta,17,0.23925,1.021595,0.542432
96,theta,18,-1.417559,-1.61721,0.598331
96,theta,19,0.936988,1.064485,0.571499
96,theta,20,1.093387,1.139815,0.631461
96,theta,21,1.192833,1.67379,0.655388
96,theta,22,-2.265289,-0.957442,0.643476
96,theta,23,-0.294516,-0.573276,0.538014
96,theta,24,-2.546298,-1.34438,0.646452
96,theta,25,-0.02356,-0.651838,0.537036
96,theta,26,1.734828,1.42589,0.620982
96,theta,27,0.343387,0.002205,0.620279
96,theta,28,0.052133,0.035257,0.533109
96,theta,29,-0.030298,0.589524,0.558942
96,theta,30,0.872459,0.81417,0.538219
96,theta,31,0.895521,0.598929,0.599613
96,theta,32,-0.142259,0.398598,0.525889
96,theta,33,1.170891,0.772308,0.586858
96,theta,34,-2.065056,-0.916562,0.613069
96,theta,35,0.429792,1.052305,0.522268
96,theta,36,-0.204777,0.352792,0.551559
96,theta,37,-0.956183,-0.638902,0.553665
96,theta,38,2.247419,1.444955,0.632694
96,theta,39,0.599934,0.221646,0.596068
96,theta,40,2.248461,1.685465,0.681012
96,theta,41,0.340228,0.490206,0.549026
96,theta,42,0.338623,1.28595,0.587696
96,theta,43,2.180291,0.431299,0.514655
96,theta,44,0.019348,0.022404,0.546721
96,theta,45,1.027099,0.86352,0.56316
96,theta,46,-0.198401,0.196478,0.559962
96,theta,47,1.675526,0.709896,0.631541
96,theta,48,0.618847,0.187594,0.566954
96,theta,49,0.051546,0.959135,0.574666
96,theta,50,0.993147,0.293464,0.529261
96,theta,51,-0.079083,-0.775426,0.588954
96,theta,52,-1.384576,-1.146265,0.590658
96,theta,53,1.316062,0.655698,0.525016
96,theta,54,-2.030249,-1.55298,0.59322
96,theta,55,-0.133284,-0.74337,0.545713
96,theta,56,-1.122166,-1.650245,0.604005
96,theta,57,0.958098,-0.254704,0.563872
96,theta,58,0.487598,0.559706,0.59088
96,theta,59,1.074402,1.21207,0.642216
96,theta,60,0.031721,0.090225,0.561671
96,theta,61,1.764065,1.368055,0.618628
96,theta,62,-0.804641,-1.53294,0.647732
96,theta,63,0.174348,-0.043032,0.520998
96,theta,64,0.894251,0.700225,0.629457
96,theta,65,0.774725,1.403725,0.623893
96,theta,66,0.62532,0.249532,0.568033
96,theta,67,-3.005677,-1.40984,0.674109
96,theta,68,-1.714319,-1.35354,0.603094
96,theta,69,-0.147195,-0.511011,0.598673
96,theta,70,-0.592605,-0.782175,0.607767
96,theta,71,-1.578642,-0.607517,0.609609
96,theta,72,0.023662,0.988334,0.628348
96,theta,73,0.532165,0.511788,0.529528
96,theta,74,-0.698112,-0.833248,0.582907
96,theta,75,0.141921,0.720992,0.523108
96,theta,76,0.503566,-0.007906,0.604988
96,theta,77,-0.756663,-0.921386,0.581158
96,theta,78,0.728895,1.03604,0.590851
96,theta,79,0.26392,0.71008,0.588294
96,theta,80,-0.138072,0.907494,0.58249
96,theta,81,-0.695652,-1.25673,0.629421
96,theta,82,-0.373007,-1.714685,0.622906
96,theta,83,0.45327,0.014044,0.534167
96,theta,84,-0.049646,0.181472,0.549245
96,theta,85,-0.840413,-1.27492,0.592628
96,theta,86,0.745403,0.033251,0.578538
96,theta,87,0.998491,0.533253,0.591362
96,theta,88,-0.275848,-0.164613,0.582436
96,theta,89,1.833934,1.474375,0.640286
96,theta,90,-0.440035,-1.06825,0.547251
96,theta,91,-0.757373,0.469286,0.540151
96,theta,92,1.04806,0.652097,0.547449
96,theta,93,0.181934,-0.18589,0.552709
96,theta,94,-1.529033,-1.005345,0.572042
96,theta,95,0.038522,-0.329616,0.610868
96,theta,96,-1.830024,-1.146765,0.61091
96,theta,97,-0.534304,-0.60528,0.634899
96,theta,98,-0.158225,0.795701,0.565876
96,theta,99,2.070377,1.51707,0.672989
96,theta,100,-0.179258,0.050829,0.535407
96,theta,101,-1.379077,-1.101775,0.640455
96,theta,102,0.343981,0.214861,0.565322
96,theta,103,1.098543,0.626712,0.572598
96,theta,104,0.380096,0.557634,0.563443
96,theta,105,-1.621736,-0.846958,0.554288
96,theta,106,-1.026144,-1.48877,0.607667
96,theta,107,0.332877,-0.212984,0.585561
96,theta,108,2.276414,1.77808,0.668007
96,theta,109,-0.719279,-0.574082,0.687318
96,theta,110,-0.150792,-0.312655,0.587039
96,theta,111,-1.586068,-1.698355,0.603556
96,theta,112,0.442355,0.944858,0.593254
96,theta,113,-0.760665,-0.692149,0.604941
96,theta,114,-0.935986,-1.57882,0.579002
96,theta,115,-0.368543,-1.21085,0.655565
96,theta,116,-0.523028,-0.86352,0.566559
96,theta,117,1.634596,1.42332,0.663708
96,theta,118,-1.292863,-1.03865,0.599751
96,theta,119,0.965878,1.412615,0.654372
96,theta,120,1.159718,0.934656,0.53514
96,theta,121,0.597161,0.746786,0.566548
96,theta,122,-0.264066,0.298752,0.613215
96,theta,123,-0.094427,-0.374602,0.54599
96,theta,124,-1.525363,-1.340935,0.563007
96,theta,125,0.146885,0.118848,0.560724
96,theta,126,0.021625,-0.867546,0.585154
96,theta,127,-1.165058,-0.734514,0.547014
96,theta,128,-0.355227,0.044689,0.567824
96,theta,129,0.139825,-0.169336,0.569096
96,theta,130,2.084491,1.529695,0.696053
96,theta,131,-0.6594,-1.445635,0.562249
96,theta,132,0.031945,1.4338,0.635219
96,theta,133,0.567494,0.516846,0.56308
96,theta,134,1.051056,0.502576,0.600168
96,theta,135,-1.695085,-1.69935,0.606195
96,theta,136,-1.26673,-0.930262,0.60424
96,theta,137,-1.060988,-0.159353,0.630546
96,theta,138,-1.209098,-1.262195,0.587191
96,theta,139,-0.921799,-0.606622,0.608618
96,theta,140,1.210929,0.750361,0.585923
96,theta,141,0.791669,0.669308,0.552798
96,theta,142,-0.939977,-0.587571,0.542613
96,theta,143,-0.857134,-1.13125,0.555873
96,theta,144,-2.489598,-1.6581,0.600574
96,theta,145,0.633964,0.544667,0.5384
96,theta,146,0.574613,0.470965,0.586558
