seed,param,trial,latent,predicted,stdev
35,theta,1,0.389527,0.96238,0.589513
35,theta,2,0.782735,0.843379,0.552381
35,theta,3,-0.067582,0.475527,0.548846
35,theta,4,-0.414467,-1.39012,0.590742
35,theta,5,-1.030092,-1.485815,0.595519
35,theta,6,-0.421446,-0.141612,0.564316
35,theta,7,0.355967,0.062026,0.543721
35,theta,8,1.068366,0.405006,0.560478
35,theta,9,0.17983,0.777316,0.570081
35,theta,10,0.249483,-0.33551,0.516447
35,theta,11,0.572811,1.00171,0.571678
35,theta,12,-0.601006,-0.791244,0.590819
35,theta,13,0.873744,0.434826,0.495944
35,theta,14,0.992566,0.780976,0.635813
35,theta,15,-0.613445,-0.423818,0.546301
35,theta,16,-0.28524,-0.520412,0.626739
35,theta,17,0.042504,-0.177602,0.590663
35,theta,18,0.71872,0.956557,0.589656
35,theta,19,-0.004192,-0.295925,0.593064
35,theta,20,-0.747114,-1.78291,0.645384
35,theta,21,0.176054,-0.096656,0.508398
35,theta,22,1.482374,0.376973,0.551126
35,theta,23,0.763322,0.521546,0.541234
35,theta,24,-0.138179,0.064608,0.542666
35,theta,25,-0.487928,-1.399875,0.626192
35,theta,26,1.041162,1.06121,0.603727
35,theta,27,-0.691919,-0.856383,0.589776
35,theta,28,-2.12653,-1.28983,0.612385
35,theta,29,-1.715108,-1.38885,0.606173
35,theta,30,0.337187,0.707708,0.574598
35,theta,31,0.612691,1.11291,0.575477
35,theta,32,1.587542,1.793365,0.652635
35,theta,33,-0.574101,-0.080862,0.565282
35,theta,34,-1.197717,-0.689406,0.61825
35,theta,35,-0.89588,-1.40078,0.598767
35,theta,36,-0.708445,0.041797,0.539984
35,theta,37,-1.143147,-0.450449,0.556894
35,theta,38,-0.22839,0.064546,0.523441
35,theta,39,0.04555,-0.409652,0.574995
35,theta,40,-0.75052,-1.31829,0.630068
35,theta,41,-0.002001,-0.356296,0.618434
35,theta,42,0.137332,0.171588,0.537261
35,theta,43,-0.815246,-1.02465,0.552709
35,theta,44,0.698866,0.828033,0.607566
35,theta,45,0.488419,0.65918,0.574015
35,theta,46,-0.454044,0.409628,0.53035
35,theta,47,1.259249,0.744612,0.619739
35,theta,48,-1.233723,-0.629536,0.569194
35,theta,49,-1.016188,-1.852205,0.609784
35,theta,50,1.057492,0.884846,0.558906
35,theta,51,1.417917,0.844186,0.56723
35,theta,52,0.357227,0.984718,0.622875
35,theta,53,-0.082743,-1.0758,0.639197
35,theta,54,0.346851,0.957302,0.636349
35,theta,55,1.049992,0.800977,0.568613
35,theta,56,1.185533,0.588018,0.582387
35,theta,57,-0.087035,-0.732658,0.61017
35,theta,58,0.258841,0.66691,0.630732
35,theta,59,0.268216,0.172722,0.55771
35,theta,60,0.556632,0.470802,0.50145
35,theta,61,-0.599152,-0.59297,0.58874
35,theta,62,0.340055,-0.031346,0.608999
35,theta,63,0.287409,1.01456,0.58351
35,theta,64,0.018183,-0.080007,0.520854
35,theta,65,0.803445,0.812799,0.575446
