seed,param,trial,latent,predicted,stdev
41,theta,1,0.365169,0.796702,0.490625
41,theta,2,0.868476,1.394055,0.525914
41,theta,3,-1.139792,-1.30324,0.568547
41,theta,4,0.180561,0.048927,0.481023
41,theta,5,1.478632,1.364145,0.577476
41,theta,6,1.219942,0.94541,0.521212
41,theta,7,-0.206238,0.486796,0.445091
41,theta,8,1.270276,0.713872,0.466649
41,theta,9,-0.812445,-0.677537,0.475397
41,theta,10,-1.801953,-1.075285,0.543056
41,theta,11,0.259327,0.44242,0.416202
41,theta,12,0.529393,0.932045,0.465226
41,theta,13,-0.243288,-0.615018,0.48295
41,theta,14,-0.766005,0.106489,0.483626
41,theta,15,0.010791,0.039066,0.435923
41,theta,16,-0.138956,0.682258,0.442523
41,theta,17,0.784495,0.528793,0.451716
41,theta,18,0.020711,0.305896,0.444269
41,theta,19,0.478061,1.064645,0.515169
41,theta,20,-0.246299,0.20155,0.428053
41,theta,21,1.822052,2.050825,0.589526
41,theta,22,0.402732,-0.090304,0.416727
41,theta,23,0.697246,0.889064,0.50666
41,theta,24,0.745308,0.44289,0.481936
41,theta,25,0.011309,-0.420058,0.427024
41,theta,26,1.180638,1.285785,0.52045
41,theta,27,-0.558541,-0.636839,0.426066
41,theta,28,-0.566887,-0.763756,0.455186
41,theta,29,1.071832,0.620872,0.467458
41,theta,30,-0.385317,-0.490027,0.422304
41,theta,31,0.512861,0.209464,0.46758
41,theta,32,-0.38582,0.492516,0.475285
41,theta,33,-0.018788,0.154584,0.468294
41,theta,34,0.143854,0.636483,0.502851
41,theta,35,0.758459,0.93603,0.484284
41,theta,36,0.413024,0.460464,0.476209
41,theta,37,1.325547,0.922935,0.509502
41,theta,38,-0.390789,-0.306264,0.425424
41,theta,39,1.676413,1.27371,0.545808
41,theta,40,0.78666,1.2598,0.531394
41,theta,41,-0.237151,-0.210418,0.527016
41,theta,42,0.821033,0.687238,0.500978
41,theta,43,-1.173004,-0.774234,0.457772
41,theta,44,0.545658,0.251496,0.434432
41,theta,45,-2.027261,-1.751415,0.601544
41,theta,46,1.070806,0.068643,0.51341
41,theta,47,0.802869,0.825309,0.486702
41,theta,48,0.04288,-0.426608,0.492824
41,theta,49,0.053796,0.445143,0.506797
41,theta,50,-2.413326,-2.109755,0.547762
41,theta,51,0.461664,-0.213698,0.467503
41,theta,52,-1.658206,-1.39406,0.569742
41,theta,53,0.123764,-0.404418,0.495272
41,theta,54,-0.864277,-1.121085,0.575519
41,theta,55,-0.372058,0.244348,0.511416
41,theta,56,0.562719,0.761596,0.483817
41,theta,57,0.055361,0.401404,0.471698
41,theta,58,0.47628,0.834637,0.540146
41,theta,59,-0.020582,0.259564,0.450392
41,theta,60,1.202054,0.806692,0.459498
41,theta,61,-1.088854,-1.038005,0.535895
41,theta,62,-0.481655,-0.525704,0.484622
41,theta,63,0.815561,0.628574,0.471203
41,theta,64,-0.629246,-0.450816,0.445703
41,theta,65,0.191732,-0.127632,0.43648
41,theta,66,1.58097,0.684673,0.46189
41,theta,67,-0.180737,0.078245,0.428103
41,theta,68,2.350709,0.773119,0.511165
41,theta,69,0.023,0.332566,0.442548
41,theta,70,0.566615,0.956998,0.515833
41,theta,71,1.276126,0.963898,0.493058
41,theta,72,1.031381,-0.095922,0.416357
41,theta,73,-1.473254,-1.417355,0.577445
41,theta,74,0.250008,-0.096036,0.492672
41,theta,75,1.206193,0.56716,0.435533
41,theta,76,-1.868027,-1.2395,0.447872
