name	Mean	MCSE	StdDev	5%	50%	95%	N_Eff	N_Eff/s	R_hat
theta[1]	-0.335	0.00295	0.497	-1.15	-0.336	0.484	28495.0	71.0	1.0
theta[2]	0.993	0.00391	0.57	0.086	0.966	1.96	21299.0	53.1	1.0
theta[3]	-0.342	0.00315	0.502	-1.14	-0.348	0.486	25429.0	63.4	1.0
theta[4]	0.863	0.00355	0.543	-0.0134	0.849	1.78	23330.0	58.1	1.0
theta[5]	0.47	0.00323	0.53	-0.396	0.466	1.35	27005.0	67.3	1.0
theta[6]	-0.197	0.00335	0.517	-1.04	-0.199	0.67	23801.0	59.3	1.0
theta[7]	-0.0275	0.00313	0.504	-0.845	-0.0392	0.814	25869.0	64.5	1.0
theta[8]	1.35	0.00397	0.608	0.385	1.32	2.41	23389.0	58.3	1.0
theta[9]	0.73	0.00342	0.539	-0.129	0.713	1.64	24856.0	61.9	1.0
theta[10]	-1.42	0.00325	0.519	-2.28	-1.41	-0.562	25481.0	63.5	1.0
theta[11]	-0.383	0.00306	0.482	-1.16	-0.39	0.42	24902.0	62.1	1.0
theta[12]	-0.738	0.00284	0.484	-1.55	-0.735	0.0686	29156.0	72.7	1.0
theta[13]	-0.177	0.00294	0.494	-0.989	-0.183	0.637	28226.0	70.3	1.0
theta[14]	-0.701	0.00313	0.502	-1.52	-0.706	0.126	25678.0	64.0	1.0
theta[15]	0.27	0.0034	0.52	-0.551	0.253	1.14	23404.0	58.3	1.0
theta[16]	-0.0637	0.00302	0.491	-0.869	-0.0663	0.742	26358.0	65.7	1.0
theta[17]	0.47	0.00316	0.505	-0.333	0.459	1.31	25530.0	63.6	1.0
theta[18]	0.338	0.0033	0.528	-0.513	0.334	1.21	25595.0	63.8	1.0
theta[19]	0.339	0.00313	0.512	-0.495	0.334	1.19	26803.0	66.8	1.0
theta[20]	-0.21	0.00335	0.511	-1.04	-0.216	0.627	23195.0	57.8	1.0
theta[21]	-0.892	0.00297	0.489	-1.7	-0.894	-0.0803	27170.0	67.7	1.0
theta[22]	0.497	0.00347	0.568	-0.422	0.485	1.46	26799.0	66.8	1.0
theta[23]	-0.661	0.00305	0.483	-1.45	-0.666	0.139	25060.0	62.5	1.0
theta[24]	-0.23	0.00309	0.49	-1.03	-0.232	0.583	25066.0	62.5	1.0
theta[25]	0.718	0.00345	0.552	-0.163	0.702	1.65	25613.0	63.8	1.0
theta[26]	-0.117	0.00298	0.497	-0.922	-0.126	0.713	27796.0	69.3	1.0
theta[27]	-0.455	0.00304	0.476	-1.24	-0.456	0.32	24625.0	61.4	1.0
theta[28]	0.134	0.00319	0.527	-0.716	0.126	1.0	27378.0	68.2	1.0
theta[29]	-1.26	0.00311	0.499	-2.07	-1.26	-0.435	25701.0	64.1	1.0
theta[30]	0.0481	0.0034	0.533	-0.814	0.0441	0.935	24574.0	61.2	1.0
theta[31]	-0.349	0.0032	0.502	-1.17	-0.354	0.484	24617.0	61.4	1.0
theta[32]	0.066	0.00311	0.493	-0.739	0.0605	0.886	25173.0	62.7	1.0
theta[33]	0.162	0.00318	0.513	-0.68	0.157	1.03	26066.0	65.0	1.0
theta[34]	-0.537	0.00309	0.486	-1.33	-0.535	0.264	24769.0	61.7	1.0
theta[35]	-0.0873	0.0031	0.512	-0.926	-0.0902	0.772	27346.0	68.2	1.0
theta[36]	0.709	0.00335	0.535	-0.156	0.695	1.62	25550.0	63.7	1.0
theta[37]	-0.125	0.00296	0.494	-0.93	-0.131	0.691	27862.0	69.4	1.0
theta[38]	-0.391	0.00327	0.497	-1.2	-0.398	0.441	23087.0	57.5	1.0
theta[39]	-0.101	0.00316	0.52	-0.946	-0.105	0.777	27092.0	67.5	1.0
theta[40]	0.0539	0.00301	0.496	-0.746	0.0494	0.866	27229.0	67.9	1.0
theta[41]	-0.338	0.00315	0.491	-1.14	-0.339	0.48	24280.0	60.5	1.0
theta[42]	-0.758	0.00308	0.504	-1.6	-0.756	0.0679	26784.0	66.8	1.0
theta[43]	-0.259	0.00322	0.508	-1.09	-0.261	0.579	24914.0	62.1	1.0
theta[44]	-0.197	0.00328	0.517	-1.04	-0.201	0.65	24827.0	61.9	1.0
theta[45]	-0.783	0.003	0.482	-1.58	-0.779	0.0125	25906.0	64.6	1.0
theta[46]	1.42	0.00386	0.623	0.425	1.4	2.46	25997.0	64.8	1.0
theta[47]	-0.643	0.00314	0.492	-1.46	-0.639	0.17	24622.0	61.4	1.0
theta[48]	0.131	0.00341	0.519	-0.697	0.127	0.992	23174.0	57.8	1.0
theta[49]	0.415	0.0033	0.523	-0.425	0.398	1.3	25170.0	62.7	1.0
theta[50]	0.669	0.00339	0.552	-0.222	0.66	1.6	26547.0	66.2	1.0
theta[51]	-0.159	0.00312	0.498	-0.96	-0.164	0.664	25446.0	63.4	1.0
theta[52]	0.0253	0.00309	0.516	-0.808	0.0223	0.881	27949.0	69.7	1.0
theta[53]	-0.0136	0.00322	0.515	-0.848	-0.0223	0.838	25514.0	63.6	1.0
theta[54]	-0.51	0.00301	0.483	-1.3	-0.505	0.271	25838.0	64.4	1.0
theta[55]	-0.275	0.00314	0.504	-1.08	-0.277	0.55	25763.0	64.2	1.0
theta[56]	0.421	0.00332	0.529	-0.433	0.409	1.31	25381.0	63.3	1.0
theta[57]	-0.268	0.0031	0.495	-1.08	-0.274	0.547	25537.0	63.6	1.0
theta[58]	0.184	0.00348	0.527	-0.664	0.164	1.09	22893.0	57.1	1.0
theta[59]	-0.00678	0.00316	0.513	-0.839	-0.0132	0.861	26338.0	65.6	1.0
theta[60]	-0.431	0.00298	0.484	-1.23	-0.426	0.369	26385.0	65.8	1.0
theta[61]	-0.448	0.00315	0.491	-1.25	-0.45	0.355	24306.0	60.6	1.0
theta[62]	0.291	0.00347	0.539	-0.576	0.289	1.19	24100.0	60.1	1.0
theta[63]	0.814	0.00355	0.547	-0.053	0.799	1.76	23758.0	59.2	1.0
theta[64]	0.857	0.0035	0.546	-0.0177	0.838	1.78	24385.0	60.8	1.0
theta[65]	-0.144	0.00301	0.487	-0.928	-0.146	0.671	26143.0	65.2	1.0
theta[66]	0.129	0.00304	0.499	-0.685	0.119	0.969	26870.0	67.0	1.0
theta[67]	0.399	0.0033	0.525	-0.444	0.385	1.28	25283.0	63.0	1.0
theta[68]	-0.837	0.00323	0.502	-1.67	-0.836	-0.000854	24136.0	60.2	1.0
theta[69]	-1.19	0.00317	0.512	-2.05	-1.18	-0.357	26182.0	65.3	1.0
theta[70]	0.564	0.00335	0.548	-0.315	0.548	1.48	26722.0	66.6	1.0
theta[71]	0.153	0.00319	0.513	-0.683	0.151	1.02	25763.0	64.2	1.0
theta[72]	-1.75	0.00303	0.489	-2.56	-1.75	-0.961	26085.0	65.0	1.0
theta[73]	0.284	0.00331	0.528	-0.575	0.273	1.18	25473.0	63.5	1.0
