name	Mean	MCSE	StdDev	5%	50%	95%	N_Eff	N_Eff/s	R_hat
theta[259]	-0.206	0.00314	0.502	-1.03	-0.206	0.631	25577.0	64.6	1.0
theta[260]	0.796	0.00336	0.548	-0.0756	0.784	1.72	26579.0	67.1	1.0
theta[261]	1.25	0.00425	0.622	0.261	1.23	2.29	21375.0	54.0	1.0
theta[262]	0.337	0.00344	0.52	-0.492	0.323	1.21	22871.0	57.8	1.0
theta[263]	-0.236	0.00322	0.491	-1.04	-0.237	0.588	23250.0	58.7	1.0
theta[264]	-0.0959	0.0032	0.499	-0.909	-0.102	0.738	24306.0	61.4	1.0
theta[265]	0.309	0.00315	0.503	-0.515	0.298	1.14	25431.0	64.2	1.0
theta[266]	0.577	0.00378	0.562	-0.322	0.564	1.53	22101.0	55.8	1.0
theta[267]	0.209	0.00325	0.506	-0.608	0.201	1.06	24246.0	61.2	1.0
theta[268]	1.19	0.00436	0.635	0.181	1.16	2.26	21166.0	53.5	1.0
theta[269]	0.139	0.00332	0.52	-0.71	0.128	1.01	24418.0	61.7	1.0
theta[270]	0.157	0.00329	0.512	-0.669	0.147	0.999	24176.0	61.1	1.0
theta[271]	0.991	0.00401	0.584	0.0541	0.975	1.98	21182.0	53.5	1.0
theta[272]	0.506	0.00353	0.554	-0.377	0.492	1.44	24648.0	62.3	1.0
theta[273]	-0.137	0.00355	0.525	-0.994	-0.142	0.736	21922.0	55.4	1.0
theta[274]	-1.46	0.00324	0.5	-2.3	-1.45	-0.665	23847.0	60.2	1.0
theta[275]	0.793	0.00362	0.55	-0.0905	0.784	1.72	23021.0	58.2	1.0
theta[276]	0.403	0.00316	0.502	-0.402	0.396	1.25	25212.0	63.7	1.0
theta[277]	0.326	0.00324	0.518	-0.505	0.311	1.19	25667.0	64.8	1.0
theta[278]	1.55	0.00391	0.603	0.596	1.52	2.58	23752.0	60.0	1.0
theta[279]	-0.339	0.00302	0.481	-1.12	-0.344	0.456	25415.0	64.2	1.0
theta[280]	-0.425	0.00326	0.496	-1.24	-0.43	0.391	23167.0	58.5	1.0
theta[281]	-0.12	0.00314	0.506	-0.946	-0.123	0.715	25889.0	65.4	1.0
theta[282]	0.757	0.00338	0.548	-0.114	0.744	1.67	26270.0	66.4	1.0
theta[283]	-0.118	0.00359	0.54	-0.986	-0.128	0.773	22708.0	57.4	1.0
theta[284]	0.588	0.00326	0.515	-0.228	0.566	1.46	24966.0	63.1	1.0
theta[285]	-0.192	0.00304	0.505	-1.01	-0.198	0.647	27726.0	70.0	1.0
