subject,trial,item,dimension,test_form,distractor,choice,accuracy,y_hat,y_pred,pwaic_u,pwaic_c,louo,loco,k_u,k_c
0374obg53yvd969wid8t8a71,4,49,2,1,md,0.0,1.0,0.9547,0.958656927894581,0.0007130079325946806,0.11704920899364474,-0.04293528375525746,-8.037781604760655,0.08895730710922616,0.22362144939305445
0374obg53yvd969wid8t8a71,6,34,3,2,pd,0.0,1.0,0.7425,0.7438403442924788,0.023644240634966694,0.11704920899364474,-0.31966114484281327,-8.037781604760655,0.10672056298188688,0.22362144939305445
0374obg53yvd969wid8t8a71,7,77,3,2,pd,2.0,0.0,0.8994,0.09776386606406869,0.29324763932232034,0.11704920899364474,-2.620122594679419,-8.037781604760655,0.1897014419028788,0.22362144939305445
0374obg53yvd969wid8t8a71,8,58,3,1,md,0.0,1.0,0.8962,0.8960117169458813,0.004082841311104318,0.11704920899364474,-0.1138903271559002,-8.037781604760655,0.1021997882392531,0.22362144939305445
0374obg53yvd969wid8t8a71,9,79,4,2,pd,0.0,1.0,0.7158,0.7188847023947456,0.02841099477126959,0.11704920899364474,-0.3585765657380442,-8.037781604760655,0.020229781395153835,0.22362144939305445
0374obg53yvd969wid8t8a71,10,40,4,1,md,0.0,1.0,0.7836,0.7910659202486064,0.015739641950860556,0.11704920899364474,-0.25015813392385233,-8.037781604760655,0.0609404716313044,0.22362144939305445
0374obg53yvd969wid8t8a71,11,14,5,1,md,0.0,1.0,0.7344,0.7376178238703573,0.024702910386903847,0.11704920899364474,-0.3291215021363332,-8.037781604760655,0.03960416846969749,0.22362144939305445
0374obg53yvd969wid8t8a71,12,63,5,2,pd,0.0,1.0,0.6279,0.6271463879035759,0.048873908890135424,0.11704920899364474,-0.5156798875602693,-8.037781604760655,0.15942752984007708,0.22362144939305445
0374obg53yvd969wid8t8a71,13,54,6,2,pd,0.0,1.0,0.6466,0.6478579425716429,0.044168932466414935,0.11704920899364474,-0.47847189427664105,-8.037781604760655,0.15051762993786216,0.22362144939305445
0374obg53yvd969wid8t8a71,14,44,6,1,md,0.0,1.0,0.5656,0.5617827552129886,0.06785002067003998,0.11704920899364474,-0.6447596408011194,-8.037781604760655,0.19377267837671786,0.22362144939305445
0374obg53yvd969wid8t8a71,15,35,8,2,pd,0.0,1.0,0.7606,0.7620737118908901,0.020311938745544423,0.11704920899364474,-0.29209732111750597,-8.037781604760655,0.05346543456991755,0.22362144939305445
0374obg53yvd969wid8t8a71,16,29,7,1,md,1.0,0.0,0.8402,0.16070895410775082,0.25497705776192486,0.11704920899364474,-2.085093098382112,-8.037781604760655,0.24620162905020226,0.22362144939305445
03i65ytrhnqf85c2lvnzb2ov,1,28,2,1,md,1.0,0.0,0.6576,0.34614943087581385,0.11736161816886354,0.11681686795316243,-1.1789948705093511,-10.722672272751254,0.13554725181771535,0.2936066341930192
03i65ytrhnqf85c2lvnzb2ov,2,20,2,2,pd,0.0,1.0,0.7937,0.7973202696354158,0.012312534829878655,0.11681686795316243,-0.23884633028426805,-10.722672272751254,0.01604985492993679,0.2936066341930192
03i65ytrhnqf85c2lvnzb2ov,3,61,2,2,pd,0.0,1.0,0.784,0.7798644918780708,0.014308021869385323,0.11681686795316243,-0.2629854215506988,-10.722672272751254,-0.052967718888203036,0.2936066341930192
03i65ytrhnqf85c2lvnzb2ov,4,70,2,1,md,0.0,1.0,0.8882,0.8821051826285952,0.004487986546305871,0.11681686795316243,-0.12993847338877984,-10.722672272751254,0.04407767423467271,0.2936066341930192
03i65ytrhnqf85c2lvnzb2ov,5,15,3,2,pd,0.0,1.0,0.6145,0.6131525073561658,0.04045870446671156,0.11681686795316243,-0.5297728908663633,-10.722672272751254,0.03808997673737122,0.2936066341930192
03i65ytrhnqf85c2lvnzb2ov,6,34,3,1,md,2.0,0.0,0.4502,0.5551896547662566,0.05590836048195589,0.11681686795316243,-0.644795178280706,-10.722672272751254,0.1252858636683727,0.2936066341930192
03i65ytrhnqf85c2lvnzb2ov,7,77,3,1,md,0.0,1.0,0.7172,0.7154064190108688,0.02272716583441116,0.11681686795316243,-0.35771767067277516,-10.722672272751254,0.1101454101904371,0.2936066341930192
03i65ytrhnqf85c2lvnzb2ov,8,69,3,2,pd,0.0,1.0,0.7763,0.7752961362032936,0.01517228512245028,0.11681686795316243,-0.26973825110670546,-10.722672272751254,0.11976118941382614,0.2936066341930192
03i65ytrhnqf85c2lvnzb2ov,9,72,4,1,md,1.0,0.0,0.4621,0.5278104514672208,0.06272188275090088,0.11681686795316243,-0.7022204717688378,-10.722672272751254,0.1468679408004463,0.2936066341930192
03i65ytrhnqf85c2lvnzb2ov,10,42,4,2,pd,0.0,1.0,0.5016,0.4982578763627051,0.06817823919999037,0.11681686795316243,-0.7651765000431769,-10.722672272751254,0.09283259663295142,0.2936066341930192
03i65ytrhnqf85c2lvnzb2ov,11,52,5,2,pd,3.0,0.0,0.4374,0.5634217960103716,0.053933091137157226,0.11681686795316243,-0.6280538935414857,-10.722672272751254,0.046343246477426936,0.2936066341930192
03i65ytrhnqf85c2lvnzb2ov,12,59,5,1,md,0.0,1.0,0.2458,0.24949277824280325,0.15157985913816646,0.11681686795316243,-1.5403907527116107,-10.722672272751254,0.18174610383403655,0.2936066341930192
03i65ytrhnqf85c2lvnzb2ov,13,54,6,1,md,3.0,0.0,0.3339,0.664214254360767,0.032354252489476515,0.11681686795316243,-0.44173769039565336,-10.722672272751254,0.1463543657079014,0.2936066341930192
03i65ytrhnqf85c2lvnzb2ov,14,76,5,2,pd,0.0,1.0,0.4455,0.450666624169634,0.0803722509308351,0.11681686795316243,-0.8778133335152685,-10.722672272751254,0.09574756680715442,0.2936066341930192
03i65ytrhnqf85c2lvnzb2ov,15,45,7,1,md,3.0,0.0,0.6613,0.33790989703536134,0.11983179563882247,0.11681686795316243,-1.2054763273240852,-10.722672272751254,0.11063859094922651,0.2936066341930192
03i65ytrhnqf85c2lvnzb2ov,16,29,7,2,pd,2.0,0.0,0.5875,0.4102945430332958,0.09387458299366291,0.11681686795316243,-0.9853860476430736,-10.722672272751254,0.06467304101696587,0.2936066341930192
06hmew4su9ph9i5gigwdmwr4,1,47,2,2,md,1.0,0.0,0.6117,0.393843980346631,0.11787935370355548,0.10008016753264094,-1.0508980951792068,-8.23311192111067,0.24829865717548116,0.3053707977789979
06hmew4su9ph9i5gigwdmwr4,2,20,2,1,pd,0.0,1.0,0.9251,0.9262371727559539,0.0018441678712987327,0.10008016753264094,-0.07847043033485868,-8.23311192111067,0.12109393333330253,0.3053707977789979
06hmew4su9ph9i5gigwdmwr4,3,50,2,1,pd,2.0,0.0,0.9262,0.07892898170221717,0.2727209570252865,0.10008016753264094,-2.813577003895549,-8.23311192111067,0.15281641498504384,0.3053707977789979
06hmew4su9ph9i5gigwdmwr4,4,71,2,2,md,0.0,1.0,0.9208,0.9186896912634109,0.002186477502278889,0.10008016753264094,-0.08699471975323902,-8.23311192111067,0.08850836462328461,0.3053707977789979
06hmew4su9ph9i5gigwdmwr4,5,34,3,2,md,0.0,1.0,0.7093,0.7138412306611055,0.02513513215673891,0.10008016753264094,-0.3623259285660385,-8.23311192111067,0.11895650995361721,0.3053707977789979
06hmew4su9ph9i5gigwdmwr4,6,15,3,1,pd,0.0,1.0,0.8304,0.8323882503129969,0.008860109213448463,0.10008016753264094,-0.19233672505149713,-8.23311192111067,0.06177178550732818,0.3053707977789979
06hmew4su9ph9i5gigwdmwr4,7,16,4,2,md,0.0,1.0,0.9246,0.9244996760251706,0.0019265619148342303,0.10008016753264094,-0.08043098044571373,-8.23311192111067,0.17033309811791403,0.3053707977789979
06hmew4su9ph9i5gigwdmwr4,8,56,3,1,pd,0.0,1.0,0.7631,0.7620037347047504,0.01730846274628768,0.10008016753264094,-0.2891591893467016,-8.23311192111067,0.07541285127200022,0.3053707977789979
06hmew4su9ph9i5gigwdmwr4,9,60,4,2,md,0.0,1.0,0.7589,0.7535512490598174,0.018902973150430376,0.10008016753264094,-0.3019102882582878,-8.23311192111067,0.06000825655541142,0.3053707977789979
06hmew4su9ph9i5gigwdmwr4,10,40,4,1,pd,0.0,1.0,0.7732,0.7649092251668927,0.017180676850305433,0.10008016753264094,-0.2852242925740658,-8.23311192111067,0.09551053786390587,0.3053707977789979
06hmew4su9ph9i5gigwdmwr4,11,59,5,2,md,3.0,0.0,0.5053,0.4899187005095614,0.08634142519202899,0.10008016753264094,-0.8009950331424829,-8.23311192111067,0.17030632497011938,0.3053707977789979
06hmew4su9ph9i5gigwdmwr4,12,52,5,1,pd,0.0,1.0,0.7129,0.7069797845355968,0.026233790948536402,0.10008016753264094,-0.3730792788331314,-8.23311192111067,0.051546808820776537,0.3053707977789979
06hmew4su9ph9i5gigwdmwr4,13,64,6,2,md,0.0,1.0,0.7405,0.7417217097090213,0.020500640354659806,0.10008016753264094,-0.31934197431646716,-8.23311192111067,0.0050604775034809955,0.3053707977789979
06hmew4su9ph9i5gigwdmwr4,14,44,6,1,pd,0.0,1.0,0.5208,0.5227523418692512,0.06937621775397224,0.10008016753264094,-0.7182385804186051,-8.23311192111067,0.048700973298333304,0.3053707977789979
06hmew4su9ph9i5gigwdmwr4,15,35,8,2,md,0.0,1.0,0.7327,0.7335152437168339,0.0215654934218962,0.10008016753264094,-0.3315348115819301,-8.23311192111067,0.021557938562684942,0.3053707977789979
06hmew4su9ph9i5gigwdmwr4,16,29,7,1,pd,0.0,1.0,0.8204,0.818045219464954,0.010362253626591579,0.10008016753264094,-0.21122235826068803,-8.23311192111067,0.1127841907537877,0.3053707977789979
06ul9f2coolrse6pnzjrdmbc,1,25,2,1,pd,0.0,1.0,0.9011,0.9024797386436431,0.0032523345374211475,0.08010014306369925,-0.10586489556061451,-7.978241795391586,0.14941329172467843,0.14541034514426165
06ul9f2coolrse6pnzjrdmbc,2,22,2,2,md,0.0,1.0,0.8581,0.8530610814990985,0.006854082526286146,0.08010014306369925,-0.16578740594345298,-7.978241795391586,0.040034416533528766,0.14541034514426165
06ul9f2coolrse6pnzjrdmbc,3,70,2,1,pd,0.0,1.0,0.9409,0.9373558980980427,0.0013788863698302358,0.08010014306369925,-0.06607167630588151,-7.978241795391586,-0.000296051495367447,0.14541034514426165
06ul9f2coolrse6pnzjrdmbc,4,50,2,2,md,0.0,1.0,0.8821,0.8792564648271356,0.004668358443290247,0.08010014306369925,-0.1333516177338261,-7.978241795391586,0.07439332636791376,0.14541034514426165
06ul9f2coolrse6pnzjrdmbc,5,31,3,1,pd,0.0,1.0,0.7677,0.7726744763812788,0.015660196560312385,0.08010014306369925,-0.27359105077693435,-7.978241795391586,0.03432434157549718,0.14541034514426165
06ul9f2coolrse6pnzjrdmbc,6,11,3,2,md,0.0,1.0,0.6907,0.6934501801249631,0.02838309995243018,0.08010014306369925,-0.39453566858079725,-7.978241795391586,0.05881333446353466,0.14541034514426165
06ul9f2coolrse6pnzjrdmbc,7,56,3,2,md,2.0,0.0,0.6732,0.33130271559516844,0.14102003301803306,0.08010014306369925,-1.2464198777687123,-7.978241795391586,0.14195851447870855,0.14541034514426165
06ul9f2coolrse6pnzjrdmbc,8,17,4,1,pd,0.0,1.0,0.676,0.6753740189084528,0.0321401135276373,0.08010014306369925,-0.42470508706022336,-7.978241795391586,0.03916531152690263,0.14541034514426165
06ul9f2coolrse6pnzjrdmbc,9,73,4,1,pd,0.0,1.0,0.6858,0.681696340585316,0.030392069585087136,0.08010014306369925,-0.4136469196120096,-7.978241795391586,0.07209569486347704,0.14541034514426165
06ul9f2coolrse6pnzjrdmbc,10,53,4,2,md,3.0,0.0,0.5737,0.4222187325267085,0.10658656862939288,0.08010014306369925,-0.9694977279113441,-7.978241795391586,-0.001868535065236876,0.14541034514426165
06ul9f2coolrse6pnzjrdmbc,11,80,4,2,md,0.0,1.0,0.6198,0.6116155923123464,0.04484879329958182,0.08010014306369925,-0.5366190404330329,-7.978241795391586,-0.022825981710483258,0.14541034514426165
06ul9f2coolrse6pnzjrdmbc,12,67,5,1,pd,0.0,1.0,0.8668,0.8670151217831411,0.005529669586183665,0.08010014306369925,-0.14823473490679895,-7.978241795391586,0.04219303694176879,0.14541034514426165
06ul9f2coolrse6pnzjrdmbc,13,55,6,1,pd,0.0,1.0,0.7556,0.7573686810753071,0.018035570342973647,0.08010014306369925,-0.29598269111797393,-7.978241795391586,0.1052071143297005,0.14541034514426165
06ul9f2coolrse6pnzjrdmbc,14,46,6,2,md,1.0,0.0,0.6273,0.3662913851877983,0.1254269000463132,0.08010014306369925,-1.1305742918839545,-7.978241795391586,0.04983555101432557,0.14541034514426165
06ul9f2coolrse6pnzjrdmbc,15,24,7,2,md,0.0,1.0,0.5398,0.5373970944558877,0.06396237233001222,0.08010014306369925,-0.685098874680822,-7.978241795391586,-0.00849043073213657,0.14541034514426165
06ul9f2coolrse6pnzjrdmbc,16,78,7,1,pd,1.0,0.0,0.5835,0.419052028163302,0.10767791770775526,0.08010014306369925,-0.9782198121966257,-7.978241795391586,0.05230643277060469,0.14541034514426165
08p6c81b1uflp82myo5nw9dl,1,19,2,1,md,0.0,1.0,0.6881,0.6911169855923354,0.027831312160009652,0.08409259928231172,-0.39736434411332233,-8.364400771549853,0.06962952533243169,0.1445930154205472
08p6c81b1uflp82myo5nw9dl,2,25,2,2,pd,0.0,1.0,0.844,0.8411571564680344,0.008068734637924612,0.08409259928231172,-0.18105963397419167,-8.364400771549853,0.06969651780336714,0.1445930154205472
08p6c81b1uflp82myo5nw9dl,3,70,2,2,pd,0.0,1.0,0.9,0.8950592235034058,0.003687091974134376,0.08409259928231172,-0.11455733274624791,-8.364400771549853,0.08234101833995304,0.1445930154205472
08p6c81b1uflp82myo5nw9dl,4,61,2,1,md,0.0,1.0,0.7954,0.8011530827499055,0.01221391844802773,0.08409259928231172,-0.2339471580052308,-8.364400771549853,0.08915070768078179,0.1445930154205472
08p6c81b1uflp82myo5nw9dl,5,27,3,2,pd,3.0,0.0,0.5913,0.4008727348935527,0.10276181173387654,0.08409259928231172,-1.0171644250359577,-8.364400771549853,0.117146542909596,0.1445930154205472
08p6c81b1uflp82myo5nw9dl,6,18,3,1,md,3.0,0.0,0.5559,0.448478426118627,0.08721523223810221,0.08409259928231172,-0.8895640511717691,-8.364400771549853,0.1791418141822026,0.1445930154205472
08p6c81b1uflp82myo5nw9dl,7,16,4,2,pd,0.0,1.0,0.8172,0.8138652135242237,0.010659206272118447,0.08409259928231172,-0.2166397637467572,-8.364400771549853,-0.016615985669389856,0.1445930154205472
08p6c81b1uflp82myo5nw9dl,8,69,3,1,md,0.0,1.0,0.8033,0.7971534299249378,0.012611506323948732,0.08409259928231172,-0.23935227811117876,-8.364400771549853,0.09501921471476041,0.1445930154205472
08p6c81b1uflp82myo5nw9dl,9,42,4,1,md,3.0,0.0,0.5271,0.46920692527496066,0.08085686241903679,0.08409259928231172,-0.8379767392890844,-8.364400771549853,0.10998613836062884,0.1445930154205472
08p6c81b1uflp82myo5nw9dl,11,63,5,2,pd,2.0,0.0,0.343,0.6546961389092718,0.035427122337451135,0.08409259928231172,-0.4591847463671854,-8.364400771549853,0.1646316255434464,0.1445930154205472
08p6c81b1uflp82myo5nw9dl,12,26,5,1,md,2.0,0.0,0.397,0.6085455564183246,0.045112274393419104,0.08409259928231172,-0.5420068332381192,-8.364400771549853,0.09652479978911652,0.1445930154205472
08p6c81b1uflp82myo5nw9dl,13,36,6,1,md,2.0,0.0,0.5002,0.49250492664254536,0.07456984376539608,0.08409259928231172,-0.7832019992662946,-8.364400771549853,0.13109043305929674,0.1445930154205472
08p6c81b1uflp82myo5nw9dl,14,54,6,2,pd,0.0,1.0,0.3672,0.36615455769885674,0.11352161304347658,0.08409259928231172,-1.1183748145183046,-8.364400771549853,-0.013137815659249083,0.1445930154205472
08p6c81b1uflp82myo5nw9dl,15,35,8,2,pd,0.0,1.0,0.5033,0.501678017728415,0.07045122858092485,0.08409259928231172,-0.7605193696181409,-8.364400771549853,0.1549211838591789,0.1445930154205472
08p6c81b1uflp82myo5nw9dl,16,29,7,1,md,0.0,1.0,0.6177,0.6205832726204972,0.04085495666412956,0.08409259928231172,-0.5180837525933004,-8.364400771549853,0.09458373055511698,0.1445930154205472
0989ahmna9dulp8bxcoynys0,1,28,2,1,md,0.0,1.0,0.7162,0.7172943803532238,0.021911464321087145,0.09351041184962335,-0.35424084261503097,-9.4348849411269,0.00021518425814326392,-0.0062654121049064496
0989ahmna9dulp8bxcoynys0,2,20,2,2,pd,0.0,1.0,0.8433,0.841646916748345,0.0073427587114196545,0.09351041184962335,-0.17975059979958452,-9.4348849411269,-0.015112104919757063,-0.0062654121049064496
0989ahmna9dulp8bxcoynys0,3,10,3,1,md,0.0,1.0,0.7813,0.7808503502892484,0.013736229904874832,0.09351041184962335,-0.2611470695438456,-9.4348849411269,0.07973391319560097,-0.0062654121049064496
0989ahmna9dulp8bxcoynys0,4,50,2,2,pd,0.0,1.0,0.8316,0.8320351513818156,0.008091027419637721,0.09351041184962335,-0.1919856224659231,-9.4348849411269,-0.030128605166296778,-0.0062654121049064496
0989ahmna9dulp8bxcoynys0,5,18,3,2,pd,0.0,1.0,0.5864,0.5913947564990364,0.045219666775783415,0.09351041184962335,-0.5706842169393731,-9.4348849411269,0.040483182960279196,-0.0062654121049064496
0989ahmna9dulp8bxcoynys0,6,31,3,1,md,1.0,0.0,0.6944,0.3015912572096382,0.13058600030933823,0.09351041184962335,-1.3299123462161848,-9.4348849411269,0.01573851423841144,-0.0062654121049064496
0989ahmna9dulp8bxcoynys0,7,77,3,1,md,2.0,0.0,0.7665,0.2282587844142054,0.1621977904901485,0.09351041184962335,-1.6398990303230665,-9.4348849411269,-0.02222675658315247,-0.0062654121049064496
0989ahmna9dulp8bxcoynys0,8,69,3,2,pd,0.0,1.0,0.8241,0.8232774449540023,0.00903322974733528,0.09351041184962335,-0.20351216503141423,-9.4348849411269,0.060344069858461934,-0.0062654121049064496
0989ahmna9dulp8bxcoynys0,9,42,4,2,pd,0.0,1.0,0.5721,0.5710085124533376,0.05048326988900762,0.09351041184962335,-0.6110190289869593,-9.4348849411269,-0.04881497506918292,-0.0062654121049064496
0989ahmna9dulp8bxcoynys0,10,60,4,1,md,0.0,1.0,0.5658,0.5682425955484908,0.05098854042574458,0.09351041184962335,-0.6164195232085028,-9.4348849411269,0.03151391517006127,-0.0062654121049064496
0989ahmna9dulp8bxcoynys0,11,59,5,1,md,1.0,0.0,0.3142,0.6913242644322783,0.027656292111746375,0.09351041184962335,-0.3969477580875136,-9.4348849411269,0.07195334013875096,-0.0062654121049064496
0989ahmna9dulp8bxcoynys0,12,52,5,2,pd,0.0,1.0,0.5049,0.5093982288315761,0.06323704605958645,0.09351041184962335,-0.7379487942859697,-9.4348849411269,-0.02741461354815062,-0.0062654121049064496
0989ahmna9dulp8bxcoynys0,13,44,6,2,pd,3.0,0.0,0.3212,0.6803072046959217,0.029815537736412965,0.09351041184962335,-0.4151964554760159,-9.4348849411269,0.06404635086953041,-0.0062654121049064496
0989ahmna9dulp8bxcoynys0,14,64,6,1,md,3.0,0.0,0.5534,0.4473853411095648,0.0841575215795846,0.09351041184962335,-0.8889339112158758,-9.4348849411269,-0.01744919041738087,-0.0062654121049064496
0989ahmna9dulp8bxcoynys0,15,24,7,2,pd,3.0,0.0,0.4313,0.5587652825747401,0.05356771940045172,0.09351041184962335,-0.6358982661619326,-9.4348849411269,0.00896608642054669,-0.0062654121049064496
0989ahmna9dulp8bxcoynys0,16,45,7,1,md,0.0,1.0,0.7287,0.7247360425722819,0.021029317425771778,0.09351041184962335,-0.34304476091524094,-9.4348849411269,0.030194674683299436,-0.0062654121049064496
0cuzisrtq2cdt8h5b4myuyfg,1,22,2,2,md,0.0,1.0,0.9362,0.9356342392859626,0.0017588639717802486,0.13933759361925,-0.06829055755488511,-4.001039978997619,0.10586703534678601,0.14301713463750398
0cuzisrtq2cdt8h5b4myuyfg,2,39,2,1,pd,0.0,1.0,0.8639,0.8637634669968894,0.007421368562886382,0.13933759361925,-0.15388953282488416,-4.001039978997619,-0.07326180841778371,0.14301713463750398
0cuzisrtq2cdt8h5b4myuyfg,3,71,2,1,pd,0.0,1.0,0.9449,0.9464752712696918,0.0012335260858693901,0.13933759361925,-0.05624451276715803,-4.001039978997619,-0.002795148676292148,0.14301713463750398
0cuzisrtq2cdt8h5b4myuyfg,4,61,2,2,md,0.0,1.0,0.9466,0.9464107424852404,0.0012117099641679916,0.13933759361925,-0.05629079250762459,-4.001039978997619,0.015541320537115903,0.14301713463750398
0cuzisrtq2cdt8h5b4myuyfg,5,15,3,2,md,0.0,1.0,0.8827,0.8859381098922824,0.005282377757682977,0.13933759361925,-0.12639798050504503,-4.001039978997619,0.010975687666066745,0.14301713463750398
0cuzisrtq2cdt8h5b4myuyfg,6,31,3,1,pd,0.0,1.0,0.8954,0.8943376809116613,0.004545726905546843,0.13933759361925,-0.11622327861908133,-4.001039978997619,0.12803448713579524,0.14301713463750398
0cuzisrtq2cdt8h5b4myuyfg,7,17,4,1,pd,0.0,1.0,0.8393,0.8377912072129394,0.010355100912570962,0.13933759361925,-0.18736234244026306,-4.001039978997619,0.010732718805816067,0.14301713463750398
0cuzisrtq2cdt8h5b4myuyfg,8,69,3,2,md,0.0,1.0,0.9428,0.9450888041950375,0.001278568254399084,0.13933759361925,-0.05775556006855709,-4.001039978997619,0.07800182792759468,0.14301713463750398
0cuzisrtq2cdt8h5b4myuyfg,9,53,4,2,md,1.0,0.0,0.7781,0.22808800566414633,0.24063809368006964,0.13933759361925,-1.7208028662216819,-4.001039978997619,0.16687687825978853,0.14301713463750398
0cuzisrtq2cdt8h5b4myuyfg,10,73,4,1,pd,0.0,1.0,0.8358,0.8413479124237326,0.01015628825098223,0.13933759361925,-0.182928300481894,-4.001039978997619,0.04623517283648568,0.14301713463750398
0cuzisrtq2cdt8h5b4myuyfg,11,63,5,1,pd,0.0,1.0,0.6953,0.692969647711541,0.03696588596848736,0.13933759361925,-0.40386981099282515,-4.001039978997619,0.01812083310138871,0.14301713463750398
0cuzisrtq2cdt8h5b4myuyfg,12,80,4,2,md,0.0,1.0,0.7989,0.795586797274182,0.016670151941336996,0.13933759361925,-0.24539312946102854,-4.001039978997619,0.058967163121313795,0.14301713463750398
0cuzisrtq2cdt8h5b4myuyfg,13,76,5,2,md,0.0,1.0,0.7981,0.7997872128097951,0.01604140531825795,0.13933759361925,-0.2395029597455398,-4.001039978997619,0.009164052184727538,0.14301713463750398
0cuzisrtq2cdt8h5b4myuyfg,14,54,6,1,pd,0.0,1.0,0.7102,0.7117401494907991,0.03227316910003444,0.13933759361925,-0.3724241754383648,-4.001039978997619,0.01251963089575347,0.14301713463750398
0cuzisrtq2cdt8h5b4myuyfg,15,30,7,2,md,0.0,1.0,0.9115,0.9093455665510807,0.0034204370757634855,0.13933759361925,-0.09845429611531742,-4.001039978997619,0.061769842713836516,0.14301713463750398
0cuzisrtq2cdt8h5b4myuyfg,16,45,7,1,pd,0.0,1.0,0.9103,0.9061510738097228,0.0035995744369945208,0.13933759361925,-0.10215280866037801,-4.001039978997619,0.07395659880729699,0.14301713463750398
0fselly2tqqo5o2nhqub0t9c,1,25,2,2,md,0.0,1.0,0.9267,0.9261373076097148,0.0020934358165437743,0.08887990570024915,-0.07882761338862565,-7.297664292902258,0.0401653181068456,0.243952962806041
0fselly2tqqo5o2nhqub0t9c,2,6,2,1,md,0.0,1.0,0.8874,0.8896973530458551,0.0043961415224525215,0.08887990570024915,-0.12127532985015677,-7.297664292902258,0.1131600364795705,0.243952962806041
