subject,trial,item,dimension,test_form,shape_set,distractor,choice,accuracy,y_hat,y_pred,pwaic_u,pwaic_c,louo,loco,k_u,k_c
1hkud3vlgvfpt6j7evej1o1k,4,61,2,2,2,1,2.0,0.0,0.7911,0.20545785888790138,0.21660336209972902,0.22570502735330716,-1.7996070595003708,-9.327176790007426,0.10541140562789082,0.14389440034123607
1hkud3vlgvfpt6j7evej1o1k,5,18,3,2,1,0,3.0,0.0,0.2739,0.7238597688758932,0.02591363418751232,0.22570502735330716,-0.3491818237754618,-9.327176790007426,0.09746050570894847,0.14389440034123607
1hkud3vlgvfpt6j7evej1o1k,6,31,3,1,3,0,2.0,0.0,0.4373,0.557740779581551,0.06419296753724926,0.22570502735330716,-0.6484058300832167,-9.327176790007426,0.1894259319178801,0.14389440034123607
1hkud3vlgvfpt6j7evej1o1k,7,12,4,1,2,0,1.0,0.0,0.2521,0.7496328583914172,0.020629214490150993,0.22570502735330716,-0.30890623785951554,-9.327176790007426,0.2468045212500687,0.14389440034123607
1hkud3vlgvfpt6j7evej1o1k,8,56,3,2,3,1,3.0,0.0,0.5566,0.43363268216570067,0.10150648422015424,0.22570502735330716,-0.9378614919076345,-9.327176790007426,0.26200415537421723,0.14389440034123607
1hkud3vlgvfpt6j7evej1o1k,9,40,4,2,2,1,0.0,1.0,0.6136,0.6170040365448785,0.049417865340398444,0.22570502735330716,-0.5326626453751029,-9.327176790007426,0.2308957325916906,0.14389440034123607
1hkud3vlgvfpt6j7evej1o1k,10,73,4,1,3,1,0.0,1.0,0.5718,0.5737227897219074,0.056410545359065915,0.22570502735330716,-0.612454587199597,-9.327176790007426,0.1582418173367054,0.14389440034123607
1hkud3vlgvfpt6j7evej1o1k,11,74,5,1,1,1,0.0,1.0,0.5765,0.5739399013145213,0.05585083230194386,0.22570502735330716,-0.6115741905349417,-9.327176790007426,0.21485876334131032,0.14389440034123607
1hkud3vlgvfpt6j7evej1o1k,12,26,5,2,3,1,2.0,0.0,0.3491,0.6446629778357005,0.04052851524968746,0.22570502735330716,-0.47979564544672826,-9.327176790007426,0.146438617903199,0.14389440034123607
1hkud3vlgvfpt6j7evej1o1k,13,64,6,1,3,1,0.0,1.0,0.5261,0.5207086231283627,0.07016435349004425,0.22570502735330716,-0.7231647571877886,-9.327176790007426,0.18110301812643403,0.14389440034123607
1hkud3vlgvfpt6j7evej1o1k,14,44,6,2,3,0,3.0,0.0,0.1393,0.8594118138696578,0.006683629800109369,0.22570502735330716,-0.15821272706207168,-9.327176790007426,0.21621369102066507,0.14389440034123607
1hkud3vlgvfpt6j7evej1o1k,15,45,7,1,2,1,0.0,1.0,0.722,0.7247763342274578,0.025463745938081327,0.22570502735330716,-0.34747467224223705,-9.327176790007426,0.12439947107412475,0.14389440034123607
1hkud3vlgvfpt6j7evej1o1k,16,29,7,2,3,0,2.0,0.0,0.442,0.5622485155258274,0.060199976661162995,0.22570502735330716,-0.6364450694298966,-9.327176790007426,0.09914323041101682,0.14389440034123607
1hq0a5sv7olx9j5ab2evp9yz,1,22,2,1,3,1,0.0,1.0,0.8746,0.8767157158670014,0.0057673655538404475,0.16397013520823717,-0.13735056490198616,-7.916512932833449,0.1034111642551162,0.2092609407031204
1hq0a5sv7olx9j5ab2evp9yz,2,39,2,2,1,0,0.0,1.0,0.691,0.6878534662535888,0.03434373145258062,0.16397013520823717,-0.40867808112933446,-7.916512932833449,0.13698891726445228,0.2092609407031204
1hq0a5sv7olx9j5ab2evp9yz,3,51,2,1,2,1,0.0,1.0,0.8467,0.8480248216827835,0.008757151698803643,0.16397013520823717,-0.17361968175066167,-7.916512932833449,-0.0064946809017982395,0.2092609407031204
1hq0a5sv7olx9j5ab2evp9yz,4,65,2,2,3,0,0.0,1.0,0.7104,0.7107161898664814,0.028253502443547348,0.16397013520823717,-0.3698650986997052,-7.916512932833449,0.13998454674083535,0.2092609407031204
1hq0a5sv7olx9j5ab2evp9yz,5,31,3,2,2,0,0.0,1.0,0.6204,0.6238902011206816,0.04649785383668103,0.16397013520823717,-0.5184687265653327,-7.916512932833449,0.07387656922649341,0.2092609407031204
1hq0a5sv7olx9j5ab2evp9yz,6,13,3,1,3,1,1.0,0.0,0.6806,0.3160784199772356,0.15818616404574162,0.16397013520823717,-1.3109058427205404,-7.916512932833449,0.14761762105865406,0.2092609407031204
1hq0a5sv7olx9j5ab2evp9yz,7,17,4,2,3,0,1.0,0.0,0.4184,0.5764638095052528,0.05881188150414824,0.16397013520823717,-0.6099754802882558,-7.916512932833449,0.08357026144979925,0.2092609407031204
1hq0a5sv7olx9j5ab2evp9yz,8,58,3,1,3,1,0.0,1.0,0.8334,0.836222188209614,0.009794951145407352,0.16397013520823717,-0.18868159911546378,-7.916512932833449,0.1066524476183333,0.2092609407031204
1hq0a5sv7olx9j5ab2evp9yz,9,53,4,1,1,1,0.0,1.0,0.6737,0.6764830561684108,0.03387597655169827,0.16397013520823717,-0.4248265348209319,-7.916512932833449,-0.011494278716829436,0.2092609407031204
1hq0a5sv7olx9j5ab2evp9yz,10,79,4,2,2,0,3.0,0.0,0.3313,0.6707751353810403,0.03881645009886743,0.16397013520823717,-0.4383507756021654,-7.916512932833449,0.0961642479384836,0.2092609407031204
1hq0a5sv7olx9j5ab2evp9yz,11,26,5,1,1,1,0.0,1.0,0.6023,0.6014571561667892,0.05163418358623576,0.16397013520823717,-0.5602140411034515,-7.916512932833449,0.03534782494526538,0.2092609407031204
1hq0a5sv7olx9j5ab2evp9yz,12,59,5,2,3,0,3.0,0.0,0.1857,0.8151484703142533,0.012948327604971539,0.16397013520823717,-0.2173922188663031,-7.916512932833449,0.18644000514277592,0.2092609407031204
1hq0a5sv7olx9j5ab2evp9yz,13,64,6,2,2,0,0.0,1.0,0.507,0.49926939421895306,0.08017376695615887,0.16397013520823717,-0.7751317098627162,-7.916512932833449,0.10199460881887816,0.2092609407031204
1hq0a5sv7olx9j5ab2evp9yz,14,36,6,1,2,1,1.0,0.0,0.6196,0.37576227719426986,0.13363960003839737,0.16397013520823717,-1.11300554008014,-7.916512932833449,0.11996307066974142,0.2092609407031204
1hq0a5sv7olx9j5ab2evp9yz,16,35,8,2,3,0,3.0,0.0,0.4125,0.5829219995937297,0.05731312385400081,0.16397013520823717,-0.5974139587816651,-7.916512932833449,0.1299415714597958,0.2092609407031204
1lpe7v1rcx3fr2hpummtb1fs,1,22,2,1,3,0,0.0,1.0,0.8139,0.8147951261217133,0.01359371672530396,0.14905429455385324,-0.2184637442691031,-6.695766326549556,0.19691313973350066,0.16509197651578122
1lpe7v1rcx3fr2hpummtb1fs,2,39,2,2,1,1,0.0,1.0,0.8139,0.8096243273687431,0.013292927157851957,0.14905429455385324,-0.2245085688564039,-6.695766326549556,-0.006427805784998613,0.16509197651578122
1lpe7v1rcx3fr2hpummtb1fs,3,51,2,1,2,0,0.0,1.0,0.8982,0.9019439655242794,0.003869582828833046,0.14905429455385324,-0.10707732444404172,-6.695766326549556,0.04393904411488092,0.16509197651578122
1lpe7v1rcx3fr2hpummtb1fs,4,10,3,2,2,1,0.0,1.0,0.9266,0.9297670471114683,0.002047167837905183,0.14905429455385324,-0.07486977140365703,-6.695766326549556,0.01767982020701256,0.16509197651578122
1lpe7v1rcx3fr2hpummtb1fs,5,37,3,2,2,1,0.0,1.0,0.7573,0.7604908100786768,0.021717242165381883,0.14905429455385324,-0.2955864578846068,-6.695766326549556,0.009372151558101444,0.16509197651578122
1lpe7v1rcx3fr2hpummtb1fs,6,18,3,1,2,0,0.0,1.0,0.7373,0.7437661808784943,0.024175511269692612,0.14905429455385324,-0.32030572347161623,-6.695766326549556,0.11858580055341181,0.16509197651578122
1lpe7v1rcx3fr2hpummtb1fs,7,62,3,1,1,0,0.0,1.0,0.9675,0.967596600649194,0.0005366531002405501,0.14905429455385324,-0.03347681236999556,-6.695766326549556,0.07033411700893852,0.16509197651578122
1lpe7v1rcx3fr2hpummtb1fs,8,12,4,2,1,1,0.0,1.0,0.6795,0.6883035911314531,0.0352271974859383,0.14905429455385324,-0.4089201244247267,-6.695766326549556,0.06131647711080021,0.16509197651578122
1lpe7v1rcx3fr2hpummtb1fs,9,79,4,2,2,1,0.0,1.0,0.7568,0.7598797054559507,0.02140536345562914,0.14905429455385324,-0.29607026395150093,-6.695766326549556,-0.07411658286282004,0.16509197651578122
1lpe7v1rcx3fr2hpummtb1fs,10,23,4,1,1,0,0.0,1.0,0.8405,0.8412784333750897,0.00961631234323864,0.14905429455385324,-0.18247007101699175,-6.695766326549556,0.03539757843304413,0.16509197651578122
1lpe7v1rcx3fr2hpummtb1fs,11,59,5,2,3,1,0.0,1.0,0.5518,0.549091660727193,0.07285907045807105,0.14905429455385324,-0.6727352762987522,-6.695766326549556,0.12587611234914217,0.16509197651578122
1lpe7v1rcx3fr2hpummtb1fs,12,52,5,1,3,0,1.0,0.0,0.4633,0.5362396859430227,0.08321227711566653,0.14905429455385324,-0.7074585349079126,-6.695766326549556,0.15603828348700977,0.16509197651578122
1lpe7v1rcx3fr2hpummtb1fs,13,36,6,1,2,0,3.0,0.0,0.6233,0.3806641521674011,0.14120454493149445,0.14905429455385324,-1.1084790993667895,-6.695766326549556,0.18990845098244935,0.16509197651578122
1lpe7v1rcx3fr2hpummtb1fs,14,64,6,2,2,1,3.0,0.0,0.7624,0.23646498535365013,0.21226328197776007,0.14905429455385324,-1.6551574949926184,-6.695766326549556,0.23257368182940674,0.16509197651578122
1lpe7v1rcx3fr2hpummtb1fs,15,45,7,2,1,1,0.0,1.0,0.8993,0.9017057046995318,0.0038061090323768683,0.14905429455385324,-0.10727713484606305,-6.695766326549556,-0.020064091634407706,0.16509197651578122
1lpe7v1rcx3fr2hpummtb1fs,16,29,7,1,1,0,0.0,1.0,0.7603,0.7608557071803033,0.020890655429817516,0.14905429455385324,-0.29428617035170035,-6.695766326549556,0.06868096644036986,0.16509197651578122
1m4rjpumvcw0huviraq7tny8,1,19,2,2,2,1,0.0,1.0,0.8839,0.8804588681297013,0.005723878724717307,0.2255519641996751,-0.13304779883461393,-10.411335202533081,0.15406263917419133,0.16980224970086938
1m4rjpumvcw0huviraq7tny8,2,39,2,1,2,1,0.0,1.0,0.5517,0.5588832193048296,0.06560232926329275,0.2255519641996751,-0.6477323650353437,-10.411335202533081,0.10312962021697085,0.16980224970086938
1m4rjpumvcw0huviraq7tny8,3,61,2,2,2,0,0.0,1.0,0.8004,0.8056234157114098,0.013335745198261884,0.2255519641996751,-0.22951909619468047,-10.411335202533081,0.04449454540773802,0.16980224970086938
1m4rjpumvcw0huviraq7tny8,4,71,2,1,1,1,0.0,1.0,0.8502,0.8472722501366273,0.008330536870802638,0.2255519641996751,-0.17408268703705332,-10.411335202533081,0.1907759627067595,0.16980224970086938
1m4rjpumvcw0huviraq7tny8,5,13,3,2,2,0,1.0,0.0,0.6062,0.3948584770317947,0.11604761128637629,0.2255519641996751,-1.045865234785417,-10.411335202533081,0.08092423653897551,0.16980224970086938
1m4rjpumvcw0huviraq7tny8,6,34,3,1,3,1,2.0,0.0,0.5449,0.4530232774447111,0.09760685947743263,0.2255519641996751,-0.8900800595688185,-10.411335202533081,0.12771349438362778,0.16980224970086938
1m4rjpumvcw0huviraq7tny8,7,58,3,2,2,0,0.0,1.0,0.7038,0.6998934168183608,0.029638038318866723,0.2255519641996751,-0.3865887537286987,-10.411335202533081,0.06400278580271165,0.16980224970086938
1m4rjpumvcw0huviraq7tny8,8,16,4,1,3,1,0.0,1.0,0.8844,0.882253025837382,0.005285115789233242,0.2255519641996751,-0.13057081944122473,-10.411335202533081,0.1123858857941632,0.16980224970086938
1m4rjpumvcw0huviraq7tny8,9,40,4,2,2,1,0.0,1.0,0.6705,0.6729714279180679,0.03548805433138919,0.2255519641996751,-0.4317038430195925,-10.411335202533081,0.15507869662488022,0.16980224970086938
1m4rjpumvcw0huviraq7tny8,10,73,4,1,3,1,3.0,0.0,0.6363,0.3678885085653942,0.1262419489437129,0.2255519641996751,-1.12681615782183,-10.411335202533081,0.05584460270564962,0.16980224970086938
1m4rjpumvcw0huviraq7tny8,11,80,4,2,3,1,3.0,0.0,0.5081,0.4852425321621355,0.08615036461391702,0.2255519641996751,-0.809796045500935,-10.411335202533081,0.04097292245048316,0.16980224970086938
1m4rjpumvcw0huviraq7tny8,12,74,5,1,1,0,0.0,1.0,0.4412,0.43799614931728703,0.10200956288917076,0.2255519641996751,-0.928059909022565,-10.411335202533081,0.10585938855234114,0.16980224970086938
1m4rjpumvcw0huviraq7tny8,13,46,6,2,2,0,3.0,0.0,0.4278,0.5754699436101179,0.059172595639825055,0.2255519641996751,-0.6121812438105376,-10.411335202533081,0.044696252164068875,0.16980224970086938
1m4rjpumvcw0huviraq7tny8,14,75,6,1,2,1,0.0,1.0,0.6349,0.6307541174966996,0.045759453977902646,0.2255519641996751,-0.5068289427113584,-10.411335202533081,0.10936820822940237,0.16980224970086938
1m4rjpumvcw0huviraq7tny8,15,78,7,1,2,0,0.0,1.0,0.3401,0.34346530018090843,0.13568110704869332,0.2255519641996751,-1.2046899864742944,-10.411335202533081,0.16562161208049342,0.16980224970086938
1m4rjpumvcw0huviraq7tny8,16,24,7,2,1,1,3.0,0.0,0.6616,0.3439186909072487,0.14105215635371796,0.2255519641996751,-1.2090020864037125,-10.411335202533081,0.05630748831864162,0.16980224970086938
1naj3589qwupt0nxk4w2xmmx,1,22,2,2,2,0,2.0,0.0,0.665,0.3368361908524228,0.14208196700549539,0.23113613445528694,-1.2308185207941449,-10.75621385401173,0.11423284724593188,0.22507062604523276
1naj3589qwupt0nxk4w2xmmx,2,47,2,1,1,1,2.0,0.0,0.4393,0.5677380144091062,0.057223792221186454,0.23113613445528694,-0.6236070076072302,-10.75621385401173,0.05774519699795241,0.22507062604523276
1naj3589qwupt0nxk4w2xmmx,3,49,2,2,2,0,0.0,1.0,0.8267,0.8272300592547895,0.01080268882643318,0.23113613445528694,-0.200506295812513,-10.75621385401173,0.07799789830249487,0.22507062604523276
1naj3589qwupt0nxk4w2xmmx,4,70,2,1,3,1,0.0,1.0,0.8931,0.889983437471519,0.004771308688169277,0.23113613445528694,-0.12132999989651161,-10.75621385401173,-0.014424401335175172,0.22507062604523276
1naj3589qwupt0nxk4w2xmmx,5,15,3,2,1,0,1.0,0.0,0.6048,0.3989537471468981,0.11479332613906652,0.23113613445528694,-1.0340832910172146,-10.75621385401173,0.028278795948989358,0.22507062604523276
1naj3589qwupt0nxk4w2xmmx,6,31,3,1,3,1,0.0,1.0,0.688,0.6851105503588077,0.031918489677111916,0.23113613445528694,-0.41022429311260034,-10.75621385401173,0.06525064897721722,0.22507062604523276
1naj3589qwupt0nxk4w2xmmx,7,58,3,2,2,0,0.0,1.0,0.6372,0.6431996925489502,0.039255122869967865,0.23113613445528694,-0.4807376650853037,-10.75621385401173,0.035098414405295084,0.22507062604523276
1naj3589qwupt0nxk4w2xmmx,8,17,4,1,1,1,0.0,1.0,0.6581,0.6572206715494883,0.03593212461549059,0.23113613445528694,-0.4558108869360833,-10.75621385401173,-0.028731200706787058,0.22507062604523276
1naj3589qwupt0nxk4w2xmmx,9,79,4,1,3,1,0.0,1.0,0.5294,0.5270634660197173,0.06899336978022973,0.23113613445528694,-0.7096449385588013,-10.75621385401173,-0.07399670963739716,0.22507062604523276
1naj3589qwupt0nxk4w2xmmx,10,40,4,2,2,0,2.0,0.0,0.425,0.571029792764814,0.05584660241945994,0.23113613445528694,-0.6164050810621049,-10.75621385401173,0.06730955723490059,0.22507062604523276
1naj3589qwupt0nxk4w2xmmx,11,52,5,2,2,0,3.0,0.0,0.4565,0.5390709477834855,0.0682157451280959,0.23113613445528694,-0.6864883958028969,-10.75621385401173,0.0858952785455648,0.22507062604523276
1naj3589qwupt0nxk4w2xmmx,12,67,5,1,3,1,0.0,1.0,0.8048,0.8065531424856125,0.012836627590803994,0.23113613445528694,-0.22785901148582965,-10.75621385401173,0.044389776992719024,0.22507062604523276
1naj3589qwupt0nxk4w2xmmx,13,64,6,1,3,1,1.0,0.0,0.5164,0.48300210274411176,0.08192934219088033,0.23113613445528694,-0.81014470810773,-10.75621385401173,-0.010935861907405395,0.22507062604523276
1naj3589qwupt0nxk4w2xmmx,14,44,6,2,3,0,0.0,1.0,0.1319,0.13919812995358613,0.23139806756316553,0.23113613445528694,-2.202955899782353,-10.75621385401173,0.18842031818284183,0.22507062604523276
1naj3589qwupt0nxk4w2xmmx,15,45,7,1,2,1,0.0,1.0,0.7256,0.7219739169003923,0.024941966295146292,0.23113613445528694,-0.35078440456801907,-10.75621385401173,0.007827921155606153,0.22507062604523276
1naj3589qwupt0nxk4w2xmmx,16,29,7,2,3,0,1.0,0.0,0.4258,0.5658985326342705,0.05847261897076761,0.23113613445528694,-0.6281615687399533,-10.75621385401173,0.15194051808460785,0.22507062604523276
1qteoxfbiw6vg2dyk6yvoeih,1,6,2,1,2,1,2.0,0.0,0.7626,0.2327711751328157,0.2108267838279143,0.30739254201582644,-1.6695099091903476,-11.683858077395573,0.15088713473555165,0.15222515020290467
1qteoxfbiw6vg2dyk6yvoeih,2,28,2,2,2,1,0.0,1.0,0.8067,0.8018439445543948,0.014294456732011556,0.30739254201582644,-0.23518244878836647,-11.683858077395573,0.09878511475726241,0.15222515020290467
1qteoxfbiw6vg2dyk6yvoeih,3,49,2,1,3,1,0.0,1.0,0.9116,0.9112537274853532,0.0033830360379517176,0.30739254201582644,-0.09632147119301493,-11.683858077395573,0.06091420472782453,0.15222515020290467
1qteoxfbiw6vg2dyk6yvoeih,4,10,3,2,2,0,2.0,0.0,0.7346,0.26608703732996053,0.183731691749965,0.30739254201582644,-1.5084014232152914,-11.683858077395573,0.1367381182760962,0.15222515020290467
1qteoxfbiw6vg2dyk6yvoeih,5,34,3,2,2,1,0.0,1.0,0.7498,0.7489462185525034,0.02287258847052884,0.30739254201582644,-0.31203137908246603,-11.683858077395573,0.037345162369639306,0.15222515020290467
1qteoxfbiw6vg2dyk6yvoeih,6,18,3,1,2,1,0.0,1.0,0.7868,0.7920056912768059,0.016138264023904718,0.30739254201582644,-0.24937928403710252,-11.683858077395573,0.10406612301494435,0.15222515020290467
1qteoxfbiw6vg2dyk6yvoeih,7,77,3,2,3,1,0.0,1.0,0.7863,0.7850607331780856,0.016573568517503943,0.30739254201582644,-0.2586106737722105,-11.683858077395573,0.13025375538926626,0.15222515020290467
1qteoxfbiw6vg2dyk6yvoeih,8,62,3,1,1,0,0.0,1.0,0.9257,0.9242917655284275,0.002809624179509961,0.30739254201582644,-0.08154095436625042,-11.683858077395573,0.18050049716112576,0.15222515020290467
1qteoxfbiw6vg2dyk6yvoeih,9,72,4,2,1,1,0.0,1.0,0.6397,0.6423192782816061,0.042186073723409594,0.30739254201582644,-0.48503550918060867,-11.683858077395573,0.14471922794417375,0.15222515020290467
1qteoxfbiw6vg2dyk6yvoeih,10,23,4,1,1,1,0.0,1.0,0.8921,0.8852002091642007,0.004999337082552452,0.30739254201582644,-0.12694907473825268,-11.683858077395573,0.11198546944088736,0.15222515020290467
1qteoxfbiw6vg2dyk6yvoeih,11,26,5,1,1,0,0.0,1.0,0.3391,0.3424752991087645,0.14223859708660863,0.30739254201582644,-1.2140275853164688,-11.683858077395573,0.08612583607045364,0.15222515020290467
1qteoxfbiw6vg2dyk6yvoeih,12,67,5,2,2,1,2.0,0.0,0.8809,0.11807517960749328,0.2850164128536045,0.30739254201582644,-2.4219631151430843,-11.683858077395573,0.13853319139057663,0.15222515020290467
1qteoxfbiw6vg2dyk6yvoeih,13,46,6,1,3,0,3.0,0.0,0.3901,0.606260517535845,0.055463433861998125,0.30739254201582644,-0.5563468556496236,-11.683858077395573,0.1471593850354922,0.15222515020290467
1qteoxfbiw6vg2dyk6yvoeih,14,75,6,2,1,1,0.0,1.0,0.4376,0.43528446217815137,0.1036900896982311,0.30739254201582644,-0.9356975447526814,-11.683858077395573,0.13892493351218055,0.15222515020290467
1qteoxfbiw6vg2dyk6yvoeih,15,66,8,2,1,0,3.0,0.0,0.6119,0.3913885404389966,0.1291461492785181,0.30739254201582644,-1.0678131562313506,-11.683858077395573,0.06030998749244655,0.15222515020290467
1qteoxfbiw6vg2dyk6yvoeih,16,29,7,1,1,0,0.0,1.0,0.5695,0.5742052895441572,0.05965884715479706,0.30739254201582644,-0.6146884657152967,-11.683858077395573,0.05959615747169739,0.15222515020290467
1u89kobgictbxh3tts4p9ovc,1,20,2,1,1,0,0.0,1.0,0.8969,0.8910693872207125,0.004512778778697541,0.2467738837202927,-0.11985304192009494,-10.745613496309922,0.0712746640440717,0.01740754562428507
1u89kobgictbxh3tts4p9ovc,2,47,2,2,3,1,2.0,0.0,0.3911,0.6027140558417603,0.0500238890409642,0.2467738837202927,-0.5565973099462873,-10.745613496309922,0.1462916573250752,0.01740754562428507
1u89kobgictbxh3tts4p9ovc,3,65,2,2,3,1,0.0,1.0,0.786,0.7856739700763857,0.015374024352285388,0.2467738837202927,-0.2566429416127214,-10.745613496309922,0.07934153334550886,0.01740754562428507
1u89kobgictbxh3tts4p9ovc,4,61,2,1,3,0,2.0,0.0,0.8165,0.18560392776189835,0.21853172509273586,0.2467738837202927,-1.9026699270294571,-10.745613496309922,0.07852352073425886,0.01740754562428507
1u89kobgictbxh3tts4p9ovc,5,34,3,2,2,1,0.0,1.0,0.7823,0.7799799541839146,0.017038428156772794,0.2467738837202927,-0.26558854754903294,-10.745613496309922,0.056658649795723375,0.01740754562428507
1u89kobgictbxh3tts4p9ovc,6,18,3,1,2,0,3.0,0.0,0.5953,0.4067228460742698,0.10667643005578398,0.2467738837202927,-1.0068002411475394,-10.745613496309922,0.08513657214813361,0.01740754562428507
1u89kobgictbxh3tts4p9ovc,7,17,4,2,3,1,1.0,0.0,0.6285,0.37542402954960824,0.11854457416023347,0.2467738837202927,-1.0986469987955605,-10.745613496309922,0.06354343919881868,0.01740754562428507
1u89kobgictbxh3tts4p9ovc,8,56,3,1,1,0,1.0,0.0,0.4949,0.5016119616129296,0.07591056775930118,0.2467738837202927,-0.7662592733324853,-10.745613496309922,0.1531650057247519,0.01740754562428507
1u89kobgictbxh3tts4p9ovc,9,53,4,1,1,0,0.0,1.0,0.3335,0.3347044320943401,0.13496784691821875,0.2467738837202927,-1.229813957142774,-10.745613496309922,0.04413405909931775,0.01740754562428507
1u89kobgictbxh3tts4p9ovc,10,60,4,2,1,1,0.0,1.0,0.7271,0.7238660023628704,0.024570938396258044,0.2467738837202927,-0.34779813045229524,-10.745613496309922,0.04128456077093992,0.01740754562428507
1u89kobgictbxh3tts4p9ovc,11,80,4,1,1,0,0.0,1.0,0.4902,0.48933533826488995,0.07909340636528142,0.2467738837202927,-0.7940828913308842,-10.745613496309922,0.09504007836490098,0.01740754562428507
1u89kobgictbxh3tts4p9ovc,12,74,5,2,3,1,0.0,1.0,0.5926,0.5912475907977754,0.05170803200401449,0.2467738837202927,-0.5774236181409069,-10.745613496309922,0.04696984536332284,0.01740754562428507
1u89kobgictbxh3tts4p9ovc,13,54,6,2,1,1,0.0,1.0,0.6541,0.6548807565439624,0.03642332381144168,0.2467738837202927,-0.45985836213742104,-10.745613496309922,0.04613232053227472,0.01740754562428507
1u89kobgictbxh3tts4p9ovc,14,46,6,1,3,0,1.0,0.0,0.4374,0.5665645013660324,0.06007670695423966,0.2467738837202927,-0.6286007028334932,-10.745613496309922,0.07286190462335465,0.01740754562428507
1u89kobgictbxh3tts4p9ovc,15,66,8,2,1,1,0.0,1.0,0.7682,0.7673853540794923,0.017220831307204563,0.2467738837202927,-0.2820483537066334,-10.745613496309922,0.14027958194640125,0.01740754562428507
1u89kobgictbxh3tts4p9ovc,16,30,7,1,2,0,0.0,1.0,0.6472,0.6543581693675622,0.03711452065481191,0.2467738837202927,-0.46138147238351124,-10.745613496309922,0.049548876710782334,0.01740754562428507
1y5qgx77f4louwxnfrfaazed,1,28,2,2,2,0,0.0,1.0,0.6721,0.6717881139527493,0.035273614724872185,0.16530795217706779,-0.43323801974930554,-7.809453519679465,0.11900133585295497,0.21330529908655022
1y5qgx77f4louwxnfrfaazed,2,19,2,1,3,0,0.0,1.0,0.4554,0.4550874555365788,0.09879959940143304,0.16530795217706779,-0.886560119254785,-7.809453519679465,0.09737803907550378,0.21330529908655022
1y5qgx77f4louwxnfrfaazed,3,51,2,1,2,1,0.0,1.0,0.8192,0.816408826130775,0.012319157130602148,0.16530795217706779,-0.21520768018335623,-7.809453519679465,0.0934176735302402,0.21330529908655022
1y5qgx77f4louwxnfrfaazed,4,10,3,2,2,0,0.0,1.0,0.7255,0.7236582665035683,0.025529344538520526,0.16530795217706779,-0.34913179562234475,-7.809453519679465,0.2704609094494062,0.21330529908655022
1y5qgx77f4louwxnfrfaazed,5,27,3,2,1,0,0.0,1.0,0.4711,0.469594597793974,0.08997202536893734,0.16530795217706779,-0.8464743225395015,-7.809453519679465,0.17331498729875883,0.21330529908655022
1y5qgx77f4louwxnfrfaazed,6,11,3,1,1,1,0.0,1.0,0.7296,0.7267958934182676,0.023882019858115357,0.16530795217706779,-0.3430959310960091,-7.809453519679465,0.08608526651550837,0.21330529908655022
1y5qgx77f4louwxnfrfaazed,7,62,3,1,1,0,0.0,1.0,0.9219,0.9207505016089331,0.00297688248237581,0.16530795217706779,-0.08554952187437692,-7.809453519679465,0.17491119318846482,0.21330529908655022
1y5qgx77f4louwxnfrfaazed,8,77,3,2,3,1,0.0,1.0,0.7788,0.7764565790366956,0.017531011581089963,0.16530795217706779,-0.27063000977479135,-7.809453519679465,0.1364390280298099,0.21330529908655022
1y5qgx77f4louwxnfrfaazed,9,60,4,2,1,0,2.0,0.0,0.4348,0.5564272830238458,0.06425841117325881,0.16530795217706779,-0.6509089090138325,-7.809453519679465,-0.009430822827931055,0.21330529908655022
1y5qgx77f4louwxnfrfaazed,10,23,4,1,1,1,0.0,1.0,0.8783,0.8799311241893706,0.0052386772403080605,0.16530795217706779,-0.1331625772999363,-7.809453519679465,0.17713282821141935,0.21330529908655022
1y5qgx77f4louwxnfrfaazed,11,52,5,1,3,1,2.0,0.0,0.4043,0.5984734462976806,0.05331834966501922,0.16530795217706779,-0.566994939889991,-7.809453519679465,0.10108055036194795,0.21330529908655022
1y5qgx77f4louwxnfrfaazed,12,59,5,2,3,0,3.0,0.0,0.1576,0.8481370613608271,0.008373745983684035,0.16530795217706779,-0.17311551738144892,-7.809453519679465,0.22239150215468356,0.21330529908655022
1y5qgx77f4louwxnfrfaazed,13,75,6,2,1,1,3.0,0.0,0.4275,0.5783228754398875,0.057596009868106354,0.16530795217706779,-0.6055763022521443,-7.809453519679465,0.1096463662169392,0.21330529908655022
1y5qgx77f4louwxnfrfaazed,14,36,6,1,2,0,2.0,0.0,0.3889,0.604618272634383,0.049872320489854016,0.16530795217706779,-0.5532999684716167,-7.809453519679465,0.08318462227096952,0.21330529908655022
1y5qgx77f4louwxnfrfaazed,15,29,7,1,1,0,3.0,0.0,0.5544,0.4390479487431434,0.09828716731595613,0.16530795217706779,-0.9219553506618023,-7.809453519679465,0.06338633226955002,0.21330529908655022
1y5qgx77f4louwxnfrfaazed,16,35,8,2,3,1,2.0,0.0,0.4539,0.5472473925737407,0.0648905356088538,0.16530795217706779,-0.6681431755684155,-7.809453519679465,0.10938259016783737,0.21330529908655022
1y7vnm5uywcpkpjvywthival,1,25,2,2,2,0,0.0,1.0,0.7481,0.7493427362815723,0.022316736615628538,0.27297474394012644,-0.3109837544263101,-10.774914206698394,0.11229942168449784,0.18972165826930987
1y7vnm5uywcpkpjvywthival,2,6,2,1,2,1,1.0,0.0,0.6855,0.31533481605597335,0.15221654393281722,0.27297474394012644,-1.306434869466118,-10.774914206698394,0.08330841675081055,0.18972165826930987
