age,gender,rt_0,rt_1
22.0,1,-0.3550477435115453,0.4733562026855238
25.0,1,0.49330264734659424,0.4195982272245226
18.0,1,-0.25513048833230356,0.19556075415940125
33.0,-1,0.660383341102128,0.25032562945963466
18.0,1,-0.5672056544511487,0.09302377368666472
24.0,1,-0.15168442662276738,0.5916037974538945
32.0,1,0.2180352747255061,0.12253860125190821
37.0,-1,-0.18374779826370846,0.6350326421917692
20.0,1,0.13423723917397615,0.5184779848684296
38.0,1,0.23976768359634673,0.5380100007210749
20.0,1,-0.12685541766003994,0.491141877853604
27.0,1,0.14252410327594842,0.192597450862398
33.0,1,0.4643477246986914,0.06645028873840356
31.0,-1,-0.8203005689793688,-0.9157076513904684
19.0,-1,-0.3194359578057187,-0.12669412269494024
22.0,1,0.45845122222253015,0.20224959179156235
23.0,1,0.0029302782239098066,0.24146027501378897
28.747994652406415,-1,-0.26441812548051086,0.24657020456328774
32.0,1,-0.3629251814779486,0.3663102787483583
19.0,-1,-0.9184292190159502,0.10829972897881933
22.0,1,0.3270371765770091,0.01116471755867518
38.0,1,-0.6486463086480753,-0.021711271395923732
34.0,-1,0.29119624214321116,-0.19218893875628149
28.747994652406415,-1,-0.11979679954898449,0.5246400194098959
18.0,1,-1.0168841141313378,0.04929903990251092
33.0,1,0.2263822649902861,0.2653882211960365
27.0,1,-0.4181785722652006,0.28954713833651236
42.0,1,-1.3518863324516968,-0.05963644016662436
25.0,-1,0.11480371816144809,0.3145309524624994
39.0,1,0.31468014748740775,0.025894599376967916
29.0,1,0.6563619377361319,0.0193375130493369
22.0,1,-0.5638071585372235,0.5132682886231619
30.0,1,-0.24808973552049038,0.6233748432945796
53.0,-1,-1.0945125674889484,0.38662287371516024
33.0,-1,0.9271952006244218,0.3931024795994597
24.0,-1,0.3347965379587773,0.17613977446138976
21.0,1,-0.11628187363487433,0.24618031500665105
29.0,1,0.40266373690600693,0.4435349100462038
23.0,1,-0.6471146719508444,0.43511224067608373
22.0,-1,0.6210652065654741,0.19267916954748954
19.0,-1,0.8148512511949041,0.35834355369964893
20.0,1,0.2980946074016842,0.2679679669192673
20.0,1,-0.11451080992684656,-0.178135320119703
43.0,-1,1.0680206323318926,0.12965851371851206
53.0,1,0.46161248863093013,0.37043101565416614
39.0,-1,0.07034081895114508,0.24140299196035583
34.0,-1,0.8173587547294001,0.2053601767536499
42.0,-1,-0.334004384010574,-0.0833340989826524
28.0,-1,-0.2762116116117091,0.0399692293919663
26.0,1,0.7532371267552733,0.14805988302221565
30.0,-1,0.7051864774981619,0.39944091643414853
40.0,-1,0.11218106619804921,0.4987622296255712
20.0,1,-0.07719973958300107,0.12558622445149176
44.0,1,-0.24733197086841413,0.6997023758548657
20.0,1,-0.005415842348574716,0.3137677602831995
31.0,1,-0.04992228530362655,0.44787171956199656
25.0,1,-0.9331643011820978,-0.10594561589354459
28.0,1,0.3651669187482614,0.1391482292092814
21.0,1,0.3560790397439485,0.14486764102179747
23.0,1,0.4366451460662534,0.4750848824820563
50.0,1,0.21518050537945604,0.35692669721514203
31.0,1,0.3514625944270646,0.6953684891651567
70.0,-1,-1.7936897699974121,-0.7451426458320436
26.0,1,-0.36545473044442045,0.7607387460261763
18.0,1,0.46226634698813746,0.5382882725349035
19.0,1,-0.1049535755321762,0.2594766432600264
18.0,-1,-0.11571353052138983,0.22518123779645008
22.0,-1,0.3672196021870794,0.443491063889403
25.0,-1,-1.1270089140380024,-0.3478937746829129
20.0,-1,-0.5112334572239033,0.5948677237964037
18.0,1,-0.1557468485989335,0.4809759790728487
22.0,-1,-0.17407426912603355,0.5634561353892045
23.0,1,0.28971375048032677,0.34136207655525536
19.0,1,0.06450989765368825,0.5562642275203249
28.0,-1,0.7053138683573026,0.4010088212996554
24.0,1,0.07489493056331832,0.05399754438946988
20.0,1,0.15702005443639527,0.29186787250104035
26.0,1,0.03057753769310589,0.3477752409060368
18.0,1,-0.05410358738244552,0.19453580676292684
31.0,-1,-0.9940406921924223,-0.3249730867000473
35.0,1,-1.1755642494784446,-0.32938363358103706
32.0,-1,0.7892810391446292,0.3817636970147629
43.0,-1,-0.8004710407661013,0.35932811360899364
23.0,1,-0.794690873857139,0.21490443214231
27.0,-1,0.9064304893659287,0.26841533507895077
33.0,1,-0.47616696492225935,0.12489517224745417
28.0,1,0.4927460159525007,0.5461817848739644
30.0,-1,-0.43637293355828766,0.3103200046220075
28.0,-1,-0.3693753439427208,0.21306104720025504
62.0,-1,0.4402974636322152,0.6370454123156626
41.0,-1,0.7102127606463899,0.6326121818956222
30.0,1,0.1705189029246376,0.3474533423729658
39.0,1,0.22432562013196217,0.09003033671451142
24.0,1,0.6513391258193074,0.6484137609599315
20.0,1,0.40574508264629183,0.5183147210198297
30.0,1,0.519176162858462,0.4981232690859556
41.0,1,-0.26741661761341673,0.09059352647858064
31.0,1,-0.19082997952261824,0.3865033173122678
25.0,1,-0.7445806918222486,0.19557133497176277
21.0,1,-0.9257164887955206,0.47024776691850834
34.0,-1,-0.08921575489690932,0.4758051644167777
35.0,1,1.0088400220565577,0.40737097047929244
29.0,1,-0.504635896270044,0.5767219173209119
24.0,1,0.4857479654993011,0.38398066079272763
27.0,0,-0.9978244233168331,0.2014797795490001
52.0,1,0.37089662313057564,0.23878855684735195
38.0,-1,1.0265539784294642,0.12903512605760878
40.0,-1,-1.5010651181593169,0.15139869472437717
32.0,1,-0.5381263919518613,-0.43911696694571345
22.0,-1,0.7027092596162149,-0.298332247274746
40.0,-1,-1.818005032302036,0.4705858583707335
20.0,-1,0.4403903631905807,0.47433126599335856
45.0,-1,-2.3428864108888243,-0.08417905442790176
22.0,1,-0.3934610192431292,0.40359663494083237
23.0,1,-0.26165651099738374,0.3185192771878965
19.0,-1,0.769282767464711,0.44605047750976895
25.0,-1,0.3511942930482926,0.6839625122362722
35.0,-1,0.8058258515750228,0.5539602032152892
43.0,-1,-0.018723619853636308,-0.15654333529260225
19.0,-1,0.6483101087374059,0.48585512430707467
23.0,1,0.2353480870416522,-0.05202695437437094
30.0,0,0.40576939360130143,0.3826885326187574
36.0,1,-0.06317627329748529,-0.06247832681860791
18.0,1,-0.6212081278784661,0.07747052698887631
19.0,-1,0.6410130442485695,0.3663014857128899
28.747994652406415,-1,-1.164008381643404,-0.5085431764116765
19.0,-1,0.3871432283816117,0.299861212738233
25.0,-1,-0.40319756148780606,0.01650580191029801
27.0,-1,-0.6190587999293929,-0.06888804376210357
31.0,-1,0.5380895560382724,0.7232378977222494
23.0,1,-0.1607081785871703,-0.023849207613640636
20.0,-1,0.3727779120965413,0.5133822326931128
18.0,1,-0.8068108518127213,0.20363431718445318
39.0,1,-0.29389835916859997,0.4013649382233059
22.0,-1,0.5202347980648335,0.06372811585910486
44.0,1,0.5459025561451782,0.43594906105004255
18.0,1,0.2582303265361714,0.28617239653431015
40.0,1,-0.8529827335098679,-0.16334972310041607
39.0,-1,-1.072265046340568,-0.13328389061260892
19.0,1,0.08667652823007199,0.7022800688176173
25.0,-1,0.4579802277062707,0.241867028985444
31.0,1,0.6593496619188736,0.1618355532620229
19.0,1,-0.21652083714840856,0.33190007275844025
26.0,1,0.1144319097926293,0.5024773243288114
19.0,1,-0.07451979195594352,-0.4839762147725671
30.0,-1,-1.8432994411961572,-0.45225855359824974
21.0,-1,0.1981943800053505,0.39542834213411854
19.0,1,0.06759666612268696,0.15797690074205167
52.0,1,-0.6534136400850724,0.24838952108277976
18.0,1,-0.33152715970530616,0.5311782565359398
22.0,1,-0.07644351565476536,0.3842906072725573
40.0,-1,0.60562859732692,0.32671813319091936
25.0,-1,-0.6412592459976779,0.46015254347599055
23.0,1,-0.4559002689017547,0.18175249401640398
29.0,1,0.6943456909084853,0.3504027008387042
18.0,1,0.3538801517084195,0.24822440170649648
35.0,1,0.6678361663470317,0.3524358236987027
20.0,1,-1.2220988302917055,-0.07957477753379281
21.0,1,0.6163264287187289,0.20148017348515126
38.0,-1,0.23688944118439412,0.23916057021483061
22.0,1,-0.5824516595173278,0.2521587451783948
24.0,-1,-0.18786088858874178,0.4028621288629984
44.0,-1,0.5483918140288768,0.10092225092628156
20.0,1,0.15662882606786535,0.2775806317673575
21.0,1,0.5587959097199624,0.2257575712485841
19.0,1,0.5920656001315184,0.35829125660304767
24.0,-1,0.9375242436795467,0.22864378409725916
22.0,-1,0.30858561103353455,0.5777795189330912
41.0,-1,-0.17460305497947415,0.3009412626776829
24.0,-1,0.28743673413537024,0.4203325981715895
41.0,1,-0.8014531475521348,-0.2903514502619569
18.0,1,-0.37754590112860703,0.8301827846004762
34.0,1,0.5387332967286983,0.12845514243677766
33.0,-1,-0.2386473271216439,-0.04389005762770657
18.0,-1,0.5928604218615204,0.511364297528145
22.0,-1,-0.15016015919570994,0.18762083364557045
35.0,-1,0.816759723352864,0.19126640101488535
20.0,-1,0.4632484627621529,0.33110122355683963
25.0,1,-0.195115851709618,0.12498986573556169
45.0,-1,0.27525451565619,0.17620651595374245
19.0,-1,0.11247830634447745,0.44870471825878083
44.0,-1,0.13471732006911072,0.5499776995492215
25.0,-1,0.34082400393323553,0.4041887338049817
38.0,1,-1.8292231170830415,-0.15039044821870323
21.0,-1,0.04113548929502467,0.38583443601159134
41.0,-1,0.0422841660339501,-0.36343434104513234
42.0,-1,-0.37526742804689484,0.310829159963065
43.0,-1,-0.020242121237398606,0.6679831455028653
19.0,1,0.13828929534179893,0.5344194336232991
25.0,1,-1.3872556607505748,-0.006495177620352539
30.0,1,0.04169012004768234,-0.58211754526014
31.0,-1,-0.6481589066929481,-0.5507115310057532
24.0,1,0.3436362025311333,0.3896169313962899
31.0,-1,0.2744606194212032,0.15787440998128918
31.0,-1,0.9125808917523947,0.19588173331050407
31.0,1,-0.18911811895244604,0.2763171348693229
26.0,1,0.509926135529186,0.15828618664984506
23.0,1,-0.407294107134856,0.38129593375891674
40.0,-1,-0.7268368478812762,0.16409690666291069
20.0,-1,0.5506884354960166,0.44762821583006834
21.0,-1,-0.7836700831409665,0.3556961062184428
32.0,-1,0.4622023050454469,0.3931797250252229
33.0,-1,0.7607989826749246,0.20148842629691482
23.0,-1,-0.2217313951856141,0.32208111127637384
44.0,1,0.9252149363952882,0.13819848083555272
30.0,-1,-0.9794827589434315,0.05460548790584555
27.0,-1,0.24354642563308046,-0.13949817138330745
24.0,1,0.17372692302184456,0.4240900364543594
23.0,1,-1.0053722753841743,0.06107364303996682
22.0,1,-1.7123104850355713,-0.0015448772062639862
34.0,-1,0.05008588451442354,0.41346889307187595
22.0,1,1.0256568393440628,0.322525160437573
42.0,-1,0.8675441922873385,0.43076305168468493
23.0,-1,0.20776804916195885,0.4847695114593114
34.0,-1,0.6953991456386971,0.07281150810928301
34.0,-1,0.45601586109454756,0.15037224019067824
23.0,-1,-0.20467343890471498,-0.3200311574382107
18.0,-1,0.7766428586053309,0.34325918008482686
29.0,1,0.526667156598772,0.33585883864304006
39.0,1,0.08475874151793439,0.49625481272455013
47.0,-1,-0.651230927224986,0.15280764573394917
28.0,-1,0.8107519389368888,0.15296205943536947
52.0,-1,0.3739434573522913,0.6293341700343813
29.0,-1,0.746234662655315,0.5143073683301616
38.0,1,0.50107126343446,0.18621425249898846
56.0,-1,-0.9930021421855971,-0.036551130077024284
26.0,1,-0.22717212182751842,0.17102104490927153
32.0,-1,0.3370375832213116,0.3632594996909351
33.0,1,-0.09639693256578413,0.46124890669392604
35.0,-1,-1.2055423850930593,-0.0507442312348729
23.0,1,0.4567880724639433,0.03858849293706572
18.0,1,-0.8028172774961609,0.4482679328229122
23.0,-1,0.34469679251366925,-0.3084502958600318
32.0,-1,0.1919260213171344,-0.023786034282996922
27.0,-1,0.06961188074584121,0.7589408633509213
41.0,1,0.1604552340071809,0.013484637215673459
22.0,-1,0.501583458453319,0.40997246013029975
23.0,-1,-0.18497562450623517,0.5671806875279288
20.0,1,-0.1339063834448095,-0.3604356066556009
35.0,1,0.5009097262933291,0.1252077034918159
58.0,-1,0.7408849008540376,0.1359650327646659
20.0,1,-0.05003649000324338,0.41318054738021043
19.0,-1,0.6209743587405984,0.6413498750671102
37.0,-1,-0.39151302951371386,0.5477094323003528
34.0,-1,0.41095419456133436,0.5564635454332091
21.0,-1,-0.11339197900958975,0.31822192448428815
26.0,-1,0.21515390951144348,0.43549231563723384
20.0,-1,-1.1127998658163065,0.49980090501275826
28.0,1,0.28295518057579383,0.646712979536365
20.0,1,0.911059343789604,0.2296779721192824
40.0,-1,1.0588224591409603,0.4448507404561784
18.0,-1,0.7831460549084949,-0.28669257675978566
20.0,-1,0.6421617130486225,0.4536855684638602
27.0,-1,0.557189671309652,0.0062539699534986445
22.0,-1,0.18882305704430713,0.67413334253434
23.0,-1,0.1338939970155087,0.6586609005843435
42.0,-1,0.3194246331299197,0.40672424298417914
21.0,1,-0.4535722979917376,-0.35399108907110916
20.0,0,-0.3808801509616259,0.18171285695835698
28.0,-1,0.7272269995763299,-0.09658042874930055
35.0,-1,-0.9492310677981394,0.27965747224644155
51.0,1,-0.04535565934873362,0.5171759550530287
26.0,-1,0.35936344539175474,0.56871072924934
19.0,1,-0.21519795156987134,0.6387393226842963
20.0,-1,0.3238126504751738,0.2535220699943764
20.0,1,-0.7310229908987055,0.0506720197932141
42.0,-1,0.29125800573921273,-0.02612000578709395
22.0,-1,0.11257521952336864,0.4253403277033694
53.0,1,0.7196719979465682,0.07768723021982056
20.0,1,-0.02039355552461947,0.21144385867042362
19.0,1,0.09310917638733558,0.7263221829596798
24.0,1,-0.46616624986188526,0.44319816695479153
36.0,-1,-1.7618136776815316,-0.12769215224031838
29.0,1,-0.47422192313932765,-0.12117053587142845
22.0,1,-0.9377681432983265,0.3396412753992789
18.0,1,0.31085156478333087,0.4376395043534416
27.0,-1,0.19405284477599383,-0.14936643468092908
32.0,1,0.4569613058988106,0.5647712331683931
30.0,-1,0.6331966205259186,0.5174531145537166
34.0,-1,-1.060114469732635,-0.17910954746959976
20.0,-1,0.05118373880966217,0.2869419807295889
40.0,1,0.1843060238513341,0.2820942016767147
19.0,1,0.40777267285880786,0.42024643177698323
49.0,-1,0.21505648162286425,0.2718737976042225
23.0,-1,0.5810672503485335,0.42789457802415437
23.0,-1,-0.1859899393109823,0.0027868994557133635
31.0,1,-1.7886772967381082,0.18491760589323233
32.0,1,0.2838639688266414,0.16977953209742191
36.0,1,-1.3030003117096618,0.1176430759365087
20.0,1,-0.02283184671838769,0.4555383381044595
18.0,1,0.36151410828143105,0.10946430971840311
18.0,1,0.12070493189737952,0.4611035987028804
24.0,1,-0.4174111032099635,0.31255771716017733
26.0,1,-0.00015690335989087325,0.3053032987988535
37.0,1,-0.0785133291540976,0.4157182321569977
28.0,-1,0.40418763287757015,0.2915631598457053
28.0,1,0.5017259085254738,0.19512190121881018
22.0,1,0.6511090634182467,0.2607380603267169
28.0,-1,0.1452102446968316,0.30145338211301625
22.0,1,0.46249879628290425,0.2764057103470719
26.0,1,0.7028682871109513,0.3450505958748543
22.0,-1,0.537681597153684,0.327451459955041
41.0,-1,0.528261339451371,0.3365715509131675
20.0,-1,0.40399784143623396,0.389403030430641
20.0,-1,0.29995803832625334,0.5088197392573968
47.0,-1,-2.207363943865734,0.10571771587573386
19.0,1,-0.004104235587607291,0.7294037473115431
19.0,1,0.6901093997047765,0.2666548459655667
33.0,1,0.20651139913163563,0.4662246247115268
30.0,1,0.6104262067468306,0.8059360845505428
37.0,-1,0.04693628165445182,0.5921208244006159
32.0,-1,-1.1104020037880347,-0.3412015031780235
22.0,1,-0.28509112098360223,0.2394960417859663
57.0,1,0.07537047216107003,0.3395761351630545
24.0,1,0.8267378195785187,0.09480436844283864
18.0,1,0.6350623292061733,0.1621072416929019
21.0,1,0.36208929214418023,0.35132401577277095
19.0,-1,0.16253703535913916,0.34925494685325337
18.0,1,0.23382302182156525,0.3346829639285784
50.0,1,0.5494713565797675,0.13979693535652454
41.0,1,0.94152325104824,0.258844756721996
19.0,-1,-0.3467884419760788,0.2754926617900042
47.0,-1,-0.7467443912517768,0.39821257626978857
29.0,-1,-0.04806406919610802,0.6757308427587423
46.0,-1,-2.4994679476873207,-0.022323412382616554
20.0,-1,-1.0794035836353024,0.04160696065675631
24.0,-1,-0.512401396198089,0.428143599164545
35.0,-1,0.268335968321012,0.549399130448983
22.0,1,0.573630547101222,-0.12168098603208503
32.0,1,0.10335172538962543,0.3671800929536312
25.0,-1,0.11429563018395064,0.6131703253029598
32.0,-1,-0.6001304592854417,0.483653060504595
24.0,1,0.40469967632783443,0.5517773446967607
31.0,1,-0.5115348430845681,0.19655003809767704
22.0,1,0.3036107248401824,0.07295170520745316
22.0,1,0.44842486755231753,0.7806158909480568
38.0,-1,-0.5658566315864024,-0.5446202263612718
30.0,1,-0.328300925920706,0.05801662396345932
19.0,-1,-0.21781501849675522,0.632739358214856
46.0,-1,-0.4792374867140154,-0.26770809752546604
24.0,1,-1.1534751593142838,-0.16705240646795638
28.0,-1,0.06304901628498318,0.27523359191111146
22.0,-1,-0.3583877570960349,0.22144156097419382
28.0,1,0.646226606759905,0.4911360611959598
40.0,-1,-0.4228449520044171,0.005445669486092846
46.0,1,0.7249872945485294,0.1955355257410499
19.0,-1,0.3400833036517863,0.7178429783883981
30.0,1,-0.26178756205238723,-0.01618117215062434
21.0,1,0.3295194200935161,0.22943957708881518
38.0,1,-0.013252079968732263,0.3585568074898101
25.0,1,-0.0017326632015808602,0.35687238182881786
35.0,-1,-0.07087054678006202,0.19114943778991458
42.0,-1,-0.19688886906424666,0.5988158194635493
33.0,-1,-0.0192112312515657,-0.1492277870431559
34.0,1,0.42382462717195746,0.5442883397493784
24.0,-1,0.2550286870928885,0.5010007363279609
29.0,-1,0.38025974255320444,0.09334333327799109
47.0,1,0.037239041134480656,0.4881342215734226
30.0,1,-1.651577184029544,-0.1796589129295124
31.0,1,-0.30600179815854145,0.2456557936851865
19.0,1,0.2844319290458667,0.40455681059782433
20.0,-1,-0.2223509829851905,0.22296599280648852
34.0,-1,0.4954631052251766,0.4258890317997179
18.0,-1,0.005214759029663996,-0.01868853337023182
36.0,-1,0.21255335648266444,0.08516573473696702
21.0,1,0.22067554147450547,0.604891960004939
23.0,1,-0.7070673614830395,0.07402976708337469
31.0,-1,-0.8007372212289202,-0.20262241545811752
18.0,1,0.08863554172683731,0.46545535414967726
18.0,1,0.3104232208237225,0.2461942443463421
22.0,-1,-0.08143782112408289,0.07838536182756713
18.0,-1,0.03119086159087084,0.2807864241370224
21.0,-1,-0.8588550112193891,-0.21762604612924769
29.0,-1,0.8267440740735643,0.035840153125901913
50.0,1,0.6692209672769704,0.13781194261497856
30.0,1,-0.37298327761767697,0.00035905916139486173
21.0,1,-0.36836126817255516,0.7965370523973918
38.0,1,-0.019951497269527402,0.4241944222078551
33.0,-1,0.7115579975002098,0.2926758561099546
28.0,1,-0.5122062286143949,-0.2090699374074792
26.0,1,-0.3610825090718277,0.6439000745790079
36.0,-1,-0.23746240784876177,0.3193761159030572
21.0,1,-0.8672574130988076,-0.21650661966106743
38.0,1,0.3094202902316674,0.5287897975809552
52.0,-1,0.6352798191185501,0.4978764700103631
21.0,1,0.6764169826012187,0.30599711755332576
21.0,1,0.7495277347213658,0.2615326509076411
18.0,1,-0.09987250820963349,-0.07072882684324606
19.0,1,-0.590620947735232,0.7468504250704988
20.0,1,-0.7806822003756966,0.3152017185077165
31.0,1,-0.7374274926564351,0.2876945638788165
26.0,-1,0.1867805965248134,0.2508870579014517
31.0,1,0.7673292702846121,0.04441971277637743
31.0,1,-0.05033405846576193,0.2506817560352034
40.0,1,-0.023367438688826014,0.10358791078057106
26.0,1,0.9600741771208704,0.16299757767598488
36.0,-1,-0.5660030759699922,0.3914379770460423
32.0,-1,0.5327684472537608,0.40324472644569886
23.0,-1,0.1275776292281124,0.4274114046912319
66.0,-1,0.7974490005627836,0.18098849086390517
41.0,-1,-1.0459686208873185,0.08623595472999289
35.0,-1,-0.213159975771766,0.0019924346007559723
35.0,0,0.40795737430859946,0.41140918842515367
25.0,1,0.20543263302167153,0.28134130541979574
26.0,1,0.20607931533953636,0.3307776143163081
23.0,-1,0.5742565377174491,0.3027920509566772
28.0,-1,-0.2523077644811868,-0.24895881915794987
22.0,1,0.007718290636761974,0.12673301776230217
30.0,0,-1.6011736845199713,0.4006735915587482
20.0,1,-0.9381838777031121,0.18365270669617917
18.0,-1,0.21353436646702026,0.2103925791686841
31.0,1,0.44578888011328877,0.6212542336237701
34.0,-1,-0.6859791996120834,0.2844824797695426
74.0,1,-0.830849647478885,0.0197930492238244
47.0,-1,0.37409870962793784,0.4082811982168655
18.0,1,0.3019454461957336,0.3193291123869973
18.0,-1,0.6010287682986334,0.2824454421785052
28.0,1,0.12073396243600198,0.3886516735687689
31.0,-1,-0.5624468892912761,-0.17230089446576946
43.0,1,-0.17236848463436005,0.7271655830954299
48.0,1,-0.4569440922583056,0.22567803158653488
35.0,1,-0.6630652092772036,0.44233753547010196
34.0,1,-0.25221143060043666,0.03751273297868027
33.0,1,-1.1174673791893568,0.35372717595095315
29.0,1,-0.29087500587053905,-0.03905169535663952
30.0,-1,-0.3922028015097761,0.015537925074246636
34.0,1,0.17714308280469418,0.24450080589427067
25.0,1,0.6667466390537166,0.4111089809852073
24.0,-1,0.12969228929087734,-0.06379822362261608
33.0,-1,0.06402206479325387,0.06507596942063087
19.0,1,0.338180717380501,0.5128831214622911
25.0,-1,0.39258937197069116,0.4010471579709294
22.0,1,-0.14593307082657359,0.5462251233338262
30.0,1,-0.14586244733386014,0.16583304261118947
30.0,1,0.31686125942541377,0.4301212550888995
32.0,1,-0.11745211733870721,0.03330699977065416
31.0,-1,0.5031400864739717,0.3953477261044262
62.0,1,-0.7232839959142249,0.5218450281433142
34.0,1,0.2353777982673351,0.652632632841063
54.0,1,-0.13341187351850575,0.38118429614713994
21.0,-1,0.5123453970363073,0.1389058240491929
34.0,-1,-0.015789752359723803,-0.12007173400709195
30.0,-1,0.7628325503363829,0.1220766053994323
24.0,-1,0.484464242743552,0.5398240832851219
24.0,1,0.5442472537532507,0.12748969005770566
21.0,1,-0.7540886965771103,0.4759054787664352
24.0,-1,-0.40684316265823367,0.5710767826903854
36.0,1,0.12105940606361565,0.25394733628405153
22.0,1,-0.585035538014519,-0.05867148283116885
19.0,1,0.5926280126708531,-0.00243567904533387
19.0,1,-0.4615798235924389,-0.20558223853845797
32.0,1,0.1406562828906279,0.25275223357240784
29.0,-1,-0.4575430446865534,0.4026675706482552
24.0,1,-0.049236214729684556,0.13200565084209012
40.0,-1,0.5323951028867755,-0.011181570616342573
22.0,-1,-0.08096495993112758,0.7809680563612463
21.0,1,0.38193362135137526,0.5980050329688507
31.0,1,0.1526678044992085,0.7242813184727921
20.0,1,0.1190126406368375,0.2532302064407723
18.0,-1,0.5835045898451613,-0.1282912558478175
23.0,-1,0.6076839714427271,0.4155158312077604
24.0,1,-0.10331533170810715,0.4034861818717496
29.0,-1,0.9344718173311755,0.1696518927149264
39.0,-1,-1.0390078690699223,-0.3314751866986279
19.0,1,-0.3297912147694048,0.17560989690245843
36.0,-1,-0.022400268374374442,0.5072356457166043
