name	Mean	MCSE	StdDev	5%	50%	95%	N_Eff	N_Eff/s	R_hat
theta[22]	-1.5	0.0062	0.41	-2.2	-1.5	-0.83	4479.0	41.0	1.0
theta[23]	-0.55	0.0052	0.39	-1.2	-0.56	0.079	5655.0	51.0	1.0
theta[24]	0.34	0.006	0.43	-0.35	0.33	1.1	5099.0	46.0	1.0
theta[25]	0.64	0.0057	0.49	-0.13	0.63	1.5	7180.0	65.0	1.0
theta[26]	-0.74	0.0056	0.4	-1.4	-0.73	-0.09	5103.0	46.0	1.0
theta[27]	1.4	0.0061	0.5	0.6	1.4	2.2	6700.0	61.0	1.0
theta[28]	-0.62	0.0055	0.4	-1.3	-0.63	0.038	5213.0	47.0	1.0
theta[29]	1.8	0.007	0.53	0.91	1.7	2.6	5665.0	51.0	1.0
theta[30]	0.35	0.0056	0.44	-0.37	0.35	1.1	6365.0	58.0	1.0
theta[31]	-0.59	0.0052	0.4	-1.2	-0.59	0.069	5769.0	52.0	1.0
theta[32]	0.49	0.0059	0.43	-0.2	0.49	1.2	5171.0	47.0	1.0
theta[33]	0.59	0.0057	0.49	-0.21	0.58	1.4	7487.0	68.0	1.0
theta[34]	-0.63	0.0056	0.4	-1.3	-0.64	0.022	5137.0	46.0	1.0
theta[35]	0.53	0.0062	0.49	-0.25	0.53	1.4	6328.0	57.0	1.0
theta[36]	0.33	0.0058	0.43	-0.35	0.32	1.1	5452.0	49.0	1.0
theta[37]	0.78	0.0065	0.48	0.024	0.76	1.6	5403.0	49.0	1.0
theta[38]	-0.26	0.0052	0.39	-0.91	-0.27	0.38	5692.0	52.0	1.0
theta[39]	-0.45	0.0053	0.42	-1.1	-0.46	0.24	6169.0	56.0	1.0
theta[40]	0.96	0.0058	0.47	0.21	0.95	1.8	6603.0	60.0	1.0
theta[41]	-0.45	0.0053	0.39	-1.1	-0.44	0.2	5458.0	49.0	1.0
theta[42]	1.0	0.0061	0.48	0.27	1.0	1.8	6194.0	56.0	1.0
theta[43]	1.4	0.0071	0.55	0.56	1.4	2.4	6092.0	55.0	1.0
theta[44]	-1.2	0.0058	0.39	-1.9	-1.2	-0.59	4509.0	41.0	1.0
theta[45]	0.036	0.006	0.43	-0.69	0.022	0.75	5205.0	47.0	1.0
theta[46]	-0.27	0.0054	0.41	-0.92	-0.28	0.43	5649.0	51.0	1.0
theta[47]	-0.19	0.0053	0.39	-0.82	-0.19	0.44	5377.0	49.0	1.0
theta[48]	0.34	0.0053	0.43	-0.36	0.33	1.1	6538.0	59.0	1.0
theta[49]	1.9	0.0067	0.55	1.0	1.9	2.8	6754.0	61.0	1.0
theta[50]	1.8	0.0069	0.57	0.89	1.8	2.7	6804.0	62.0	1.0
theta[51]	-0.76	0.0057	0.39	-1.4	-0.75	-0.12	4759.0	43.0	1.0
theta[52]	-0.71	0.0054	0.39	-1.3	-0.7	-0.065	5095.0	46.0	1.0
theta[53]	-0.33	0.0055	0.4	-0.98	-0.33	0.31	5303.0	48.0	1.0
theta[54]	-0.28	0.0054	0.39	-0.89	-0.28	0.35	5106.0	46.0	1.0
theta[55]	1.8	0.0067	0.57	0.92	1.8	2.8	7071.0	64.0	1.0
theta[56]	1.5	0.0066	0.52	0.68	1.5	2.4	6339.0	57.0	1.0
theta[57]	-0.16	0.0053	0.4	-0.8	-0.17	0.49	5467.0	49.0	1.0
theta[58]	-0.41	0.0051	0.39	-1.1	-0.4	0.22	5962.0	54.0	1.0
theta[59]	0.18	0.0061	0.47	-0.58	0.16	0.95	5942.0	54.0	1.0
theta[60]	-0.91	0.0053	0.4	-1.6	-0.91	-0.26	5543.0	50.0	1.0
theta[61]	1.6	0.007	0.51	0.8	1.6	2.5	5210.0	47.0	1.0
theta[62]	0.032	0.0062	0.48	-0.76	0.039	0.81	6174.0	56.0	1.0
theta[63]	0.71	0.0061	0.45	0.0022	0.71	1.5	5425.0	49.0	1.0
theta[64]	-0.13	0.0054	0.4	-0.81	-0.13	0.52	5605.0	51.0	1.0
theta[65]	-1.5	0.0059	0.41	-2.2	-1.5	-0.89	4792.0	43.0	1.0
theta[66]	-0.53	0.0055	0.43	-1.3	-0.52	0.16	6033.0	55.0	1.0
theta[67]	0.72	0.0056	0.47	-0.028	0.7	1.5	6782.0	61.0	1.0
theta[68]	1.4	0.0066	0.52	0.56	1.3	2.2	6095.0	55.0	1.0
theta[69]	-0.4	0.0056	0.43	-1.1	-0.41	0.31	5927.0	54.0	1.0
theta[70]	-1.6	0.0061	0.43	-2.3	-1.6	-0.88	5091.0	46.0	1.0
theta[71]	1.8	0.0066	0.53	0.91	1.7	2.7	6584.0	60.0	1.0
theta[72]	0.22	0.0052	0.43	-0.48	0.22	0.94	6781.0	61.0	1.0
theta[73]	0.94	0.0063	0.52	0.094	0.93	1.8	6931.0	63.0	1.0
theta[74]	-0.32	0.006	0.47	-1.1	-0.33	0.43	6106.0	55.0	1.0
theta[75]	0.099	0.0054	0.4	-0.54	0.087	0.78	5484.0	50.0	1.0
theta[76]	-1.8	0.0063	0.42	-2.5	-1.8	-1.1	4403.0	40.0	1.0
theta[77]	-1.7	0.0064	0.42	-2.4	-1.7	-1.1	4321.0	39.0	1.0
theta[78]	0.44	0.0059	0.51	-0.37	0.44	1.3	7247.0	66.0	1.0
theta[79]	0.64	0.0053	0.46	-0.09	0.64	1.4	7443.0	67.0	1.0
theta[80]	0.49	0.0058	0.43	-0.2	0.48	1.2	5434.0	49.0	1.0
theta[81]	-0.24	0.0057	0.44	-0.95	-0.24	0.5	5958.0	54.0	1.0
theta[82]	-0.55	0.0056	0.4	-1.2	-0.55	0.12	5101.0	46.0	1.0
theta[83]	0.58	0.0059	0.47	-0.18	0.57	1.4	6461.0	58.0	1.0
theta[84]	-0.72	0.0051	0.39	-1.4	-0.72	-0.081	5891.0	53.0	1.0
theta[85]	-1.9	0.0062	0.42	-2.6	-1.9	-1.2	4576.0	41.0	1.0
theta[86]	-1.4	0.0063	0.41	-2.1	-1.4	-0.71	4366.0	40.0	1.0
theta[87]	0.4	0.0058	0.46	-0.36	0.39	1.1	6229.0	56.0	1.0
theta[88]	0.21	0.0055	0.42	-0.47	0.2	0.89	5748.0	52.0	1.0
theta[89]	-0.38	0.0058	0.41	-1.1	-0.39	0.29	5055.0	46.0	1.0
theta[90]	1.4	0.0063	0.5	0.57	1.3	2.2	6483.0	59.0	1.0
theta[91]	1.3	0.0065	0.53	0.49	1.3	2.2	6714.0	61.0	1.0
theta[92]	0.21	0.0054	0.45	-0.51	0.19	0.96	6832.0	62.0	1.0
theta[93]	-0.64	0.0055	0.41	-1.3	-0.64	0.029	5461.0	49.0	1.0
theta[94]	0.74	0.0054	0.41	0.081	0.72	1.5	5955.0	54.0	1.0
theta[95]	-1.1	0.0052	0.4	-1.8	-1.1	-0.5	5844.0	53.0	1.0
theta[96]	0.0011	0.0059	0.46	-0.75	-0.0028	0.76	5930.0	54.0	1.0
theta[97]	0.66	0.0057	0.44	-0.059	0.64	1.4	5888.0	53.0	1.0
theta[98]	0.36	0.0055	0.42	-0.33	0.35	1.1	6079.0	55.0	1.0
theta[99]	0.76	0.0063	0.52	-0.052	0.75	1.6	6820.0	62.0	1.0
theta[100]	-0.3	0.0063	0.48	-1.1	-0.32	0.5	5813.0	53.0	1.0
xi_mu[1]	-1.0	0.012	0.29	-1.5	-1.0	-0.57	560.0	5.1	1.0
xi_mu[2]	-0.095	0.0025	0.1	-0.26	-0.099	0.083	1679.0	15.0	1.0
xi_pr[1,1]	-1.8	0.0097	0.46	-2.6	-1.8	-1.1	2274.0	21.0	1.0
xi_pr[1,2]	-1.6	0.0087	0.43	-2.3	-1.6	-0.96	2396.0	22.0	1.0
xi_pr[1,3]	-1.5	0.0084	0.4	-2.2	-1.4	-0.83	2324.0	21.0	1.0
xi_pr[1,4]	-2.2	0.01	0.55	-3.2	-2.2	-1.4	2871.0	26.0	1.0
xi_pr[1,5]	-1.9	0.01	0.49	-2.8	-1.9	-1.2	2213.0	20.0	1.0
xi_pr[1,6]	0.058	0.0082	0.27	-0.4	0.07	0.47	1092.0	9.9	1.0
xi_pr[1,7]	-1.6	0.0089	0.44	-2.4	-1.6	-0.93	2418.0	22.0	1.0
xi_pr[1,8]	-0.52	0.0078	0.29	-1.0	-0.5	-0.073	1340.0	12.0	1.0
xi_pr[1,9]	-1.4	0.0082	0.39	-2.1	-1.4	-0.79	2222.0	20.0	1.0
xi_pr[1,10]	0.51	0.0081	0.23	0.13	0.51	0.89	831.0	7.5	1.0
xi_pr[1,11]	0.58	0.0077	0.26	0.18	0.58	1.0	1095.0	9.9	1.0
xi_pr[1,12]	1.1	0.0093	0.29	0.7	1.1	1.7	997.0	9.0	1.0
xi_pr[1,13]	0.89	0.0085	0.25	0.51	0.88	1.3	850.0	7.7	1.0
xi_pr[1,14]	1.1	0.0087	0.29	0.68	1.1	1.6	1072.0	9.7	1.0
xi_pr[1,15]	0.65	0.0082	0.24	0.28	0.65	1.0	836.0	7.6	1.0
xi_pr[1,16]	-0.78	0.0093	0.35	-1.4	-0.75	-0.28	1425.0	13.0	1.0
xi_pr[1,17]	0.54	0.0084	0.25	0.16	0.54	0.98	894.0	8.1	1.0
xi_pr[1,18]	1.3	0.0094	0.32	0.78	1.2	1.8	1174.0	11.0	1.0
xi_pr[1,19]	0.18	0.0078	0.25	-0.24	0.18	0.57	1004.0	9.1	1.0
xi_pr[1,20]	0.1	0.0074	0.23	-0.3	0.11	0.48	1009.0	9.1	1.0
xi_pr[1,21]	0.92	0.0086	0.29	0.47	0.9	1.4	1128.0	10.0	1.0
xi_pr[1,22]	-0.39	0.0073	0.27	-0.84	-0.38	0.013	1352.0	12.0	1.0
xi_pr[1,23]	0.15	0.0077	0.24	-0.23	0.16	0.54	958.0	8.7	1.0
xi_pr[1,24]	1.2	0.0094	0.28	0.77	1.2	1.7	897.0	8.1	1.0
xi_pr[1,25]	-0.65	0.0081	0.31	-1.2	-0.63	-0.18	1449.0	13.0	1.0
xi_pr[1,26]	1.2	0.0094	0.28	0.79	1.2	1.7	876.0	7.9	1.0
xi_pr[1,27]	0.4	0.0077	0.24	0.0037	0.41	0.79	1011.0	9.1	1.0
xi_pr[1,28]	-0.067	0.0074	0.25	-0.49	-0.055	0.31	1085.0	9.8	1.0
xi_pr[1,29]	0.28	0.0078	0.22	-0.094	0.28	0.64	829.0	7.5	1.0
xi_pr[1,30]	-0.48	0.0076	0.29	-0.98	-0.46	-0.046	1447.0	13.0	1.0
xi_pr[1,31]	0.42	0.0078	0.22	0.055	0.42	0.78	820.0	7.4	1.0
xi_pr[1,32]	0.038	0.0076	0.24	-0.35	0.04	0.43	983.0	8.9	1.0
xi_pr[1,33]	0.15	0.0072	0.25	-0.27	0.15	0.56	1254.0	11.0	1.0
xi_pr[1,34]	0.99	0.0086	0.29	0.54	0.97	1.5	1099.0	9.9	1.0
xi_pr[1,35]	0.62	0.008	0.24	0.23	0.61	1.0	900.0	8.1	1.0
xi_pr[1,36]	0.99	0.0086	0.33	0.49	0.96	1.5	1485.0	13.0	1.0
xi_pr[1,37]	0.55	0.0083	0.26	0.12	0.54	0.99	971.0	8.8	1.0
xi_pr[1,38]	-0.78	0.0081	0.32	-1.4	-0.76	-0.28	1590.0	14.0	1.0
xi_pr[1,39]	0.19	0.0075	0.27	-0.26	0.19	0.63	1283.0	12.0	1.0
xi_pr[1,40]	0.45	0.0079	0.26	0.029	0.45	0.9	1124.0	10.0	1.0
xi_pr[2,1]	-0.016	0.012	0.88	-1.5	-0.0016	1.4	5700.0	52.0	1.0
xi_pr[2,2]	0.19	0.013	0.9	-1.3	0.2	1.7	4724.0	43.0	1.0
xi_pr[2,3]	0.21	0.012	0.87	-1.2	0.21	1.7	4987.0	45.0	1.0
xi_pr[2,4]	0.76	0.016	0.97	-0.87	0.77	2.4	3911.0	35.0	1.0
xi_pr[2,5]	0.37	0.012	0.88	-1.1	0.37	1.8	5489.0	50.0	1.0
xi_pr[2,6]	-0.83	0.012	0.87	-2.2	-0.83	0.61	4835.0	44.0	1.0
xi_pr[2,7]	0.24	0.012	0.88	-1.2	0.25	1.7	5236.0	47.0	1.0
xi_pr[2,8]	0.16	0.012	0.88	-1.3	0.17	1.6	5045.0	46.0	1.0
xi_pr[2,9]	-0.3	0.013	0.85	-1.7	-0.3	1.1	4153.0	38.0	1.0
xi_pr[2,10]	-0.055	0.012	0.87	-1.5	-0.035	1.4	5589.0	51.0	1.0
xi_pr[2,11]	-0.74	0.013	0.85	-2.1	-0.75	0.67	4484.0	41.0	1.0
xi_pr[2,12]	-0.017	0.011	0.85	-1.4	-0.00095	1.3	6198.0	56.0	1.0
xi_pr[2,13]	0.26	0.012	0.87	-1.2	0.27	1.7	5650.0	51.0	1.0
xi_pr[2,14]	-0.18	0.011	0.86	-1.6	-0.18	1.2	6310.0	57.0	1.0
xi_pr[2,15]	0.11	0.011	0.88	-1.3	0.13	1.5	5991.0	54.0	1.0
xi_pr[2,16]	-0.95	0.015	0.85	-2.3	-0.96	0.48	3432.0	31.0	1.0
xi_pr[2,17]	-0.48	0.012	0.85	-1.9	-0.48	0.89	5012.0	45.0	1.0
xi_pr[2,18]	-0.63	0.014	0.85	-2.0	-0.64	0.75	3734.0	34.0	1.0
xi_pr[2,19]	-0.36	0.011	0.87	-1.8	-0.35	1.1	5992.0	54.0	1.0
xi_pr[2,20]	0.14	0.012	0.86	-1.3	0.15	1.5	5445.0	49.0	1.0
xi_pr[2,21]	-0.87	0.013	0.86	-2.3	-0.87	0.54	4561.0	41.0	1.0
xi_pr[2,22]	0.12	0.012	0.85	-1.3	0.13	1.5	4934.0	45.0	1.0
xi_pr[2,23]	-0.15	0.012	0.87	-1.6	-0.15	1.3	5588.0	51.0	1.0
xi_pr[2,24]	0.76	0.014	0.87	-0.71	0.79	2.1	3579.0	32.0	1.0
xi_pr[2,25]	-0.33	0.012	0.84	-1.7	-0.32	1.0	4659.0	42.0	1.0
xi_pr[2,26]	0.72	0.013	0.88	-0.76	0.77	2.1	4392.0	40.0	1.0
xi_pr[2,27]	-0.17	0.012	0.87	-1.6	-0.16	1.2	5357.0	48.0	1.0
xi_pr[2,28]	0.2	0.012	0.87	-1.2	0.23	1.6	5156.0	47.0	1.0
xi_pr[2,29]	0.46	0.012	0.85	-1.0	0.47	1.8	4873.0	44.0	1.0
xi_pr[2,30]	0.033	0.013	0.88	-1.5	0.043	1.4	4426.0	40.0	1.0
xi_pr[2,31]	0.59	0.013	0.87	-0.9	0.61	2.0	4649.0	42.0	1.0
xi_pr[2,32]	0.68	0.015	0.93	-0.9	0.71	2.1	3983.0	36.0	1.0
xi_pr[2,33]	-0.23	0.011	0.88	-1.7	-0.23	1.2	6209.0	56.0	1.0
xi_pr[2,34]	-0.12	0.011	0.85	-1.6	-0.095	1.3	5775.0	52.0	1.0
xi_pr[2,35]	0.28	0.012	0.88	-1.2	0.29	1.7	5402.0	49.0	1.0
xi_pr[2,36]	-0.95	0.014	0.89	-2.4	-0.95	0.53	4145.0	38.0	1.0
xi_pr[2,37]	0.23	0.011	0.89	-1.2	0.24	1.7	6652.0	60.0	1.0
xi_pr[2,38]	0.69	0.015	0.97	-0.92	0.69	2.3	3988.0	36.0	1.0
xi_pr[2,39]	-0.07	0.013	0.89	-1.5	-0.077	1.4	5117.0	46.0	1.0
xi_pr[2,40]	0.24	0.012	0.95	-1.3	0.27	1.7	6099.0	55.0	1.0
L[1,1]	1.0		6e-16	1.0	1.0	1.0			
L[1,2]	0.0		0.0	0.0	0.0	0.0			
L[2,1]	-0.37	0.0061	0.27	-0.76	-0.4	0.11	1993.0	18.0	1.0
L[2,2]	0.88	0.0025	0.12	0.64	0.91	1.0	2246.0	20.0	1.0
sigma[1]	1.6	0.0079	0.26	1.2	1.5	2.0	1086.0	9.8	1.0
sigma[2]	0.26	0.0042	0.11	0.085	0.26	0.44	636.0	5.8	1.0
beta[1]	-3.8	0.019	0.83	-5.4	-3.7	-2.7	1947.0	18.0	1.0
beta[2]	-3.5	0.017	0.74	-4.9	-3.4	-2.4	1979.0	18.0	1.0
beta[3]	-3.3	0.015	0.68	-4.5	-3.2	-2.3	1956.0	18.0	1.0
beta[4]	-4.5	0.024	1.0	-6.4	-4.3	-3.0	1851.0	17.0	1.0
beta[5]	-4.0	0.021	0.88	-5.6	-3.9	-2.8	1766.0	16.0	1.0
beta[6]	-0.94	0.0061	0.36	-1.6	-0.91	-0.39	3514.0	32.0	1.0
beta[7]	-3.5	0.016	0.74	-4.8	-3.4	-2.4	2177.0	20.0	1.0
beta[8]	-1.8	0.0079	0.41	-2.5	-1.8	-1.2	2729.0	25.0	1.0
beta[9]	-3.2	0.013	0.65	-4.3	-3.1	-2.2	2434.0	22.0	1.0
beta[10]	-0.25	0.0044	0.28	-0.71	-0.25	0.2	3991.0	36.0	1.0
beta[11]	-0.13	0.0047	0.32	-0.63	-0.13	0.39	4488.0	41.0	1.0
beta[12]	0.72	0.0058	0.34	0.22	0.69	1.3	3381.0	31.0	1.0
beta[13]	0.34	0.0044	0.28	-0.11	0.32	0.8	4085.0	37.0	1.0
beta[14]	0.68	0.0055	0.34	0.18	0.66	1.3	3843.0	35.0	1.0
beta[15]	-0.025	0.0043	0.27	-0.46	-0.024	0.42	4039.0	37.0	1.0
beta[16]	-2.2	0.01	0.52	-3.2	-2.2	-1.5	2560.0	23.0	1.0
beta[17]	-0.19	0.0046	0.3	-0.67	-0.19	0.29	4356.0	39.0	1.0
beta[18]	0.89	0.0069	0.39	0.32	0.86	1.6	3209.0	29.0	1.0
beta[19]	-0.75	0.005	0.31	-1.3	-0.73	-0.27	4020.0	36.0	1.0
beta[20]	-0.87	0.0052	0.3	-1.4	-0.84	-0.42	3261.0	30.0	1.0
beta[21]	0.38	0.0055	0.36	-0.16	0.36	0.99	4280.0	39.0	1.0
beta[22]	-1.6	0.0068	0.37	-2.3	-1.6	-1.1	2998.0	27.0	1.0
beta[23]	-0.79	0.0052	0.3	-1.3	-0.78	-0.33	3373.0	31.0	1.0
beta[24]	0.83	0.0053	0.31	0.35	0.8	1.4	3417.0	31.0	1.0
beta[25]	-2.0	0.0083	0.46	-2.9	-2.0	-1.4	3073.0	28.0	1.0
beta[26]	0.84	0.0051	0.3	0.38	0.82	1.3	3329.0	30.0	1.0
beta[27]	-0.41	0.0046	0.3	-0.89	-0.4	0.055	4122.0	37.0	1.0
beta[28]	-1.1	0.0056	0.32	-1.7	-1.1	-0.66	3166.0	29.0	1.0
beta[29]	-0.6	0.0045	0.27	-1.0	-0.59	-0.18	3471.0	31.0	1.0
beta[30]	-1.8	0.0085	0.41	-2.5	-1.7	-1.2	2401.0	22.0	1.0
beta[31]	-0.37	0.0043	0.26	-0.82	-0.36	0.049	3688.0	33.0	1.0
beta[32]	-0.97	0.0057	0.3	-1.5	-0.94	-0.52	2769.0	25.0	1.0
beta[33]	-0.79	0.0055	0.33	-1.4	-0.77	-0.29	3638.0	33.0	1.0
beta[34]	0.48	0.0053	0.35	-0.054	0.46	1.1	4248.0	38.0	1.0
beta[35]	-0.079	0.0046	0.28	-0.54	-0.086	0.39	3802.0	34.0	1.0
beta[36]	0.48	0.007	0.44	-0.18	0.44	1.2	3981.0	36.0	1.0
beta[37]	-0.19	0.0047	0.33	-0.73	-0.19	0.34	4969.0	45.0	1.0
beta[38]	-2.2	0.011	0.5	-3.1	-2.2	-1.5	2158.0	20.0	1.0
beta[39]	-0.73	0.0054	0.36	-1.3	-0.72	-0.17	4369.0	40.0	1.0
beta[40]	-0.33	0.0049	0.35	-0.88	-0.33	0.24	4952.0	45.0	1.0
alpha[1]	1.1	0.0057	0.26	0.74	1.1	1.6	2181.0	20.0	1.0
alpha[2]	1.1	0.0065	0.28	0.76	1.1	1.6	1834.0	17.0	1.0
alpha[3]	1.1	0.0063	0.27	0.78	1.1	1.6	1872.0	17.0	1.0
alpha[4]	1.4	0.013	0.49	0.85	1.3	2.3	1361.0	12.0	1.0
alpha[5]	1.2	0.0081	0.33	0.81	1.2	1.9	1688.0	15.0	1.0
alpha[6]	0.76	0.0033	0.16	0.49	0.76	1.0	2387.0	22.0	1.0
alpha[7]	1.2	0.0063	0.29	0.78	1.1	1.7	2083.0	19.0	1.0
alpha[8]	1.0	0.0044	0.23	0.71	0.99	1.4	2608.0	24.0	1.0
alpha[9]	0.99	0.0041	0.21	0.68	0.96	1.4	2560.0	23.0	1.0
alpha[10]	0.87	0.0032	0.19	0.59	0.86	1.2	3559.0	32.0	1.0
alpha[11]	0.73	0.0037	0.16	0.46	0.73	1.0	1951.0	18.0	1.0
alpha[12]	0.82	0.0029	0.18	0.54	0.82	1.1	3866.0	35.0	1.0
alpha[13]	0.91	0.0038	0.21	0.62	0.89	1.3	2984.0	27.0	1.0
alpha[14]	0.8	0.0029	0.18	0.52	0.79	1.1	3681.0	33.0	1.0
alpha[15]	0.9	0.0032	0.19	0.61	0.88	1.2	3717.0	34.0	1.0
alpha[16]	0.8	0.0034	0.16	0.53	0.79	1.1	2283.0	21.0	1.0
alpha[17]	0.78	0.003	0.17	0.51	0.78	1.1	3015.0	27.0	1.0
alpha[18]	0.7	0.0038	0.16	0.44	0.7	0.98	1841.0	17.0	1.0
alpha[19]	0.84	0.0029	0.17	0.56	0.83	1.1	3623.0	33.0	1.0
alpha[20]	0.95	0.0036	0.2	0.67	0.93	1.3	3266.0	30.0	1.0
alpha[21]	0.69	0.004	0.16	0.42	0.69	0.95	1701.0	15.0	1.0
alpha[22]	1.0	0.0041	0.21	0.7	0.97	1.4	2695.0	24.0	1.0
alpha[23]	0.88	0.0028	0.18	0.61	0.87	1.2	4090.0	37.0	1.0
alpha[24]	1.0	0.0055	0.25	0.67	0.96	1.5	2056.0	19.0	1.0
alpha[25]	0.91	0.0032	0.19	0.63	0.9	1.2	3331.0	30.0	1.0
alpha[26]	0.99	0.0049	0.24	0.67	0.95	1.4	2443.0	22.0	1.0
alpha[27]	0.86	0.0032	0.18	0.58	0.85	1.2	3220.0	29.0	1.0
alpha[28]	0.99	0.004	0.22	0.69	0.96	1.4	2987.0	27.0	1.0
alpha[29]	1.0	0.0045	0.23	0.72	0.98	1.4	2559.0	23.0	1.0
alpha[30]	0.98	0.004	0.21	0.68	0.96	1.4	2756.0	25.0	1.0
alpha[31]	1.0	0.0053	0.25	0.72	0.99	1.5	2203.0	20.0	1.0
alpha[32]	1.1	0.0068	0.28	0.75	1.1	1.7	1762.0	16.0	1.0
alpha[33]	0.87	0.003	0.18	0.59	0.86	1.2	3666.0	33.0	1.0
alpha[34]	0.82	0.0031	0.18	0.54	0.81	1.1	3415.0	31.0	1.0
alpha[35]	0.94	0.0038	0.22	0.64	0.91	1.4	3355.0	30.0	1.0
alpha[36]	0.67	0.0044	0.17	0.39	0.67	0.96	1566.0	14.0	1.0
alpha[37]	0.94	0.0038	0.22	0.64	0.9	1.3	3288.0	30.0	1.0
alpha[38]	1.2	0.0092	0.37	0.78	1.1	1.9	1633.0	15.0	1.0
alpha[39]	0.9	0.0035	0.21	0.6	0.88	1.3	3498.0	32.0	1.0
alpha[40]	0.96	0.0042	0.24	0.63	0.92	1.4	3246.0	29.0	1.0
