name	Mean	MCSE	StdDev	5%	50%	95%	N_Eff	N_Eff/s	R_hat
theta[45]	0.57	0.013	0.73	-0.63	0.56	1.7	3156.0	44.0	1.0
theta[46]	-0.24	0.019	0.72	-1.4	-0.24	0.99	1518.0	21.0	1.0
theta[47]	-0.13	0.013	0.66	-1.2	-0.12	0.94	2411.0	34.0	1.0
theta[48]	0.038	0.013	0.68	-1.1	0.031	1.2	2582.0	36.0	1.0
theta[49]	-0.44	0.015	0.66	-1.5	-0.46	0.69	1982.0	28.0	1.0
theta[50]	0.35	0.017	0.75	-0.84	0.33	1.6	1950.0	27.0	1.0
theta[51]	-0.34	0.013	0.66	-1.4	-0.36	0.78	2748.0	38.0	1.0
theta[52]	-0.73	0.018	0.75	-1.9	-0.76	0.59	1749.0	24.0	1.0
theta[53]	0.0057	0.012	0.64	-1.0	-0.014	1.1	2874.0	40.0	1.0
theta[54]	0.8	0.014	0.77	-0.44	0.78	2.1	3077.0	43.0	1.0
theta[55]	-0.18	0.018	0.7	-1.3	-0.2	1.0	1579.0	22.0	1.0
theta[56]	0.71	0.019	0.78	-0.54	0.7	2.0	1638.0	23.0	1.0
theta[57]	0.75	0.013	0.74	-0.45	0.73	2.0	3053.0	43.0	1.0
theta[58]	0.87	0.024	0.77	-0.36	0.85	2.2	1074.0	15.0	1.0
theta[59]	1.0	0.013	0.75	-0.16	1.0	2.3	3541.0	50.0	1.0
theta[60]	0.71	0.013	0.74	-0.49	0.69	2.0	3208.0	45.0	1.0
theta[61]	-0.62	0.018	0.73	-1.7	-0.67	0.66	1586.0	22.0	1.0
theta[62]	0.31	0.015	0.73	-0.87	0.3	1.5	2221.0	31.0	1.0
theta[63]	0.74	0.015	0.71	-0.4	0.72	1.9	2133.0	30.0	1.0
theta[64]	-0.029	0.012	0.68	-1.2	-0.036	1.1	3432.0	48.0	1.0
theta[65]	-1.2	0.012	0.65	-2.3	-1.2	-0.2	2869.0	40.0	1.0
theta[66]	1.3	0.016	0.76	0.075	1.2	2.5	2130.0	30.0	1.0
theta[67]	-1.7	0.017	0.66	-2.7	-1.7	-0.64	1427.0	20.0	1.0
theta[68]	-0.22	0.014	0.69	-1.3	-0.24	0.91	2329.0	33.0	1.0
theta[69]	-1.0	0.013	0.63	-2.1	-1.0	-0.048	2544.0	36.0	1.0
theta[70]	-1.6	0.013	0.67	-2.7	-1.6	-0.53	2656.0	37.0	1.0
theta[71]	1.2	0.017	0.77	-0.074	1.2	2.5	2071.0	29.0	1.0
theta[72]	-1.5	0.012	0.66	-2.6	-1.5	-0.39	2956.0	41.0	1.0
theta[73]	0.089	0.017	0.72	-1.1	0.081	1.3	1806.0	25.0	1.0
theta[74]	0.058	0.011	0.63	-0.95	0.05	1.1	3070.0	43.0	1.0
theta[75]	0.32	0.017	0.71	-0.83	0.3	1.5	1760.0	25.0	1.0
theta[76]	0.047	0.016	0.69	-1.1	0.04	1.2	1794.0	25.0	1.0
theta[77]	0.45	0.015	0.77	-0.82	0.44	1.7	2607.0	36.0	1.0
theta[78]	0.56	0.015	0.75	-0.6	0.54	1.8	2379.0	33.0	1.0
theta[79]	0.018	0.015	0.71	-1.2	0.007	1.2	2324.0	33.0	1.0
theta[80]	0.45	0.015	0.76	-0.77	0.43	1.7	2680.0	38.0	1.0
theta[81]	0.48	0.015	0.74	-0.74	0.46	1.7	2512.0	35.0	1.0
theta[82]	0.81	0.02	0.83	-0.52	0.8	2.2	1800.0	25.0	1.0
theta[83]	-0.12	0.012	0.66	-1.2	-0.13	0.97	2834.0	40.0	1.0
theta[84]	-0.52	0.013	0.63	-1.6	-0.52	0.54	2468.0	35.0	1.0
theta[85]	0.039	0.019	0.71	-1.1	0.034	1.2	1378.0	19.0	1.0
theta[86]	-0.11	0.013	0.7	-1.3	-0.11	1.0	2952.0	41.0	1.0
theta[87]	0.81	0.019	0.79	-0.47	0.78	2.1	1721.0	24.0	1.0
theta[88]	0.33	0.012	0.71	-0.8	0.32	1.5	3239.0	45.0	1.0
theta[89]	0.054	0.013	0.66	-1.0	0.057	1.1	2450.0	34.0	1.0
theta[90]	-0.77	0.01	0.62	-1.8	-0.76	0.22	3554.0	50.0	1.0
theta[91]	-0.012	0.015	0.71	-1.2	-0.026	1.2	2314.0	32.0	1.0
theta[92]	-1.4	0.011	0.63	-2.4	-1.4	-0.37	3286.0	46.0	1.0
theta[93]	1.2	0.013	0.74	0.011	1.2	2.5	3262.0	46.0	1.0
theta[94]	-1.0	0.013	0.66	-2.1	-1.0	0.025	2709.0	38.0	1.0
theta[95]	-0.69	0.014	0.68	-1.8	-0.72	0.48	2473.0	35.0	1.0
theta[96]	0.45	0.017	0.77	-0.84	0.42	1.8	2063.0	29.0	1.0
theta[97]	-0.58	0.011	0.62	-1.6	-0.58	0.45	3329.0	47.0	1.0
theta[98]	0.096	0.014	0.7	-1.0	0.086	1.3	2488.0	35.0	1.0
theta[99]	-1.1	0.011	0.63	-2.2	-1.1	-0.13	3278.0	46.0	1.0
theta[100]	-0.077	0.014	0.72	-1.2	-0.081	1.1	2746.0	38.0	1.0
theta[101]	0.18	0.014	0.66	-0.88	0.16	1.3	2230.0	31.0	1.0
theta[102]	-1.7	0.014	0.65	-2.8	-1.7	-0.72	2048.0	29.0	1.0
theta[103]	-0.34	0.012	0.69	-1.4	-0.34	0.79	3402.0	48.0	1.0
theta[104]	-0.16	0.015	0.74	-1.3	-0.17	1.0	2568.0	36.0	1.0
theta[105]	0.05	0.012	0.66	-1.0	0.053	1.1	2978.0	42.0	1.0
theta[106]	0.1	0.012	0.68	-0.97	0.1	1.2	3155.0	44.0	1.0
theta[107]	1.2	0.017	0.82	-0.1	1.2	2.6	2185.0	31.0	1.0
theta[108]	0.88	0.017	0.73	-0.28	0.87	2.1	1745.0	24.0	1.0
theta[109]	-0.43	0.013	0.66	-1.5	-0.43	0.63	2572.0	36.0	1.0
theta[110]	0.68	0.013	0.71	-0.45	0.66	1.9	3045.0	43.0	1.0
theta[111]	0.61	0.014	0.77	-0.61	0.59	1.9	2852.0	40.0	1.0
theta[112]	0.0094	0.013	0.68	-1.0	-0.03	1.2	2839.0	40.0	1.0
theta[113]	0.62	0.016	0.71	-0.53	0.63	1.8	2090.0	29.0	1.0
theta[114]	-0.15	0.012	0.67	-1.3	-0.15	0.95	2886.0	40.0	1.0
theta[115]	-0.42	0.015	0.66	-1.5	-0.41	0.64	1986.0	28.0	1.0
theta[116]	0.68	0.013	0.76	-0.54	0.67	1.9	3209.0	45.0	1.0
theta[117]	0.28	0.015	0.71	-0.89	0.26	1.5	2344.0	33.0	1.0
theta[118]	0.018	0.014	0.71	-1.1	-0.016	1.2	2686.0	38.0	1.0
theta[119]	1.2	0.016	0.75	0.016	1.2	2.5	2291.0	32.0	1.0
theta[120]	0.48	0.012	0.73	-0.69	0.48	1.7	3698.0	52.0	1.0
theta[121]	0.96	0.012	0.79	-0.33	0.95	2.3	3998.0	56.0	1.0
theta[122]	-0.092	0.014	0.74	-1.3	-0.1	1.1	2962.0	41.0	1.0
theta[123]	0.7	0.011	0.74	-0.49	0.67	1.9	4210.0	59.0	1.0
theta[124]	-0.95	0.013	0.66	-2.0	-0.95	0.14	2571.0	36.0	1.0
theta[125]	-0.54	0.017	0.68	-1.7	-0.54	0.58	1642.0	23.0	1.0
theta[126]	-1.9	0.016	0.67	-3.0	-1.9	-0.8	1835.0	26.0	1.0
theta[127]	0.4	0.013	0.69	-0.72	0.39	1.6	2974.0	42.0	1.0
theta[128]	0.52	0.012	0.72	-0.66	0.5	1.7	3801.0	53.0	1.0
theta[129]	-0.15	0.015	0.74	-1.3	-0.15	1.0	2394.0	34.0	1.0
theta[130]	-1.5	0.013	0.68	-2.6	-1.5	-0.37	2872.0	40.0	1.0
theta[131]	0.86	0.015	0.73	-0.29	0.83	2.1	2366.0	33.0	1.0
theta[132]	0.2	0.014	0.72	-0.97	0.19	1.4	2759.0	39.0	1.0
theta[133]	-1.4	0.013	0.64	-2.4	-1.4	-0.34	2488.0	35.0	1.0
theta[134]	-0.027	0.016	0.71	-1.2	-0.046	1.2	1865.0	26.0	1.0
theta[135]	-0.46	0.011	0.61	-1.4	-0.46	0.52	3023.0	42.0	1.0
theta[136]	-0.64	0.012	0.67	-1.8	-0.63	0.46	3277.0	46.0	1.0
theta[137]	-0.63	0.014	0.69	-1.8	-0.63	0.53	2422.0	34.0	1.0
theta[138]	0.54	0.014	0.74	-0.64	0.53	1.8	2945.0	41.0	1.0
theta[139]	0.27	0.015	0.72	-0.87	0.24	1.5	2437.0	34.0	1.0
theta[140]	0.16	0.015	0.73	-1.0	0.15	1.4	2378.0	33.0	1.0
theta[141]	-0.17	0.012	0.66	-1.2	-0.19	0.92	3003.0	42.0	1.0
theta[142]	1.0	0.016	0.78	-0.25	0.97	2.3	2284.0	32.0	1.0
theta[143]	-0.017	0.015	0.69	-1.1	-0.032	1.2	2061.0	29.0	1.0
theta[144]	-1.5	0.011	0.65	-2.6	-1.5	-0.5	3636.0	51.0	1.0
theta[145]	-0.21	0.013	0.71	-1.3	-0.22	0.96	2920.0	41.0	1.0
theta[146]	-0.86	0.012	0.66	-2.0	-0.84	0.2	3146.0	44.0	1.0
theta[147]	0.75	0.013	0.75	-0.48	0.74	2.0	3201.0	45.0	1.0
theta[148]	-1.1	0.015	0.64	-2.2	-1.2	-0.051	1825.0	26.0	1.0
theta[149]	-1.0	0.013	0.65	-2.1	-1.0	0.0048	2491.0	35.0	1.0
theta[150]	-0.36	0.014	0.66	-1.4	-0.37	0.71	2269.0	32.0	1.0
theta[151]	-0.75	0.011	0.63	-1.8	-0.74	0.3	3475.0	49.0	1.0
theta[152]	-0.22	0.015	0.69	-1.3	-0.24	0.92	2088.0	29.0	1.0
theta[153]	-1.3	0.012	0.65	-2.3	-1.3	-0.19	2945.0	41.0	1.0
theta[154]	-1.4	0.012	0.62	-2.4	-1.4	-0.36	2700.0	38.0	1.0
theta[155]	0.95	0.013	0.74	-0.22	0.92	2.2	3391.0	47.0	1.0
theta[156]	-0.85	0.013	0.63	-1.9	-0.83	0.15	2183.0	31.0	1.0
theta[157]	0.34	0.012	0.7	-0.77	0.32	1.5	3232.0	45.0	1.0
theta[158]	-0.42	0.015	0.73	-1.6	-0.45	0.81	2394.0	34.0	1.0
theta[159]	0.99	0.015	0.75	-0.22	1.0	2.2	2574.0	36.0	1.0
theta[160]	0.95	0.013	0.75	-0.25	0.94	2.2	3245.0	45.0	1.0
theta[161]	0.87	0.017	0.81	-0.42	0.86	2.2	2240.0	31.0	1.0
theta[162]	0.7	0.014	0.76	-0.48	0.67	2.0	2936.0	41.0	1.0
theta[163]	0.62	0.022	0.81	-0.63	0.61	2.0	1297.0	18.0	1.0
theta[164]	0.12	0.014	0.7	-1.0	0.11	1.3	2453.0	34.0	1.0
theta[165]	-1.1	0.018	0.66	-2.2	-1.1	0.013	1415.0	20.0	1.0
theta[166]	-1.2	0.017	0.7	-2.4	-1.2	-0.073	1726.0	24.0	1.0
theta[167]	1.2	0.016	0.74	0.019	1.2	2.4	2208.0	31.0	1.0
theta[168]	0.5	0.016	0.75	-0.69	0.49	1.8	2121.0	30.0	1.0
theta[169]	-0.37	0.013	0.68	-1.5	-0.38	0.8	2687.0	38.0	1.0
theta[170]	-0.53	0.012	0.66	-1.6	-0.54	0.54	2883.0	40.0	1.0
theta[171]	-0.24	0.015	0.65	-1.3	-0.24	0.86	1976.0	28.0	1.0
theta[172]	0.09	0.015	0.7	-1.0	0.089	1.3	2288.0	32.0	1.0
theta[173]	0.85	0.013	0.76	-0.37	0.82	2.1	3431.0	48.0	1.0
theta[174]	0.41	0.013	0.69	-0.71	0.39	1.6	2787.0	39.0	1.0
theta[175]	0.28	0.011	0.68	-0.81	0.27	1.5	3582.0	50.0	1.0
theta[176]	-0.35	0.021	0.79	-1.6	-0.37	0.95	1447.0	20.0	1.0
theta[177]	-0.59	0.013	0.68	-1.7	-0.57	0.5	2814.0	39.0	1.0
theta[178]	0.88	0.013	0.74	-0.33	0.86	2.1	3090.0	43.0	1.0
theta[179]	-0.28	0.014	0.71	-1.4	-0.3	0.91	2470.0	35.0	1.0
theta[180]	-0.41	0.012	0.64	-1.5	-0.41	0.66	2924.0	41.0	1.0
xi_mu[1]	-0.36	0.014	0.39	-0.97	-0.37	0.31	786.0	11.0	1.0
xi_mu[2]	-0.044	0.0098	0.26	-0.46	-0.058	0.39	706.0	9.9	1.0
xi_mu[3]	-2.1	0.032	0.87	-3.6	-2.0	-0.78	753.0	11.0	1.0
xi_pr[1,1]	-1.8	0.017	0.58	-2.9	-1.8	-0.96	1109.0	16.0	1.0
xi_pr[1,2]	-0.62	0.028	0.64	-1.6	-0.66	0.59	522.0	7.3	1.0
xi_pr[1,3]	0.03	0.012	0.36	-0.55	0.033	0.62	842.0	12.0	1.0
xi_pr[1,4]	0.026	0.011	0.37	-0.57	0.024	0.63	1091.0	15.0	1.0
xi_pr[1,5]	0.97	0.013	0.51	0.22	0.92	1.9	1571.0	22.0	1.0
xi_pr[1,6]	0.83	0.015	0.46	0.15	0.8	1.6	908.0	13.0	1.0
xi_pr[1,7]	0.37	0.016	0.47	-0.35	0.37	1.1	873.0	12.0	1.0
xi_pr[1,8]	-0.94	0.015	0.43	-1.7	-0.92	-0.26	778.0	11.0	1.0
xi_pr[1,9]	0.26	0.021	0.56	-0.53	0.23	1.2	693.0	9.7	1.0
xi_pr[1,10]	-0.33	0.017	0.45	-1.1	-0.32	0.34	685.0	9.6	1.0
xi_pr[1,11]	-0.67	0.014	0.48	-1.5	-0.65	0.087	1151.0	16.0	1.0
xi_pr[1,12]	-0.59	0.013	0.4	-1.3	-0.57	0.036	872.0	12.0	1.0
xi_pr[1,13]	-0.84	0.018	0.47	-1.6	-0.83	-0.19	680.0	9.5	1.0
xi_pr[1,14]	0.25	0.012	0.41	-0.38	0.23	0.93	1107.0	15.0	1.0
xi_pr[1,15]	1.2	0.014	0.55	0.44	1.2	2.2	1466.0	21.0	1.0
xi_pr[1,16]	1.7	0.015	0.55	0.9	1.7	2.7	1325.0	19.0	1.0
xi_pr[2,1]	0.78	0.018	0.88	-0.71	0.79	2.2	2395.0	34.0	1.0
xi_pr[2,2]	-0.6	0.028	0.88	-2.0	-0.62	0.97	972.0	14.0	1.0
xi_pr[2,3]	0.24	0.029	0.84	-1.2	0.26	1.6	820.0	11.0	1.0
xi_pr[2,4]	0.39	0.021	0.83	-1.0	0.43	1.7	1588.0	22.0	1.0
xi_pr[2,5]	-0.39	0.024	0.87	-1.8	-0.39	1.1	1260.0	18.0	1.0
xi_pr[2,6]	0.2	0.021	0.84	-1.2	0.21	1.6	1651.0	23.0	1.0
xi_pr[2,7]	-0.38	0.025	0.87	-1.7	-0.41	1.1	1215.0	17.0	1.0
xi_pr[2,8]	0.91	0.03	0.88	-0.56	0.93	2.3	869.0	12.0	1.0
xi_pr[2,9]	-0.7	0.025	0.88	-2.1	-0.72	0.83	1209.0	17.0	1.0
xi_pr[2,10]	-0.39	0.025	0.83	-1.7	-0.36	0.9	1117.0	16.0	1.0
xi_pr[2,11]	-0.31	0.018	0.81	-1.6	-0.32	1.0	2103.0	29.0	1.0
xi_pr[2,12]	0.24	0.022	0.81	-1.1	0.23	1.6	1386.0	19.0	1.0
xi_pr[2,13]	0.41	0.022	0.84	-0.97	0.42	1.8	1391.0	19.0	1.0
xi_pr[2,14]	-0.099	0.019	0.81	-1.5	-0.1	1.2	1921.0	27.0	1.0
xi_pr[2,15]	-0.55	0.029	0.91	-2.0	-0.6	1.0	975.0	14.0	1.0
xi_pr[2,16]	0.28	0.021	0.82	-1.0	0.28	1.6	1479.0	21.0	1.0
xi_pr[3,1]	0.11	0.021	1.1	-1.6	0.11	1.9	2494.0	35.0	1.0
xi_pr[3,2]	0.33	0.028	1.1	-1.5	0.36	2.1	1468.0	21.0	1.0
xi_pr[3,3]	-0.16	0.018	0.96	-1.7	-0.15	1.4	2806.0	39.0	1.0
xi_pr[3,4]	-0.14	0.017	0.94	-1.7	-0.14	1.4	3170.0	44.0	1.0
xi_pr[3,5]	-0.053	0.017	0.92	-1.6	-0.018	1.4	3116.0	44.0	1.0
xi_pr[3,6]	-0.19	0.021	0.98	-1.8	-0.2	1.4	2203.0	31.0	1.0
xi_pr[3,7]	-0.0002	0.02	0.99	-1.7	0.041	1.6	2401.0	34.0	1.0
xi_pr[3,8]	-0.0065	0.027	1.0	-1.7	-0.015	1.7	1421.0	20.0	1.0
xi_pr[3,9]	0.14	0.022	0.99	-1.6	0.18	1.7	2086.0	29.0	1.0
xi_pr[3,10]	0.004	0.018	0.98	-1.7	0.019	1.6	2955.0	41.0	1.0
xi_pr[3,11]	0.14	0.024	1.0	-1.6	0.15	1.8	1840.0	26.0	1.0
xi_pr[3,12]	-0.0086	0.023	0.99	-1.7	0.021	1.6	1837.0	26.0	1.0
xi_pr[3,13]	0.019	0.021	1.0	-1.6	0.024	1.7	2252.0	32.0	1.0
xi_pr[3,14]	-0.1	0.017	0.97	-1.7	-0.085	1.5	3058.0	43.0	1.0
xi_pr[3,15]	-0.034	0.018	0.95	-1.6	-0.02	1.5	2828.0	40.0	1.0
xi_pr[3,16]	-0.25	0.021	0.94	-1.8	-0.27	1.3	1931.0	27.0	1.0
L[1,1]	1.0		6e-16	1.0	1.0	1.0			
L[1,2]	0.0		0.0	0.0	0.0	0.0			
L[1,3]	0.0		0.0	0.0	0.0	0.0			
L[2,1]	-0.36	0.0087	0.3	-0.8	-0.41	0.2	1227.0	17.0	1.0
L[2,2]	0.87	0.0039	0.13	0.6	0.91	1.0	1115.0	16.0	1.0
L[2,3]	0.0		0.0	0.0	0.0	0.0			
L[3,1]	0.032	0.0099	0.41	-0.63	0.032	0.71	1711.0	24.0	1.0
L[3,2]	0.051	0.0095	0.4	-0.62	0.054	0.71	1793.0	25.0	1.0
L[3,3]	0.8	0.0038	0.16	0.48	0.84	0.98	1744.0	24.0	1.0
sigma[1]	1.2	0.0085	0.3	0.77	1.2	1.8	1280.0	18.0	1.0
sigma[2]	0.58	0.013	0.29	0.15	0.54	1.1	532.0	7.4	1.0
sigma[3]	0.65	0.022	0.52	0.053	0.53	1.7	559.0	7.8	1.0
beta[1]	-2.5	0.022	0.67	-3.7	-2.4	-1.6	894.0	13.0	1.0
beta[2]	-1.1	0.04	0.83	-2.3	-1.2	0.5	439.0	6.1	1.0
beta[3]	-0.33	0.0084	0.34	-0.86	-0.33	0.21	1605.0	22.0	1.0
beta[4]	-0.33	0.0084	0.35	-0.87	-0.33	0.2	1713.0	24.0	1.0
beta[5]	0.77	0.015	0.62	-0.061	0.69	1.9	1625.0	23.0	1.0
beta[6]	0.6	0.013	0.48	-0.029	0.54	1.4	1360.0	19.0	1.0
beta[7]	0.074	0.02	0.57	-0.68	0.015	1.1	796.0	11.0	1.0
beta[8]	-1.4	0.013	0.4	-2.2	-1.4	-0.87	890.0	12.0	1.0
beta[9]	-0.052	0.026	0.7	-1.0	-0.13	1.3	715.0	10.0	1.0
beta[10]	-0.75	0.02	0.54	-1.6	-0.75	0.038	744.0	10.0	1.0
beta[11]	-1.1	0.018	0.57	-2.1	-1.1	-0.27	1006.0	14.0	1.0
beta[12]	-1.0	0.013	0.42	-1.7	-1.0	-0.42	1118.0	16.0	1.0
beta[13]	-1.3	0.026	0.57	-2.2	-1.3	-0.68	493.0	6.9	1.0
beta[14]	-0.077	0.012	0.46	-0.7	-0.12	0.68	1388.0	19.0	1.0
beta[15]	1.1	0.021	0.73	0.18	1.0	2.4	1231.0	17.0	1.0
beta[16]	1.7	0.016	0.62	0.85	1.6	2.9	1544.0	22.0	1.0
alpha[1]	2.5	0.058	2.1	0.99	2.0	5.1	1329.0	19.0	1.0
alpha[2]	0.86	0.019	0.42	0.37	0.81	1.4	508.0	7.1	1.0
alpha[3]	1.2	0.024	0.73	0.59	1.1	2.2	901.0	13.0	1.0
alpha[4]	1.3	0.034	0.85	0.61	1.1	2.5	611.0	8.6	1.0
alpha[5]	0.73	0.015	0.54	0.22	0.65	1.4	1250.0	17.0	1.0
alpha[6]	1.1	0.036	1.3	0.4	0.91	2.0	1258.0	18.0	1.0
alpha[7]	0.79	0.014	0.42	0.28	0.75	1.4	854.0	12.0	1.0
alpha[8]	2.4	0.11	3.1	0.92	1.8	5.1	773.0	11.0	1.0
alpha[9]	0.71	0.019	0.61	0.23	0.65	1.3	1054.0	15.0	1.0
alpha[10]	0.91	0.01	0.36	0.42	0.87	1.5	1212.0	17.0	1.0
alpha[11]	0.98	0.0091	0.35	0.5	0.94	1.6	1450.0	20.0	1.0
alpha[12]	1.3	0.023	0.65	0.67	1.2	2.3	837.0	12.0	1.0
alpha[13]	1.6	0.024	0.83	0.74	1.4	2.9	1181.0	17.0	1.0
alpha[14]	0.94	0.013	0.45	0.41	0.89	1.6	1142.0	16.0	1.0
alpha[15]	0.67	0.024	0.7	0.18	0.55	1.5	823.0	12.0	1.0
alpha[16]	0.87	0.016	0.6	0.35	0.74	1.7	1384.0	19.0	1.0
gamma[1]	0.12	0.0091	0.19	2.7e-06	0.033	0.59	456.0	6.4	1.0
gamma[2]	0.13	0.0094	0.18	1.6e-05	0.047	0.55	361.0	5.1	1.0
gamma[3]	0.057	0.0023	0.078	1.1e-05	0.021	0.23	1175.0	16.0	1.0
gamma[4]	0.06	0.0028	0.08	1.4e-05	0.023	0.24	809.0	11.0	1.0
gamma[5]	0.071	0.0035	0.092	5.3e-06	0.025	0.27	693.0	9.7	1.0
gamma[6]	0.057	0.0026	0.075	5.8e-06	0.022	0.22	851.0	12.0	1.0
gamma[7]	0.075	0.0044	0.1	8.1e-06	0.026	0.29	538.0	7.5	1.0
gamma[8]	0.082	0.004	0.11	8e-06	0.031	0.32	814.0	11.0	1.0
gamma[9]	0.089	0.0048	0.12	1.7e-05	0.033	0.35	603.0	8.4	1.0
gamma[10]	0.073	0.0035	0.1	1.3e-05	0.025	0.29	842.0	12.0	1.0
gamma[11]	0.092	0.0047	0.13	7.7e-06	0.033	0.36	702.0	9.8	1.0
gamma[12]	0.072	0.0032	0.099	1.3e-05	0.025	0.28	937.0	13.0	1.0
gamma[13]	0.086	0.0066	0.13	9.9e-06	0.028	0.36	392.0	5.5	1.0
gamma[14]	0.063	0.0029	0.086	7.4e-06	0.024	0.25	883.0	12.0	1.0
gamma[15]	0.075	0.0043	0.099	4.1e-06	0.026	0.29	541.0	7.6	1.0
gamma[16]	0.058	0.0025	0.076	3.2e-06	0.023	0.23	955.0	13.0	1.0
