name	Mean	MCSE	StdDev	5%	50%	95%	N_Eff	N_Eff/s	R_hat
theta[85]	-1.7	0.0068	0.47	-2.5	-1.7	-1.0	4871.0	25.0	1.0
theta[86]	-1.4	0.006	0.47	-2.2	-1.3	-0.63	6097.0	32.0	1.0
theta[87]	0.4	0.0056	0.45	-0.33	0.4	1.1	6406.0	34.0	1.0
theta[88]	0.2	0.0055	0.4	-0.47	0.21	0.85	5325.0	28.0	1.0
theta[89]	-0.51	0.0064	0.46	-1.3	-0.49	0.2	5198.0	27.0	1.0
theta[90]	1.3	0.0061	0.43	0.64	1.3	2.1	5045.0	26.0	1.0
theta[91]	1.3	0.0061	0.44	0.56	1.3	2.0	5170.0	27.0	1.0
theta[92]	0.24	0.0054	0.44	-0.48	0.24	0.94	6478.0	34.0	1.0
theta[93]	-0.91	0.0077	0.52	-1.8	-0.88	-0.097	4572.0	24.0	1.0
theta[94]	0.74	0.0052	0.4	0.068	0.75	1.4	6096.0	32.0	1.0
theta[95]	-1.0	0.006	0.45	-1.8	-1.0	-0.32	5626.0	29.0	1.0
theta[96]	0.013	0.0066	0.48	-0.82	0.039	0.75	5134.0	27.0	1.0
theta[97]	0.65	0.0055	0.4	-0.0054	0.65	1.3	5148.0	27.0	1.0
theta[98]	0.4	0.0054	0.4	-0.25	0.4	1.0	5511.0	29.0	1.0
theta[99]	0.71	0.0062	0.51	-0.12	0.72	1.5	6784.0	35.0	1.0
theta[100]	-0.47	0.0063	0.52	-1.3	-0.45	0.34	6848.0	36.0	1.0
xi_mu[1]	-0.4	0.014	0.28	-0.86	-0.4	0.047	406.0	2.1	1.0
xi_mu[2]	0.22	0.0027	0.11	0.041	0.22	0.4	1686.0	8.8	1.0
xi_pr[1,1]	-1.8	0.0092	0.47	-2.7	-1.8	-1.2	2650.0	14.0	1.0
xi_pr[1,2]	-1.6	0.0093	0.43	-2.4	-1.5	-0.94	2198.0	12.0	1.0
xi_pr[1,3]	-1.5	0.0087	0.41	-2.3	-1.4	-0.9	2256.0	12.0	1.0
xi_pr[1,4]	-2.2	0.012	0.55	-3.1	-2.1	-1.3	2173.0	11.0	1.0
xi_pr[1,5]	-2.0	0.0093	0.49	-2.8	-1.9	-1.2	2738.0	14.0	1.0
xi_pr[1,6]	0.18	0.0087	0.24	-0.22	0.18	0.57	788.0	4.1	1.0
xi_pr[1,7]	-1.6	0.0089	0.43	-2.3	-1.5	-0.94	2336.0	12.0	1.0
xi_pr[1,8]	-0.5	0.0081	0.26	-0.95	-0.49	-0.098	1029.0	5.4	1.0
xi_pr[1,9]	-1.4	0.0089	0.42	-2.1	-1.4	-0.8	2178.0	11.0	1.0
xi_pr[1,10]	0.5	0.0081	0.22	0.15	0.5	0.87	739.0	3.9	1.0
xi_pr[1,11]	0.66	0.008	0.24	0.28	0.66	1.1	930.0	4.9	1.0
xi_pr[1,12]	1.1	0.0081	0.28	0.68	1.1	1.6	1177.0	6.2	1.0
xi_pr[1,13]	0.81	0.0083	0.24	0.44	0.8	1.2	830.0	4.3	1.0
xi_pr[1,14]	1.1	0.0093	0.27	0.66	1.1	1.5	848.0	4.4	1.0
xi_pr[1,15]	0.61	0.0082	0.22	0.26	0.61	0.98	732.0	3.8	1.0
xi_pr[1,16]	-0.73	0.0096	0.36	-1.4	-0.69	-0.22	1399.0	7.3	1.0
xi_pr[1,17]	0.59	0.0082	0.23	0.21	0.59	0.98	809.0	4.2	1.0
xi_pr[1,18]	1.3	0.0093	0.36	0.8	1.3	2.0	1488.0	7.8	1.0
xi_pr[1,19]	0.24	0.0079	0.22	-0.12	0.24	0.6	780.0	4.1	1.0
xi_pr[1,20]	0.097	0.0084	0.21	-0.24	0.098	0.44	629.0	3.3	1.0
xi_pr[1,21]	1.0	0.0088	0.29	0.57	0.99	1.5	1066.0	5.6	1.0
xi_pr[1,22]	-0.37	0.0087	0.24	-0.78	-0.36	0.011	773.0	4.0	1.0
xi_pr[1,23]	0.17	0.008	0.22	-0.19	0.17	0.52	722.0	3.8	1.0
xi_pr[1,24]	1.0	0.01	0.26	0.59	0.99	1.4	660.0	3.5	1.0
xi_pr[1,25]	-0.61	0.008	0.29	-1.1	-0.59	-0.17	1298.0	6.8	1.0
xi_pr[1,26]	1.1	0.0098	0.28	0.65	1.1	1.6	824.0	4.3	1.0
xi_pr[1,27]	0.42	0.0078	0.22	0.05	0.41	0.78	811.0	4.2	1.0
xi_pr[1,28]	-0.067	0.0083	0.22	-0.43	-0.059	0.27	684.0	3.6	1.0
xi_pr[1,29]	0.23	0.0083	0.2	-0.11	0.22	0.55	596.0	3.1	1.0
xi_pr[1,30]	-0.44	0.0086	0.26	-0.88	-0.43	-0.048	879.0	4.6	1.0
xi_pr[1,31]	0.35	0.0081	0.21	0.01	0.35	0.7	672.0	3.5	1.0
xi_pr[1,32]	-0.00071	0.0082	0.21	-0.34	0.0032	0.33	630.0	3.3	1.0
xi_pr[1,33]	0.17	0.0078	0.24	-0.21	0.17	0.56	918.0	4.8	1.0
xi_pr[1,34]	0.99	0.008	0.3	0.53	0.97	1.5	1439.0	7.5	1.0
xi_pr[1,35]	0.56	0.0083	0.24	0.17	0.55	0.97	857.0	4.5	1.0
xi_pr[1,36]	1.2	0.0088	0.36	0.63	1.1	1.8	1662.0	8.7	1.0
xi_pr[1,37]	0.51	0.0086	0.25	0.11	0.5	0.93	854.0	4.5	1.0
xi_pr[1,38]	-0.79	0.0098	0.3	-1.3	-0.76	-0.33	915.0	4.8	1.0
xi_pr[1,39]	0.19	0.0077	0.24	-0.21	0.19	0.58	994.0	5.2	1.0
