name	Mean	MCSE	StdDev	5%	50%	95%	N_Eff	N_Eff/s	R_hat
theta[72]	-0.025	0.0064	0.45	-0.75	-0.027	0.72	4838.0	20.0	1.0
theta[73]	1.2	0.0078	0.6	0.23	1.1	2.2	5774.0	24.0	1.0
theta[74]	-0.38	0.0069	0.54	-1.3	-0.38	0.49	6014.0	25.0	1.0
theta[75]	-0.1	0.0056	0.36	-0.69	-0.1	0.51	4210.0	18.0	1.0
theta[76]	-1.2	0.0068	0.47	-1.9	-1.2	-0.39	4781.0	20.0	1.0
theta[77]	-1.1	0.0081	0.63	-2.1	-1.0	-0.074	6019.0	25.0	1.0
theta[78]	0.98	0.0083	0.65	-0.032	0.94	2.1	6201.0	26.0	1.0
theta[79]	0.55	0.0067	0.45	-0.16	0.54	1.3	4575.0	19.0	1.0
theta[80]	0.33	0.0057	0.38	-0.29	0.32	0.99	4510.0	19.0	1.0
theta[81]	-0.15	0.0066	0.48	-0.94	-0.16	0.66	5233.0	22.0	1.0
theta[82]	-1.0	0.006	0.35	-1.6	-1.0	-0.47	3343.0	14.0	1.0
theta[83]	0.64	0.007	0.53	-0.17	0.61	1.5	5683.0	24.0	1.0
theta[84]	-0.76	0.0056	0.42	-1.5	-0.75	-0.082	5627.0	24.0	1.0
theta[85]	-1.9	0.0078	0.61	-2.9	-1.9	-0.93	6018.0	25.0	1.0
theta[86]	-1.6	0.0068	0.4	-2.2	-1.6	-0.95	3348.0	14.0	1.0
theta[87]	0.46	0.0064	0.5	-0.34	0.45	1.3	6300.0	27.0	1.0
theta[88]	0.06	0.0061	0.4	-0.59	0.058	0.75	4399.0	19.0	1.0
theta[89]	-0.37	0.0063	0.4	-1.0	-0.38	0.29	4149.0	18.0	1.0
theta[90]	1.5	0.0077	0.59	0.57	1.4	2.5	5859.0	25.0	1.0
theta[91]	1.4	0.0075	0.6	0.53	1.4	2.5	6408.0	27.0	1.0
theta[92]	0.18	0.0064	0.49	-0.59	0.17	1.0	5773.0	24.0	1.0
theta[93]	-0.62	0.0062	0.36	-1.2	-0.62	-0.034	3409.0	14.0	1.0
theta[94]	0.73	0.0058	0.39	0.12	0.73	1.4	4613.0	19.0	1.0
theta[95]	-1.3	0.0058	0.4	-2.0	-1.3	-0.7	4831.0	20.0	1.0
theta[96]	0.00024	0.0061	0.47	-0.78	-0.0075	0.81	5996.0	25.0	1.0
theta[97]	0.53	0.0064	0.45	-0.18	0.52	1.3	4906.0	21.0	1.0
theta[98]	0.19	0.0056	0.4	-0.44	0.19	0.87	5168.0	22.0	1.0
theta[99]	0.71	0.0074	0.56	-0.18	0.69	1.7	5590.0	24.0	1.0
theta[100]	-0.21	0.0078	0.54	-1.1	-0.21	0.71	4830.0	20.0	1.0
xi_mu[1]	-0.7	0.0068	0.19	-1.0	-0.69	-0.4	793.0	3.3	1.0
xi_mu[2]	-0.0098	0.0034	0.12	-0.21	-0.011	0.2	1387.0	5.9	1.0
xi_pr[1,1]	-0.17	0.0062	0.28	-0.64	-0.17	0.28	2020.0	8.5	1.0
xi_pr[1,2]	-1.2	0.0069	0.36	-1.9	-1.2	-0.67	2770.0	12.0	1.0
xi_pr[1,3]	0.41	0.0061	0.28	-0.028	0.41	0.86	2044.0	8.6	1.0
xi_pr[1,4]	0.37	0.0058	0.28	-0.094	0.37	0.84	2359.0	10.0	1.0
xi_pr[1,5]	1.2	0.007	0.29	0.7	1.2	1.7	1790.0	7.6	1.0
xi_pr[1,6]	0.91	0.0063	0.29	0.45	0.9	1.4	2030.0	8.6	1.0
xi_pr[1,7]	1.0	0.0064	0.31	0.55	1.0	1.6	2307.0	9.7	1.0
xi_pr[1,8]	0.47	0.0059	0.28	0.013	0.47	0.94	2260.0	9.5	1.0
xi_pr[1,9]	-1.4	0.0068	0.38	-2.0	-1.3	-0.76	3190.0	13.0	1.0
