subject	trial	dimension	item	accuracy	rt	w_hat	Y_hat	Y_pred	WAIC
3646738	6	1	8	1	7.54	0.029664865534391828	0.92975	0.9355867796821649	-0.06774493137946544
3646738	9	2	6	1	15.171	0.04126275029811144	0.7015	0.7000801598619136	-0.3846660876983198
3646738	10	2	19	1	8.925	0.02604302527980635	0.68775	0.6787845723333864	-0.4205966302455503
3646738	11	2	20	1	9.588	0.02562344200894989	0.87125	0.8674689261990107	-0.14838233866718029
3646738	12	2	22	0	4.057	0.1366791030942103	0.791	0.20451114348039365	-1.7133639552880517
3646738	13	2	25	1	13.35	0.03255882844526668	0.864	0.8723368798308627	-0.14183953467228802
3646738	14	2	28	1	10.859	0.026364435511319187	0.694	0.6941455749666761	-0.4015437472746837
3646738	15	2	39	1	27.639	0.3161415956554384	0.5225	0.53286765647143	-0.674948243138532
3646738	16	3	10	1	23.498	0.16884720170249254	0.6975	0.6948693333093622	-0.38684568888586
3646738	17	3	11	1	14.401	0.03709335700572858	0.70025	0.699457932178673	-0.3907578160900622
3646738	18	3	13	0	29.382	0.38785032196506564	0.4845	0.5103699040305477	-0.7411617609322653
3646738	19	3	15	1	25.499	0.233623775696957	0.618	0.6203010378660889	-0.5158998131295789
3657502	6	1	8	1	7.517	0.029769876295700028	0.91325	0.9179845536180048	-0.08754443390382724
3657502	9	2	6	1	10.868	0.02637588927639995	0.62525	0.6298112429208266	-0.503028062219525
3657502	10	2	19	1	14.741	0.03883985547785915	0.59225	0.5988914702778306	-0.5550558497432028
3657502	11	2	20	1	10.091	0.025698407822524163	0.82125	0.8232910216249884	-0.2045321665409776
3657502	12	2	22	1	9.536	0.025633783284821108	0.827	0.8212005168361669	-0.20864300299989702
3657502	13	2	25	1	14.0	0.03521450917372088	0.83125	0.8306978561348569	-0.19401376439383797
3657502	14	2	28	0	15.684	0.0444884251168117	0.596	0.39847327228979396	-1.0482412658292364
3657502	15	2	39	0	27.74	0.3202478114991245	0.4695	0.5316880212415035	-0.6740336497288183
3657502	16	3	10	1	16.674	0.051862560964351684	0.68975	0.6869165321232406	-0.4070002464873498
3657502	17	3	11	1	15.601	0.04394062106124241	0.6145	0.6165294278850376	-0.5315795701047954
3657502	18	3	13	0	25.859	0.2467211243751276	0.4745	0.5222566742769631	-0.6944345773287799
3657502	19	3	15	1	17.539	0.05972518354759809	0.6245	0.6218665157995403	-0.5311129546167801
3657502	20	3	18	0	25.982	0.2512826258390006	0.453	0.5428315860634413	-0.6610052431280822
3658679	6	1	8	1	6.722	0.034852624853668815	0.84075	0.8416893161233164	-0.17917227477691558
3658679	9	2	6	0	5.938	0.044248239753892665	0.4235	0.5828357369836891	-0.5741916610140111
3658679	10	2	19	0	7.436	0.030155342743949338	0.40625	0.5939726824910773	-0.551606337524301
3658679	11	2	20	0	8.108	0.027610720304369615	0.67425	0.3379453612221638	-1.183864330668372
3658679	12	2	22	0	10.345	0.02584870007912391	0.653	0.3476271353256933	-1.167988171497489
3658679	13	2	25	0	12.466	0.029663264616698895	0.6975	0.3137454050728608	-1.2609679192036398
3658679	14	2	28	0	6.369	0.03835074502838208	0.39525	0.6153286368800654	-0.5193801105260301
3658679	15	2	39	0	6.434	0.03763008941533346	0.34325	0.6431265945987963	-0.46913125764017155
3658679	16	3	10	1	10.738	0.026218405620721225	0.48975	0.48129009673468603	-0.7988585238055451
3658679	17	3	11	0	11.169	0.026805482656027353	0.4075	0.5930237607087259	-0.5597906466202407
3658679	18	3	13	0	8.967	0.025996574689868362	0.33675	0.6590129804157902	-0.44155544146976156
3658679	19	3	15	1	7.842	0.02845252400377116	0.39075	0.3955881890599765	-1.0332302462427554
3658679	20	3	18	0	13.021	0.031388034810776434	0.30475	0.7014363032890226	-0.3779395049396005
3658679	21	3	27	1	8.656	0.026412801988796576	0.3505	0.33955182710599663	-1.1848568913283992
3658679	22	3	31	0	4.109	0.13052774800026107	0.32725	0.6670228300220477	-0.4271300585380513
3658679	23	4	12	1	14.192	0.03609031872984346	0.1745	0.1863999161223203	-1.8597211502657371
3658679	24	4	16	1	9.786	0.0256159819921456	0.64675	0.6291541332466746	-0.5007161939232999
3658679	25	4	17	1	8.498	0.02669262460664553	0.5215	0.5258744366660385	-0.6988441862639839
3658679	26	4	23	1	5.392	0.05575634809147338	0.6425	0.6409744209100369	-0.481371948719795
3658679	27	4	40	1	9.728	0.02561303064357525	0.462	0.4562970925100356	-0.8748100568724941
3658679	28	4	42	0	9.331	0.025710183115967837	0.45625	0.5467721496342933	-0.6691391335570624
3658679	29	5	14	0	8.708	0.02633118959530779	0.29675	0.6937058764615418	-0.40021658402749644
3661344	6	1	8	1	2.56	0.6338068162464299	0.4715	0.4691957333863411	-0.8045504915863685
3661344	9	2	6	0	6.241	0.03988663928016291	0.3965	0.6040147202417747	-0.5433551184631122
3661344	10	2	19	1	3.982	0.14632572641746983	0.36975	0.37046947093097965	-1.072149328319816
3661344	11	2	20	1	6.895	0.03346400269991142	0.6415	0.6372993045171143	-0.491094904222331
3661344	12	2	22	0	2.796	0.5110200899756154	0.4285	0.5629339343085769	-0.6019403891567641
3661344	13	2	25	0	6.254	0.03972317594259286	0.664	0.3397135582950421	-1.1933826003192856
3661344	14	2	28	0	7.427	0.030199716807758258	0.34825	0.6367120881630535	-0.49022751322429303
3661344	15	2	39	0	10.829	0.02632684628867912	0.33275	0.6627084295531381	-0.4426498154133919
3661344	16	3	10	1	13.114	0.03170756502189473	0.45775	0.4530290276644437	-0.8930926681947855
3661344	17	3	11	0	6.357	0.03848799848347854	0.38375	0.6171890867487939	-0.5239408581787511
3661344	18	3	13	0	10.932	0.02645968556967242	0.31725	0.6796672147122733	-0.4136783508023748
3661344	19	3	15	0	10.606	0.02607617989060192	0.3665	0.6320602058392883	-0.506850129352653
3661344	20	3	18	0	10.462	0.025941720483655638	0.2705	0.7221951746035491	-0.35025944960146643
3661344	21	3	27	1	10.043	0.02567817818931204	0.32175	0.3191625320747221	-1.2839621245184802
3661344	22	3	31	0	9.508	0.025640837445908764	0.3295	0.6784865048387053	-0.42043658630755687
3661344	23	4	12	0	3.674	0.19784104662935095	0.1845	0.8139682990236006	-0.21336745756244285
3661344	24	4	16	1	10.213	0.025761625434966937	0.59675	0.6054760816095339	-0.5568391490616798
3669111	6	1	8	1	2.802	0.5079853125691632	0.5885	0.5774316078697267	-0.5853198377281233
3669111	9	2	6	1	7.61	0.029356884605389096	0.543	0.5449449124816694	-0.6468801131117015
3669111	10	2	19	0	5.313	0.05796355089804804	0.51575	0.4869391012285976	-0.7636237993488183
3669111	11	2	20	1	10.229	0.02577115583673767	0.7715	0.7696421590663999	-0.2736500698597902
3669111	12	2	22	1	3.766	0.18016210528495624	0.6805	0.6820777557227131	-0.3962066473702404
3669111	13	2	25	0	2.933	0.4439699924267337	0.5575	0.4434944274368847	-0.8644484972263965
3669111	14	2	28	1	10.386	0.02587962057388458	0.51625	0.5187568787220211	-0.7107214826781137
3669111	15	2	39	0	11.023	0.026585881214623044	0.492	0.5187200712225158	-0.7055727644388562
3669111	16	3	10	0	8.03	0.02783778751616353	0.62375	0.385140831649167	-1.042289493479926
3669111	17	3	11	0	7.427	0.030199716807758258	0.53275	0.4652964581203763	-0.8274669746876816
3669111	18	3	13	0	6.009	0.04312334886591897	0.456	0.5420815929396462	-0.6545747474290384
3669111	19	3	15	1	12.683	0.030300941213427756	0.5235	0.5391981608619667	-0.675942759328968
3669111	20	3	18	1	7.034	0.03247658572746943	0.4135	0.4267183289464933	-0.9334535664248788
3669111	21	3	27	1	11.883	0.028177889936382216	0.471	0.46274973039124895	-0.8384343166969258
3669111	22	3	31	0	13.748	0.03412934252562691	0.4775	0.5315008718186881	-0.6844294715034287
3669111	23	4	12	0	10.398	0.025889013926866367	0.279	0.7166730055464748	-0.3570487581398783
3669111	24	4	16	1	5.849	0.0457597514349689	0.71875	0.7279615131196513	-0.3345613878899987
3669111	25	4	17	1	7.866	0.02836847389749652	0.6505	0.6484705858884006	-0.46381615951801025
3669111	26	4	23	1	4.265	0.11437226763916099	0.71175	0.7129087555101928	-0.35463453743975254
3669111	27	4	40	0	7.16	0.031669317952142735	0.57325	0.4170656082619887	-0.9729880437714872
3669111	28	4	42	0	5.503	0.052925480351547136	0.57	0.43104383980884053	-0.9405261458692554
3669111	29	5	14	1	9.246	0.025759188409360426	0.43425	0.4300339109036871	-0.9640816368190022
3669111	30	5	26	0	6.756	0.034564638046564296	0.5	0.5004112522223759	-0.7812582382574005
3669111	31	5	52	1	5.458	0.0540371856560118	0.35575	0.34872841921378367	-1.2355733582123762
3677452	6	1	8	1	22.232	0.13564885122228146	0.81275	0.8050714891066056	-0.22813263591851832
3677452	9	2	6	0	27.418	0.3072011530444593	0.44775	0.5705129854019171	-0.6130577244569991
3677452	10	2	19	0	26.218	0.26015040364199704	0.435	0.571359231627856	-0.6105654835067112
3677452	11	2	20	1	28.435	0.3487537796853117	0.5725	0.5671120087416035	-0.6198721582603711
3677764	6	1	8	1	7.226	0.031277031302170376	0.8485	0.8526030343747407	-0.1678790033150866
3677764	9	2	6	0	18.01	0.06464159920280409	0.43175	0.5593540674107232	-0.6382975288260109
3677764	10	2	19	0	9.857	0.025625243008657074	0.4295	0.5676969073012642	-0.623000677364541
3677764	11	2	20	0	13.488	0.03308391749152001	0.673	0.320982142614749	-1.2927814197847192
3677764	12	2	22	1	10.273	0.025798828015239212	0.6895	0.6746097402256821	-0.43992079771007864
3677764	13	2	25	0	9.657	0.025615172597239635	0.70575	0.2930007282732599	-1.3977643225372827
3677764	14	2	28	0	23.087	0.1573932942985398	0.3865	0.6066315452285436	-0.5453882209470087
3677764	15	2	39	1	21.595	0.12123773684274593	0.38375	0.37382994813237735	-1.0968077499364217
3677764	16	3	10	1	25.82	0.24528374906453235	0.457	0.45262551643211624	-0.8685254149328631
3677764	17	3	11	1	23.307	0.16344316692552868	0.415	0.4105225531135604	-0.9842710868786703
3677764	18	3	13	0	24.733	0.2071332494487691	0.34325	0.6549354743187521	-0.4516318798548471
3690298	6	1	8	1	5.258	0.05960431943233313	0.9205	0.9159755318935036	-0.08901339275337068
3690298	9	2	6	1	7.548	0.02962878886657131	0.7085	0.7064515788376126	-0.367080272429607
3690298	10	2	19	0	3.884	0.1604698871700361	0.621	0.382165251352802	-1.0213501663051194
3690298	11	2	20	1	11.156	0.026785078117515043	0.8695	0.8692913247652388	-0.14437449313319395
3690298	12	2	22	1	4.807	0.07720939928817322	0.8445	0.8373878094033995	-0.18227670880459904
3690298	13	2	25	1	4.191	0.12163379745854191	0.8105	0.8176655307989495	-0.20636675478237235
3690298	14	2	28	1	5.439	0.05452101808456991	0.68725	0.6818260646417664	-0.40674140849937324
3690298	15	2	39	0	13.226	0.032104274416996426	0.65275	0.3476778223644211	-1.1634494696660618
3690298	16	3	10	1	7.531	0.029705727786340112	0.78075	0.77361693824648	-0.2703396362434928
3690298	17	3	11	1	10.44	0.02592310857967366	0.7035	0.7054843275572703	-0.370734142185076
3690298	18	3	13	1	10.784	0.026272169718536745	0.64825	0.6361870888585202	-0.4849964798614128
3690298	19	3	15	1	13.826	0.03445755251693672	0.72325	0.7212932390271448	-0.3501331415698125
3690298	20	3	18	1	10.947	0.026479918893627125	0.60925	0.6208844361159691	-0.5185784303354799
3690298	21	3	27	0	17.536	0.059695374477605104	0.6245	0.3737649560150844	-1.0799631091278854
3690298	22	3	31	1	15.409	0.0427122508072727	0.639	0.6471320026933076	-0.4693904144879467
3690298	23	4	12	0	13.182	0.031946865220126956	0.4655	0.5371935364812329	-0.700386986196301
3690298	24	4	16	1	8.46	0.026767368370918945	0.8485	0.8485818855605934	-0.1702638754528675
3690298	25	4	17	1	11.43	0.027250031602867816	0.78	0.7896393423480926	-0.24780556453175023
3690298	26	4	23	1	8.618	0.026475660833471637	0.86175	0.8618177294726074	-0.15460687256341216
3690298	27	4	40	1	10.517	0.025990499531294384	0.7455	0.7457590779868358	-0.3142026282523931
3695633	6	1	8	1	4.813	0.07691508800072479	0.909	0.9019694369328571	-0.10466547522100911
3695633	9	2	6	0	7.037	0.03245643086923938	0.67825	0.30080925717230983	-1.3294821788832611
3695633	10	2	19	0	5.216	0.06091905216470897	0.6695	0.34254846483104356	-1.1622595570623488
3695633	11	2	20	0	5.499	0.05302239518748615	0.853	0.15119974385666998	-2.032811069207718
3695633	12	2	22	1	9.385	0.025684418671621002	0.871	0.8662857055360256	-0.14877507746375318
3695633	13	2	25	1	4.97	0.06986210744425332	0.8415	0.847836808686215	-0.16913218191433313
3695633	14	2	28	0	2.741	0.5391561282800507	0.46625	0.5433395985041297	-0.640201140353677
3695633	15	2	39	1	4.956	0.07044358859944827	0.647	0.6320288955015502	-0.48970048625052887
3695633	16	3	10	1	25.865	0.2469426457620878	0.64525	0.6521316484958437	-0.45419852665333793
3695633	17	3	11	1	9.657	0.025615172597239635	0.697	0.7001269117710472	-0.3815464798842118
3695633	18	3	13	1	10.087	0.025696620944442507	0.62925	0.631360108265912	-0.49763637289322876
3695633	19	3	15	1	4.737	0.08079253073009193	0.698	0.6924232631189177	-0.39237185453638834
3695633	20	3	18	0	5.423	0.054935318362209155	0.619	0.3971774087615714	-1.0372737943921058
3695633	21	3	27	1	8.193	0.02738070733934946	0.65125	0.6350802605706772	-0.4912620134272169
3695633	22	3	31	1	10.91	0.026430417182602875	0.64525	0.6481878462543936	-0.4711199293569646
3695633	23	4	12	1	10.069	0.02568880696344724	0.4605	0.4619100946759286	-0.8787313614829043
3695633	24	4	16	0	4.612	0.08794307094443965	0.798	0.1939918718161735	-1.7599200352696167
3695633	25	4	17	1	15.903	0.045983856191660365	0.7675	0.7743879654961172	-0.26925334410325374
3695633	26	4	23	1	11.66	0.02769644970231646	0.8545	0.8570628572302266	-0.16148468733161114
3695633	27	4	40	1	7.53	0.029710286150273626	0.74025	0.7394453492721366	-0.32427915408143504
3695633	28	4	42	1	6.206	0.040335576545043425	0.73375	0.722582730407187	-0.35312717899602164
3695633	29	5	14	1	6.876	0.033607480578246286	0.5975	0.6043430661790341	-0.5688738348313249
3695633	30	5	26	1	8.231	0.027283537032227023	0.67625	0.674028402566854	-0.4442634388415524
3712936	6	1	8	1	4.221	0.1186072610687971	0.8145	0.8202987598689458	-0.20280621617217734
3712936	9	2	6	1	4.893	0.07317112263399482	0.46975	0.48403217404951204	-0.7737450452568141
3712936	10	2	19	1	4.695	0.08308195018657545	0.47175	0.4629783563048903	-0.8171783964403314
3712936	11	2	20	0	10.735	0.026214974262137238	0.728	0.27073494902852385	-1.418916349513291
3712936	12	2	22	1	10.627	0.02609760253042739	0.70525	0.7226327308786852	-0.3457330962788796
3712936	13	2	25	0	10.513	0.025986844045459093	0.75225	0.24942156425955558	-1.5074201160894478
3712936	14	2	28	0	6.116	0.041551929243171325	0.461	0.5399380945843584	-0.6637917528555971
3712936	15	2	39	0	4.288	0.1122505303135491	0.4245	0.585013457116123	-0.5678118590925209
3712936	16	3	10	0	10.06	0.02568503957747094	0.55925	0.4386702359547478	-0.9007697702926531
3712936	17	3	11	1	13.494	0.03310721131691148	0.4865	0.48291486107711296	-0.7891425626216121
3712936	18	3	13	0	6.768	0.034464819663975584	0.39875	0.5898910085992732	-0.563080749398655
3712936	19	3	15	1	17.769	0.06206652067872111	0.47725	0.4711473874817199	-0.8273687079830829
3712936	20	3	18	0	7.681	0.029061720910022296	0.3855	0.6284340481901444	-0.500988902445851
3712936	21	3	27	0	9.19	0.025797256205096167	0.4105	0.5891922993162391	-0.5702719985375025
3712936	22	3	31	1	6.919	0.033285782913815655	0.414	0.41769834920116794	-0.9573271679130217
3712936	23	4	12	0	10.06	0.02568503957747094	0.2325	0.7606571919504143	-0.29122965625761693
3712936	24	4	16	1	12.634	0.030152871925917504	0.7085	0.695682472949171	-0.3853360027228944
3712936	25	4	17	1	10.737	0.02621726081218995	0.598	0.6006443041177784	-0.5525845777546836
3712936	26	4	23	1	11.321	0.02705631910008361	0.71425	0.7198854764421805	-0.3526399292102499
3712936	27	4	40	0	9.519	0.025637941221770037	0.53675	0.46732413000469825	-0.8475202883347295
3712936	28	4	42	1	15.123	0.040979973030184795	0.531	0.5247104758355481	-0.7205951859573797
3727234	6	1	8	1	5.411	0.05525023742622622	0.87225	0.8738484802142179	-0.13820103888282695
3727234	9	2	6	1	10.237	0.02577602773625631	0.524	0.5326539919598667	-0.6825136057399024
3727234	10	2	19	0	11.102	0.026702097990105905	0.5135	0.4903927680625536	-0.7707036545378008
3727234	11	2	20	0	8.034	0.027825759013720232	0.76025	0.24360186308549753	-1.5526651785354935
3727234	12	2	22	1	6.494	0.03699763277761715	0.749	0.746709693513716	-0.3105405901405508
3727234	13	2	25	1	9.585	0.02562394190381596	0.77525	0.7775141965152018	-0.2648094236934129
3727234	14	2	28	1	15.0	0.04026967850546144	0.49525	0.5013558159155832	-0.7562133029200626
3727234	15	2	39	0	15.99	0.046598513780496655	0.464	0.537297625476273	-0.6724227511481042
3727234	16	3	10	1	15.896	0.045934915829095514	0.60625	0.5955249117512701	-0.562852233508079
3727234	17	3	11	1	9.052	0.025911372055680098	0.518	0.5231646639980532	-0.7095412664630042
3727234	18	3	13	0	6.641	0.035570628493014636	0.44825	0.5534314984857213	-0.6423070021083616
3727234	19	3	15	1	17.194	0.056416448801661405	0.5215	0.5165009906198474	-0.7332864710036775
3727234	20	3	18	0	8.561	0.02657516741144628	0.41525	0.5867711926424324	-0.5867333847387212
3727234	21	3	27	0	4.984	0.06928923293341262	0.43375	0.5597976559393483	-0.6280128915978211
3727234	22	3	31	0	19.716	0.08688821219464325	0.456	0.5554517436053004	-0.639594228282975
3727234	23	4	12	0	6.498	0.03695654407651064	0.27275	0.7273935593021879	-0.3441156470628938
3727234	24	4	16	1	6.941	0.03312532013982731	0.724	0.722784457145184	-0.34727635119639566
3727234	25	4	17	1	23.912	0.18104233073086917	0.5785	0.574251788967327	-0.593450306571101
3734686	6	1	8	1	8.559	0.026578774388699305	0.89325	0.8941131553154477	-0.11498946465814709
3734686	9	2	6	0	8.068	0.027725206091215242	0.53425	0.46394801916360073	-0.8382023596743571
3734686	10	2	19	0	3.823	0.17025904967069164	0.46975	0.5257842038298977	-0.6783828050799119
3734686	11	2	20	1	12.804	0.030676855039884113	0.76625	0.7584766095750631	-0.29173219687865576
3734686	12	2	22	1	6.487	0.0370698562016336	0.754	0.7497873384038292	-0.305425871025703
3734686	13	2	25	1	9.847	0.02562356651647391	0.7855	0.780662643639595	-0.2601148715123547
3734686	14	2	28	0	26.236	0.2608327648571716	0.44675	0.5532691788601839	-0.6325470239426796
3734686	15	2	39	1	8.699	0.026344955205056628	0.465	0.4742333333329738	-0.8191053411778311
3734686	16	3	10	1	12.177	0.02888577132552182	0.6205	0.6052697946867744	-0.5510312372451239
3734686	17	3	11	0	6.934	0.033176078195566595	0.532	0.4746727553198289	-0.8185407843261046
3734686	18	3	13	0	17.514	0.05947734089287854	0.4525	0.5533097018322365	-0.6397802155584824
3734686	19	3	15	0	13.957	0.03502422990108374	0.527	0.47458992689753327	-0.8402583753353849
3734686	20	3	18	1	18.708	0.07284991686914717	0.4175	0.4113968967221525	-0.9832421309754749
3734686	21	3	27	1	12.222	0.02900149049994379	0.4455	0.4543665398421009	-0.8699939671373597
3734686	22	3	31	1	15.625	0.044097968008557906	0.459	0.4598142210027996	-0.856198091215913
3734686	23	4	12	0	6.805	0.03416289895014616	0.2825	0.7224016385765761	-0.3536768297906343
3734686	24	4	16	0	3.779	0.1778360800212523	0.65175	0.3465563298920773	-1.131176350187507
3736610	6	1	8	1	4.061	0.13619091253017598	0.75525	0.7507580554225196	-0.29870687993775696
3736610	9	2	6	0	4.657	0.08524993258569609	0.354	0.6412583522671294	-0.47144789210599874
3736610	10	2	19	1	7.828	0.028502338327993437	0.362	0.3571673618970635	-1.1268213908932831
3736610	11	2	20	0	12.815	0.030711757643416507	0.60675	0.39710588185217766	-1.0206506134396638
3736610	12	2	22	0	4.241	0.11665293745901201	0.54725	0.4426672738389377	-0.8867417356148285
3736610	13	2	25	1	7.907	0.028228757051452766	0.633	0.6341642560591779	-0.49471325701334
3736610	14	2	28	0	6.761	0.034522932669292225	0.3325	0.6710741751438771	-0.4279471529900857
3736610	15	2	39	1	14.556	0.037871601259459105	0.30375	0.30683349936808957	-1.3115585661605174
3736610	16	3	10	0	8.329	0.02704842657809406	0.4145	0.5852796175024501	-0.584719829894688
3736610	17	3	11	0	11.6	0.027575078426270862	0.34325	0.6488692271388689	-0.4643702722134803
3736610	18	3	13	1	6.859	0.03373767320096419	0.29175	0.29157618294906895	-1.3646428886708317
3736610	19	3	15	0	9.557	0.025629177427033866	0.33875	0.6689484031551344	-0.4383997491825589
3736610	20	3	18	0	9.837	0.02562201147674942	0.24425	0.7523225524375857	-0.30419000417624803
3736610	21	3	27	0	4.902	0.07277003045345559	0.27825	0.7137149154052456	-0.3582217241209139
3736610	22	3	31	0	15.329	0.04221612252794315	0.2945	0.710626934143268	-0.3661942776449395
3736610	23	4	12	0	10.642	0.02611318460908277	0.14425	0.8490687880548948	-0.17156139649495866
3736610	24	4	16	1	11.902	0.028221119979753254	0.5765	0.5708426447200682	-0.6202027288969313
3736610	25	4	17	0	18.077	0.06538030019137755	0.46075	0.5438405197279341	-0.664681262165306
3776779	6	1	8	1	4.132	0.12793719227282116	0.77475	0.7598596629623083	-0.2855181600282635
3776779	9	2	6	0	4.62	0.08745396814599457	0.36075	0.6356346561480132	-0.4773964714632927
3776779	10	2	19	0	4.021	0.1411903514323423	0.3545	0.6517414819327032	-0.4469788287879519
3776779	11	2	20	0	3.683	0.19601337879813382	0.54925	0.45117389378341366	-0.8426144067774299
3776779	12	2	22	0	6.847	0.03383062112101732	0.59425	0.40315983875167116	-1.001188113972357
3776779	13	2	25	1	9.077	0.025888508864691566	0.649	0.6432520331270843	-0.4735043169116697
3776779	14	2	28	0	8.16	0.027467900936881093	0.3355	0.6642261382433569	-0.43647621020027816
3776779	15	2	39	0	11.671	0.027719076810650747	0.323	0.6883334853045663	-0.3958795928076103
3776779	16	3	10	0	6.146	0.041136257726410164	0.41375	0.5799839977711014	-0.5891610995192322
3776779	17	3	11	1	9.825	0.025620306202205737	0.35475	0.35817561690064054	-1.1239592277417478
3776779	18	3	13	0	4.867	0.07435212176568275	0.2965	0.705947576277713	-0.3663624846167708
3776779	19	3	15	0	7.691	0.029021495329961178	0.3305	0.662612250720605	-0.44470169041663377
3776779	20	3	18	0	9.366	0.0256930150494749	0.25	0.7474622779015753	-0.3097781154221966
3776779	21	3	27	0	6.552	0.03641454033587548	0.3045	0.7069671028034266	-0.36827113212878343
3776779	22	3	31	1	7.124	0.03189194603490236	0.2995	0.2959835321750927	-1.350011403385223
3776779	23	4	12	0	8.638	0.02644223460334596	0.14925	0.8467523353739568	-0.1735548946868548
3776779	24	4	16	1	8.574	0.02655191433505365	0.5725	0.5789589012498656	-0.5969061716897527
3776779	25	4	17	0	9.366	0.0256930150494749	0.466	0.5282548429539485	-0.6954814714901284
3776779	26	4	23	1	15.288	0.041965372847376246	0.5995	0.5996972096428618	-0.5629493846524964
3776779	27	4	40	1	5.605	0.05057279802239106	0.401	0.39929528106863693	-1.03117756204327
3776779	28	4	42	0	8.496	0.02669648458929264	0.41325	0.5978149396874105	-0.5736159367050406
3776779	29	5	14	0	11.716	0.027812853983274776	0.25725	0.7382120821398288	-0.32965737315445925
3776779	30	5	26	0	5.719	0.04819222171575558	0.3205	0.6785748762868782	-0.42640306157941654
3776779	31	5	52	1	7.677	0.029077902878785977	0.2035	0.2048882128593361	-1.889012579946543
3796587	6	1	8	1	2.735	0.5422557514465108	0.57775	0.5704562948393602	-0.6032998418168323
3796587	9	2	6	1	6.492	0.037018226642654	0.65275	0.671230346836773	-0.4251373912572431
3796587	10	2	19	1	5.147	0.06320332748049325	0.62075	0.6315389815475592	-0.48762767606468915
3796587	11	2	20	1	7.965	0.028039236069614688	0.853	0.8506830735876643	-0.16728272912213824
3796587	12	2	22	1	6.547	0.03646374851731386	0.84825	0.8445236243278443	-0.17555314876128983
3796587	13	2	25	1	16.728	0.05231233481875923	0.846	0.8461568934685817	-0.17192636147367082
3796587	14	2	28	1	10.903	0.026421206201869697	0.66475	0.6596569800436755	-0.44979514574661855
3796587	15	2	39	0	10.653	0.02612475953771956	0.62275	0.38143608378724947	-1.0762978692077005
3796587	16	3	10	1	7.615	0.02933554042785017	0.73975	0.7430340206353842	-0.3162043898010156
