subject	trial	dimension	stimulus	accuracy	Y_hat	Y_pred	WAIC
7c517gtaonz1mxh2s0meyyps	8	5	59	0.0	0.2435	0.754434648522243	-0.2988410400047719
7gw2yagzw18akzx2c5jh8x0j	1	2	19	0.0	0.743	0.26009222007200755	-1.6188101425930124
7gw2yagzw18akzx2c5jh8x0j	2	2	20	0.0	0.76025	0.24900886068305095	-1.8388907485345205
7gw2yagzw18akzx2c5jh8x0j	3	3	15	1.0	0.53	0.5254454530788459	-0.7016753371722543
7gw2yagzw18akzx2c5jh8x0j	4	3	10	1.0	0.59925	0.6023032537393915	-0.6188186445466333
7gw2yagzw18akzx2c5jh8x0j	5	4	12	0.0	0.442	0.5613672558325923	-0.6164952343110868
7gw2yagzw18akzx2c5jh8x0j	6	4	23	1.0	0.84175	0.8407412507143285	-0.20646795878085117
7gw2yagzw18akzx2c5jh8x0j	7	5	14	1.0	0.429	0.4280874306761614	-0.9812692223015231
7gw2yagzw18akzx2c5jh8x0j	8	5	26	1.0	0.54425	0.549085928758905	-0.6821061605637948
7smbe5sw31ir72kkjh46hxb5	1	2	19	1.0	0.82525	0.830608259653506	-0.2007372000065057
7smbe5sw31ir72kkjh46hxb5	2	2	20	1.0	0.861	0.8586870911865598	-0.16981085801364088
7smbe5sw31ir72kkjh46hxb5	3	3	11	1.0	0.74675	0.7479681327105929	-0.3423446241119631
7smbe5sw31ir72kkjh46hxb5	4	3	18	1.0	0.75375	0.7641513207864421	-0.294507539299188
7smbe5sw31ir72kkjh46hxb5	5	4	16	1.0	0.95625	0.9550093006626844	-0.05082901528583274
7smbe5sw31ir72kkjh46hxb5	6	4	17	0.0	0.6275	0.3700991425990744	-1.0991586577633485
7smbe5sw31ir72kkjh46hxb5	7	5	52	0.0	0.497	0.5153098776722341	-0.7031997868233858
7smbe5sw31ir72kkjh46hxb5	8	5	59	1.0	0.38975	0.39097727814261757	-1.0358659204735354
7x60mnzq9z7glfp22gmui82y	1	2	1	1.0	0.992	0.9914815311394214	-0.008999693959305171
7x60mnzq9z7glfp22gmui82y	2	2	6	1.0	0.79675	0.802813254947202	-0.23659232546832518
7x60mnzq9z7glfp22gmui82y	3	3	11	1.0	0.72775	0.7279342955490686	-0.38168500078556333
7x60mnzq9z7glfp22gmui82y	4	3	18	1.0	0.7495	0.75064862302444	-0.31802762643339577
7x60mnzq9z7glfp22gmui82y	5	4	16	1.0	0.9485	0.9471617981525748	-0.06345350769783216
7x60mnzq9z7glfp22gmui82y	6	4	17	1.0	0.62225	0.6224604772579203	-0.5077486931055408
7x60mnzq9z7glfp22gmui82y	7	5	52	0.0	0.47175	0.525059755564577	-0.6831508015446075
7x60mnzq9z7glfp22gmui82y	8	5	59	0.0	0.3745	0.628148771923514	-0.5057792747030595
861v0fk5nwd59atkvjagduyd	1	2	1	1.0	0.984	0.9865247245166923	-0.014554834383912559
861v0fk5nwd59atkvjagduyd	2	2	6	1.0	0.76725	0.7646510012520531	-0.29108047090811023
861v0fk5nwd59atkvjagduyd	3	3	15	0.0	0.55425	0.44523657040601133	-0.901537529191901
861v0fk5nwd59atkvjagduyd	4	3	10	1.0	0.6505	0.6553161677362699	-0.5143442428326036
861v0fk5nwd59atkvjagduyd	5	4	16	1.0	0.9175	0.9204335208448384	-0.09903975134254106
861v0fk5nwd59atkvjagduyd	6	4	17	1.0	0.57575	0.5813429009263062	-0.5812950498294316
861v0fk5nwd59atkvjagduyd	7	5	52	0.0	0.44975	0.5586904967314883	-0.6121158854750197
861v0fk5nwd59atkvjagduyd	8	5	59	0.0	0.33	0.669398356785271	-0.43232796040745625
916h4l4wzxi8bjye3bd741e6	1	2	1	1.0	0.9245	0.9314262732175765	-0.08891077696886468
916h4l4wzxi8bjye3bd741e6	2	2	6	0.0	0.60075	0.40335245544984094	-1.0296878116877823
916h4l4wzxi8bjye3bd741e6	3	3	11	1.0	0.407	0.4055407883430873	-1.1746386899077945
916h4l4wzxi8bjye3bd741e6	4	3	18	0.0	0.49325	0.49780469415429196	-0.7985968804072058
916h4l4wzxi8bjye3bd741e6	5	4	12	0.0	0.33525	0.6597094803651422	-0.4395436589450507
916h4l4wzxi8bjye3bd741e6	6	4	23	0.0	0.64475	0.36047988155953026	-1.451224095150058
916h4l4wzxi8bjye3bd741e6	7	5	52	1.0	0.338	0.3395630682214266	-1.1629717513217097
916h4l4wzxi8bjye3bd741e6	8	5	59	0.0	0.20925	0.7897942552481327	-0.2479105476048319
9bz0re3h0r0j1a0x8o4x5cie	1	2	1	1.0	0.988	0.9854931088568715	-0.015516609873036408
9bz0re3h0r0j1a0x8o4x5cie	2	2	6	0.0	0.738	0.2498146547930798	-1.6260617435133662
9bz0re3h0r0j1a0x8o4x5cie	3	3	11	0.0	0.624	0.371981750704192	-1.3274910142168819
9bz0re3h0r0j1a0x8o4x5cie	4	3	18	1.0	0.697	0.6897822892778742	-0.41145835075493553
9bz0re3h0r0j1a0x8o4x5cie	5	4	16	1.0	0.9185	0.9110908896042099	-0.11315381882788442
9bz0re3h0r0j1a0x8o4x5cie	6	4	17	1.0	0.5655	0.5715042711155282	-0.5993773897901439
9bz0re3h0r0j1a0x8o4x5cie	7	5	14	1.0	0.45175	0.4539988646061687	-0.9146269713326026
9bz0re3h0r0j1a0x8o4x5cie	8	5	26	1.0	0.5705	0.5752152327721616	-0.6243507029040329
9wubfmhiyu2ygfz2dasvibw0	1	2	19	0.0	0.83425	0.1607203496299625	-2.225914621979731
9wubfmhiyu2ygfz2dasvibw0	2	2	20	1.0	0.8685	0.8676484273659494	-0.15723169579287471
9wubfmhiyu2ygfz2dasvibw0	3	3	15	1.0	0.63425	0.6315018930341948	-0.49824984371828257
9wubfmhiyu2ygfz2dasvibw0	4	3	10	1.0	0.7435	0.7492588992145215	-0.33502688541157444
9wubfmhiyu2ygfz2dasvibw0	5	4	16	1.0	0.96275	0.9604528524968386	-0.04439789856156509
9wubfmhiyu2ygfz2dasvibw0	6	4	17	1.0	0.65575	0.6440290925879699	-0.46940327441960866
9wubfmhiyu2ygfz2dasvibw0	7	5	14	1.0	0.56475	0.5615548643722952	-0.6535003023874344
9wubfmhiyu2ygfz2dasvibw0	8	5	26	1.0	0.67625	0.6746799605223232	-0.4380755768020523
a7xws1zeh1hi9810qv1e67u0	1	2	1	1.0	0.9935	0.9942515365280192	-0.0059420726365889635
a7xws1zeh1hi9810qv1e67u0	2	2	6	1.0	0.8245	0.8292907542775287	-0.20124711813927176
a7xws1zeh1hi9810qv1e67u0	3	3	15	1.0	0.6545	0.6423016479896512	-0.48335907509606807
a7xws1zeh1hi9810qv1e67u0	4	3	10	1.0	0.76025	0.7615306595208144	-0.32519286621287885
a7xws1zeh1hi9810qv1e67u0	5	4	16	1.0	0.9615	0.962414401719642	-0.04281901217448841
a7xws1zeh1hi9810qv1e67u0	6	4	17	1.0	0.665	0.6551571907884837	-0.45372529121924865
a7xws1zeh1hi9810qv1e67u0	7	5	52	1.0	0.50425	0.507283514637638	-0.7184421065998899
a7xws1zeh1hi9810qv1e67u0	8	5	59	0.0	0.4085	0.5899576307623359	-0.5828681179570626
amfgiujf84nee6xej79u94nz	1	2	19	1.0	0.883	0.8815067963145298	-0.13426394069453135
amfgiujf84nee6xej79u94nz	2	2	20	1.0	0.9125	0.9097071748480486	-0.10214160444797386
amfgiujf84nee6xej79u94nz	3	3	11	1.0	0.81875	0.8275636865791794	-0.21554990413482814
amfgiujf84nee6xej79u94nz	4	3	18	1.0	0.8325	0.8254951143550635	-0.20729492830855922
amfgiujf84nee6xej79u94nz	5	4	16	1.0	0.97925	0.9779491840881285	-0.023573063015845046
amfgiujf84nee6xej79u94nz	6	4	17	1.0	0.685	0.6938536016552814	-0.39071140741215915
amfgiujf84nee6xej79u94nz	7	5	14	1.0	0.62125	0.6348092739164511	-0.515193268252387
amfgiujf84nee6xej79u94nz	8	5	26	1.0	0.7275	0.7396282198840896	-0.33357078508977905
aovqgbv5rexwvxs4ngqdcuzf	1	2	19	0.0	0.7755	0.22648860182472372	-1.7807336356796464
aovqgbv5rexwvxs4ngqdcuzf	2	2	20	1.0	0.79625	0.797925980887494	-0.25800998257292995
aovqgbv5rexwvxs4ngqdcuzf	3	3	11	1.0	0.66975	0.6623012686429731	-0.4960726507356673
aovqgbv5rexwvxs4ngqdcuzf	4	3	18	1.0	0.71075	0.7014092723983831	-0.3928058697812531
aovqgbv5rexwvxs4ngqdcuzf	5	4	16	1.0	0.91975	0.9222732149097982	-0.09373411995405186
aovqgbv5rexwvxs4ngqdcuzf	6	4	17	0.0	0.582	0.42355863573068564	-0.9276413782337435
aovqgbv5rexwvxs4ngqdcuzf	7	5	52	0.0	0.42875	0.5603174774163792	-0.606737154921639
aovqgbv5rexwvxs4ngqdcuzf	8	5	59	1.0	0.33775	0.3317989177359651	-1.2131482705320158
aqdtfik9c5jdgmgtj17n5s60	1	2	19	1.0	0.763	0.7622383643432601	-0.2971098856238505
aqdtfik9c5jdgmgtj17n5s60	2	2	20	1.0	0.77825	0.7828089694984914	-0.2764959886613413
aqdtfik9c5jdgmgtj17n5s60	3	3	11	1.0	0.6465	0.641907125864715	-0.5249685377996471
aqdtfik9c5jdgmgtj17n5s60	4	3	18	0.0	0.67575	0.319971762885515	-1.3179813582918396
aqdtfik9c5jdgmgtj17n5s60	5	4	16	1.0	0.917	0.9126516934124645	-0.10815529556323769
aqdtfik9c5jdgmgtj17n5s60	6	4	17	0.0	0.5635	0.43633613147774164	-0.8952011273253548
aqdtfik9c5jdgmgtj17n5s60	7	5	14	0.0	0.453	0.5608477690214109	-0.6506635119428755
aqdtfik9c5jdgmgtj17n5s60	8	5	26	1.0	0.57475	0.570496235095689	-0.6274682379403492
b0x8nafpqqyclhwanq3pkmb9	1	2	1	1.0	0.9955	0.9944157515800064	-0.005753738837573685
b0x8nafpqqyclhwanq3pkmb9	2	2	6	1.0	0.83075	0.8282650702076798	-0.20123687194344353
b0x8nafpqqyclhwanq3pkmb9	3	3	11	1.0	0.7695	0.7723445268379774	-0.30369526163691424
b0x8nafpqqyclhwanq3pkmb9	4	3	18	1.0	0.78425	0.7826278334994827	-0.26751415859985905
b0x8nafpqqyclhwanq3pkmb9	5	4	16	1.0	0.96375	0.9629864213171202	-0.04137966215697285
b0x8nafpqqyclhwanq3pkmb9	6	4	17	0.0	0.6595	0.35082095689580567	-1.16771253617656
b0x8nafpqqyclhwanq3pkmb9	7	5	14	1.0	0.58075	0.5747466627105933	-0.6329080684732881
b0x8nafpqqyclhwanq3pkmb9	8	5	26	1.0	0.681	0.6848568740434303	-0.42393883797336235
b15a2vfqksmoc9tpyn31ffcd	1	2	1	1.0	0.99125	0.9922935444613359	-0.0079911178519047
b15a2vfqksmoc9tpyn31ffcd	2	2	6	1.0	0.805	0.8064126490040405	-0.23070153454185385
b15a2vfqksmoc9tpyn31ffcd	3	3	11	1.0	0.7345	0.7340588756476464	-0.37176363208106794
b15a2vfqksmoc9tpyn31ffcd	4	3	18	1.0	0.7535	0.7554486784764962	-0.3082599540955183
b15a2vfqksmoc9tpyn31ffcd	5	4	12	1.0	0.5205	0.5160128547447587	-0.7126723057128757
b15a2vfqksmoc9tpyn31ffcd	6	4	23	1.0	0.90775	0.9117896278456251	-0.10353260380601202
b15a2vfqksmoc9tpyn31ffcd	7	5	52	0.0	0.4775	0.5210062237749419	-0.6911166807375033
b15a2vfqksmoc9tpyn31ffcd	8	5	59	0.0	0.37425	0.6233026297954843	-0.5160775176146132
b4cw2gdp51btdceicdu9q0oh	1	2	19	0.0	0.7075	0.29446216711519313	-1.4410993244559631
b4cw2gdp51btdceicdu9q0oh	2	2	20	1.0	0.70625	0.7195893334344698	-0.3856103057699918
b4cw2gdp51btdceicdu9q0oh	3	3	15	1.0	0.48725	0.49477434437020135	-0.7640448855838047
b4cw2gdp51btdceicdu9q0oh	4	3	10	0.0	0.546	0.4607697637326215	-0.954998504080441
b4cw2gdp51btdceicdu9q0oh	5	4	12	0.0	0.4065	0.5871361086376837	-0.5639454355438869
b4cw2gdp51btdceicdu9q0oh	6	4	23	1.0	0.80125	0.8084072116552428	-0.253462733733541
b4cw2gdp51btdceicdu9q0oh	7	5	52	0.0	0.40425	0.6010277914012411	-0.5316598650245378
b4cw2gdp51btdceicdu9q0oh	8	5	59	1.0	0.284	0.2799476823591228	-1.4090815100112648
bb967z2toxxn0x33ep6y7oro	1	2	19	1.0	0.72825	0.7327641916872298	-0.34227481094769385
bb967z2toxxn0x33ep6y7oro	2	2	20	1.0	0.7495	0.7455938685776278	-0.33937313849254513
bb967z2toxxn0x33ep6y7oro	3	3	15	0.0	0.52775	0.4919490254323208	-0.774255180682933
bb967z2toxxn0x33ep6y7oro	4	3	10	1.0	0.579	0.5860176625250724	-0.6485239641087708
bb967z2toxxn0x33ep6y7oro	5	4	12	0.0	0.414	0.572091519640125	-0.5934417737312507
bb967z2toxxn0x33ep6y7oro	6	4	23	1.0	0.82175	0.8307236564187575	-0.21885942374247172
bb967z2toxxn0x33ep6y7oro	7	5	14	0.0	0.40825	0.5946394666978508	-0.5828498132183552
bb967z2toxxn0x33ep6y7oro	8	5	26	0.0	0.51675	0.4729927971695553	-0.8550378074563512
bg3bdltoygqx8m0nzt8ci6g6	1	2	19	1.0	0.75925	0.7555521755407845	-0.3089315926369543
bg3bdltoygqx8m0nzt8ci6g6	2	2	20	1.0	0.78175	0.7721544249970971	-0.30010307268160835
bg3bdltoygqx8m0nzt8ci6g6	3	3	15	1.0	0.52925	0.5379154632099917	-0.672507830602513
bg3bdltoygqx8m0nzt8ci6g6	4	3	10	0.0	0.59275	0.3933248468990414	-1.1836775279063312
bg3bdltoygqx8m0nzt8ci6g6	5	4	12	0.0	0.4545	0.5510330081801207	-0.6350698896590979
bg3bdltoygqx8m0nzt8ci6g6	6	4	23	1.0	0.8605	0.8522626296663807	-0.19059056855082807
bg3bdltoygqx8m0nzt8ci6g6	7	5	14	1.0	0.4435	0.44066786208805014	-0.9428231065392646
bg3bdltoygqx8m0nzt8ci6g6	8	5	26	0.0	0.55775	0.44437130488330295	-0.9355093648287022
bguww2kl1i4embfjm9cmy1oq	1	2	1	1.0	0.965	0.9668561188776404	-0.037058658387419556
bguww2kl1i4embfjm9cmy1oq	2	2	6	0.0	0.662	0.33344594978871833	-1.2468462699576965
bguww2kl1i4embfjm9cmy1oq	3	3	11	0.0	0.495	0.5062124686722873	-0.8530528202707777
bguww2kl1i4embfjm9cmy1oq	4	3	18	1.0	0.58175	0.591038820362712	-0.5875514206636473
bguww2kl1i4embfjm9cmy1oq	5	4	16	1.0	0.823	0.822160414881947	-0.2567610231717639
bguww2kl1i4embfjm9cmy1oq	6	4	17	0.0	0.5015	0.5083326817732159	-0.7215318608434382
bguww2kl1i4embfjm9cmy1oq	7	5	14	1.0	0.33775	0.3499690100164254	-1.2179776814653245
bguww2kl1i4embfjm9cmy1oq	8	5	26	0.0	0.45375	0.5373382378305028	-0.6981701494042822
bim3nfivv3jfscqect9yvn3i	1	2	1	1.0	0.98875	0.9891124138112044	-0.011484909251794156
bim3nfivv3jfscqect9yvn3i	2	2	6	1.0	0.78475	0.7771883962377649	-0.27122484650648554
bim3nfivv3jfscqect9yvn3i	3	3	11	1.0	0.69225	0.6838271120307872	-0.45745553348434453
bim3nfivv3jfscqect9yvn3i	4	3	18	0.0	0.701	0.28766575978862613	-1.4908438417754717
bim3nfivv3jfscqect9yvn3i	5	4	16	1.0	0.9275	0.9299607704417453	-0.08571323056370796
bim3nfivv3jfscqect9yvn3i	6	4	17	1.0	0.60025	0.5954500170006802	-0.5532239828336081
bim3nfivv3jfscqect9yvn3i	7	5	52	1.0	0.46225	0.4568967897418212	-0.8261881683786386
bim3nfivv3jfscqect9yvn3i	8	5	59	0.0	0.33525	0.6564036969523414	-0.45338070035094763
bmteqvb5orljgrihy986c136	1	2	1	1.0	0.9695	0.9703849759404043	-0.03573445391187537
bmteqvb5orljgrihy986c136	2	2	6	1.0	0.69225	0.691320463026828	-0.40204612890394037
bmteqvb5orljgrihy986c136	3	3	15	0.0	0.47575	0.5233441010671704	-0.7065449374193256
bmteqvb5orljgrihy986c136	4	3	10	0.0	0.506	0.4809653367713912	-0.9242645269245136
bmteqvb5orljgrihy986c136	5	4	16	1.0	0.8385	0.8407346177875086	-0.23489042517735095
bmteqvb5orljgrihy986c136	6	4	17	1.0	0.5135	0.5125714476214834	-0.7175823349664715
bmteqvb5orljgrihy986c136	7	5	52	0.0	0.38975	0.6106313590558745	-0.5157592951858841
bmteqvb5orljgrihy986c136	8	5	59	0.0	0.26125	0.7336136933510934	-0.32825608851233296
bnzoabc931851ubzsmnoh4jr	1	2	1	1.0	0.94275	0.9426924710340144	-0.07446278492736826
bnzoabc931851ubzsmnoh4jr	2	2	6	0.0	0.6275	0.37386041847579016	-1.1498638533507446
bnzoabc931851ubzsmnoh4jr	3	3	15	1.0	0.427	0.4306470884745048	-0.937312470924569
bnzoabc931851ubzsmnoh4jr	4	3	10	0.0	0.43125	0.5782471256961766	-0.6960526449854898
bnzoabc931851ubzsmnoh4jr	5	4	16	0.0	0.71475	0.2828189515870118	-2.220651085280333
bnzoabc931851ubzsmnoh4jr	6	4	17	1.0	0.47075	0.4674900070779274	-0.8233967213316672
bnzoabc931851ubzsmnoh4jr	7	5	52	1.0	0.353	0.3597216778810387	-1.0911643003933238
bnzoabc931851ubzsmnoh4jr	8	5	59	1.0	0.2155	0.23005221645451712	-1.6513241372236387
bqmggoo03ysfb6urpkfayu1l	1	2	19	1.0	0.75175	0.7506836781664826	-0.3124775010081126
bqmggoo03ysfb6urpkfayu1l	2	2	20	1.0	0.773	0.7661456189744568	-0.30585343165856665
bqmggoo03ysfb6urpkfayu1l	3	3	11	1.0	0.615	0.6200300098371756	-0.5723247818851871
bqmggoo03ysfb6urpkfayu1l	4	3	18	0.0	0.67875	0.3338603363407269	-1.2696862117156957
bqmggoo03ysfb6urpkfayu1l	5	4	16	1.0	0.89575	0.9028449940480274	-0.12226979631328694
bqmggoo03ysfb6urpkfayu1l	6	4	17	1.0	0.55225	0.5552146267517454	-0.6241423498176701
bqmggoo03ysfb6urpkfayu1l	7	5	14	0.0	0.40975	0.5757488061709665	-0.6194472641170992
bqmggoo03ysfb6urpkfayu1l	8	5	26	0.0	0.55075	0.4514594023043004	-0.9107615547938912
bvqzl9fx0jdq4vlm8w50jrwi	1	2	1	1.0	0.99325	0.9942594823147061	-0.0059462454778818575
bvqzl9fx0jdq4vlm8w50jrwi	2	2	6	1.0	0.83075	0.8270870065482661	-0.20290788387786357
bvqzl9fx0jdq4vlm8w50jrwi	3	3	11	1.0	0.77275	0.7692605440017343	-0.307161348729476
bvqzl9fx0jdq4vlm8w50jrwi	4	3	18	1.0	0.7885	0.7805809200560425	-0.2720611058537568
bvqzl9fx0jdq4vlm8w50jrwi	5	4	16	1.0	0.96	0.9620912349453127	-0.043195328516085985
bvqzl9fx0jdq4vlm8w50jrwi	6	4	17	1.0	0.6545	0.6509049137824054	-0.45884843056647534
bvqzl9fx0jdq4vlm8w50jrwi	7	5	52	1.0	0.493	0.5023213509203622	-0.7269676044814194
bvqzl9fx0jdq4vlm8w50jrwi	8	5	59	0.0	0.3915	0.5948512953110705	-0.5698751634352036
c6nqai3ppicym9vqexh80tg3	1	2	1	1.0	0.9755	0.9764543912366986	-0.026160533812202017
c6nqai3ppicym9vqexh80tg3	2	2	6	0.0	0.7185	0.29309910115204774	-1.4262603082103995
c6nqai3ppicym9vqexh80tg3	3	3	15	0.0	0.485	0.5029386675599722	-0.7550329036874407
c6nqai3ppicym9vqexh80tg3	4	3	10	0.0	0.53175	0.45222047648736136	-1.0057215695592718
c6nqai3ppicym9vqexh80tg3	5	4	16	1.0	0.87125	0.8659402282946642	-0.18608396646290298
c6nqai3ppicym9vqexh80tg3	6	4	17	1.0	0.52425	0.5307784955590396	-0.6805503159435903
c6nqai3ppicym9vqexh80tg3	7	5	52	1.0	0.4025	0.4055756289331042	-0.9559671710337501
c6nqai3ppicym9vqexh80tg3	8	5	59	1.0	0.28125	0.28513888415123506	-1.3925869762676344
ciet9vpu24uv7rxytk6tcxuu	1	2	19	1.0	0.83125	0.829091306689289	-0.20434282375952048
ciet9vpu24uv7rxytk6tcxuu	2	2	20	1.0	0.849	0.8546449260121366	-0.1768522647101366
ciet9vpu24uv7rxytk6tcxuu	3	3	15	1.0	0.62075	0.6228304697311391	-0.5180701288790004
ciet9vpu24uv7rxytk6tcxuu	4	3	10	0.0	0.72675	0.2775185686314646	-1.7203865588289122
ciet9vpu24uv7rxytk6tcxuu	5	4	12	1.0	0.5275	0.5275513017609812	-0.690732674186274
ciet9vpu24uv7rxytk6tcxuu	6	4	23	1.0	0.91275	0.9166618986283865	-0.0978335194369006
ciet9vpu24uv7rxytk6tcxuu	7	5	52	1.0	0.496	0.4946931331223243	-0.7445409031074
ciet9vpu24uv7rxytk6tcxuu	8	5	59	1.0	0.389	0.3957021414237678	-1.0295904620736533
ckedf3b7jzqesg5lnjf5somo	1	2	1	1.0	0.994	0.9939085375414556	-0.006306477950247557
ckedf3b7jzqesg5lnjf5somo	2	2	6	1.0	0.82575	0.8218413735648898	-0.20977894826068752
ckedf3b7jzqesg5lnjf5somo	3	3	15	1.0	0.6285	0.6304478310325178	-0.5013761919158509
ckedf3b7jzqesg5lnjf5somo	4	3	10	1.0	0.74325	0.7494596880533068	-0.3368673669270348
ckedf3b7jzqesg5lnjf5somo	5	4	12	1.0	0.542	0.5362284584534437	-0.6705537521551532
ckedf3b7jzqesg5lnjf5somo	6	4	23	1.0	0.92975	0.9244729784705223	-0.08712450360102365
ckedf3b7jzqesg5lnjf5somo	7	5	14	1.0	0.5625	0.5635234354322269	-0.6597875367181616
ckedf3b7jzqesg5lnjf5somo	8	5	26	0.0	0.654	0.33124613387344765	-1.3413458964599685
cmfakatmv0nai6eflfnczpho	1	2	19	1.0	0.8465	0.8522773363502892	-0.17222613623360927
cmfakatmv0nai6eflfnczpho	2	2	20	1.0	0.88025	0.8809652502607004	-0.13957604717482616
cmfakatmv0nai6eflfnczpho	3	3	15	0.0	0.63875	0.35844241911352276	-1.1772626985928196
cmfakatmv0nai6eflfnczpho	4	3	10	1.0	0.7715	0.7706213247296708	-0.3009672823541964
cmfakatmv0nai6eflfnczpho	5	4	16	1.0	0.9625	0.9651279915825699	-0.03912800346602803
cmfakatmv0nai6eflfnczpho	6	4	17	1.0	0.6575	0.6575984267263185	-0.4473881164159539
cmfakatmv0nai6eflfnczpho	7	5	14	1.0	0.56375	0.5836442894642299	-0.6133740954670998
cmfakatmv0nai6eflfnczpho	8	5	26	1.0	0.69975	0.6950358156431471	-0.4066086240052871
d2ko9mppeps02krwfyhdooah	1	2	19	1.0	0.869	0.8678839740944333	-0.15187739429342492
d2ko9mppeps02krwfyhdooah	2	2	20	1.0	0.89625	0.8958534249712831	-0.12064583413275479
d2ko9mppeps02krwfyhdooah	3	3	15	1.0	0.66875	0.667528223504184	-0.4398987591927722
d2ko9mppeps02krwfyhdooah	4	3	10	1.0	0.80025	0.7936944291413552	-0.265618601147895
d2ko9mppeps02krwfyhdooah	5	4	12	1.0	0.56675	0.5690233829659537	-0.6058778130197808
d2ko9mppeps02krwfyhdooah	6	4	23	1.0	0.95125	0.9454231964319634	-0.060821883472579115
d2ko9mppeps02krwfyhdooah	7	5	52	0.0	0.5265	0.47569960628855035	-0.8008298336924853
d2ko9mppeps02krwfyhdooah	8	5	59	1.0	0.446	0.44306582551458995	-0.8999310520381847
d79e6wzq7mnr7g3u6fyuxpyl	1	2	1	1.0	0.99325	0.9938648877394166	-0.006346756479963143
d79e6wzq7mnr7g3u6fyuxpyl	2	2	6	1.0	0.82075	0.8217972750832014	-0.20915182841339874
d79e6wzq7mnr7g3u6fyuxpyl	3	3	11	1.0	0.753	0.7601844931565618	-0.32474706608004883
d79e6wzq7mnr7g3u6fyuxpyl	4	3	18	1.0	0.785	0.7734468582420736	-0.28137881900547607
d79e6wzq7mnr7g3u6fyuxpyl	5	4	12	1.0	0.533	0.534082170842793	-0.6720916843392049
d79e6wzq7mnr7g3u6fyuxpyl	6	4	23	1.0	0.92575	0.9244168333097698	-0.08779597607147181
d79e6wzq7mnr7g3u6fyuxpyl	7	5	14	1.0	0.56725	0.5598059511459503	-0.6639081645270017
d79e6wzq7mnr7g3u6fyuxpyl	8	5	26	0.0	0.67125	0.33239148250263134	-1.3293310906851719
dd4q0uzcr55cskrcz27z24sc	1	2	1	1.0	0.955	0.9544958518080221	-0.05441026562520536
dd4q0uzcr55cskrcz27z24sc	2	2	6	1.0	0.64375	0.6498012248020687	-0.4772656506109897
dd4q0uzcr55cskrcz27z24sc	3	3	15	1.0	0.4455	0.4486646128839666	-0.8815777499794664
dd4q0uzcr55cskrcz27z24sc	4	3	10	0.0	0.4495	0.5497689705325857	-0.7627862700262444
dd4q0uzcr55cskrcz27z24sc	5	4	16	0.0	0.7475	0.2488648041503759	-2.4251505360521945
dd4q0uzcr55cskrcz27z24sc	6	4	17	1.0	0.48575	0.48485722829353733	-0.7814533427491813
dd4q0uzcr55cskrcz27z24sc	7	5	52	0.0	0.366	0.6307428624530315	-0.4827059666126993
dd4q0uzcr55cskrcz27z24sc	8	5	59	1.0	0.252	0.24350274981908793	-1.5818058947874616
ddz3bkstcj6vzqizcv08skck	1	2	1	1.0	0.9855	0.9882695924906861	-0.012470000894358298
ddz3bkstcj6vzqizcv08skck	2	2	6	0.0	0.773	0.23087024567049466	-1.699082508434344
ddz3bkstcj6vzqizcv08skck	3	3	11	1.0	0.67875	0.6775255592625229	-0.4675027574609346
ddz3bkstcj6vzqizcv08skck	4	3	18	0.0	0.70425	0.2945065214777197	-1.4437984904409629
ddz3bkstcj6vzqizcv08skck	5	4	16	1.0	0.925	0.9269192986805243	-0.09018006650922862
ddz3bkstcj6vzqizcv08skck	6	4	17	1.0	0.58675	0.58860403346335	-0.5654570421790198
ddz3bkstcj6vzqizcv08skck	7	5	14	1.0	0.49675	0.4817105055508278	-0.8389733909477972
ddz3bkstcj6vzqizcv08skck	8	5	26	1.0	0.60425	0.5994223228451938	-0.5771039063351774
dj21a374lijvbrmhst2hd3b5	1	2	19	1.0	0.8415	0.8429927846348716	-0.18357863218203835
dj21a374lijvbrmhst2hd3b5	2	2	20	1.0	0.8705	0.8713372237903385	-0.1513932910151768
dj21a374lijvbrmhst2hd3b5	3	3	11	1.0	0.7695	0.7666960143339788	-0.3075182827798087
dj21a374lijvbrmhst2hd3b5	4	3	18	1.0	0.7725	0.778714347571507	-0.2722298079476028
dj21a374lijvbrmhst2hd3b5	5	4	16	1.0	0.9635	0.9621986860109316	-0.04203429435469573
dj21a374lijvbrmhst2hd3b5	6	4	17	1.0	0.645	0.647258625318255	-0.4630888572201624
dj21a374lijvbrmhst2hd3b5	7	5	14	0.0	0.56125	0.44301642193482915	-0.9593468885123705
dj21a374lijvbrmhst2hd3b5	8	5	26	1.0	0.67275	0.6792470196544582	-0.428178141588584
dqv12yv7mc6sjik35hhojjm9	1	2	19	0.0	0.74575	0.26287886137511896	-1.578241374156641
dqv12yv7mc6sjik35hhojjm9	2	2	20	1.0	0.7565	0.7576615866915382	-0.3238431370578207
dqv12yv7mc6sjik35hhojjm9	3	3	11	1.0	0.6135	0.6078229014470931	-0.6174089806927847
dqv12yv7mc6sjik35hhojjm9	4	3	18	1.0	0.65775	0.6625477039685308	-0.4597037097358203
dqv12yv7mc6sjik35hhojjm9	5	4	12	0.0	0.4365	0.5652527772482717	-0.6059227213741436
dqv12yv7mc6sjik35hhojjm9	6	4	23	1.0	0.84375	0.8410029685750273	-0.20475463587802567
dqv12yv7mc6sjik35hhojjm9	7	5	52	0.0	0.416	0.5849733017197173	-0.5608155179875445
