"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"beta[252]",1.90754493471103,0.00879856303109906,0.666188603595057,0.574825551859844,1.47181618428691,1.90700002575979,2.34930298895588,3.2144327153232,5732.85422710829,0.99971512177728
"beta[253]",0.488507516653812,0.00836900741965877,0.573438086755486,-0.733812123000233,0.111817779427894,0.512646730495046,0.880770996902676,1.556605464464,4694.88721309942,1.00130295305967
"beta[254]",0.891024169011458,0.00643220128422004,0.455263605061137,0.00744433716861586,0.584851861701826,0.886402043308512,1.18922950941429,1.79274566001377,5009.6411000561,0.999999424690073
"beta[255]",-0.875453201993199,0.00583324931699245,0.405259701257666,-1.73633590129791,-1.12947532867528,-0.857771185014552,-0.594091708936573,-0.144149178383299,4826.64949614541,0.999472504150389
"beta[256]",-0.232505845065151,0.00621678832366038,0.441584532921023,-1.13532501929604,-0.530169281507772,-0.211662719533605,0.0803268628961556,0.584830628782125,5045.39933913273,0.999792124739687
"beta[257]",-0.374741239062015,0.00828484500967519,0.556716355962709,-1.55044826959941,-0.731851902507807,-0.354244778367618,0.0202605158246871,0.634878457359879,4515.43073962569,0.999550575466539
"beta[258]",-1.05715376240957,0.00574931988400633,0.419523908111158,-1.9438694115323,-1.32854603603356,-1.03420855053851,-0.763470909027942,-0.330508040737656,5324.5202832544,0.999630877620009
"beta[259]",0.0738221726679041,0.00830381138021231,0.615400249050766,-1.2080800040041,-0.302068596607212,0.101933558797132,0.483592081449193,1.25155359817063,5492.37755837233,0.999430867854939
"beta[260]",-0.0612590856553272,0.00563431206915187,0.384648087222916,-0.879500225984307,-0.291663620623692,-0.040512994171836,0.190154006792407,0.650724717079998,4660.63786068333,1.00015028173174
"beta[261]",0.283052268623678,0.00768892552574195,0.536459264941232,-0.787603695014543,-0.0667339161492421,0.289793978880761,0.644219413510721,1.31924496519493,4867.9060926446,0.999870700291175
"beta[262]",2.06930895562558,0.00657496878487449,0.486805152720267,1.19019063553541,1.73682103548436,2.05358774406963,2.37629487804336,3.09912978698451,5481.79691761643,0.999231209446964
"beta[263]",0.703677419826698,0.0056777568835771,0.429122664955102,-0.134837987896579,0.411589810361388,0.707100058906816,0.998656883809094,1.53685684766666,5712.27782099478,1.00011138119304
"beta[264]",-0.219539059367664,0.00548560977436124,0.400604513048946,-1.0241283778497,-0.481415872594987,-0.219897395392095,0.069786703389842,0.523771851490977,5333.12612463312,0.999703129944064
"beta[265]",-2.23805407308642,0.00690623771027645,0.483020992925571,-3.21924818484917,-2.55459702837609,-2.22318624080382,-1.90845853686752,-1.34572201555004,4891.57782599218,0.999900981225207
"beta[266]",1.09508307805617,0.00827429096724921,0.581582871638394,-0.076224214374532,0.714828063022392,1.11110953954339,1.48102165405259,2.21532983529692,4940.39458742258,1.00060910812426
"beta[267]",0.272181685501528,0.00623102336793652,0.435897868412051,-0.589786157994519,-0.0109387183866291,0.276113590433235,0.564717087135684,1.10929173802722,4893.85086565434,0.999874467979202
"beta[268]",-1.29364234087697,0.00622415846343264,0.432731713714156,-2.21841834385768,-1.56260327425603,-1.27724699530691,-0.981964455355479,-0.532474903085393,4833.66076093773,0.999824840106439
"beta[269]",0.633472030800798,0.00618697916299125,0.458389078106507,-0.320482135805557,0.337662886960385,0.639343981680656,0.942685591906923,1.50188362007807,5489.22731570059,1.00031489178501
"beta[270]",-2.09426408765251,0.00625633550836396,0.466878287250726,-3.07835383071433,-2.3920010986377,-2.07797041913408,-1.77065015244744,-1.23549667490501,5568.87273169739,0.999489874242184
"beta[271]",2.07406618359951,0.00799024946913864,0.622674963485085,0.890852780225101,1.65634565102048,2.05523662869857,2.47536279559092,3.34230023284615,6072.98390385709,0.999319983417568
"beta[272]",0.72721027290255,0.00612336573980147,0.472279282977735,-0.211389527153777,0.42583120167431,0.731744086739345,1.04319333320291,1.63855113762357,5948.63593701062,0.999659877016754
"beta[273]",-1.32093185513991,0.0065861791907275,0.439412487778912,-2.23444072001206,-1.60562852273117,-1.30320596950305,-1.01720694026461,-0.519661338338958,4451.20611902092,0.999624565546611
"beta[274]",-1.33453384634639,0.006507304958354,0.417348055481605,-2.23813238310038,-1.59753815382254,-1.30232354317469,-1.03971858182156,-0.596000262819528,4113.33867305211,0.999276158340726
"beta[275]",-1.78092862448535,0.00697359686210043,0.501603448631867,-2.81773694370738,-2.11523854232681,-1.75778445381069,-1.43610342789911,-0.87700364782006,5173.77278814,0.999533202409753
"beta[276]",1.20003898061625,0.00854587248331393,0.603852259641785,0.0345541150666974,0.80730997897573,1.19152649193037,1.58483224090719,2.45321072637571,4992.85064786946,0.999838379544086
"beta[277]",0.135383540774699,0.00732808027899062,0.529394025610149,-0.947265099663708,-0.21502762285713,0.161518839644868,0.501620278615436,1.12795676438782,5218.88389194364,0.99957875859778
"beta[278]",-0.468561881732702,0.00679723812947307,0.454090165646624,-1.44301724101331,-0.759174095477227,-0.440175590850358,-0.154146912640347,0.367034880663835,4462.9212421902,1.0005590465745
"beta[279]",-1.47326951608398,0.00791385880862052,0.490570172530344,-2.49740551483304,-1.79830612162867,-1.45876569907598,-1.13886274374142,-0.556345813568429,3842.60445774679,1.00089333232348
"beta[280]",-0.123349893974481,0.00470221049154969,0.277409298463237,-0.72621220329926,-0.292662123590435,-0.108950108580222,0.0674140791083425,0.370213860312022,3480.4700091274,0.999878401574247
"beta[281]",-0.879466852341431,0.00666522159148515,0.463584891997273,-1.85355542426922,-1.18494280851429,-0.859130432256335,-0.563104090466568,-0.0219494899754281,4837.59340053469,0.999484605269422
"beta[282]",-0.375730546736768,0.00598673840677442,0.366030071367261,-1.17190561013389,-0.597521214153258,-0.34751893133018,-0.122199932370341,0.254711173455817,3738.11767989191,1.00265843621988
"beta[283]",-0.460642273196938,0.00661255778740109,0.454504274211441,-1.41555283645309,-0.757545808402147,-0.444395969817698,-0.1379102386998,0.363332197214775,4724.29471932082,1.0008819143789
"beta[284]",0.396021855254761,0.00915576619277348,0.688183843898026,-0.986720799516531,-0.0511289433957406,0.410993970006934,0.859138824281903,1.6942019019751,5649.62416691594,0.999991518625026
"beta[285]",-0.849854344587195,0.00677202477931214,0.428549914953538,-1.75915869164223,-1.12979808554452,-0.832408962286069,-0.548851534061183,-0.0752349508937034,4004.66091736875,0.999790267462072
"beta[286]",0.484031139824243,0.00521418510645398,0.370683983266323,-0.251995194078133,0.234655300313814,0.485268843110565,0.732316463444872,1.2169022915269,5053.99435799968,1.00149357138114
"beta[287]",0.321177747578364,0.0091872177813327,0.621343206411672,-0.975663797976671,-0.0769168641340727,0.349508300385912,0.754786273902059,1.45921838397169,4573.98868319037,0.999116105488751
"beta[288]",0.389878294803026,0.00613699122949198,0.461464855629411,-0.578216489192789,0.0997364768469916,0.40140775648101,0.687174265502344,1.29236550830935,5654.13609509043,1.00046636865018
"beta[289]",0.172399020931028,0.00503610744438426,0.330706539168677,-0.53579879310829,-0.0315594868681559,0.181110556265112,0.389059035564598,0.784036786548823,4312.1671880945,1.00053103208733
"beta[290]",0.554277290319367,0.00703092377403673,0.516435035753788,-0.476270624780666,0.210379858775678,0.56434097599792,0.90150470403311,1.52898135047604,5395.18842077092,0.999607613844316
"beta[291]",-1.792200920386,0.007001142495319,0.533444986212773,-2.88219228798948,-2.1402248575252,-1.7790363083413,-1.42222104384908,-0.789785242991066,5805.52421955487,0.999336919295016
"beta[292]",1.18288883809137,0.00782434862093024,0.576831496146265,0.0871396473243231,0.795924998322152,1.17287467062308,1.58314736467569,2.3048033739791,5435.02500151229,0.999889671402618
