seed,param,trial,latent,predicted,stdev
31,theta,1,0.542548,0.25622,0.469608
31,theta,2,-0.684272,-0.915469,0.503395
31,theta,3,1.63591,1.439665,0.51516
31,theta,4,-0.261832,0.020082,0.486198
31,theta,5,-0.973206,-1.32942,0.586729
31,theta,6,0.439741,0.726122,0.456987
31,theta,7,0.542937,-0.233132,0.480751
31,theta,8,-1.544882,-0.912607,0.512332
31,theta,9,0.159915,0.59544,0.495261
31,theta,10,-0.930771,-0.677557,0.503248
31,theta,11,-1.277132,-0.881488,0.524561
31,theta,12,0.051821,0.417291,0.544127
31,theta,13,-0.648396,-0.470707,0.439954
31,theta,14,0.216665,-0.19216,0.487649
31,theta,15,-0.884892,-0.677244,0.465431
31,theta,16,-1.788281,-1.76601,0.617458
31,theta,17,0.305914,-0.008421,0.510554
31,theta,18,0.847634,0.217162,0.490347
31,theta,19,-0.969275,-0.605025,0.492286
31,theta,20,1.725803,1.676165,0.563868
31,theta,21,-0.823737,-0.215045,0.479967
31,theta,22,-0.171678,0.304102,0.494141
31,theta,23,-0.620593,-1.121785,0.543474
31,theta,24,-1.809539,-1.85501,0.5732
31,theta,25,-1.547473,-1.207225,0.490095
31,theta,26,-0.733025,-0.070855,0.466048
31,theta,27,-0.792563,-0.832689,0.499311
31,theta,28,-1.248806,-0.688912,0.472455
31,theta,29,0.843761,1.723065,0.573759
31,theta,30,-1.09785,-0.644828,0.481004
31,theta,31,-0.089462,-0.007796,0.472204
31,theta,32,-0.248314,-0.507837,0.51456
31,theta,33,0.074734,-0.000923,0.47294
31,theta,34,-0.320153,0.472606,0.493077
31,theta,35,-1.560968,-1.248015,0.528208
31,theta,36,-0.277287,0.114719,0.454119
31,theta,37,-0.088951,-0.177932,0.458212
31,theta,38,-1.075508,-0.934314,0.551947
31,theta,39,-0.903534,-1.16861,0.565775
31,theta,40,1.388423,1.1246,0.518641
31,theta,41,-1.605607,-1.08171,0.541396
31,theta,42,0.482541,0.331688,0.529548
31,theta,43,-1.386643,-0.839764,0.490307
31,theta,44,0.353073,1.42197,0.573795
31,theta,45,0.114019,-0.224638,0.43915
31,theta,46,-0.334895,-0.994113,0.526132
31,theta,47,1.629181,1.226385,0.598935
31,theta,48,-1.47918,-1.669385,0.571987
31,theta,49,0.259331,1.28918,0.535545
31,theta,50,0.26682,0.005454,0.438516
31,theta,51,-0.937886,-0.41562,0.499256
31,theta,52,0.813398,1.597085,0.575961
31,theta,53,-1.155717,-0.596777,0.492447
31,theta,54,-1.127941,-1.15976,0.51788
31,theta,55,-0.188725,-0.280873,0.495423
31,theta,56,-0.997462,-1.19217,0.621286
31,theta,57,0.734755,1.49924,0.58244
31,theta,58,-0.501263,-1.08021,0.51373
31,theta,59,0.84797,0.274464,0.496615
31,theta,60,-0.907747,-0.142965,0.470418
31,theta,61,-2.688227,-1.42508,0.526343
31,theta,62,0.505471,0.085924,0.501236
31,theta,63,0.61398,1.08242,0.538651
31,theta,64,0.728474,0.998553,0.529521
31,theta,65,-0.768068,-1.19045,0.518221
31,theta,66,0.985857,0.803238,0.469284
31,theta,67,-0.337049,0.244226,0.468396
31,theta,68,-0.380324,0.513377,0.501321
31,theta,69,0.364306,0.420492,0.438586
31,theta,70,-0.389789,-0.306836,0.476824
31,theta,71,3.332516,2.12104,0.629898
31,theta,72,2.273168,1.243835,0.519514
31,theta,73,-0.171447,0.241067,0.488035
31,theta,74,0.238138,0.034055,0.489394
31,theta,75,0.803077,0.524488,0.526071
31,theta,76,-0.920176,-0.78828,0.472231
31,theta,77,0.675431,0.756264,0.488671
31,theta,78,-1.427683,-0.922579,0.528714
31,theta,79,2.596627,1.78411,0.575739
31,theta,80,1.499922,0.69806,0.479707
31,theta,81,-0.337638,0.36239,0.476167
31,theta,82,1.207739,0.845833,0.501123
31,theta,83,-0.260393,-0.620488,0.524658
31,theta,84,0.813669,0.156904,0.487195
31,theta,85,-1.977091,-1.25661,0.499892
