seed,param,trial,latent,predicted,stdev
21,theta,1,1.88226,1.989115,0.636774
21,theta,2,0.010518,-0.508266,0.436589
21,theta,3,0.798613,1.145365,0.505928
21,theta,4,-1.332891,-0.905632,0.518388
21,theta,5,-0.942147,-0.705038,0.505746
21,theta,6,-0.865055,-1.13507,0.496629
21,theta,7,-0.203484,-0.318064,0.505872
21,theta,8,1.557385,1.085875,0.539139
21,theta,9,-1.085133,-0.883478,0.522122
21,theta,10,0.799931,1.240055,0.55194
21,theta,11,0.579721,0.244406,0.4245
21,theta,12,-1.070108,-1.105805,0.527416
21,theta,13,-0.20167,0.579838,0.468549
21,theta,14,0.484316,0.979212,0.503514
21,theta,15,1.139817,0.762823,0.501459
21,theta,16,-1.004976,-0.954762,0.53422
21,theta,17,-0.162435,-0.213576,0.453623
21,theta,18,0.975472,0.797154,0.483859
21,theta,19,0.534327,-0.103659,0.471927
21,theta,20,0.499913,-0.01965,0.433208
21,theta,21,-0.936654,-1.03152,0.528335
21,theta,22,1.63363,1.04524,0.534017
21,theta,23,-0.573593,-1.576305,0.611525
21,theta,24,0.908188,-0.306225,0.46181
21,theta,25,-1.879673,-1.28793,0.554873
21,theta,26,-1.990828,-1.551125,0.592451
21,theta,27,-1.07953,-0.234415,0.510469
21,theta,28,1.108045,0.659282,0.462422
21,theta,29,1.236414,1.04435,0.529174
21,theta,30,-2.793767,-1.835475,0.59423
21,theta,31,0.386283,-0.047304,0.480372
21,theta,32,-1.743226,-1.761035,0.603227
21,theta,33,0.697839,0.23571,0.478813
21,theta,34,-0.831071,-0.068309,0.539694
21,theta,35,0.531692,0.555586,0.51485
21,theta,36,-0.922963,-0.641481,0.563652
21,theta,37,-1.27225,-0.504587,0.527799
21,theta,38,-0.434919,-0.660278,0.492607
21,theta,39,0.234592,0.630872,0.466782
21,theta,40,-0.437109,-0.617373,0.549845
21,theta,41,-2.170134,-1.27884,0.563425
21,theta,42,-1.814489,-1.487995,0.567497
21,theta,43,-2.406026,-1.298285,0.532868
21,theta,44,0.419614,0.320142,0.457317
21,theta,45,-0.942073,-0.999196,0.518148
21,theta,46,1.77194,1.656705,0.561761
21,theta,47,0.576118,0.159693,0.47583
21,theta,48,-0.77016,-0.905725,0.493636
21,theta,49,0.48754,0.564651,0.445444
21,theta,50,2.07306,1.7267,0.589367
21,theta,51,-0.479625,0.294664,0.511564
21,theta,52,0.930756,1.418955,0.561573
21,theta,53,1.488621,0.601165,0.486016
21,theta,54,0.63435,0.406618,0.46411
21,theta,55,-0.988723,-1.043165,0.508232
21,theta,56,-1.136854,-1.28046,0.515757
21,theta,57,-0.669487,-0.57315,0.487466
21,theta,58,1.799334,1.175065,0.526261
21,theta,59,0.724252,0.24426,0.499147
21,theta,60,-0.659811,-0.495514,0.453595
21,theta,61,-0.767293,-1.13164,0.558835
21,theta,62,0.055751,-0.35882,0.443654
21,theta,63,-0.771408,-0.941938,0.45398
21,theta,64,-0.462642,-1.34966,0.60675
21,theta,65,0.257253,-0.14346,0.453509
