seed,param,trial,latent,predicted,stdev
93,theta,1,-1.199549,-0.575876,0.481851
93,theta,2,0.318549,-0.443652,0.456051
93,theta,3,-1.765833,-1.82141,0.617462
93,theta,4,0.611107,0.575298,0.471161
93,theta,5,-1.207443,-1.35153,0.533854
93,theta,6,0.306034,0.403805,0.455772
93,theta,7,0.030571,0.799337,0.473167
93,theta,8,1.397877,1.01124,0.52149
93,theta,9,0.342766,0.688596,0.487089
93,theta,10,0.372637,0.92413,0.515897
93,theta,11,-0.510099,-0.551891,0.481014
93,theta,12,1.489308,1.82722,0.581457
93,theta,13,-0.130747,0.352498,0.459177
93,theta,14,2.06329,0.874608,0.481984
93,theta,15,-0.066299,-0.599222,0.485855
93,theta,16,-0.144434,-0.148496,0.422876
93,theta,17,-0.501401,-0.443378,0.480297
93,theta,18,-0.249801,-0.291207,0.433902
93,theta,19,0.64737,0.544232,0.463497
93,theta,20,-0.119958,-0.454005,0.479164
93,theta,21,-1.637425,-1.51382,0.564422
93,theta,22,0.331817,0.352734,0.4732
93,theta,23,-0.129612,-0.166863,0.4454
93,theta,24,-0.586541,-0.447758,0.502193
93,theta,25,1.181552,0.84168,0.484998
93,theta,26,0.162602,0.53966,0.469749
93,theta,27,1.095313,0.764902,0.467314
93,theta,28,-1.015461,-0.944219,0.501331
93,theta,29,-0.862108,-1.411475,0.550346
93,theta,30,-1.668713,-1.71573,0.569853
93,theta,31,0.90591,1.38907,0.537948
93,theta,32,0.475499,0.778131,0.438058
93,theta,33,-0.472895,-0.434515,0.464527
93,theta,34,-0.729011,-1.070175,0.521639
93,theta,35,-0.937164,-0.913055,0.515131
93,theta,36,-0.86226,-0.969842,0.515883
93,theta,37,1.273621,1.222625,0.506882
93,theta,38,0.29939,-0.56493,0.489032
93,theta,39,-1.68561,-1.385555,0.616249
93,theta,40,-1.82461,-1.75478,0.594289
93,theta,41,-2.154552,-1.36597,0.571976
93,theta,42,-0.480124,-0.40735,0.474512
93,theta,43,-0.494915,-0.187848,0.497488
93,theta,44,0.744038,1.012095,0.510246
93,theta,45,0.878929,0.760844,0.498686
93,theta,46,-0.684207,-0.62567,0.480673
93,theta,47,-0.825175,-0.630824,0.564553
93,theta,48,-0.576467,-0.359207,0.50936
93,theta,49,-0.450118,0.196818,0.426131
93,theta,50,0.231009,-0.22555,0.497916
93,theta,51,-0.339055,-0.155096,0.450982
93,theta,52,-1.288462,-1.20036,0.549221
93,theta,53,-0.611005,-0.770166,0.460096
93,theta,54,1.088207,0.527958,0.456699
93,theta,55,0.224473,0.644386,0.457641
93,theta,56,0.502853,-0.211822,0.492487
93,theta,57,-0.920362,-1.04818,0.566985
93,theta,58,-0.026352,-0.884146,0.48616
93,theta,59,-0.872991,-0.758802,0.50321
93,theta,60,1.132272,1.37527,0.481017
93,theta,61,1.282748,1.01035,0.480723
93,theta,62,0.006456,-0.046099,0.487141
93,theta,63,0.028739,0.127682,0.442889
93,theta,64,0.420638,-0.154109,0.443535
93,theta,65,1.86735,1.248325,0.51008
93,theta,66,-0.191798,-0.035036,0.501229
93,theta,67,-0.50513,0.000506,0.501602
93,theta,68,0.124292,-0.01845,0.43948
93,theta,69,1.058809,1.23946,0.553961
93,theta,70,0.297242,0.347031,0.425913
93,theta,71,-1.085116,-1.29055,0.548979
93,theta,72,0.678388,-0.128615,0.431765
93,theta,73,-0.585259,-0.037199,0.452029
93,theta,74,1.609907,1.424995,0.501038
93,theta,75,0.184619,0.393331,0.461896
93,theta,76,-0.266836,-0.432054,0.446751
93,theta,77,-2.377276,-1.22669,0.549673
93,theta,78,-0.17109,0.336474,0.487138
93,theta,79,-0.63478,-0.860196,0.475764
93,theta,80,1.549885,1.349565,0.502599
93,theta,81,1.606953,1.046295,0.526981
93,theta,82,-1.966962,-1.73884,0.575187
93,theta,83,1.430845,1.0662,0.519724
93,theta,84,-0.735439,-0.707538,0.478599
93,theta,85,-0.932086,-0.698179,0.524808
93,theta,86,-0.154124,0.509604,0.451705
93,theta,87,-0.922469,-0.17477,0.435014
93,theta,88,-0.075936,0.296647,0.504652
93,theta,89,-2.125551,-2.016905,0.630734
93,theta,90,-1.225205,-0.895396,0.559251
93,theta,91,-0.66594,-1.00262,0.517404
93,theta,92,-0.4246,-0.105876,0.44248
93,theta,93,0.394426,0.426398,0.418012
93,theta,94,1.600251,1.48285,0.545575
93,theta,95,0.929582,1.14976,0.519487
93,theta,96,1.733413,1.548205,0.541019
93,theta,97,0.55182,0.652906,0.454704
93,theta,98,1.807679,0.79572,0.469385
93,theta,99,1.253326,0.511839,0.462367
93,theta,100,-0.325204,-1.091555,0.478998
93,theta,101,0.37869,0.388164,0.478235
93,theta,102,1.648089,1.37327,0.512304
93,theta,103,-0.445991,-0.335176,0.473849
93,theta,104,-0.655262,-0.506228,0.494452
93,theta,105,-0.632668,-0.832782,0.510576
93,theta,106,0.292361,0.273356,0.47589
93,theta,107,-0.243762,0.004429,0.452738
93,theta,108,0.060088,-0.300532,0.441214
93,theta,109,-0.354974,-1.03354,0.532021
93,theta,110,-1.574011,-1.06304,0.522928
93,theta,111,0.999669,0.903757,0.485713
93,theta,112,0.738001,0.849586,0.462828
93,theta,113,-0.122583,-0.554369,0.495055
93,theta,114,-0.480239,-0.778958,0.473892
93,theta,115,-0.925163,-0.93756,0.518682
93,theta,116,-0.902901,-1.488805,0.575449
93,theta,117,-1.009547,-0.70651,0.549776
93,theta,118,1.303325,0.228603,0.470075
93,theta,119,0.917356,0.67768,0.484524
93,theta,120,1.902551,1.355395,0.53889
93,theta,121,1.257523,1.000585,0.510873
93,theta,122,-0.788495,-0.983454,0.515936
93,theta,123,0.762319,0.63297,0.462605
93,theta,124,0.976607,0.494409,0.464274
93,theta,125,0.56906,0.048702,0.444853
93,theta,126,0.260154,0.915094,0.461166
93,theta,127,1.086069,0.161954,0.464043
93,theta,128,-0.600132,-1.07719,0.561785
93,theta,129,-0.134137,-0.539546,0.46625
93,theta,130,0.225887,0.502236,0.427982
93,theta,131,0.289988,0.103692,0.431767
93,theta,132,0.159531,0.787308,0.436407
93,theta,133,1.379526,1.291265,0.514568
93,theta,134,-0.742573,-0.824453,0.483526
93,theta,135,0.010359,0.42345,0.43109
93,theta,136,-1.401422,-1.79183,0.622578
93,theta,137,-1.252556,-1.20259,0.535015
93,theta,138,-1.052404,-1.091595,0.60049
93,theta,139,-0.011352,-0.107763,0.455813
93,theta,140,0.146215,-0.119055,0.447138
93,theta,141,-0.00279,0.016566,0.46408
93,theta,142,-0.10924,0.099623,0.426906
93,theta,143,-0.272091,-0.003871,0.463057
93,theta,144,-0.507428,-0.068835,0.459972
93,theta,145,0.527351,-0.035279,0.4748
93,theta,146,-0.390409,0.077847,0.436709
93,theta,147,-1.486335,-1.67205,0.588498
93,theta,148,0.368073,0.211312,0.515812
93,theta,149,1.137861,1.67039,0.560022
93,theta,150,-1.140508,-0.741604,0.520188
93,theta,151,-1.037488,-1.01166,0.517021
93,theta,152,1.590931,1.48251,0.545996
93,theta,153,-0.636896,-0.358709,0.471145
93,theta,154,2.886489,1.955275,0.641034
93,theta,155,0.179266,1.054415,0.495426
93,theta,156,-0.883346,-1.05176,0.569124
93,theta,157,-0.156032,-0.080882,0.494951
93,theta,158,-0.240895,-0.48697,0.435356
93,theta,159,0.41145,0.937174,0.489514
93,theta,160,0.506471,0.616828,0.445058
93,theta,161,-0.802074,-1.28377,0.565502
93,theta,162,-0.829625,0.112986,0.478637
93,theta,163,-1.118922,-1.181925,0.566745
93,theta,164,1.420897,1.683915,0.578128
93,theta,165,0.486438,0.714457,0.436541
93,theta,166,2.503867,1.578615,0.522515
93,theta,167,-0.202239,-0.607702,0.449477
93,theta,168,-0.205478,-0.315612,0.466434
93,theta,169,-0.771142,-0.879744,0.551188
93,theta,170,0.728997,0.922555,0.472677
93,theta,171,0.473723,0.772944,0.455798
93,theta,172,2.050062,1.31731,0.542277
93,theta,173,-0.199875,0.460172,0.511863
93,theta,174,1.334022,0.944059,0.484834
93,theta,175,-1.184976,-1.26201,0.572904
93,theta,176,1.597585,0.60504,0.460025
93,theta,177,-0.300269,-0.009683,0.427011
93,theta,178,0.994437,0.76215,0.475234
93,theta,179,1.231347,1.926725,0.583709
93,theta,180,-0.550357,-0.294291,0.502139
93,theta,181,0.05677,-0.029557,0.506054
93,theta,182,-0.470244,-0.900704,0.511257
93,theta,183,-0.312869,-0.315738,0.438527
93,theta,184,-1.433241,-1.609265,0.602943
93,theta,185,-0.891859,-1.21609,0.542707
93,theta,186,-0.277618,-0.011108,0.476248
93,theta,187,0.170206,-0.046842,0.519484
93,theta,188,-0.208502,0.198594,0.475421
93,theta,189,0.251853,0.24784,0.446451
93,theta,190,0.740512,0.549792,0.467561
93,theta,191,-0.915309,-1.033065,0.510621
93,theta,192,-1.257745,-1.064015,0.562188
93,theta,193,0.294076,1.22131,0.546851
93,theta,194,-0.080492,0.058652,0.47592
93,theta,195,-1.768911,-0.888867,0.483319
93,theta,196,-0.749034,-0.550638,0.525594
93,theta,197,-1.538169,-1.4656,0.586656
93,theta,198,-0.321322,-0.27547,0.442645
93,theta,199,0.136402,-0.294986,0.485073
93,theta,200,-0.719301,-0.292743,0.496692
93,theta,201,-2.677217,-1.892195,0.62578
93,theta,202,0.596913,0.62011,0.474302
93,theta,203,1.768302,1.546115,0.543841
93,theta,204,-0.567193,-0.072185,0.470785
93,theta,205,1.513998,1.523965,0.505353
93,theta,206,-0.464539,-0.211045,0.442997
93,theta,207,-0.213556,-0.773138,0.490211
93,theta,208,0.133172,0.29047,0.475886
93,theta,209,1.040583,0.990846,0.520766
93,theta,210,-1.954137,-1.843035,0.633992
93,theta,211,-0.885346,-1.052765,0.482825
93,theta,212,0.665958,0.365332,0.469217
93,theta,213,0.530002,0.295988,0.49307
93,theta,214,0.122309,-0.212978,0.448948
93,theta,215,-0.133507,-0.215787,0.48244
93,theta,216,-0.218708,-0.633876,0.506429
93,theta,217,0.133002,-0.462434,0.492468
93,theta,218,0.324036,0.974836,0.454677
93,theta,219,0.16243,0.817881,0.4798
93,theta,220,-0.662044,-1.11022,0.516149
93,theta,221,0.796598,0.790264,0.481578
93,theta,222,-0.482568,-1.2963,0.579398
93,theta,223,-0.57959,-0.874146,0.562646
93,theta,224,0.291899,-0.078437,0.517529
93,theta,225,-0.697152,0.312976,0.481251
93,theta,226,2.357821,0.737776,0.518025
93,theta,227,-0.62993,-0.275171,0.47238
93,theta,228,-0.581653,-0.215388,0.508762
93,theta,229,1.461822,1.52806,0.532905
93,theta,230,0.410392,0.63113,0.440967
93,theta,231,0.154745,0.730756,0.501819
93,theta,232,-0.831245,-0.401335,0.449459
93,theta,233,0.408373,0.764326,0.490783
93,theta,234,1.178072,0.600717,0.436444
93,theta,235,0.121159,0.324875,0.489324
93,theta,236,-0.329286,-0.112119,0.450358
93,theta,237,-0.320011,-0.755962,0.471934
93,theta,238,1.222169,1.282535,0.481203
93,theta,239,-2.612187,-1.872875,0.58521
93,theta,240,0.618906,0.05477,0.454381
93,theta,241,2.176613,1.00075,0.489708
93,theta,242,-1.866654,-1.128855,0.543635
93,theta,243,0.095523,0.523246,0.442995
93,theta,244,-0.721886,-0.441082,0.479946
93,theta,245,0.568619,0.594286,0.461834
93,theta,246,-1.090197,-0.374594,0.469948
93,theta,247,0.541603,0.802661,0.503479
93,theta,248,0.548344,0.669834,0.504112
93,theta,249,0.421332,0.637371,0.490487
93,theta,250,1.23704,0.387544,0.447791
93,theta,251,0.369156,0.119394,0.469524
93,theta,252,-0.009511,-0.850254,0.537493
93,theta,253,-0.76163,-0.379599,0.442316
93,theta,254,0.420216,0.635028,0.510337
93,theta,255,-0.351785,-0.334722,0.518694
93,theta,256,-1.926755,-1.601185,0.571138
93,theta,257,-0.451077,-0.966132,0.563911
93,theta,258,1.396067,1.092785,0.496058
93,theta,259,-1.378463,-1.4631,0.549451
93,theta,260,-0.660637,-0.887396,0.50076
93,theta,261,0.911953,0.625868,0.460207
93,theta,262,-1.768919,-1.311505,0.59129
93,theta,263,-0.909356,-1.1617,0.527746
93,theta,264,0.636139,0.727875,0.448218
93,theta,265,0.262016,-0.156911,0.540197
93,theta,266,0.528027,0.112196,0.413613
93,theta,267,1.308057,1.056595,0.500398
93,theta,268,-0.708577,-0.95634,0.531559
93,theta,269,-1.667191,-1.564045,0.608102
93,theta,270,-0.725042,-0.19184,0.491007
93,theta,271,-0.52937,-0.197983,0.504611
93,theta,272,1.021846,0.520841,0.486506
93,theta,273,1.389978,1.425785,0.559226
93,theta,274,1.284167,0.982379,0.509071
93,theta,275,-0.192286,-0.300761,0.480129
93,theta,276,0.542066,0.356938,0.431372
93,theta,277,-0.17421,0.049431,0.434738
93,theta,278,-1.123181,-1.20959,0.583632
93,theta,279,-1.476393,-1.254605,0.549917
93,theta,280,0.42569,0.811423,0.462458
93,theta,281,0.045315,-0.583703,0.460289
93,theta,282,-0.645299,-0.32775,0.441153
93,theta,283,-0.530209,-0.291411,0.474136
93,theta,284,-0.863675,-1.330065,0.60111
93,theta,285,0.997313,0.936627,0.453534
93,theta,286,0.408303,0.694149,0.466214
93,theta,287,0.060746,0.564409,0.465504
93,theta,288,-2.77273,-1.758085,0.581526
93,theta,289,0.814826,0.941853,0.481093
93,theta,290,-1.739395,-1.032475,0.522627
93,theta,291,1.550734,0.282747,0.453376
93,theta,292,-0.677655,-0.572368,0.513314
93,theta,293,-0.876907,-1.46844,0.534519
93,theta,294,0.384414,0.522858,0.439055
93,theta,295,1.021157,0.339884,0.464391
93,theta,296,-0.228038,-0.509351,0.506476
93,theta,297,0.084263,0.092617,0.45382
93,theta,298,0.178753,-0.83491,0.575544
93,theta,299,-0.665554,-0.114202,0.460719
93,theta,300,-0.679601,-0.675039,0.475619
93,theta,301,1.39953,1.05526,0.51287
93,theta,302,-1.658761,-1.72917,0.586909
93,theta,303,-1.753713,-1.66157,0.625231
93,theta,304,0.652215,0.779746,0.461137
93,theta,305,0.911987,0.282887,0.470695
93,theta,306,-1.024549,-0.783715,0.538487
93,theta,307,0.722868,0.258993,0.447241
93,theta,308,-0.10295,0.061723,0.470439
93,theta,309,-0.716279,-0.182805,0.446456
93,theta,310,-0.533802,-1.45938,0.592542
93,theta,311,2.340026,1.429955,0.542757
93,theta,312,-0.1132,-0.491925,0.541139
93,theta,313,-1.182166,-1.29693,0.501997
93,theta,314,1.845323,1.720415,0.54059
93,theta,315,-0.215705,0.444104,0.46168
93,theta,316,0.916991,-0.172508,0.43624
93,theta,317,-0.297016,0.27344,0.472336
93,theta,318,-0.442698,0.380255,0.453423
93,theta,319,-0.292126,-0.509487,0.493307
93,theta,320,-1.834732,-1.87699,0.617004
93,theta,321,0.205298,-0.114536,0.442034
93,theta,322,-1.3521,-1.167875,0.525567
93,theta,323,0.230549,0.239395,0.455904
93,theta,324,-2.096974,-1.609165,0.59276
93,theta,325,1.414015,1.83799,0.583152
93,theta,326,0.197754,0.196686,0.440816
93,theta,327,-0.742787,-0.711171,0.512894
93,theta,328,1.855141,1.289125,0.515429
93,theta,329,1.316269,1.36107,0.49945
93,theta,330,0.081309,0.39498,0.45444
93,theta,331,0.138555,0.251634,0.45732
93,theta,332,1.480828,1.152185,0.482797
93,theta,333,-0.133381,-0.737278,0.51818
93,theta,334,-0.418395,-0.303904,0.480606
93,theta,335,0.250217,-0.005507,0.47325
93,theta,336,-0.8353,-0.314924,0.45609
93,theta,337,-0.334622,-0.110877,0.445941
93,theta,338,-1.193753,-0.82322,0.472423
93,theta,339,-0.286151,0.06163,0.476124
93,theta,340,-0.429822,0.293328,0.501104
93,theta,341,0.895312,1.156125,0.462946
93,theta,342,0.738337,0.625927,0.486742
93,theta,343,0.388278,0.281473,0.49582
