seed,param,trial,latent,predicted,stdev
59,theta,1,-0.055913,0.164471,0.540813
59,theta,2,1.645225,2.004375,0.621775
59,theta,3,-1.096963,-1.340965,0.536812
59,theta,4,0.129976,0.125134,0.496256
59,theta,5,-0.821977,-0.856065,0.528371
59,theta,6,-0.626155,-0.472511,0.49707
59,theta,7,-0.700891,-1.020535,0.562758
59,theta,8,-0.627989,-1.06639,0.546811
59,theta,9,-1.073408,-0.502303,0.513284
59,theta,10,-1.066634,-0.244042,0.461079
59,theta,11,-0.843994,-1.069865,0.514353
59,theta,12,-0.51121,-0.047953,0.462424
59,theta,13,0.092519,0.233197,0.537079
59,theta,14,-0.174682,0.002623,0.442292
59,theta,15,-1.358909,-1.051185,0.483998
59,theta,16,1.842755,1.71736,0.590176
59,theta,17,0.454068,0.399758,0.443104
59,theta,18,0.494543,0.076432,0.487924
59,theta,19,0.064021,-0.249424,0.499768
59,theta,20,1.593564,0.962152,0.49374
59,theta,21,-1.002836,-1.04619,0.518799
59,theta,22,-0.082562,-0.489522,0.444873
59,theta,23,-0.194851,-0.767126,0.554271
59,theta,24,0.093022,-0.441814,0.559443
59,theta,25,1.165905,1.335515,0.523619
59,theta,26,-0.053599,0.014038,0.486157
59,theta,27,1.338601,0.235242,0.542921
59,theta,28,-0.440111,-0.151779,0.527392
59,theta,29,-1.021825,-0.856548,0.546199
59,theta,30,-1.259901,-1.212025,0.511771
59,theta,31,-2.014712,-1.36128,0.558629
59,theta,32,-0.284485,-1.082765,0.517294
59,theta,33,-0.954988,-0.869098,0.543814
59,theta,34,2.011024,0.623906,0.538854
59,theta,35,0.609937,0.721482,0.529703
59,theta,36,-0.741416,-1.547035,0.594539
59,theta,37,-1.331508,-1.32174,0.565144
59,theta,38,0.808437,0.719674,0.471541
59,theta,39,0.608208,1.270985,0.524367
59,theta,40,-1.226063,-1.310325,0.565977
59,theta,41,-1.510328,-0.757632,0.559793
59,theta,42,0.06761,0.678629,0.525969
59,theta,43,0.336854,0.83168,0.514668
59,theta,44,-0.678574,-0.84254,0.55662
59,theta,45,-0.492524,-1.20175,0.529534
59,theta,46,-0.599087,-0.450822,0.480461
59,theta,47,1.782995,0.81161,0.516174
59,theta,48,-1.373015,-1.04295,0.542957
59,theta,49,-0.568954,-0.579508,0.543764
59,theta,50,2.070392,1.58709,0.64821
59,theta,51,-0.271082,-0.289912,0.531727
59,theta,52,-0.652033,-0.85049,0.540502
59,theta,53,0.102406,-0.325338,0.449494
59,theta,54,0.171117,0.070274,0.429577
59,theta,55,0.509124,0.024337,0.527386
59,theta,56,0.381227,0.220206,0.530884
59,theta,57,1.061743,0.273184,0.525254
59,theta,58,-0.069505,0.119347,0.479982
59,theta,59,-0.088365,-0.71294,0.501744
59,theta,60,1.262518,1.51123,0.563958
59,theta,61,0.894415,0.586482,0.480479
59,theta,62,1.204055,0.498759,0.455578
59,theta,63,0.036337,-0.294166,0.480183
59,theta,64,-0.460854,-0.69708,0.514715
59,theta,65,0.03516,0.355422,0.467145
59,theta,66,0.335535,1.5515,0.575712
59,theta,67,0.00984,-0.565295,0.501378
59,theta,68,-0.471984,-0.260528,0.502986
