seed,param,trial,latent,predicted,stdev
39,theta,1,-0.277164,-0.122456,0.497224
39,theta,2,1.765278,1.26544,0.544081
39,theta,3,-0.507603,-0.733439,0.507607
39,theta,4,-0.569209,-0.381592,0.470621
39,theta,5,-1.196648,-1.20609,0.512747
39,theta,6,-0.86204,-1.522905,0.57129
39,theta,7,-0.936243,-0.739918,0.498339
39,theta,8,-0.309384,-0.172765,0.491714
39,theta,9,1.017095,0.926474,0.477493
39,theta,10,-0.541898,0.389232,0.456569
39,theta,11,-1.252069,-1.32821,0.558635
39,theta,12,-0.435472,-1.20134,0.523147
39,theta,13,-1.351691,-1.45397,0.583917
39,theta,14,0.44836,0.952878,0.523047
39,theta,15,-1.121766,-0.248769,0.52482
39,theta,16,-0.5947,-1.12668,0.54205
39,theta,17,-1.618741,-0.617841,0.543144
39,theta,18,-0.175036,0.176901,0.485016
39,theta,19,0.76739,0.617009,0.49948
39,theta,20,-0.658927,-0.54205,0.583824
39,theta,21,0.519532,0.378189,0.450316
39,theta,22,-0.782658,-1.07047,0.503655
39,theta,23,0.403582,0.977657,0.555783
39,theta,24,2.034715,1.71012,0.577691
39,theta,25,-0.538899,-0.405646,0.492594
39,theta,26,0.511376,0.411014,0.482189
39,theta,27,-0.894537,-0.648761,0.507897
39,theta,28,0.948636,0.814072,0.488952
39,theta,29,-0.175694,-0.297593,0.456635
39,theta,30,-0.157613,0.167006,0.461119
39,theta,31,-0.570542,-0.67799,0.515892
39,theta,32,0.154482,0.620666,0.443567
39,theta,33,-0.882972,-1.15529,0.522074
39,theta,34,0.045898,0.60623,0.538328
39,theta,35,-0.076417,-0.031626,0.478683
39,theta,36,-0.669626,-0.436958,0.543546
39,theta,37,-0.160353,-0.257718,0.5262
39,theta,38,0.63597,0.409611,0.501544
39,theta,39,1.073245,0.978136,0.500991
39,theta,40,0.240075,0.95058,0.48507
39,theta,41,0.925118,0.678702,0.518334
39,theta,42,-1.234461,-0.341828,0.492369
39,theta,43,-0.217455,-0.379652,0.511884
39,theta,44,-0.562518,-0.522259,0.472676
39,theta,45,-1.321426,-1.11176,0.531179
39,theta,46,1.228507,1.642255,0.585808
39,theta,47,0.061591,0.451687,0.451063
39,theta,48,2.710927,2.121,0.609962
39,theta,49,-0.242719,-0.609547,0.514137
39,theta,50,-0.894052,-0.585406,0.491333
39,theta,51,-0.632485,0.12783,0.488692
39,theta,52,-0.010434,-0.364181,0.525515
39,theta,53,1.012187,1.285855,0.558179
39,theta,54,1.746987,0.087888,0.521114
39,theta,55,0.943124,0.29877,0.489996
39,theta,56,0.639073,0.781892,0.499051
39,theta,57,0.172763,-0.42156,0.484798
39,theta,58,1.612831,1.222385,0.518927
39,theta,59,0.909476,1.589475,0.541078
39,theta,60,-0.013356,-0.019995,0.560739
39,theta,61,-0.98953,-0.089771,0.455191
39,theta,62,1.206297,1.561345,0.553985
39,theta,63,-1.060665,-0.316522,0.482063
39,theta,64,-0.541234,-1.47756,0.571854
39,theta,65,-0.62533,-0.398882,0.48763
39,theta,66,-0.531795,-1.37568,0.576971
39,theta,67,-2.144917,-1.356095,0.537583
39,theta,68,0.151805,0.607987,0.490399
39,theta,69,-0.329716,-0.074666,0.442323
39,theta,70,-1.123965,-1.62536,0.570192
39,theta,71,0.67847,1.87617,0.616363
39,theta,72,-0.061099,-0.316432,0.517834
39,theta,73,-0.390289,-0.215002,0.522514
39,theta,74,1.493919,1.871195,0.587589
39,theta,75,-2.321991,-1.530325,0.557694
39,theta,76,-1.167686,-0.505776,0.471719
39,theta,77,0.811766,0.533529,0.486138
39,theta,78,-0.16563,0.339904,0.454142
39,theta,79,-0.988516,-0.356106,0.500522
39,theta,80,-0.922592,-0.71311,0.540076
39,theta,81,0.562957,0.272516,0.43429
39,theta,82,0.098327,1.11098,0.515241
39,theta,83,1.555348,1.310215,0.578971
39,theta,84,-1.465481,-0.65787,0.499475
39,theta,85,2.226414,0.94363,0.541796
39,theta,86,0.094477,0.824344,0.513935
39,theta,87,0.840047,0.378954,0.518305
39,theta,88,1.24223,0.753168,0.519431
39,theta,89,-2.284704,-2.17337,0.619777
39,theta,90,-0.2951,-0.039373,0.439424
39,theta,91,-0.808274,-0.412468,0.479033
39,theta,92,-0.173081,-0.941058,0.547521
39,theta,93,0.173183,1.089235,0.524858
39,theta,94,0.569574,-0.120116,0.506768
39,theta,95,0.363572,-0.203956,0.458537
39,theta,96,-0.325067,0.707717,0.537046
39,theta,97,0.373189,0.572164,0.497462
39,theta,98,0.305654,0.060174,0.50245
39,theta,99,0.467522,0.019893,0.441544
39,theta,100,0.653649,0.7716,0.485545
39,theta,101,-0.493361,-1.001715,0.54205
39,theta,102,-1.171794,-0.425414,0.448553
39,theta,103,1.174754,1.414555,0.585122
39,theta,104,-0.982058,-0.593412,0.501941
39,theta,105,-0.406427,-0.158216,0.500923
39,theta,106,0.947611,1.04505,0.550244
39,theta,107,-1.654911,-1.171345,0.587904
39,theta,108,-0.47581,-0.001171,0.489537
39,theta,109,-0.960149,-1.366115,0.564841
39,theta,110,0.262089,0.175144,0.53684
39,theta,111,-0.786753,-0.474813,0.47857
39,theta,112,1.054079,1.14206,0.56233
39,theta,113,-0.700116,-0.649476,0.510911
39,theta,114,-0.279501,-0.241318,0.504003
39,theta,115,0.224534,-0.03085,0.472747
39,theta,116,0.955661,0.310191,0.483356
39,theta,117,0.81979,0.756417,0.502546
39,theta,118,-1.607012,-1.34058,0.535781
39,theta,119,-0.665626,-1.38461,0.537009
39,theta,120,-0.294811,0.186214,0.537253
39,theta,121,-2.154912,-1.840535,0.591566
39,theta,122,-0.856808,-0.943042,0.446006
39,theta,123,0.106304,-0.659734,0.493965
39,theta,124,-0.09124,0.295676,0.444154
39,theta,125,0.486202,1.31569,0.538458
39,theta,126,1.358325,1.374265,0.522175
39,theta,127,-0.026045,-0.572878,0.443952
39,theta,128,-0.399517,0.14878,0.4886
39,theta,129,-1.741856,-1.4154,0.579945
39,theta,130,-1.718638,-2.00719,0.589654
39,theta,131,0.06174,-0.124807,0.542103
39,theta,132,-0.016315,-0.617839,0.440745
39,theta,133,0.404232,-0.145716,0.459327
39,theta,134,1.294905,1.78931,0.589716
39,theta,135,1.406943,0.799279,0.534558
39,theta,136,0.92475,0.693068,0.472798
39,theta,137,-0.025692,0.057023,0.492327
39,theta,138,-0.794635,-0.916124,0.506101
39,theta,139,0.671682,0.9128,0.49269
39,theta,140,-0.653002,-0.666289,0.521397
39,theta,141,-0.325447,-0.352184,0.43578
39,theta,142,-0.277615,0.00231,0.50453
39,theta,143,-1.6314,-1.045305,0.570084
39,theta,144,-1.403694,-0.849592,0.530945
39,theta,145,0.493936,-0.14183,0.505577
39,theta,146,0.345918,0.73232,0.545093
39,theta,147,0.747987,0.007092,0.46279
39,theta,148,-0.346677,0.101898,0.48252
39,theta,149,-0.012786,0.442706,0.438542
39,theta,150,0.361193,0.622255,0.538829
39,theta,151,-0.802997,-1.41007,0.601649
39,theta,152,0.182377,0.006089,0.486919
39,theta,153,-0.575912,-0.081121,0.487303
39,theta,154,-1.130026,-0.971149,0.513628
39,theta,155,-0.44222,0.473369,0.499375
39,theta,156,0.246784,-0.088015,0.477455
39,theta,157,0.606497,0.361756,0.45184
39,theta,158,-0.730931,-1.32727,0.574506
39,theta,159,0.961403,0.351824,0.484418
39,theta,160,1.090488,1.52499,0.573452
39,theta,161,-0.553124,-0.26283,0.472374
39,theta,162,0.321265,0.472998,0.470647
39,theta,163,0.056297,-0.400159,0.52609
39,theta,164,-0.53563,-0.33922,0.451095
39,theta,165,-1.217937,-1.064435,0.503448
39,theta,166,-0.36796,-0.209421,0.562879
39,theta,167,-0.395372,-0.3194,0.487603
39,theta,168,-1.51285,-1.04095,0.520084
39,theta,169,2.124486,1.115085,0.548397
39,theta,170,0.535676,0.116686,0.469837
39,theta,171,-1.176272,-0.886423,0.490862
39,theta,172,0.996791,0.888422,0.520801
39,theta,173,-0.679401,-0.761746,0.498222
39,theta,174,1.735968,1.111565,0.539196
39,theta,175,0.44157,0.396606,0.4806
39,theta,176,0.597484,0.114158,0.474405
39,theta,177,1.495265,1.31221,0.535357
39,theta,178,0.562582,0.72524,0.502963
39,theta,179,0.541663,0.798558,0.479874
39,theta,180,0.88474,0.641202,0.531766
39,theta,181,-0.555013,-0.804274,0.502227
39,theta,182,-0.924823,-0.581808,0.456716
39,theta,183,-1.186817,-1.545105,0.563107
39,theta,184,-0.698585,-1.29344,0.553158
39,theta,185,0.219287,0.25147,0.519149
39,theta,186,0.070144,0.025764,0.435149
39,theta,187,-0.050313,-0.705956,0.537603
39,theta,188,0.475442,1.38371,0.553485
39,theta,189,-0.836201,-0.704582,0.510991
39,theta,190,2.888281,1.97972,0.615375
39,theta,191,1.560637,1.3798,0.557319
39,theta,192,-1.82311,-0.589817,0.545965
39,theta,193,-0.330916,0.150156,0.484806
39,theta,194,-0.17715,-0.687316,0.520318
39,theta,195,-0.235656,-0.507051,0.488783
39,theta,196,-0.141021,0.046244,0.430362
39,theta,197,-0.686766,-0.470194,0.437557
39,theta,198,0.538007,0.037971,0.501527
39,theta,199,-0.155066,-0.6923,0.546261
39,theta,200,0.367097,0.574379,0.514249
39,theta,201,-1.250458,-0.639521,0.483606
39,theta,202,-0.119099,0.397998,0.546412
39,theta,203,0.784048,1.165385,0.523766
39,theta,204,-0.242065,-0.549432,0.516974
39,theta,205,-0.297214,-1.06198,0.521491
39,theta,206,1.192602,1.140955,0.541114
39,theta,207,-0.649365,-1.3707,0.579727
39,theta,208,-0.493428,-0.658311,0.497741
39,theta,209,-1.106402,-0.713377,0.496444
39,theta,210,-0.277836,-0.01971,0.484457
39,theta,211,0.784051,0.613468,0.440257
39,theta,212,-0.365798,0.01449,0.48618
39,theta,213,-0.572828,-0.159987,0.439694
39,theta,214,0.753273,0.211691,0.473562
39,theta,215,-0.53519,-0.428408,0.520709
39,theta,216,0.153259,0.10995,0.511053
39,theta,217,0.142406,-0.10815,0.450184
39,theta,218,-0.431854,-0.848364,0.486578
39,theta,219,0.674035,1.10786,0.5258
39,theta,220,-0.575625,-0.582589,0.492774
39,theta,221,1.748352,0.784711,0.523151
39,theta,222,-0.575067,-0.718034,0.466992
39,theta,223,-1.069784,-0.420884,0.516884
39,theta,224,1.746268,1.344595,0.516375
39,theta,225,0.712866,1.254855,0.537207
39,theta,226,0.419733,0.379842,0.499125
39,theta,227,-1.73681,-1.237265,0.556344
39,theta,228,-0.754766,-0.53251,0.492585
39,theta,229,-1.027583,-1.450755,0.556349
39,theta,230,0.83658,0.397152,0.465133
39,theta,231,1.444711,0.426014,0.514829
39,theta,232,-0.777308,-1.34399,0.541767
39,theta,233,-0.019438,-0.500572,0.526382
39,theta,234,1.665792,1.07454,0.537175
39,theta,235,-1.245273,-1.520005,0.607483
39,theta,236,-1.529481,-0.881425,0.502767
39,theta,237,-0.637006,-0.206434,0.4221
39,theta,238,2.059357,1.41775,0.530896
39,theta,239,0.044725,0.044009,0.473595
39,theta,240,0.629619,0.887567,0.525725
39,theta,241,-1.133403,-0.972916,0.509987
39,theta,242,1.107718,1.234605,0.564281
39,theta,243,0.364525,-0.167915,0.482229
39,theta,244,-0.247367,-0.59113,0.50033
39,theta,245,0.444856,0.300388,0.49419
39,theta,246,-0.681947,-1.40421,0.548792
39,theta,247,-0.061411,-0.629621,0.470209
39,theta,248,-0.731911,-0.608869,0.49854
39,theta,249,-0.260498,-0.214158,0.523492
39,theta,250,0.358507,1.05745,0.552331
39,theta,251,-0.163384,0.719997,0.492049
39,theta,252,-0.735407,-0.202804,0.525775
39,theta,253,-0.921152,-0.563336,0.493799
39,theta,254,-0.344507,-0.407854,0.500097
39,theta,255,-2.943686,-1.687115,0.587934
39,theta,256,-0.290551,0.316058,0.462817
39,theta,257,1.81464,1.264705,0.519214
39,theta,258,0.06419,0.761228,0.490403
39,theta,259,-0.619963,-0.744876,0.494461
39,theta,260,0.331862,0.323845,0.464381
39,theta,261,1.890224,1.599265,0.555475
39,theta,262,-0.747861,-0.234676,0.472587
39,theta,263,0.389249,0.361852,0.445787
39,theta,264,-0.300301,0.311342,0.493926
39,theta,265,-0.119451,-0.142902,0.486645
39,theta,266,-0.164555,-0.28646,0.498947
39,theta,267,-0.146703,0.252588,0.509961
39,theta,268,0.695196,1.061855,0.508508
39,theta,269,0.897812,0.086772,0.482993
39,theta,270,0.551958,0.31787,0.440629
39,theta,271,0.752201,-0.265516,0.49673
39,theta,272,0.508486,1.091245,0.577116
39,theta,273,0.995157,0.814113,0.475688
39,theta,274,-0.128514,-0.77248,0.466552
39,theta,275,-0.284621,-0.367494,0.453822
39,theta,276,-0.329032,0.123343,0.509493
39,theta,277,1.456447,1.606535,0.559597
39,theta,278,-0.973867,-1.02761,0.529841
39,theta,279,-0.297013,-0.34012,0.547151
39,theta,280,0.075046,-0.014877,0.467752
39,theta,281,0.436003,-0.33349,0.516498
39,theta,282,1.915396,1.19517,0.522667
39,theta,283,-0.288294,0.730037,0.550828
39,theta,284,1.362705,2.06308,0.604782
39,theta,285,0.067904,0.200249,0.46818
39,theta,286,-0.297285,0.508808,0.488417
39,theta,287,0.176652,0.258322,0.454731
39,theta,288,-0.171889,0.281223,0.511488
39,theta,289,0.237148,-0.181968,0.49689
39,theta,290,1.148859,1.02662,0.479536
39,theta,291,0.41039,0.396301,0.481167
39,theta,292,-0.482359,-0.111423,0.412994
39,theta,293,-0.000976,-0.2739,0.471213
39,theta,294,-0.04351,0.190012,0.484458
39,theta,295,0.068594,-0.017053,0.494252
39,theta,296,-0.34014,-0.294736,0.469212
39,theta,297,0.198984,-0.562637,0.512116
39,theta,298,-0.352551,-0.806224,0.469483
39,theta,299,0.773807,-0.343201,0.484152
39,theta,300,1.602523,1.27193,0.541163
39,theta,301,1.158852,1.621125,0.580668
39,theta,302,-1.608679,-1.611635,0.61624
39,theta,303,0.147639,-0.32134,0.454564
39,theta,304,-1.370106,-0.913714,0.492059
39,theta,305,1.126043,0.174144,0.468845
39,theta,306,-0.551422,-0.570976,0.475814
39,theta,307,0.890038,0.418898,0.447192
39,theta,308,1.17113,1.19091,0.549149
39,theta,309,-0.449569,-0.71871,0.446072
39,theta,310,0.311926,-0.421168,0.487758
39,theta,311,-0.990071,-0.628962,0.506029
39,theta,312,2.989458,2.34307,0.636714
39,theta,313,-0.399368,-0.005414,0.468125
39,theta,314,-0.663871,-1.01212,0.512429
39,theta,315,1.225772,0.497021,0.464911
39,theta,316,-1.029967,-0.768237,0.473107
39,theta,317,-0.493303,-0.953212,0.573505
39,theta,318,-0.618424,-0.725544,0.49121
39,theta,319,2.02252,1.219505,0.521158
39,theta,320,-0.378816,-0.183941,0.427765
39,theta,321,0.215567,0.49901,0.4789
39,theta,322,1.209721,0.93738,0.500038
39,theta,323,0.839145,0.586752,0.474045
39,theta,324,-0.12486,-0.730096,0.499166
39,theta,325,0.14365,0.275941,0.441821
39,theta,326,0.685351,0.43806,0.473124
39,theta,327,0.09267,-0.143314,0.536453
39,theta,328,-1.022006,-0.94283,0.521575
39,theta,329,-0.643845,-0.647061,0.448538
39,theta,330,0.757062,-0.128731,0.438947
39,theta,331,0.245194,0.05283,0.473565
39,theta,332,0.031922,0.077538,0.429484
39,theta,333,-0.809443,-0.686394,0.572065
39,theta,334,0.015032,-0.181151,0.448435
39,theta,335,-0.109993,0.383153,0.527709
39,theta,336,-0.002748,0.791737,0.50255
39,theta,337,-0.980289,-1.430265,0.533958
39,theta,338,1.020184,1.655015,0.601749
39,theta,339,0.088512,0.018067,0.514072
39,theta,340,-0.203935,-0.39899,0.536009
39,theta,341,0.368635,0.42144,0.492449
39,theta,342,-1.052058,-0.653403,0.497747
39,theta,343,-0.114578,-0.324236,0.486334
39,theta,344,0.297457,0.283601,0.485692
39,theta,345,-1.613403,-1.024995,0.565437
39,theta,346,1.582332,1.985555,0.629462
39,theta,347,-0.492759,-1.096125,0.561133
39,theta,348,0.88912,1.586465,0.559265
