seed,param,trial,latent,predicted,stdev
77,theta,1,0.171419,-0.159755,0.491784
77,theta,2,-0.600687,-0.275052,0.418016
77,theta,3,0.998201,0.84696,0.483299
77,theta,4,0.723338,0.08022,0.471485
77,theta,5,1.453141,2.0004,0.610701
77,theta,6,2.682418,1.956475,0.605543
77,theta,7,-0.541723,-0.616856,0.466084
77,theta,8,-0.303393,-0.45924,0.474225
77,theta,9,0.627012,0.877089,0.541424
77,theta,10,-0.871331,-1.26828,0.534311
77,theta,11,0.350503,0.543903,0.462716
77,theta,12,0.43219,-0.075652,0.522963
77,theta,13,-0.117115,-0.04881,0.515731
77,theta,14,2.729809,1.656555,0.582742
77,theta,15,0.57721,0.409132,0.465105
77,theta,16,-0.154813,0.162184,0.463499
77,theta,17,-1.778619,-1.47515,0.582196
77,theta,18,-1.100864,-0.537645,0.427081
77,theta,19,-0.582948,-0.433999,0.439916
77,theta,20,-0.643134,-0.91042,0.484445
77,theta,21,-0.398844,-0.48012,0.528479
77,theta,22,-0.959809,-0.894363,0.452125
77,theta,23,-0.674574,-1.138165,0.515764
77,theta,24,-0.510081,0.388812,0.470558
77,theta,25,0.174021,-0.200867,0.428492
77,theta,26,-0.520661,-0.562293,0.483329
77,theta,27,-2.323854,-1.020065,0.534586
77,theta,28,-1.352604,-1.35303,0.534509
77,theta,29,0.028998,0.201367,0.411748
77,theta,30,-0.095607,-0.230818,0.49023
77,theta,31,-0.448129,-0.249116,0.50729
77,theta,32,-0.545649,0.121356,0.478429
77,theta,33,-0.21262,-0.523038,0.497963
77,theta,34,0.75529,0.54206,0.464332
77,theta,35,-1.993489,-1.53617,0.563283
77,theta,36,0.49964,0.281107,0.488006
77,theta,37,-1.9019,-1.13493,0.506994
77,theta,38,0.410438,0.325251,0.446447
77,theta,39,-0.796695,-0.767807,0.522405
77,theta,40,0.815048,0.663249,0.453182
77,theta,41,-0.80833,-0.800241,0.45483
77,theta,42,-0.260635,-0.625636,0.451459
77,theta,43,0.862306,0.795235,0.514857
77,theta,44,-0.409745,-0.173658,0.432788
77,theta,45,0.765186,0.701913,0.480424
