seed,param,trial,latent,predicted,stdev
80,theta,1,-0.064439,-0.059329,0.508717
80,theta,2,0.30529,0.469669,0.441702
80,theta,3,0.016399,-0.054101,0.432417
80,theta,4,-0.42047,-0.073076,0.445815
80,theta,5,2.106245,1.48191,0.574816
80,theta,6,0.33076,0.89183,0.505543
80,theta,7,0.187444,0.329763,0.466381
80,theta,8,0.87526,0.616826,0.47438
80,theta,9,-0.494462,-0.362866,0.470478
80,theta,10,1.205903,1.076265,0.523162
80,theta,11,-0.030403,-0.304386,0.480566
80,theta,12,0.041649,0.127434,0.479775
80,theta,13,2.563721,2.086345,0.636757
80,theta,14,-0.328967,-0.50341,0.45572
80,theta,15,0.532891,0.24865,0.428814
80,theta,16,-0.687124,-0.961148,0.542448
80,theta,17,-0.814833,-1.215345,0.51866
80,theta,18,0.89482,0.637051,0.42789
80,theta,19,1.066266,0.901668,0.50936
80,theta,20,0.518698,1.221515,0.541672
80,theta,21,-0.467739,-0.502174,0.422877
80,theta,22,-0.85358,-0.602566,0.46638
80,theta,23,-0.276532,-1.08584,0.515525
80,theta,24,1.018358,0.11699,0.458927
80,theta,25,2.177162,1.335435,0.534445
80,theta,26,-0.654213,-0.45149,0.479135
80,theta,27,0.648606,1.39411,0.553881
80,theta,28,-0.173829,0.135761,0.439943
80,theta,29,0.877923,0.782776,0.507217
80,theta,30,0.79736,0.647272,0.480364
80,theta,31,-1.026207,-1.04163,0.485968
80,theta,32,1.391098,1.312095,0.516708
80,theta,33,-0.129885,0.243036,0.479456
80,theta,34,0.97949,0.052104,0.448803
80,theta,35,-1.804913,-0.425126,0.461074
80,theta,36,0.304466,0.893574,0.488321
80,theta,37,1.274584,0.923475,0.481798
80,theta,38,-1.235652,-1.142315,0.508492
80,theta,39,1.926078,1.979075,0.583627
80,theta,40,-0.86107,-0.524026,0.47449
80,theta,41,-0.858478,-0.552321,0.503227
80,theta,42,-0.405428,-0.249396,0.473018
80,theta,43,-0.852096,-0.470822,0.479754
80,theta,44,1.058592,0.10126,0.46985
