	mean	se_mean	sd	2.5%	25%	50%	75%	97.5%	n_eff	Rhat
xi_pr[2,50]	-0.0534617737042714	0.0117413317765199	1.01207220453795	-2.01753920452862	-0.75168691716025	-0.0614459150747655	0.639703948434309	1.90025227228221	7429.99078102846	0.999201305326158
xi_pr[2,51]	0.12959291562836	0.0097987592596124	1.02821616390207	-1.87446604292168	-0.570495455504734	0.139579501544312	0.822613603916734	2.13089578024303	11010.9978533707	0.999663555454309
xi_pr[2,52]	-0.0143966125795306	0.0107399485449685	0.956326947721435	-1.88511476600283	-0.657315746022742	-0.0046042046286717	0.638907797368905	1.79024211226896	7928.81684815593	0.999456445358412
xi_pr[2,53]	0.139156761603741	0.0104795104153093	0.992282582194172	-1.80401274031161	-0.507074073696171	0.136658301236109	0.817725148639534	2.08722130974583	8965.7938514281	0.999102307873673
xi_pr[2,54]	0.359854672366689	0.0107522774830695	1.01906223355196	-1.67416653851521	-0.308839699129563	0.376166425102757	1.0455549699837	2.32349564168498	8982.5674408802	0.999645483684449
xi_pr[2,55]	0.124108842327928	0.0111716401641684	1.0288737971875	-1.94273244987151	-0.582360159037471	0.144954484276225	0.847738532074938	2.05310356210395	8481.84509253959	0.999781894922591
xi_pr[2,56]	0.0515623195690565	0.0099027410022046	1.01693329562744	-1.93580435473307	-0.623691329004334	0.0634712530559072	0.706688323214687	2.05000103638694	10545.6679490152	0.999250542547115
xi_pr[2,57]	-0.191247196656976	0.0106562346137466	0.952828097365749	-2.09583832744586	-0.813557368284986	-0.196147796115728	0.4566605407962	1.74399443140582	7995.05698247989	1.0000626659874
xi_pr[2,58]	-0.27512912555206	0.010698386670588	0.940772954846906	-2.11993000319628	-0.912827776465109	-0.28270045054286	0.382277884592151	1.53267410548104	7732.73392446315	0.999304453732089
xi_pr[2,59]	-0.0138083089133087	0.0107188297000062	0.97543483217909	-1.93245557812232	-0.661583614715071	-0.0034590681290047	0.635305341652063	1.89612429194743	8281.36216710638	0.99965349244198
xi_pr[2,60]	-0.205978870274833	0.0108239720826573	0.967520758520223	-2.10345334740642	-0.869654507055766	-0.20447669611996	0.44325975440476	1.73563877271344	7990.00878054924	0.999390161308675
xi_pr[2,61]	0.120863888706092	0.0100491105018568	0.988104805421946	-1.8618850521438	-0.534445682490973	0.104031126224564	0.791511380953408	2.02606383014322	9668.31472293242	0.999766939862791
xi_pr[2,62]	0.130702256916616	0.010593415467577	0.986541499430595	-1.82823949666835	-0.528342379307557	0.144258833655062	0.807237742936119	2.00590274302086	8672.787527546	0.999484801342709
xi_pr[2,63]	0.121832200949565	0.0108724369830934	1.03136177481212	-1.87680266931062	-0.569586378408175	0.139743332451885	0.818799819392394	2.12926735745186	8998.46152445735	0.99941799317591
xi_pr[2,64]	0.0393412839195739	0.0102785841756905	1.01858548928309	-1.97500254234997	-0.656488034548464	0.0306472439732755	0.761822863101616	1.95165482069881	9820.38187750925	0.999392851211487
xi_pr[2,65]	0.0476463432565437	0.0110587261115437	1.01228045072395	-1.90954875792951	-0.645172585518448	0.0424097493388035	0.719090665699223	2.03942585908825	8378.9865885426	0.999639726060949
xi_pr[2,66]	0.0318054057601009	0.0116529619887581	1.01253861015156	-1.99683294842327	-0.653892283131882	0.0420038177394732	0.723919056619351	2.00403428771495	7550.0621361044	0.999627453183329
xi_pr[2,67]	-0.0574979712509733	0.0098350145736797	0.997838146558874	-1.99223389751025	-0.728700934047924	-0.0580224420241375	0.644917607376262	1.84513423779781	10293.6687773139	0.999522496248345
xi_pr[2,68]	0.054617759136275	0.0103017661932531	0.995888397926169	-1.89661982722852	-0.624804709948528	0.0787447185625192	0.718308519265314	2.04817093921548	9345.40157221535	0.999263518758336
xi_pr[2,69]	0.0613090399287322	0.0109719834362814	1.0183102865115	-1.94965557195514	-0.598980338883656	0.0683332661540188	0.728969841663767	2.04139816785822	8613.7046229407	0.999290852466919
xi_pr[2,70]	0.0375876271308712	0.0113544627841213	1.02954673880867	-1.97824918089908	-0.64168864841833	0.0182997580782025	0.716384635856146	2.07686543207233	8221.64938433907	0.999275574562535
xi_pr[2,71]	0.0157473758377102	0.0100520537765746	0.999491427392541	-1.93258334159092	-0.685518044857506	0.0214787859805274	0.688784239260186	1.99907108629281	9886.63589922051	0.999491539352486
xi_pr[2,72]	0.0118471480200734	0.0099910448209387	0.955388669428479	-1.83905111018296	-0.656391349125277	0.0220213630750839	0.684491898319861	1.83825242122575	9144.04507583478	0.99963674787383
xi_pr[2,73]	0.0240514344633987	0.0104813100550833	0.994370987501042	-1.89705385436356	-0.657387761908988	0.0152913078982302	0.712327468028192	2.00014744638204	9000.48168193382	0.999123293013936
L[1,1]	1.0		0.0	1.0	1.0	1.0	1.0	1.0		
L[1,2]	0.0		0.0	0.0	0.0	0.0	0.0	0.0		
L[2,1]	-0.624816341080295	0.004783465155673	0.196844108909339	-0.918820402742665	-0.774329410403415	-0.652801738095655	-0.506437692248493	-0.165052265977978	1693.40022929434	1.0008134035708
L[2,2]	0.738501069649919	0.0041623508424023	0.159653268131146	0.394675876378138	0.632782706208443	0.757528804081584	0.862276538853593	0.984349578203698	1471.22216202328	1.00139078637898
sigma[1]	1.1976394204415	0.0058919741547639	0.213309285439065	0.836804103190918	1.04722165234601	1.17943407806896	1.32839308345632	1.67599919946039	1310.68357026906	1.00415589429756
sigma[2]	0.408832759137297	0.0030148955081254	0.109052553659494	0.211579209466089	0.334561375606224	0.403472193038073	0.477368856031727	0.638474343628442	1308.35967475943	1.00118350277527
