	mean	se_mean	sd	2.5%	25%	50%	75%	97.5%	n_eff	Rhat
theta[333]	1.47161998460374	0.0087067754599177	0.688123929008534	0.181430890688172	0.989629517237716	1.44613180858809	1.91773916723984	2.89719799442447	6246.23949003398	0.999490351751168
theta[334]	-0.716584757907008	0.0046555840063278	0.377894453436398	-1.43990244851682	-0.975935328720661	-0.716406506799769	-0.463495431635359	0.0427764006274859	6588.59329653372	0.99949442250726
theta[335]	-1.57257221203439	0.0043282993820621	0.358927978438493	-2.28395935151819	-1.81442864740976	-1.57539219233368	-1.33537971646048	-0.853844879478176	6876.69940028341	0.999378844969365
theta[336]	1.28620091714536	0.0079370149741986	0.619303145645042	0.113427742419417	0.86943940325066	1.27225492745624	1.67958259397495	2.55324839268424	6088.2457261012	0.999374501289085
theta[337]	-0.442081129954261	0.0054043039527324	0.437421883897144	-1.28771719712226	-0.739000591681369	-0.454653842800124	-0.147674303470747	0.438018539799014	6551.20937332809	0.999441975546528
theta[338]	-1.07015535028091	0.0040726073983954	0.332125841126003	-1.71570120124604	-1.29785606945695	-1.07199879363116	-0.849667368059618	-0.414479391443373	6650.59103903713	0.999265631831298
theta[339]	-1.77343015994042	0.0044703493585986	0.316579996389046	-2.41154116571855	-1.98080109314447	-1.77225791683116	-1.56873458211187	-1.1521014601128	5015.15096175557	1.00033585411996
theta[340]	-1.80340879522555	0.0051452310810679	0.357568809288045	-2.5025638129227	-2.04456544668009	-1.80294966715115	-1.56222573847711	-1.12051312032078	4829.5813714192	0.999563608122272
theta[341]	-1.07252698220186	0.0044519929798269	0.332234861519484	-1.73120378399488	-1.29771832198733	-1.0663398113667	-0.847597992748182	-0.414600047572197	5569.05440587268	0.999626732064497
theta[342]	-0.517322207858138	0.0045565803225453	0.358294162433998	-1.18622502366957	-0.768805064622882	-0.534809768710404	-0.281790178822032	0.217526731422798	6183.03071819904	0.999258769134624
theta[343]	0.141248625820626	0.0058823786524508	0.481602844769803	-0.733175210408873	-0.190936593271653	0.126300470882473	0.455277323736977	1.13580156726455	6703.04497558194	0.999571332674772
theta[344]	0.154814630580908	0.0046876661246281	0.380284049986459	-0.562402712966849	-0.109359985769217	0.151064630835389	0.406713272158366	0.912999493293941	6581.16648335506	1.00022557141521
theta[345]	0.703026728526073	0.0080004942330052	0.58915266973766	-0.38489637985153	0.282369218999024	0.689388627048034	1.09035045406395	1.9244737828997	5422.78101651052	1.0004982689119
theta[346]	-1.22075495862589	0.0043967924647973	0.346887381681107	-1.89480704395451	-1.46047416248538	-1.21809007772829	-0.984416629025659	-0.556993729949205	6224.50859700321	0.999036373072648
theta[347]	-1.70578291932106	0.0045399959038117	0.323780206755736	-2.34953119889716	-1.92458695925946	-1.70199043489047	-1.48713643796524	-1.08336223109309	5086.15592472596	1.00011989726939
theta[348]	0.129924410291917	0.005263566011943	0.452390798018724	-0.734260396462543	-0.175271396502218	0.115664291851528	0.425119546492035	1.05122282803983	7386.98772016896	0.999144863736413
theta[349]	0.498882355301653	0.0059784341730927	0.498023549980979	-0.424974930819348	0.157839451374598	0.481074360464443	0.827855212852954	1.50002476432252	6939.44688410498	0.999632975794722
