"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"beta[31]",-0.658027682174679,0.00805412522656996,0.412111718630487,-1.52650039499995,-0.92557771452938,-0.636203134919464,-0.36605683327981,0.075229404542056,2618.14184919416,1.0006778483819
"beta[32]",0.970535341864934,0.00711480168043892,0.382024608589017,0.197809508794417,0.72065094691872,0.979409843296946,1.21754058356611,1.70894341558764,2883.08257257548,1.00022137857493
"beta[33]",0.532102125764872,0.00795371824164156,0.461273749684955,-0.415737900004447,0.238006914363623,0.549894183239443,0.850477227192489,1.39703821368471,3363.38882100849,1.00066977103633
"beta[34]",-0.44889774052806,0.00886353207520108,0.52048498186352,-1.50415385095348,-0.786088251237001,-0.421171082562082,-0.0743853515542246,0.468936413651671,3448.28191446927,0.999882533541557
"beta[35]",0.556058379892775,0.00827091734018728,0.454448698511038,-0.438010407042127,0.288444628330955,0.579474606859326,0.86896807163316,1.37374157271784,3018.99481398098,0.999661221090896
"beta[36]",0.878582137227009,0.00822305912521905,0.420001345520911,0.0199157607870326,0.620723885692277,0.889020942480886,1.14975675213337,1.67169160347117,2608.76246729833,1.00023789502647
"beta[37]",0.663549513006382,0.00809887915017301,0.412456635233634,-0.166235719309958,0.397842584040641,0.672925410856855,0.946356780434048,1.43610827835038,2593.62242161257,1.00023062338427
"beta[38]",-0.412217662362703,0.00801654562032457,0.440379583174895,-1.34548712408964,-0.687067814025581,-0.389419343011613,-0.115855899002279,0.372100929994496,3017.72607428271,0.999499959112396
"beta[39]",-0.405305361403999,0.0086716582520545,0.508199577844781,-1.48099328998239,-0.722664261431955,-0.37173539793875,-0.0401364395342608,0.47759264371329,3434.50609730667,1.00107537994189
"beta[40]",0.741321729364125,0.00830315728837749,0.419845008972049,-0.0752207508488768,0.465149349883392,0.743162850517522,1.01308511016241,1.57036297156502,2556.76880961902,1.00058571455292
"beta[41]",-0.634046008582819,0.00741599234013564,0.43812601376869,-1.53315938839195,-0.913160588371132,-0.616436373983558,-0.341936233952816,0.201935388544145,3490.27410620937,1.00117747385003
"beta[42]",1.2992797516548,0.00811869239752005,0.45524879777982,0.391904231909707,1.00424647834738,1.29749722081016,1.57938937279694,2.2149343468937,3144.31060871642,0.99942971416088
"beta[43]",1.30803025944286,0.0101315015244665,0.530546922028492,0.235649831411179,0.971989528669282,1.30384431004522,1.65017960048963,2.36475793631603,2742.20532852343,1.00003152502062
"beta[44]",-1.11590984277217,0.00754569416100568,0.433167046746504,-2.0782703371643,-1.38116471980413,-1.08166860756788,-0.809435458492512,-0.348353317141146,3295.43252097561,0.999767006979192
"beta[45]",0.0235697143453387,0.0101185254074989,0.513517770702117,-1.0655206078845,-0.298796756208167,0.057035534530132,0.383123695168998,0.924378990473568,2575.58864385225,1.00079859617901
"beta[46]",-0.330722202947546,0.00816215759291437,0.489331622545564,-1.32586270810298,-0.653139399865758,-0.317429114857156,0.00325058605439632,0.587113329710727,3594.15343649895,0.999238059443231
"beta[47]",-0.538512964864654,0.0078021134611734,0.389095539190398,-1.35973639928771,-0.786437738778062,-0.519527463852583,-0.274690108636498,0.172066425768775,2487.06983613565,1.00078958815514
"beta[48]",0.332105100492411,0.00848892426920127,0.44333079602982,-0.573224584892118,0.0491371291765218,0.350447637658724,0.634248392154558,1.14973880636315,2727.41034184596,1.00051143978009
"beta[49]",2.07020743861356,0.00809091448071553,0.532958218913431,1.11053807881191,1.70216551498295,2.04706274568085,2.40529143052905,3.20135456711827,4339.01454933861,1.00019622766828
"beta[50]",1.95271923066695,0.00903655963375422,0.530897772068018,1.00006355725282,1.58024008402532,1.92293414468697,2.28654971838934,3.07894655831734,3451.56111631343,1.00043705786878
"beta[51]",-0.713665518840239,0.00735320889888251,0.402379121959749,-1.54966911724106,-0.968215382751162,-0.698259506918392,-0.439266856735089,0.0348297079650944,2994.45002196144,1.00140749192036
"beta[52]",-1.16564893896878,0.00794909867972797,0.399258842630602,-2.00715328510138,-1.41972796729251,-1.14510032650959,-0.891197401013787,-0.459874795517552,2522.74474593406,0.999868892829324
"beta[53]",-0.234939601186266,0.00791581452718598,0.460535300710439,-1.23636381334831,-0.516434439330767,-0.18777261580968,0.0831024494502483,0.559104179561771,3384.81261218248,0.999638599874851
"beta[54]",-0.0911451232976768,0.00851815467936429,0.409065660470699,-0.899270172644222,-0.348855361847248,-0.0880010665058575,0.178295197162638,0.711930083904613,2306.18956716053,0.999690187001997
"beta[55]",1.87828727720877,0.00877674547131049,0.535078232822716,0.902432636677481,1.51588184160774,1.84130132837338,2.22008800477225,2.99854297290892,3716.78603297576,0.999985183703445
"beta[56]",1.62730662632805,0.00945377930451478,0.512099060177214,0.659056339900885,1.28402316099217,1.61432126344625,1.95441549398811,2.68672973691662,2934.2494940396,0.999925074318992
"beta[57]",-0.380438131749794,0.00828854878195513,0.421041312214602,-1.26807432983226,-0.653942481473041,-0.36306656223419,-0.0900842935865924,0.386815109878382,2580.43203819106,0.999942612834479
"beta[58]",-0.027196062318957,0.00871068371510742,0.429246358281414,-0.941769842470741,-0.281559077858956,-0.00503918269794024,0.267067744951861,0.756865242648693,2428.33583622139,1.00048076338433
"beta[59]",0.213595827754817,0.0103181833614596,0.612112757953218,-1.04554985710151,-0.198203425672655,0.236077701959652,0.655950146951204,1.32271413989578,3519.30073399341,0.99993268478012
"beta[60]",-0.858592949591544,0.00790531136647344,0.448968316220159,-1.79152030175678,-1.14031447410562,-0.831980528011025,-0.548844625437505,-0.0540770925402062,3225.47312280183,1.00010573686426
"beta[61]",1.83096926236292,0.00923716922234407,0.485417073023953,0.95409440644665,1.49779796928313,1.80034736100622,2.13932217402339,2.88289276293168,2761.54608213471,1.00021999058011
"beta[62]",0.197088144491599,0.00935287718138906,0.544243399932769,-1.00539970461726,-0.136097175128609,0.235837534793465,0.57515483482799,1.1437348131731,3386.06958905502,1.00036150309286
"beta[63]",0.686724665181919,0.00664134054662608,0.360487510297475,-0.0619679292535517,0.463660548789974,0.694098013524112,0.919507081904245,1.34833384684275,2946.24558555902,1.00192960187225
"beta[64]",0.0604570468985562,0.00760427587618969,0.456311508340418,-0.896312423203125,-0.243880253927033,0.0851467151251896,0.375284553718811,0.893086670201729,3600.86728697837,0.999445886752511
"beta[65]",-1.72117607792885,0.00691119193368886,0.441926165941589,-2.62444869096443,-2.01434915800305,-1.70702732814791,-1.42379523402166,-0.887516673327082,4088.77793763293,0.99958221873487
"beta[66]",-0.280145172147182,0.00771291087129265,0.493477979391161,-1.33915360293098,-0.589421058514424,-0.247053683166191,0.0661963038130504,0.593680195467905,4093.53897797996,0.999953291769588
"beta[67]",0.68966161760385,0.00885028052507386,0.481018233534039,-0.299983782662612,0.381419630736917,0.719086090290862,0.99721756029621,1.6287419437698,2953.98989220245,1.00022836329293
"beta[68]",1.44924223137655,0.0102965914317072,0.53990257411919,0.355466857957401,1.08954578448462,1.44735938569137,1.8034398505961,2.5137725324956,2749.43739736479,1.00058183880408
"beta[69]",-0.307825188087786,0.00813766015430163,0.497592131324055,-1.36225509875205,-0.616541660207335,-0.281894188750389,0.0327006872176525,0.588370706264801,3738.93495837752,0.999732984585788
"beta[70]",-1.66795612240046,0.00992271045386493,0.621355671111818,-2.93897943815368,-2.07688174992583,-1.64485588638141,-1.24115571480184,-0.512486370440885,3921.20813952028,1.00041125734079
"beta[71]",1.97527547306108,0.00821484007371869,0.513677857918802,1.01816754934805,1.61754640401159,1.95935141811733,2.30567042165601,3.03775651900776,3910.06039598385,1.00072807053218
"beta[72]",0.537869620874728,0.00757126862467783,0.471174497993982,-0.432108594363339,0.23261228130494,0.561148632664097,0.864855047900017,1.38564338970709,3872.81046373057,1.00048313260808
"beta[73]",1.05670953666138,0.0115902802027385,0.608271319376424,-0.247371465400427,0.688472777383889,1.110595200923,1.47509455463665,2.12786782040285,2754.27187974696,1.00125265260675
"beta[74]",-0.388129937019918,0.00959500728807353,0.559032746916158,-1.57214571893647,-0.74397725148452,-0.359052502418354,0.00502984045955866,0.603634215579645,3394.56304856541,1.00057348904184
"beta[75]",0.238778173881782,0.0080253811985082,0.452408484843625,-0.667638385835563,-0.0560805989599248,0.249833999873918,0.539725261584415,1.09527919015983,3177.82620907535,0.99968178030817
"beta[76]",-1.9620851340138,0.00842730716931307,0.472298743471258,-2.94506690657525,-2.26189506890339,-1.9358748458332,-1.63934154112325,-1.14028881848631,3140.91318361063,0.999843653971544
"beta[77]",-2.16347228821213,0.00695554415061697,0.457689143489957,-3.13975366240497,-2.44612673254947,-2.13995282951454,-1.83899626247182,-1.35450888668422,4329.9112886642,0.999544482021098
"beta[78]",0.248759627533323,0.00981046890917481,0.567445885508778,-0.953919176733389,-0.110269678608312,0.281796379100844,0.651453733631923,1.26775894456943,3345.56422237648,0.999602356624051
"beta[79]",0.442971879061609,0.00840645447542523,0.423543374931979,-0.423838864929727,0.168356413544426,0.459509003575815,0.720258754621738,1.24521168231383,2538.45842519215,1.0020400964064
"beta[80]",0.525871435131074,0.00795328061600259,0.411192009768942,-0.341237526353902,0.266955525858759,0.54700757755666,0.803274750389397,1.27158514198037,2672.98623268938,1.00000220458138
"beta[81]",0.0759624232381052,0.00876264803048793,0.474336414648155,-0.983771513118998,-0.199030408721592,0.107321616254676,0.391304428537847,0.921405680007159,2930.23328789776,1.00047229554011
"beta[82]",-1.05179080786058,0.00786281703351706,0.439253574524553,-2.01956458380417,-1.32749006179647,-1.02248576357354,-0.742821620329046,-0.285988865061031,3120.85987179272,1.0004362832589
"beta[83]",0.824126265459001,0.00871028981191372,0.482010589057434,-0.193653776116354,0.513415377431538,0.849914677370974,1.14342739831026,1.74114571609039,3062.30150499464,1.00032125258752
"beta[84]",-1.35799254875766,0.00973364767682274,0.475487978991495,-2.38824426807947,-1.65809504073502,-1.32228742568416,-1.01908313891416,-0.523583943292392,2386.31537327515,1.00001859505479
"beta[85]",-2.0386358707035,0.0081344095522234,0.483996700779932,-3.06538452430162,-2.34727003456432,-2.02066426377327,-1.7040033885688,-1.15094764877278,3540.24023387616,0.999342734165264
"beta[86]",-1.57948033163447,0.00834009574140764,0.464503862891379,-2.60980585359341,-1.87189155445402,-1.5408754923686,-1.24713085052395,-0.789081333122286,3101.96281652837,1.00032842500867
"beta[87]",0.281304850064695,0.00850728811547016,0.46193706943254,-0.714885134506366,-0.00484241911915134,0.307279946727951,0.600744075742005,1.12185053695092,2948.37925707791,1.00144830907447
