subject,trial,item,dimension,test_form,shape_set,distractor,choice,accuracy,y_hat,y_pred,pwaic_u,pwaic_c,louo,loco,k_u,k_c
3abvws8gbp1d26tmli4e6a4t,10,23,4,1,1,0,0.0,1.0,0.5629,0.5575300597623376,0.054843985444205774,0.16308111529827804,-0.6393689204165511,-9.749941210253077,0.1350637612873788,0.03831430266627181
3abvws8gbp1d26tmli4e6a4t,11,74,5,2,3,1,1.0,0.0,0.4769,0.529481726341014,0.05833755497710507,0.16308111529827804,-0.6943974642296631,-9.749941210253077,-0.006366281405262245,0.03831430266627181
3abvws8gbp1d26tmli4e6a4t,12,52,5,1,3,0,2.0,0.0,0.2933,0.7054538200972023,0.024012965226503178,0.16308111529827804,-0.3730124981373528,-9.749941210253077,-0.0038154609615213483,0.03831430266627181
3abvws8gbp1d26tmli4e6a4t,13,55,6,2,2,1,2.0,0.0,0.6788,0.3155106682324286,0.1276730025628005,0.16308111529827804,-1.28157514722335,-9.749941210253077,0.05274327492873267,0.03831430266627181
3abvws8gbp1d26tmli4e6a4t,14,76,5,1,3,0,2.0,0.0,0.2958,0.7083123390443046,0.022678689260740882,0.16308111529827804,-0.367617053851248,-9.749941210253077,0.07503877777173248,0.03831430266627181
3abvws8gbp1d26tmli4e6a4t,15,45,7,2,1,1,0.0,1.0,0.6919,0.6903886227450121,0.02776087064973358,0.16308111529827804,-0.39838751034497655,-9.749941210253077,0.06721914367781451,0.03831430266627181
3abvws8gbp1d26tmli4e6a4t,16,30,7,1,2,0,0.0,1.0,0.52,0.5224144435044883,0.062176523062193664,0.16308111529827804,-0.7117322882399542,-9.749941210253077,-0.08515142599263757,0.03831430266627181
3d6pbwa1zfcugi7u7ezyy7dz,1,20,2,1,1,0,1.0,0.0,0.7754,0.22666426170657228,0.17166977368997333,0.15565024062881458,-1.6559122697958628,-9.464179101291066,0.041792657807822736,0.1474838358968122
3d6pbwa1zfcugi7u7ezyy7dz,2,25,2,2,2,1,0.0,1.0,0.8507,0.8566108073802435,0.006947594751847187,0.15565024062881458,-0.16173447660998086,-9.464179101291066,0.11187893890904226,0.1474838358968122
3d6pbwa1zfcugi7u7ezyy7dz,3,71,2,2,3,1,0.0,1.0,0.7554,0.7535991668846878,0.01843028762230724,0.15565024062881458,-0.3013948567478355,-9.464179101291066,0.12922462434547166,0.1474838358968122
3d6pbwa1zfcugi7u7ezyy7dz,4,61,2,1,3,1,0.0,1.0,0.7775,0.7837144078795548,0.014599950612413093,0.15565024062881458,-0.25837055141027676,-9.464179101291066,0.20911124807700165,0.1474838358968122
3d6pbwa1zfcugi7u7ezyy7dz,5,18,3,1,2,0,0.0,1.0,0.3964,0.399521065987904,0.09986648493349963,0.15565024062881458,-1.0176480917485584,-9.464179101291066,0.11071192884859046,0.1474838358968122
3d6pbwa1zfcugi7u7ezyy7dz,6,31,3,2,2,0,3.0,0.0,0.4828,0.5163704796907512,0.06551726478224754,0.15565024062881458,-0.7266991293583356,-9.464179101291066,0.04656560223708747,0.1474838358968122
3d6pbwa1zfcugi7u7ezyy7dz,7,16,4,2,2,0,0.0,1.0,0.6366,0.6390454271699988,0.0384980603079468,0.15565024062881458,-0.4864587145942565,-9.464179101291066,0.03184559647378095,0.1474838358968122
3d6pbwa1zfcugi7u7ezyy7dz,8,58,3,1,3,0,1.0,0.0,0.5604,0.4359367699022444,0.08638008035337526,0.15565024062881458,-0.9170179716032543,-9.464179101291066,0.10907138450240428,0.1474838358968122
3d6pbwa1zfcugi7u7ezyy7dz,9,79,4,2,2,0,2.0,0.0,0.2355,0.7588665628172805,0.017233164449322515,0.15565024062881458,-0.29321650494750884,-9.464179101291066,0.17000720084914583,0.1474838358968122
3d6pbwa1zfcugi7u7ezyy7dz,10,23,4,1,1,0,0.0,1.0,0.5992,0.6050914327193383,0.045861220290844676,0.15565024062881458,-0.5484594704346097,-9.464179101291066,0.09345612945095302,0.1474838358968122
3d6pbwa1zfcugi7u7ezyy7dz,11,26,5,1,1,0,1.0,0.0,0.2333,0.7665922326912196,0.01653191107195595,0.15565024062881458,-0.28238578931953384,-9.464179101291066,0.08985748345659382,0.1474838358968122
3d6pbwa1zfcugi7u7ezyy7dz,12,67,5,2,2,0,0.0,1.0,0.6529,0.659679094262676,0.03455118228962323,0.15565024062881458,-0.4507311363506705,-9.464179101291066,0.15989695132213116,0.1474838358968122
3d6pbwa1zfcugi7u7ezyy7dz,13,75,6,2,1,1,3.0,0.0,0.4411,0.5574096792789459,0.05404188047980372,0.15565024062881458,-0.638664188870413,-9.464179101291066,0.06787172277219633,0.1474838358968122
3d6pbwa1zfcugi7u7ezyy7dz,14,76,5,1,3,0,2.0,0.0,0.3369,0.6652703094572158,0.03126718090472482,0.15565024062881458,-0.43892966864705585,-9.464179101291066,0.06318529518470567,0.1474838358968122
3d6pbwa1zfcugi7u7ezyy7dz,15,78,7,2,1,1,0.0,1.0,0.4367,0.43373671668806757,0.08646783997808608,0.15565024062881458,-0.9221019056636255,-9.464179101291066,0.05183326974482554,0.1474838358968122
3d6pbwa1zfcugi7u7ezyy7dz,16,24,7,1,2,0,1.0,0.0,0.2364,0.7557255003283826,0.017166409189078153,0.15565024062881458,-0.29731093931141395,-9.464179101291066,0.2906781341582917,0.1474838358968122
3fw2biverenq54kvxw6ukt0w,1,6,2,2,1,0,0.0,1.0,0.7808,0.7865790954536659,0.015547913343726993,0.1525433551331575,-0.2556565136658282,-9.292335770165398,0.10923637817591528,0.20720333436456012
3fw2biverenq54kvxw6ukt0w,3,61,2,2,2,0,0.0,1.0,0.8507,0.8518427839452879,0.00782709036171625,0.1525433551331575,-0.16819589558531867,-9.292335770165398,0.15216568895532712,0.20720333436456012
3fw2biverenq54kvxw6ukt0w,4,71,2,1,1,1,0.0,1.0,0.8565,0.8542036203977661,0.007482998161822439,0.1525433551331575,-0.16508330522027492,-9.292335770165398,0.10023475051862536,0.20720333436456012
3fw2biverenq54kvxw6ukt0w,5,37,3,1,3,1,2.0,0.0,0.6411,0.36171989495473844,0.13539396050467942,0.1525433551331575,-1.1531603077706176,-9.292335770165398,0.16582139412884866,0.20720333436456012
3fw2biverenq54kvxw6ukt0w,6,11,3,2,3,0,0.0,1.0,0.488,0.49249377863964694,0.08580929388746646,0.1525433551331575,-0.7944522256872819,-9.292335770165398,0.09364292608482344,0.20720333436456012
3fw2biverenq54kvxw6ukt0w,7,17,4,1,1,1,0.0,1.0,0.7302,0.736054334714074,0.023149551306295483,0.1525433551331575,-0.329685355596542,-9.292335770165398,0.0902754839974722,0.20720333436456012
3fw2biverenq54kvxw6ukt0w,8,62,3,2,3,1,0.0,1.0,0.9631,0.963540800951939,0.0006328008961206756,0.1525433551331575,-0.03777352143656465,-9.292335770165398,0.11672715561645033,0.20720333436456012
3fw2biverenq54kvxw6ukt0w,9,23,4,2,3,1,0.0,1.0,0.911,0.9088039303833335,0.0031980667101298658,0.1525433551331575,-0.09882823401977525,-9.292335770165398,0.1139962953970085,0.20720333436456012
3fw2biverenq54kvxw6ukt0w,10,79,4,1,3,1,0.0,1.0,0.6755,0.6767944766656473,0.03393120726151768,0.1525433551331575,-0.42447895413188164,-9.292335770165398,0.1347260215618314,0.20720333436456012
3fw2biverenq54kvxw6ukt0w,11,67,5,1,3,0,2.0,0.0,0.7868,0.21290226559992548,0.21197586355437212,0.1525433551331575,-1.7593064724611072,-9.292335770165398,0.1256847352999827,0.20720333436456012
3fw2biverenq54kvxw6ukt0w,12,52,5,2,2,0,0.0,1.0,0.4982,0.49480371945047374,0.083148074773412,0.1525433551331575,-0.7870723380674747,-9.292335770165398,0.15128637895004382,0.20720333436456012
3fw2biverenq54kvxw6ukt0w,13,46,6,2,2,1,3.0,0.0,0.708,0.29194029456768433,0.16619093947751215,0.1525433551331575,-1.3983924852569594,-9.292335770165398,0.16064677728388282,0.20720333436456012
3fw2biverenq54kvxw6ukt0w,14,54,6,1,2,1,2.0,0.0,0.5924,0.4033868593488246,0.11933441784102967,0.1525433551331575,-1.0280912534475117,-9.292335770165398,0.11636535098743943,0.20720333436456012
3fw2biverenq54kvxw6ukt0w,15,35,8,1,1,1,0.0,1.0,0.6457,0.6476779634702056,0.040322576390110436,0.1525433551331575,-0.4748279961797408,-9.292335770165398,0.042226097314342875,0.20720333436456012
3fw2biverenq54kvxw6ukt0w,16,24,7,2,1,1,0.0,1.0,0.6322,0.636711261430999,0.04322398862899945,0.1525433551331575,-0.4948326504516203,-9.292335770165398,0.16156087565098015,0.20720333436456012
3gpbpajj50bkq4byeiwitb1x,2,19,2,1,3,1,1.0,0.0,0.6929,0.31244919234487495,0.1478618875263599,0.22286821787168193,-1.3115311100918365,-10.815304445300892,0.1271036935841426,0.21607311768552956
3gpbpajj50bkq4byeiwitb1x,3,71,2,2,3,1,3.0,0.0,0.6284,0.36842444454190343,0.12376514140224774,0.22286821787168193,-1.122767104194251,-10.815304445300892,0.17348572964286568,0.21607311768552956
3gpbpajj50bkq4byeiwitb1x,4,61,2,1,3,0,0.0,1.0,0.6269,0.6277079389411638,0.04531138469931392,0.22286821787168193,-0.5112812132758577,-10.815304445300892,0.06599426515093615,0.21607311768552956
3gpbpajj50bkq4byeiwitb1x,5,13,3,1,3,1,2.0,0.0,0.4956,0.5036085163439248,0.07636874206631042,0.22286821787168193,-0.7627283602457151,-10.815304445300892,0.20769304232382169,0.21607311768552956
3gpbpajj50bkq4byeiwitb1x,6,37,3,2,2,1,2.0,0.0,0.3454,0.6571945051684567,0.03607885306239701,0.22286821787168193,-0.45602901860028133,-10.815304445300892,0.09611071664827445,0.21607311768552956
3gpbpajj50bkq4byeiwitb1x,7,12,4,2,1,1,1.0,0.0,0.2776,0.7221428284920024,0.023594692962147563,0.22286821787168193,-0.34921260303532264,-10.815304445300892,0.13634055261746086,0.21607311768552956
3gpbpajj50bkq4byeiwitb1x,8,58,3,1,3,1,2.0,0.0,0.6932,0.3051565690792289,0.15053276912887106,0.22286821787168193,-1.338184457681507,-10.815304445300892,0.2659264591068525,0.21607311768552956
3gpbpajj50bkq4byeiwitb1x,9,79,4,2,2,0,2.0,0.0,0.1489,0.848776792145418,0.007414655747972539,0.22286821787168193,-0.1713931047672066,-10.815304445300892,0.27206842794125585,0.21607311768552956
3gpbpajj50bkq4byeiwitb1x,10,40,4,1,3,1,0.0,1.0,0.4585,0.45438334278435366,0.09043390013637494,0.22286821787168193,-0.8796926150250428,-10.815304445300892,0.12440317295242914,0.21607311768552956
3gpbpajj50bkq4byeiwitb1x,11,63,5,2,1,0,1.0,0.0,0.1136,0.8880602599893178,0.004171066328051763,0.22286821787168193,-0.12289325506938553,-10.815304445300892,0.12340881815505957,0.21607311768552956
3gpbpajj50bkq4byeiwitb1x,12,26,5,1,1,0,3.0,0.0,0.1463,0.8541678981946894,0.0071255741371826515,0.22286821787168193,-0.1647715663683016,-10.815304445300892,0.22230976784227496,0.21607311768552956
3gpbpajj50bkq4byeiwitb1x,13,54,6,2,1,1,0.0,1.0,0.3088,0.3037419214500936,0.14217290536369487,0.22286821787168193,-1.3343228366716922,-10.815304445300892,0.191986931345285,0.21607311768552956
3gpbpajj50bkq4byeiwitb1x,14,76,5,1,3,1,0.0,1.0,0.4045,0.39935301518997124,0.10911037510142305,0.22286821787168193,-1.027536602849489,-10.815304445300892,0.08796252339390787,0.21607311768552956
3gpbpajj50bkq4byeiwitb1x,15,45,7,2,1,0,0.0,1.0,0.3957,0.4001752589543145,0.10857722099052546,0.22286821787168193,-1.0249245560832243,-10.815304445300892,0.10732986127776752,0.21607311768552956
3gpbpajj50bkq4byeiwitb1x,16,24,7,1,2,1,2.0,0.0,0.3399,0.6587035782201638,0.035676946275667636,0.22286821787168193,-0.4533779196053249,-10.815304445300892,0.16808835031109637,0.21607311768552956
3hrldrezqnbmcz7wsfqpk444,1,22,2,1,3,1,0.0,1.0,0.9084,0.9072358855922743,0.003390703551700802,0.16513556734627408,-0.10074739786890774,-9.336823169957299,0.015221759061606383,0.23303618240118923
3hrldrezqnbmcz7wsfqpk444,2,39,2,2,1,0,0.0,1.0,0.6909,0.6941447355702346,0.03284646198821841,0.16513556734627408,-0.3980575763945655,-9.336823169957299,0.09579932877069582,0.23303618240118923
3hrldrezqnbmcz7wsfqpk444,3,71,2,2,3,0,0.0,1.0,0.8726,0.8716676273612164,0.006515671722729165,0.16513556734627408,-0.14387703988884404,-9.336823169957299,0.0731932935729947,0.23303618240118923
3hrldrezqnbmcz7wsfqpk444,4,49,2,1,3,1,0.0,1.0,0.94,0.9404484077507839,0.0015140752982174602,0.16513556734627408,-0.06291350463319212,-9.336823169957299,0.056812864785333476,0.23303618240118923
3hrldrezqnbmcz7wsfqpk444,5,27,3,2,1,0,2.0,0.0,0.5992,0.39406387113606217,0.1289001670703586,0.16513556734627408,-1.0610435173276755,-9.336823169957299,0.19715886241492547,0.23303618240118923
3hrldrezqnbmcz7wsfqpk444,6,13,3,1,3,1,0.0,1.0,0.7653,0.7648529058675603,0.020052375961956866,0.16513556734627408,-0.28821252765367333,-9.336823169957299,0.08335297907843216,0.23303618240118923
3hrldrezqnbmcz7wsfqpk444,7,62,3,1,1,1,0.0,1.0,0.9641,0.962756106134521,0.0006462616267220806,0.16513556734627408,-0.038601700239111025,-9.336823169957299,0.16395082240825337,0.23303618240118923
3hrldrezqnbmcz7wsfqpk444,8,77,3,2,3,0,1.0,0.0,0.7647,0.23009062423873147,0.20646936640090807,0.16513556734627408,-1.6762797369850553,-9.336823169957299,0.11067615142974514,0.23303618240118923
3hrldrezqnbmcz7wsfqpk444,10,60,4,2,1,0,2.0,0.0,0.5215,0.48178316397386345,0.09268154659014315,0.16513556734627408,-0.823692609675815,-9.336823169957299,0.05286068265557232,0.23303618240118923
3hrldrezqnbmcz7wsfqpk444,11,67,5,2,2,0,3.0,0.0,0.7901,0.21698704228469365,0.21445726694577774,0.16513556734627408,-1.7429742597077187,-9.336823169957299,0.1521868628595201,0.23303618240118923
3hrldrezqnbmcz7wsfqpk444,12,80,4,1,1,1,0.0,1.0,0.6716,0.6692069701646842,0.03730693861988598,0.16513556734627408,-0.4391126919583481,-9.336823169957299,0.03779787199283571,0.23303618240118923
3hrldrezqnbmcz7wsfqpk444,13,36,6,1,2,1,0.0,1.0,0.6942,0.6938996144282602,0.032906595194689706,0.16513556734627408,-0.3984895997246003,-9.336823169957299,0.06359367725879443,0.23303618240118923
3hrldrezqnbmcz7wsfqpk444,14,54,6,2,1,0,0.0,1.0,0.3121,0.3054413528978712,0.16511272740894417,0.16513556734627408,-1.3513763841319495,-9.336823169957299,0.06087066420880803,0.23303618240118923
3hrldrezqnbmcz7wsfqpk444,15,21,7,1,2,1,0.0,1.0,0.6253,0.6312003717481875,0.04612023265529808,0.16513556734627408,-0.5064508622578181,-9.336823169957299,0.07894089451031545,0.23303618240118923
3hrldrezqnbmcz7wsfqpk444,16,45,7,2,1,0,0.0,1.0,0.6936,0.6875406764546752,0.0338196779267722,0.16513556734627408,-0.4085963085581774,-9.336823169957299,0.1406044396569683,0.23303618240118923
3hwti9vqo403bsbc57oj78ez,1,6,2,1,2,1,1.0,0.0,0.9441,0.05634871993771166,0.3591993681767466,0.16531407534891338,-3.2352441130115412,-7.47055644120859,0.15619755267878843,0.25575303041434033
3hwti9vqo403bsbc57oj78ez,2,47,2,2,3,0,0.0,1.0,0.5739,0.5779453063275719,0.07067311363730976,0.16531407534891338,-0.6193478735903142,-7.47055644120859,0.19920178864514754,0.25575303041434033
3hwti9vqo403bsbc57oj78ez,3,49,2,1,3,0,0.0,1.0,0.9454,0.947608049402347,0.0012516695952275645,0.16531407534891338,-0.055066672620185386,-7.47055644120859,0.1326570209919375,0.25575303041434033
3hwti9vqo403bsbc57oj78ez,4,10,3,2,2,0,0.0,1.0,0.8761,0.8835354345149875,0.005645931683486726,0.16531407534891338,-0.1294795478962385,-7.47055644120859,0.10039403328259179,0.25575303041434033
3hwti9vqo403bsbc57oj78ez,5,13,3,1,3,1,0.0,1.0,0.8814,0.8796029392478897,0.006210552413033454,0.16531407534891338,-0.13450787475924741,-7.47055644120859,0.10596004572800012,0.25575303041434033
3hwti9vqo403bsbc57oj78ez,6,27,3,2,1,1,0.0,1.0,0.8797,0.8793378713621258,0.006035073340407694,0.16531407534891338,-0.13462985437939423,-7.47055644120859,0.019340237219602357,0.25575303041434033
3hwti9vqo403bsbc57oj78ez,7,77,3,2,3,0,0.0,1.0,0.8859,0.8827183715119581,0.005884361528797992,0.16531407534891338,-0.1306473752009918,-7.47055644120859,0.21749098624402458,0.25575303041434033
3hwti9vqo403bsbc57oj78ez,8,58,3,1,3,1,0.0,1.0,0.9437,0.9454879927151522,0.001337518091805728,0.16531407534891338,-0.057392582708043705,-7.47055644120859,0.1321325184572778,0.25575303041434033
3hwti9vqo403bsbc57oj78ez,9,53,4,1,1,1,0.0,1.0,0.8445,0.8407868354751903,0.010238282058225818,0.16531407534891338,-0.18368372575064207,-7.47055644120859,0.15200827934670497,0.25575303041434033
3hwti9vqo403bsbc57oj78ez,10,73,4,2,2,0,0.0,1.0,0.7627,0.7623863663154691,0.022733629656450274,0.16531407534891338,-0.2941194448891693,-7.47055644120859,0.06901704365001901,0.25575303041434033
3hwti9vqo403bsbc57oj78ez,11,67,5,2,2,1,0.0,1.0,0.9529,0.9529828082338372,0.0010156992457588658,0.16531407534891338,-0.04917468988234397,-7.47055644120859,0.14499490782318347,0.25575303041434033
3hwti9vqo403bsbc57oj78ez,12,14,5,1,1,0,0.0,1.0,0.6943,0.6910187923885656,0.03717285077579791,0.16531407534891338,-0.4069216301869858,-7.47055644120859,0.09191222750307011,0.25575303041434033
3hwti9vqo403bsbc57oj78ez,13,75,6,2,1,0,2.0,0.0,0.5888,0.4050709821118591,0.14653249193845805,0.16531407534891338,-1.0515349061891666,-7.47055644120859,0.14612574916728105,0.25575303041434033
3hwti9vqo403bsbc57oj78ez,14,44,6,1,1,0,0.0,1.0,0.4985,0.5038751791562549,0.09674038187273654,0.16531407534891338,-0.7826851690601018,-7.47055644120859,0.22925390697665093,0.25575303041434033
3hwti9vqo403bsbc57oj78ez,15,35,8,2,3,0,0.0,1.0,0.7311,0.7365299404305943,0.02793222845646111,0.16531407534891338,-0.33388187184260687,-7.47055644120859,0.16271411312245104,0.25575303041434033
3hwti9vqo403bsbc57oj78ez,16,30,7,1,2,1,0.0,1.0,0.9161,0.9150399141799135,0.0030376049502230033,0.16531407534891338,-0.09182814345149559,-7.47055644120859,0.08665157014257824,0.25575303041434033
3i0fcuh5zsys7h2z3qwc09zz,1,47,2,1,1,1,0.0,1.0,0.5958,0.5964569507436374,0.0548237696166703,0.14514938553774215,-0.5718584556588269,-8.712583347874647,0.06988778779943164,0.15816692693241174
3i0fcuh5zsys7h2z3qwc09zz,2,19,2,2,2,1,0.0,1.0,0.9104,0.9112807043412,0.0031609465164855826,0.14514938553774215,-0.09606995058613421,-8.712583347874647,0.12479179958522855,0.15816692693241174
3i0fcuh5zsys7h2z3qwc09zz,3,70,2,1,3,0,0.0,1.0,0.9332,0.9333671481858473,0.0018803700808569328,0.14514938553774215,-0.07083877988022103,-8.712583347874647,0.17207867398279103,0.15816692693241174
3i0fcuh5zsys7h2z3qwc09zz,4,61,2,2,2,1,0.0,1.0,0.9082,0.9044577235445951,0.003522986265989852,0.14514938553774215,-0.1039482975179915,-8.712583347874647,0.1648697215177255,0.15816692693241174
3i0fcuh5zsys7h2z3qwc09zz,5,18,3,2,1,1,1.0,0.0,0.8059,0.1901860044918256,0.23014960568763987,0.14514938553774215,-1.891376135012866,-8.712583347874647,0.22686786866577047,0.15816692693241174
3i0fcuh5zsys7h2z3qwc09zz,6,37,3,1,3,0,0.0,1.0,0.5296,0.5279717561219821,0.07629626612249736,0.14514938553774215,-0.7153950385473191,-8.712583347874647,0.08619636131051091,0.15816692693241174
3i0fcuh5zsys7h2z3qwc09zz,7,77,3,1,1,0,0.0,1.0,0.8233,0.8231306351898436,0.011442340337644527,0.14514938553774215,-0.20611634676162893,-8.712583347874647,0.09706324103996744,0.15816692693241174
3i0fcuh5zsys7h2z3qwc09zz,8,62,3,2,3,1,0.0,1.0,0.9733,0.9731228679769615,0.0003624642947558483,0.14514938553774215,-0.027607530137968794,-8.712583347874647,0.2320512294664095,0.15816692693241174
3i0fcuh5zsys7h2z3qwc09zz,9,40,4,2,2,1,0.0,1.0,0.7916,0.7920876373489365,0.01583903093675758,0.14514938553774215,-0.24898452009292882,-8.712583347874647,0.12989047594684272,0.15816692693241174
3i0fcuh5zsys7h2z3qwc09zz,10,72,4,1,2,1,0.0,1.0,0.7745,0.7740555356704809,0.01794901533657815,0.14514938553774215,-0.2741403653203047,-8.712583347874647,0.179431134220079,0.15816692693241174
3i0fcuh5zsys7h2z3qwc09zz,11,80,4,2,3,0,0.0,1.0,0.5622,0.5549109662029503,0.06735781702946611,0.14514938553774215,-0.6566660492229914,-8.712583347874647,0.17093444461837515,0.15816692693241174
3i0fcuh5zsys7h2z3qwc09zz,12,74,5,1,1,1,1.0,0.0,0.7428,0.2635746117862429,0.18802642021474142,0.14514938553774215,-1.522811465686896,-8.712583347874647,0.2414388542736583,0.15816692693241174
3i0fcuh5zsys7h2z3qwc09zz,13,55,6,1,3,1,0.0,1.0,0.8774,0.8729135509107971,0.005960360534752282,0.14514938553774215,-0.14189054449369465,-8.712583347874647,0.080256751953499,0.15816692693241174
3i0fcuh5zsys7h2z3qwc09zz,14,46,6,2,2,1,3.0,0.0,0.7649,0.2335203378582591,0.20473392669795418,0.14514938553774215,-1.6603993342155885,-8.712583347874647,0.24129989117970713,0.15816692693241174
3i0fcuh5zsys7h2z3qwc09zz,15,66,8,1,2,1,0.0,1.0,0.7833,0.7912767482248396,0.015320595418915568,0.14514938553774215,-0.24947320528668193,-8.712583347874647,0.05542382784001397,0.15816692693241174
3i0fcuh5zsys7h2z3qwc09zz,16,29,7,2,3,0,0.0,1.0,0.7024,0.7015920231271409,0.031028819912218286,0.14514938553774215,-0.3856143954647937,-8.712583347874647,0.09538163974472157,0.15816692693241174
3i5irx9r0mj1u7jsd4eal9gx,1,19,2,2,2,0,0.0,1.0,0.5981,0.607216461226427,0.04401156693786105,0.14511967267734932,-0.5430341830505441,-9.570980702527986,0.11845898478404186,0.07500256598884264
3i5irx9r0mj1u7jsd4eal9gx,2,47,2,1,1,1,2.0,0.0,0.491,0.510001116497283,0.06824012872477239,0.14511967267734932,-0.7419602944982451,-9.570980702527986,0.07356384822557613,0.07500256598884264
3i5irx9r0mj1u7jsd4eal9gx,3,61,2,2,2,0,0.0,1.0,0.8339,0.8362241226920897,0.008357396012415688,0.14511967267734932,-0.18723531084097544,-9.570980702527986,0.08865294048617538,0.07500256598884264
3i5irx9r0mj1u7jsd4eal9gx,4,71,2,1,1,1,0.0,1.0,0.8424,0.8385780334919994,0.008004419783050594,0.14511967267734932,-0.18406484499103648,-9.570980702527986,0.09649914980705979,0.07500256598884264
3i5irx9r0mj1u7jsd4eal9gx,5,11,3,2,3,0,3.0,0.0,0.4608,0.5398815295784261,0.06422964008764115,0.14511967267734932,-0.6810208859737124,-9.570980702527986,0.0698406565864687,0.07500256598884264
3i5irx9r0mj1u7jsd4eal9gx,6,34,3,1,3,1,0.0,1.0,0.6984,0.6910999612970702,0.028184000311545686,0.14511967267734932,-0.39775448201085517,-9.570980702527986,0.08210808565737757,0.07500256598884264
3i5irx9r0mj1u7jsd4eal9gx,7,16,4,1,3,1,0.0,1.0,0.9236,0.9243794635766115,0.0019644548641145204,0.14511967267734932,-0.08059846910276391,-9.570980702527986,0.05780153891929442,0.07500256598884264
3i5irx9r0mj1u7jsd4eal9gx,8,58,3,2,2,0,0.0,1.0,0.6934,0.6855856745394483,0.02858060061311516,0.14511967267734932,-0.406161857892263,-9.570980702527986,0.0665155965762449,0.07500256598884264
3i5irx9r0mj1u7jsd4eal9gx,9,72,4,1,2,1,0.0,1.0,0.6975,0.6905091689541724,0.027979891477495255,0.14511967267734932,-0.3983977729345405,-9.570980702527986,0.006884723221136976,0.07500256598884264
3i5irx9r0mj1u7jsd4eal9gx,10,42,4,2,1,0,0.0,1.0,0.5464,0.5527531653334505,0.055337067233549656,0.14511967267734932,-0.648355994993917,-9.570980702527986,0.07454528352836581,0.07500256598884264
3i5irx9r0mj1u7jsd4eal9gx,11,74,5,1,1,1,3.0,0.0,0.6542,0.3541921932471303,0.11765558609713934,0.14511967267734932,-1.1561832217358035,-9.570980702527986,0.14044042272677168,0.07500256598884264
3i5irx9r0mj1u7jsd4eal9gx,12,14,5,2,3,0,3.0,0.0,0.4736,0.5257648215259496,0.06522036684861712,0.14511967267734932,-0.7084848146305287,-9.570980702527986,0.043575642937457346,0.07500256598884264
3i5irx9r0mj1u7jsd4eal9gx,13,64,6,1,3,1,0.0,1.0,0.6423,0.6446705405710292,0.03615258255717207,0.14511967267734932,-0.47530389362666803,-9.570980702527986,0.10056117291228599,0.07500256598884264
3i5irx9r0mj1u7jsd4eal9gx,14,44,6,2,3,0,2.0,0.0,0.2876,0.7124201440548962,0.02564121051834447,0.14511967267734932,-0.3648567292094125,-9.570980702527986,0.10465087874112873,0.07500256598884264
3i5irx9r0mj1u7jsd4eal9gx,15,66,8,1,2,1,3.0,0.0,0.707,0.2878461395559683,0.1461059286234658,0.14511967267734932,-1.3920779049534762,-9.570980702527986,0.14076663809413623,0.07500256598884264
3i5irx9r0mj1u7jsd4eal9gx,16,24,7,2,1,0,0.0,1.0,0.352,0.35411429463801974,0.11677485867018217,0.14511967267734932,-1.155131535378091,-9.570980702527986,0.01830518799151216,0.07500256598884264
3lbs4rayaxcbl7hqxk7spw6s,1,19,2,2,2,0,0.0,1.0,0.5369,0.5426191153944825,0.061126432602825596,0.1519100883480367,-0.6727875379614492,-9.489991347909761,0.1134848969247834,0.1385867694060757
3lbs4rayaxcbl7hqxk7spw6s,2,25,2,1,3,1,0.0,1.0,0.8804,0.885454854358025,0.004740571721109149,0.1519100883480367,-0.12640166752968263,-9.489991347909761,0.022220873143524056,0.1385867694060757
3lbs4rayaxcbl7hqxk7spw6s,3,65,2,1,1,1,0.0,1.0,0.801,0.8042761623303734,0.012341513212571592,0.1519100883480367,-0.2301999850736003,-9.489991347909761,0.1692932290708432,0.1385867694060757
3lbs4rayaxcbl7hqxk7spw6s,4,50,2,2,3,0,2.0,0.0,0.773,0.22948146355878934,0.17655907675866211,0.1519100883480367,-1.648675331179355,-9.489991347909761,0.13503592310169077,0.1385867694060757
3lbs4rayaxcbl7hqxk7spw6s,5,37,3,1,3,1,0.0,1.0,0.5407,0.5441609845002132,0.05943801084619902,0.1519100883480367,-0.6682335867407581,-9.489991347909761,0.15373531471841823,0.1385867694060757
3lbs4rayaxcbl7hqxk7spw6s,6,15,3,2,1,0,0.0,1.0,0.5897,0.5833873332509409,0.05023185827539631,0.1519100883480367,-0.5893650771028387,-9.489991347909761,0.2153884863449262,0.1385867694060757
3lbs4rayaxcbl7hqxk7spw6s,7,12,4,1,2,1,1.0,0.0,0.4744,0.5314930188953161,0.06331888715960994,0.1519100883480367,-0.6957016379913625,-9.489991347909761,0.06401683675400863,0.1385867694060757
3lbs4rayaxcbl7hqxk7spw6s,8,69,3,2,1,0,0.0,1.0,0.752,0.7525507431339837,0.018366422759556904,0.1519100883480367,-0.3027142349025169,-9.489991347909761,0.09271409951301816,0.1385867694060757
3lbs4rayaxcbl7hqxk7spw6s,9,42,4,2,1,0,0.0,1.0,0.4833,0.48678179539145705,0.07518466572461491,0.1519100883480367,-0.795440592068525,-9.489991347909761,0.10680688935715749,0.1385867694060757
