name	Mean	MCSE	StdDev	5%	50%	95%	N_Eff	N_Eff/s	R_hat
theta_pr[83]	-0.377	0.00378	0.581	-1.34	-0.375	0.576	23571.0	14.9	1.0
theta_pr[84]	0.775	0.00396	0.6	-0.193	0.765	1.78	22921.0	14.5	1.0
theta_pr[85]	0.417	0.00376	0.588	-0.54	0.418	1.38	24452.0	15.4	1.0
theta_pr[86]	0.511	0.00403	0.633	-0.511	0.503	1.58	24683.0	15.6	1.0
theta_pr[87]	0.457	0.00388	0.605	-0.532	0.458	1.45	24295.0	15.3	1.0
theta_pr[88]	1.18	0.00435	0.649	0.129	1.16	2.27	22249.0	14.0	1.0
theta_pr[89]	0.611	0.00392	0.603	-0.365	0.602	1.61	23747.0	15.0	1.0
theta_pr[90]	0.236	0.00433	0.642	-0.795	0.216	1.32	21962.0	13.9	1.0
theta_pr[91]	-0.0873	0.00379	0.606	-1.08	-0.0846	0.89	25592.0	16.2	1.0
theta_pr[92]	-0.251	0.00374	0.595	-1.21	-0.26	0.749	25339.0	16.0	1.0
theta_pr[93]	-1.01	0.00376	0.573	-1.96	-1.02	-0.0903	23310.0	14.7	1.0
theta_pr[94]	-0.0274	0.00413	0.614	-1.02	-0.0306	0.973	22058.0	13.9	1.0
theta_pr[95]	-0.468	0.00384	0.594	-1.45	-0.472	0.529	23858.0	15.1	1.0
theta_pr[96]	-0.63	0.0039	0.582	-1.59	-0.636	0.336	22253.0	14.1	1.0
theta_pr[97]	-0.0911	0.00374	0.592	-1.06	-0.0945	0.897	25081.0	15.8	1.0
theta_pr[98]	0.0239	0.00406	0.606	-0.986	0.0189	1.03	22255.0	14.1	1.0
theta_pr[99]	0.0633	0.00381	0.6	-0.924	0.0605	1.07	24792.0	15.7	1.0
theta_pr[100]	0.915	0.00402	0.613	-0.0711	0.902	1.96	23200.0	14.6	1.0
theta_pr[101]	0.0775	0.0038	0.597	-0.905	0.0819	1.05	24725.0	15.6	1.0
theta_pr[102]	-0.211	0.00414	0.631	-1.23	-0.223	0.838	23171.0	14.6	1.0
theta_pr[103]	-0.18	0.00391	0.58	-1.12	-0.182	0.781	22021.0	13.9	1.0
theta_pr[104]	-0.388	0.00369	0.6	-1.36	-0.398	0.616	26406.0	16.7	1.0
theta_pr[105]	-0.558	0.00365	0.577	-1.51	-0.561	0.389	25017.0	15.8	1.0
theta_pr[106]	0.863	0.0039	0.612	-0.121	0.853	1.88	24682.0	15.6	1.0
theta_pr[107]	-0.113	0.00429	0.666	-1.24	-0.094	0.953	24036.0	15.2	1.0
theta_pr[108]	0.21	0.00377	0.578	-0.762	0.209	1.16	23477.0	14.8	1.0
theta_pr[109]	-0.0687	0.00417	0.617	-1.08	-0.0782	0.955	21841.0	13.8	1.0
theta_pr[110]	0.828	0.00412	0.628	-0.191	0.815	1.88	23320.0	14.7	1.0
theta_pr[111]	-1.17	0.00367	0.59	-2.15	-1.16	-0.217	25902.0	16.4	1.0
theta_pr[112]	1.17	0.00427	0.622	0.162	1.16	2.2	21237.0	13.4	1.0
theta_pr[113]	0.507	0.00394	0.587	-0.454	0.502	1.47	22214.0	14.0	1.0
theta_pr[114]	0.145	0.0039	0.593	-0.804	0.132	1.15	23123.0	14.6	1.0
theta_pr[115]	1.22	0.00377	0.582	0.255	1.21	2.18	23877.0	15.1	1.0
theta_pr[116]	0.393	0.00388	0.591	-0.577	0.394	1.36	23176.0	14.6	1.0
theta_pr[117]	0.523	0.0043	0.62	-0.486	0.51	1.56	20761.0	13.1	1.0
theta_pr[118]	-0.346	0.00385	0.591	-1.32	-0.346	0.616	23558.0	14.9	1.0
theta_pr[119]	-0.868	0.00371	0.584	-1.83	-0.872	0.0965	24797.0	15.7	1.0
theta_pr[120]	-0.984	0.00385	0.598	-1.97	-0.977	-0.0178	24100.0	15.2	1.0
theta_pr[121]	0.236	0.00371	0.608	-0.785	0.245	1.24	26909.0	17.0	1.0
theta_pr[122]	-1.21	0.00357	0.578	-2.15	-1.2	-0.261	26212.0	16.6	1.0
theta_pr[123]	-0.489	0.00403	0.621	-1.51	-0.481	0.52	23774.0	15.0	1.0
theta_pr[124]	0.245	0.00409	0.597	-0.716	0.232	1.24	21275.0	13.4	1.0
theta_pr[125]	0.213	0.00408	0.615	-0.782	0.206	1.23	22720.0	14.3	1.0
theta_pr[126]	1.29	0.00427	0.673	0.216	1.27	2.41	24810.0	15.7	1.0
theta_pr[127]	-0.582	0.00398	0.617	-1.63	-0.571	0.422	23973.0	15.1	1.0
theta_pr[128]	-0.0377	0.00416	0.607	-1.03	-0.0466	0.979	21267.0	13.4	1.0
theta_pr[129]	-0.68	0.00406	0.608	-1.68	-0.681	0.322	22389.0	14.1	1.0
theta_pr[130]	0.274	0.00401	0.598	-0.697	0.268	1.26	22177.0	14.0	1.0
theta_pr[131]	-0.66	0.00387	0.598	-1.63	-0.664	0.332	23871.0	15.1	1.0
theta_pr[132]	-1.71	0.00379	0.587	-2.68	-1.69	-0.748	24011.0	15.2	1.0
theta_pr[133]	0.178	0.00422	0.632	-0.846	0.171	1.23	22452.0	14.2	1.0
theta_pr[134]	-1.24	0.00372	0.576	-2.21	-1.24	-0.291	24003.0	15.2	1.0
theta_pr[135]	-1.48	0.00363	0.579	-2.45	-1.48	-0.525	25431.0	16.1	1.0
theta_pr[136]	-0.301	0.00369	0.57	-1.24	-0.308	0.638	23837.0	15.1	1.0
theta_pr[137]	0.0245	0.00391	0.6	-0.958	0.0173	1.01	23547.0	14.9	1.0
theta_pr[138]	0.104	0.0041	0.605	-0.893	0.104	1.1	21740.0	13.7	1.0
theta_pr[139]	0.0296	0.00369	0.59	-0.934	0.0287	1.01	25588.0	16.2	1.0
theta_pr[140]	0.239	0.0041	0.621	-0.755	0.225	1.27	22900.0	14.5	1.0
theta_pr[141]	0.975	0.00385	0.582	0.0284	0.965	1.95	22848.0	14.4	1.0
theta_pr[142]	-0.554	0.00388	0.6	-1.56	-0.543	0.427	23939.0	15.1	1.0
theta_pr[143]	-0.215	0.00372	0.615	-1.21	-0.226	0.806	27331.0	17.3	1.0
theta_pr[144]	0.911	0.00418	0.648	-0.141	0.898	1.98	24096.0	15.2	1.0
theta_pr[145]	0.886	0.00399	0.632	-0.138	0.876	1.94	25040.0	15.8	1.0
theta_pr[146]	0.109	0.00389	0.586	-0.831	0.0988	1.08	22743.0	14.4	1.0
theta_pr[147]	-0.554	0.00393	0.582	-1.51	-0.554	0.392	21939.0	13.9	1.0
theta_pr[148]	0.119	0.00403	0.607	-0.865	0.11	1.14	22635.0	14.3	1.0
theta_pr[149]	1.51	0.0046	0.665	0.451	1.49	2.63	20910.0	13.2	1.0
theta_pr[150]	0.557	0.0038	0.587	-0.401	0.559	1.52	23900.0	15.1	1.0
theta_pr[151]	0.333	0.00388	0.616	-0.657	0.33	1.35	25197.0	15.9	1.0
theta_pr[152]	-0.948	0.00397	0.599	-1.93	-0.941	0.0238	22771.0	14.4	1.0
theta_pr[153]	-0.0858	0.00431	0.638	-1.13	-0.0907	0.981	21946.0	13.9	1.0
theta_pr[154]	0.755	0.00389	0.599	-0.222	0.749	1.77	23641.0	14.9	1.0
theta_pr[155]	-0.324	0.00403	0.597	-1.29	-0.328	0.674	21995.0	13.9	1.0
theta_pr[156]	2.4	0.00432	0.649	1.32	2.41	3.45	22551.0	14.2	1.0
theta_pr[157]	-0.768	0.00378	0.593	-1.73	-0.78	0.202	24702.0	15.6	1.0
theta_pr[158]	-0.276	0.00417	0.64	-1.29	-0.283	0.782	23528.0	14.9	1.0
theta_pr[159]	-0.421	0.0039	0.593	-1.37	-0.421	0.576	23152.0	14.6	1.0
theta_pr[160]	-0.523	0.00387	0.59	-1.48	-0.529	0.443	23284.0	14.7	1.0
theta_pr[161]	0.116	0.00423	0.627	-0.89	0.103	1.17	21962.0	13.9	1.0
theta_pr[162]	-0.0811	0.00425	0.606	-1.09	-0.0686	0.893	20384.0	12.9	1.0
theta_pr[163]	-0.269	0.00414	0.631	-1.31	-0.264	0.771	23196.0	14.6	1.0
theta_pr[164]	-0.425	0.00396	0.63	-1.44	-0.442	0.631	25364.0	16.0	1.0
theta_pr[165]	0.689	0.00399	0.628	-0.308	0.674	1.73	24858.0	15.7	1.0
theta_pr[166]	0.72	0.00471	0.668	-0.341	0.697	1.84	20136.0	12.7	1.0
theta_pr[167]	0.118	0.00418	0.641	-0.931	0.114	1.19	23551.0	14.9	1.0
theta_pr[168]	0.62	0.00432	0.627	-0.392	0.605	1.69	21022.0	13.3	1.0
theta_pr[169]	0.926	0.00447	0.657	-0.118	0.911	2.02	21619.0	13.7	1.0
theta_pr[170]	-1.09	0.00385	0.611	-2.09	-1.09	-0.0848	25190.0	15.9	1.0
theta_pr[171]	0.132	0.00388	0.585	-0.806	0.116	1.12	22664.0	14.3	1.0
theta_pr[172]	-0.737	0.00394	0.584	-1.7	-0.743	0.232	21940.0	13.9	1.0
theta_pr[173]	0.325	0.00402	0.592	-0.661	0.333	1.27	21634.0	13.7	1.0
theta_pr[174]	-0.393	0.0047	0.651	-1.49	-0.375	0.66	19231.0	12.1	1.0
theta_pr[175]	-0.197	0.00403	0.617	-1.2	-0.208	0.842	23472.0	14.8	1.0
theta_pr[176]	0.865	0.0039	0.594	-0.115	0.87	1.83	23194.0	14.6	1.0
theta_pr[177]	-1.33	0.00422	0.631	-2.37	-1.32	-0.302	22367.0	14.1	1.0
theta_pr[178]	-0.436	0.00389	0.602	-1.42	-0.441	0.58	23983.0	15.1	1.0
theta_pr[179]	-0.174	0.00393	0.581	-1.13	-0.181	0.784	21844.0	13.8	1.0
theta_pr[180]	0.313	0.00413	0.643	-0.724	0.298	1.38	24241.0	15.3	1.0
theta_pr[181]	-0.154	0.00368	0.585	-1.13	-0.148	0.814	25259.0	15.9	1.0
theta_pr[182]	-0.48	0.00386	0.588	-1.43	-0.486	0.477	23189.0	14.6	1.0
theta_pr[183]	0.239	0.00411	0.602	-0.745	0.242	1.24	21403.0	13.5	1.0
theta_pr[184]	-0.796	0.00381	0.576	-1.73	-0.8	0.148	22894.0	14.5	1.0
theta_pr[185]	-0.547	0.00378	0.594	-1.54	-0.548	0.43	24768.0	15.6	1.0
theta_pr[186]	0.836	0.0039	0.602	-0.143	0.827	1.86	23871.0	15.1	1.0
theta_pr[187]	1.3	0.00485	0.738	0.119	1.28	2.54	23092.0	14.6	1.0
theta_pr[188]	-0.504	0.0041	0.626	-1.52	-0.516	0.554	23359.0	14.7	1.0
theta_pr[189]	-0.178	0.00433	0.646	-1.23	-0.187	0.903	22201.0	14.0	1.0
theta_pr[190]	0.418	0.00388	0.599	-0.557	0.416	1.4	23849.0	15.1	1.0
theta_pr[191]	0.242	0.00396	0.598	-0.745	0.245	1.24	22818.0	14.4	1.0
theta_pr[192]	0.0307	0.00385	0.568	-0.904	0.0318	0.981	21756.0	13.7	1.0
theta_pr[193]	0.507	0.00385	0.608	-0.481	0.499	1.51	24929.0	15.7	1.0
theta_pr[194]	1.24	0.00433	0.644	0.205	1.22	2.33	22050.0	13.9	1.0
theta_pr[195]	-1.41	0.0038	0.583	-2.36	-1.41	-0.447	23564.0	14.9	1.0
theta_pr[196]	0.638	0.00392	0.641	-0.401	0.629	1.72	26749.0	16.9	1.0
theta_pr[197]	0.0346	0.00424	0.635	-0.986	0.024	1.09	22412.0	14.2	1.0
theta_pr[198]	-0.174	0.00379	0.584	-1.13	-0.181	0.789	23713.0	15.0	1.0
theta_pr[199]	0.354	0.00419	0.599	-0.621	0.345	1.36	20425.0	12.9	1.0
theta_pr[200]	0.132	0.00394	0.592	-0.844	0.126	1.12	22568.0	14.2	1.0
theta_pr[201]	-0.184	0.00429	0.64	-1.27	-0.168	0.847	22270.0	14.1	1.0
theta_pr[202]	0.309	0.00386	0.589	-0.671	0.312	1.28	23260.0	14.7	1.0
theta_pr[203]	1.38	0.00422	0.638	0.374	1.37	2.46	22834.0	14.4	1.0
theta_pr[204]	-0.153	0.00443	0.628	-1.19	-0.148	0.858	20071.0	12.7	1.0
theta_pr[205]	0.251	0.00392	0.622	-0.767	0.251	1.28	25242.0	15.9	1.0
theta_pr[206]	-0.708	0.00519	0.732	-1.94	-0.685	0.467	19902.0	12.6	1.0
theta_pr[207]	-0.187	0.0038	0.599	-1.17	-0.189	0.802	24862.0	15.7	1.0
theta_pr[208]	-0.331	0.00393	0.599	-1.32	-0.335	0.639	23170.0	14.6	1.0
theta_pr[209]	0.192	0.00423	0.664	-0.887	0.183	1.32	24609.0	15.5	1.0
theta_pr[210]	-1.2	0.00402	0.593	-2.17	-1.2	-0.221	21756.0	13.7	1.0
theta_pr[211]	-1.15	0.00384	0.592	-2.12	-1.14	-0.17	23838.0	15.1	1.0
theta_pr[212]	-1.22	0.00432	0.665	-2.31	-1.21	-0.14	23764.0	15.0	1.0
theta_pr[213]	-0.632	0.00402	0.586	-1.59	-0.642	0.342	21273.0	13.4	1.0
theta_pr[214]	-1.27	0.00393	0.6	-2.26	-1.27	-0.295	23361.0	14.7	1.0
theta_pr[215]	0.12	0.00404	0.61	-0.882	0.124	1.11	22730.0	14.4	1.0
theta_pr[216]	0.153	0.00365	0.596	-0.828	0.152	1.14	26670.0	16.8	1.0
theta_pr[217]	0.256	0.0039	0.591	-0.708	0.26	1.23	22991.0	14.5	1.0
theta_pr[218]	0.791	0.00415	0.658	-0.267	0.769	1.89	25066.0	15.8	1.0
theta_pr[219]	0.0409	0.00413	0.617	-0.98	0.0457	1.02	22388.0	14.1	1.0
theta_pr[220]	-0.176	0.00384	0.608	-1.15	-0.186	0.844	25066.0	15.8	1.0
theta_pr[221]	0.536	0.00386	0.592	-0.419	0.527	1.51	23509.0	14.8	1.0
theta_pr[222]	0.721	0.00392	0.588	-0.245	0.712	1.71	22502.0	14.2	1.0
theta_pr[223]	-0.607	0.00368	0.585	-1.55	-0.613	0.374	25204.0	15.9	1.0
theta_pr[224]	-0.258	0.00354	0.584	-1.21	-0.261	0.706	27252.0	17.2	1.0
theta_pr[225]	0.748	0.00439	0.655	-0.301	0.732	1.85	22248.0	14.0	1.0
theta_pr[226]	-0.332	0.00399	0.613	-1.34	-0.328	0.677	23554.0	14.9	1.0
theta_pr[227]	-0.735	0.00394	0.588	-1.71	-0.732	0.233	22299.0	14.1	1.0
theta_pr[228]	1.02	0.00391	0.611	0.0495	1.01	2.05	24409.0	15.4	1.0
theta_pr[229]	-0.285	0.004	0.61	-1.28	-0.291	0.735	23216.0	14.7	1.0
theta_pr[230]	-1.16	0.00374	0.572	-2.11	-1.16	-0.225	23435.0	14.8	1.0
theta_pr[231]	-0.146	0.00398	0.605	-1.16	-0.136	0.841	23077.0	14.6	1.0
theta_pr[232]	0.734	0.00372	0.59	-0.232	0.73	1.7	25161.0	15.9	1.0
theta_pr[233]	0.573	0.00434	0.669	-0.497	0.556	1.7	23703.0	15.0	1.0
theta_pr[234]	0.232	0.00397	0.613	-0.766	0.236	1.24	23758.0	15.0	1.0
theta_pr[235]	0.481	0.00437	0.635	-0.553	0.48	1.54	21116.0	13.3	1.0
theta_pr[236]	-0.148	0.00416	0.618	-1.15	-0.156	0.88	22059.0	13.9	1.0
theta_pr[237]	0.423	0.00405	0.627	-0.575	0.409	1.48	23914.0	15.1	1.0
theta_pr[238]	-0.321	0.004	0.584	-1.28	-0.322	0.639	21284.0	13.4	1.0
theta_pr[239]	1.24	0.00404	0.588	0.269	1.24	2.2	21205.0	13.4	1.0
theta_pr[240]	0.211	0.00394	0.615	-0.799	0.202	1.23	24361.0	15.4	1.0
theta_pr[241]	-1.3	0.00371	0.581	-2.27	-1.3	-0.34	24467.0	15.4	1.0
theta_pr[242]	-0.4	0.00363	0.599	-1.4	-0.398	0.579	27239.0	17.2	1.0
theta_pr[243]	1.42	0.00456	0.686	0.331	1.4	2.54	22575.0	14.3	1.0
theta_pr[244]	-0.942	0.0037	0.583	-1.9	-0.949	0.0217	24867.0	15.7	1.0
theta_pr[245]	-0.529	0.0039	0.587	-1.48	-0.533	0.437	22676.0	14.3	1.0
theta_pr[246]	0.29	0.00387	0.602	-0.694	0.282	1.29	24158.0	15.3	1.0
theta_pr[247]	-0.201	0.00391	0.626	-1.24	-0.2	0.843	25618.0	16.2	1.0
theta_pr[248]	0.498	0.00394	0.649	-0.562	0.489	1.61	27154.0	17.1	1.0
theta_pr[249]	0.545	0.00448	0.648	-0.499	0.536	1.63	20976.0	13.2	1.0
theta_pr[250]	0.0451	0.00397	0.619	-0.943	0.0432	1.07	24343.0	15.4	1.0
theta_pr[251]	-0.0293	0.00382	0.584	-1.01	-0.0192	0.925	23340.0	14.7	1.0
theta_pr[252]	-0.225	0.00411	0.614	-1.22	-0.232	0.804	22314.0	14.1	1.0
theta_pr[253]	0.374	0.00368	0.59	-0.591	0.376	1.35	25658.0	16.2	1.0
theta_pr[254]	0.154	0.00366	0.577	-0.802	0.155	1.11	24939.0	15.7	1.0
theta_pr[255]	-0.8	0.00375	0.58	-1.77	-0.8	0.158	23836.0	15.0	1.0
theta_pr[256]	-0.456	0.00386	0.569	-1.38	-0.448	0.48	21660.0	13.7	1.0
theta_pr[257]	0.755	0.00436	0.637	-0.288	0.743	1.84	21343.0	13.5	1.0
theta_pr[258]	0.635	0.00423	0.667	-0.435	0.618	1.76	24899.0	15.7	1.0
theta_pr[259]	0.611	0.00457	0.68	-0.487	0.583	1.78	22168.0	14.0	1.0
theta_pr[260]	-0.227	0.00386	0.609	-1.22	-0.238	0.783	24978.0	15.8	1.0
theta_pr[261]	0.209	0.00423	0.638	-0.83	0.197	1.27	22719.0	14.3	1.0
theta_pr[262]	-2.13	0.00409	0.641	-3.21	-2.12	-1.09	24528.0	15.5	1.0
theta_pr[263]	1.18	0.00459	0.684	0.0873	1.17	2.35	22172.0	14.0	1.0
theta_pr[264]	0.638	0.00422	0.618	-0.384	0.644	1.64	21470.0	13.6	1.0
theta_pr[265]	-0.834	0.00431	0.611	-1.83	-0.841	0.186	20097.0	12.7	1.0
theta_pr[266]	-0.775	0.00401	0.587	-1.76	-0.773	0.182	21457.0	13.5	1.0
theta_pr[267]	-0.835	0.00384	0.601	-1.84	-0.834	0.141	24495.0	15.5	1.0
theta_pr[268]	0.263	0.00424	0.65	-0.782	0.252	1.36	23548.0	14.9	1.0
theta_pr[269]	1.63	0.00451	0.656	0.585	1.61	2.75	21134.0	13.3	1.0
theta_pr[270]	-0.212	0.00372	0.585	-1.18	-0.213	0.767	24832.0	15.7	1.0
theta_pr[271]	0.491	0.00442	0.659	-0.574	0.481	1.57	22178.0	14.0	1.0
theta_pr[272]	0.0594	0.00367	0.592	-0.904	0.056	1.03	25929.0	16.4	1.0
theta_pr[273]	-0.177	0.00382	0.582	-1.14	-0.178	0.776	23135.0	14.6	1.0
theta_pr[274]	1.67	0.00482	0.723	0.525	1.66	2.88	22528.0	14.2	1.0
theta_pr[275]	0.927	0.00418	0.626	-0.0787	0.914	1.98	22453.0	14.2	1.0
theta_pr[276]	-1.32	0.00395	0.581	-2.28	-1.32	-0.367	21614.0	13.6	1.0
theta_pr[277]	-0.661	0.00454	0.685	-1.81	-0.647	0.427	22752.0	14.4	1.0
theta_pr[278]	1.69	0.00459	0.719	0.555	1.68	2.9	24517.0	15.5	1.0
