name	Mean	MCSE	StdDev	5%	50%	95%	N_Eff	N_Eff/s	R_hat
lp__	-15500.0	0.798	38.1	-15600.0	-15500.0	-15400.0	2280.0	1.15	1.0
theta_mu[1]	-0.649	0.00116	0.0861	-0.796	-0.646	-0.513	5496.0	2.78	1.0
theta_mu[2]	0.247	0.000824	0.0616	0.146	0.246	0.35	5578.0	2.82	1.0
theta_mu[3]	1.17	0.00317	0.203	0.906	1.15	1.53	4075.0	2.06	1.0
theta_mu[4]	0.812	0.00157	0.114	0.641	0.805	1.01	5221.0	2.64	1.0
theta_pr[1]	-0.51	0.00389	0.604	-1.49	-0.512	0.487	24158.0	12.2	1.0
theta_pr[2]	0.409	0.00394	0.605	-0.563	0.402	1.41	23559.0	11.9	1.0
theta_pr[3]	0.932	0.00422	0.621	-0.0647	0.92	1.98	21691.0	11.0	1.0
theta_pr[4]	0.462	0.00379	0.585	-0.496	0.457	1.43	23870.0	12.1	1.0
theta_pr[5]	0.69	0.00407	0.594	-0.275	0.681	1.68	21289.0	10.8	1.0
theta_pr[6]	0.731	0.00412	0.631	-0.303	0.721	1.8	23427.0	11.8	1.0
theta_pr[7]	-0.0403	0.00408	0.642	-1.08	-0.0395	1.05	24788.0	12.5	1.0
theta_pr[8]	-0.861	0.00398	0.598	-1.82	-0.862	0.139	22577.0	11.4	1.0
theta_pr[9]	-0.0512	0.00391	0.587	-1.01	-0.0556	0.927	22488.0	11.4	1.0
theta_pr[10]	0.211	0.00422	0.592	-0.769	0.214	1.19	19701.0	9.95	1.0
theta_pr[11]	1.23	0.00459	0.698	0.0992	1.22	2.4	23173.0	11.7	1.0
theta_pr[12]	-0.537	0.00374	0.596	-1.51	-0.546	0.453	25432.0	12.8	1.0
theta_pr[13]	0.0564	0.00362	0.579	-0.885	0.0565	1.01	25658.0	13.0	1.0
theta_pr[14]	-0.336	0.00378	0.592	-1.31	-0.332	0.629	24459.0	12.4	1.0
theta_pr[15]	0.3	0.0044	0.652	-0.759	0.284	1.38	21919.0	11.1	1.0
