name	Mean	MCSE	StdDev	5%	50%	95%	N_Eff	N_Eff/s	R_hat
beta[82]	-2.28	0.00287	0.4	-2.95	-2.28	-1.63	19429.0	8.35	1.0
beta[83]	-1.61	0.00278	0.377	-2.23	-1.61	-0.999	18376.0	7.9	1.0
beta[84]	-2.05	0.0028	0.387	-2.71	-2.04	-1.44	19112.0	8.22	1.0
beta[85]	-0.269	0.00236	0.318	-0.782	-0.272	0.26	18119.0	7.79	1.0
beta[86]	0.0393	0.00244	0.329	-0.499	0.0364	0.588	18284.0	7.86	1.0
beta[87]	-0.185	0.00275	0.361	-0.778	-0.184	0.414	17242.0	7.41	1.0
beta[88]	-2.18	0.00272	0.37	-2.79	-2.17	-1.59	18543.0	7.97	1.0
beta[89]	-1.68	0.00259	0.362	-2.28	-1.68	-1.09	19501.0	8.39	1.0
beta[90]	-1.86	0.00261	0.354	-2.46	-1.86	-1.29	18409.0	7.92	1.0
beta[91]	1.55	0.00307	0.412	0.917	1.54	2.27	17991.0	7.74	1.0
beta[92]	2.51	0.00324	0.423	1.84	2.49	3.23	16983.0	7.3	1.0
beta[93]	1.89	0.00341	0.461	1.17	1.87	2.68	18248.0	7.85	1.0
beta[94]	-0.125	0.00254	0.306	-0.62	-0.128	0.39	14536.0	6.25	1.0
beta[95]	1.32	0.0029	0.375	0.722	1.32	1.95	16643.0	7.16	1.0
beta[96]	0.0838	0.00274	0.328	-0.45	0.0755	0.639	14353.0	6.17	1.0
beta[97]	-1.05	0.0026	0.341	-1.61	-1.05	-0.494	17183.0	7.39	1.0
beta[98]	-1.18	0.00268	0.361	-1.77	-1.18	-0.594	18158.0	7.81	1.0
beta[99]	-1.28	0.00252	0.331	-1.83	-1.28	-0.743	17266.0	7.42	1.0
beta[100]	-1.98	0.00264	0.339	-2.54	-1.97	-1.42	16417.0	7.06	1.0
beta[101]	-1.42	0.00257	0.344	-1.99	-1.42	-0.861	17994.0	7.74	1.0
beta[102]	-1.98	0.0029	0.417	-2.68	-1.97	-1.31	20692.0	8.9	1.0
beta[103]	2.71	0.0038	0.513	1.92	2.68	3.59	18226.0	7.84	1.0
beta[104]	3.04	0.00363	0.502	2.26	3.03	3.89	19100.0	8.21	1.0
beta[105]	2.68	0.00364	0.496	1.9	2.66	3.54	18632.0	8.01	1.0
beta[106]	0.599	0.00299	0.345	0.0421	0.596	1.18	13314.0	5.73	1.0
beta[107]	2.12	0.00338	0.46	1.39	2.11	2.91	18508.0	7.96	1.0
beta[108]	1.9	0.0035	0.434	1.23	1.88	2.65	15421.0	6.63	1.0
beta[109]	1.07	0.00274	0.347	0.523	1.06	1.66	15966.0	6.87	1.0
beta[110]	0.284	0.00267	0.356	-0.293	0.277	0.887	17841.0	7.67	1.0
beta[111]	0.649	0.0025	0.344	0.101	0.639	1.23	18850.0	8.11	1.0
beta[112]	-0.169	0.00242	0.309	-0.681	-0.172	0.337	16339.0	7.03	1.0
beta[113]	-0.411	0.00258	0.357	-0.996	-0.414	0.178	19090.0	8.21	1.0
beta[114]	0.0702	0.00261	0.356	-0.507	0.0609	0.659	18588.0	7.99	1.0
beta[115]	-0.0431	0.00257	0.348	-0.599	-0.0518	0.545	18349.0	7.89	1.0
beta[116]	-0.218	0.00241	0.32	-0.743	-0.222	0.316	17683.0	7.6	1.0
beta[117]	0.37	0.00259	0.36	-0.212	0.362	0.96	19260.0	8.28	1.0
beta[118]	-0.00556	0.00276	0.362	-0.593	-0.0123	0.606	17157.0	7.38	1.0
beta[119]	-0.865	0.00254	0.338	-1.43	-0.858	-0.319	17790.0	7.65	1.0
beta[120]	-0.521	0.00247	0.328	-1.05	-0.526	0.0285	17604.0	7.57	1.0
beta[121]	0.829	0.00295	0.371	0.239	0.816	1.46	15783.0	6.79	1.0
beta[122]	0.554	0.00261	0.349	-0.000393	0.548	1.13	17899.0	7.7	1.0
beta[123]	0.425	0.00259	0.346	-0.135	0.419	1.01	17759.0	7.64	1.0
beta[124]	-0.772	0.00267	0.346	-1.35	-0.768	-0.208	16859.0	7.25	1.0
beta[125]	-0.12	0.00246	0.313	-0.633	-0.12	0.393	16140.0	6.94	1.0
beta[126]	-0.216	0.00253	0.344	-0.768	-0.22	0.356	18504.0	7.96	1.0
beta[127]	0.149	0.00263	0.358	-0.432	0.14	0.745	18549.0	7.98	1.0
beta[128]	0.168	0.00247	0.334	-0.37	0.162	0.724	18353.0	7.89	1.0
beta[129]	0.323	0.00245	0.341	-0.219	0.315	0.897	19470.0	8.37	1.0
beta[130]	-0.811	0.00259	0.342	-1.37	-0.816	-0.239	17343.0	7.46	1.0
beta[131]	-0.901	0.00238	0.302	-1.39	-0.9	-0.406	16094.0	6.92	1.0
beta[132]	-0.794	0.00239	0.328	-1.33	-0.794	-0.251	18783.0	8.08	1.0
beta[133]	1.07	0.00281	0.372	0.482	1.06	1.7	17569.0	7.55	1.0
beta[134]	0.68	0.00253	0.339	0.141	0.669	1.26	17985.0	7.73	1.0
