name	Mean	MCSE	StdDev	5%	50%	95%	N_Eff	N_Eff/s	R_hat
theta_pr[125]	0.166	0.00443	0.598	-0.808	0.154	1.17	18238.0	15.5	1.0
theta_pr[126]	1.22	0.00536	0.682	0.126	1.2	2.36	16190.0	13.8	1.0
theta_pr[127]	-0.563	0.00471	0.612	-1.58	-0.549	0.432	16834.0	14.4	1.0
theta_pr[128]	-0.113	0.00474	0.597	-1.07	-0.12	0.884	15871.0	13.5	1.0
theta_pr[129]	-0.666	0.00433	0.588	-1.64	-0.657	0.303	18426.0	15.7	1.0
theta_pr[130]	0.149	0.00432	0.604	-0.817	0.141	1.14	19515.0	16.6	1.0
theta_pr[131]	-0.699	0.00467	0.587	-1.65	-0.703	0.264	15816.0	13.5	1.0
theta_pr[132]	-1.67	0.00433	0.575	-2.61	-1.65	-0.735	17659.0	15.1	1.0
theta_pr[133]	0.248	0.00488	0.633	-0.783	0.24	1.3	16812.0	14.3	1.0
theta_pr[134]	-1.18	0.00463	0.58	-2.14	-1.19	-0.221	15648.0	13.3	1.0
theta_pr[135]	-1.43	0.00431	0.568	-2.37	-1.43	-0.481	17423.0	14.9	1.0
theta_pr[136]	-0.344	0.00434	0.569	-1.27	-0.341	0.583	17208.0	14.7	1.0
theta_pr[137]	-0.131	0.00465	0.594	-1.11	-0.133	0.846	16332.0	13.9	1.0
theta_pr[138]	0.136	0.00444	0.595	-0.843	0.134	1.13	17965.0	15.3	1.0
theta_pr[139]	0.0499	0.00452	0.574	-0.885	0.0513	0.991	16142.0	13.8	1.0
theta_pr[140]	0.201	0.00465	0.627	-0.805	0.182	1.24	18195.0	15.5	1.0
theta_pr[141]	1.17	0.00462	0.59	0.207	1.18	2.16	16300.0	13.9	1.0
theta_pr[142]	-0.646	0.00459	0.595	-1.62	-0.643	0.32	16790.0	14.3	1.0
theta_pr[143]	-0.278	0.00452	0.605	-1.27	-0.288	0.74	17933.0	15.3	1.0
theta_pr[144]	0.815	0.00487	0.663	-0.245	0.81	1.93	18513.0	15.8	1.0
theta_pr[145]	0.788	0.00484	0.63	-0.236	0.779	1.85	16961.0	14.5	1.0
theta_pr[146]	0.148	0.00416	0.578	-0.801	0.147	1.11	19285.0	16.4	1.0
theta_pr[147]	-0.516	0.00457	0.6	-1.5	-0.513	0.462	17242.0	14.7	1.0
theta_pr[148]	0.122	0.00478	0.607	-0.848	0.118	1.14	16144.0	13.8	1.0
theta_pr[149]	1.41	0.00541	0.675	0.337	1.39	2.54	15584.0	13.3	1.0
theta_pr[150]	0.608	0.00461	0.576	-0.329	0.6	1.55	15584.0	13.3	1.0
theta_pr[151]	0.278	0.00475	0.609	-0.715	0.265	1.3	16433.0	14.0	1.0
theta_pr[152]	-1.0	0.00428	0.593	-1.99	-0.997	-0.028	19229.0	16.4	1.0
theta_pr[153]	-0.159	0.00526	0.643	-1.19	-0.181	0.92	14933.0	12.7	1.0
theta_pr[154]	0.737	0.00465	0.603	-0.236	0.729	1.73	16788.0	14.3	1.0
theta_pr[155]	-0.433	0.00429	0.576	-1.37	-0.44	0.527	18087.0	15.4	1.0
theta_pr[156]	2.34	0.00493	0.655	1.25	2.35	3.4	17657.0	15.1	1.0
theta_pr[157]	-0.729	0.00476	0.606	-1.73	-0.728	0.289	16179.0	13.8	1.0
theta_pr[158]	-0.307	0.00502	0.634	-1.34	-0.316	0.746	15934.0	13.6	1.0
theta_pr[159]	-0.412	0.0043	0.583	-1.37	-0.417	0.531	18329.0	15.6	1.0
theta_pr[160]	-0.468	0.00487	0.596	-1.45	-0.466	0.518	14972.0	12.8	1.0
theta_pr[161]	0.0745	0.0047	0.625	-0.95	0.0674	1.14	17681.0	15.1	1.0
theta_pr[162]	-0.0777	0.0048	0.613	-1.1	-0.0715	0.92	16300.0	13.9	1.0
theta_pr[163]	-0.265	0.00447	0.582	-1.22	-0.262	0.692	16942.0	14.4	1.0
theta_pr[164]	-0.403	0.00477	0.635	-1.43	-0.419	0.651	17710.0	15.1	1.0
theta_pr[165]	0.665	0.00468	0.612	-0.316	0.653	1.7	17094.0	14.6	1.0
theta_pr[166]	0.74	0.00506	0.656	-0.307	0.728	1.84	16811.0	14.3	1.0
theta_pr[167]	0.0116	0.00464	0.624	-0.979	-0.00404	1.05	18089.0	15.4	1.0
theta_pr[168]	0.579	0.00487	0.624	-0.412	0.563	1.63	16394.0	14.0	1.0
theta_pr[169]	0.968	0.005	0.646	-0.0711	0.964	2.05	16685.0	14.2	1.0
theta_pr[170]	-1.03	0.00448	0.59	-2.01	-1.03	-0.0553	17354.0	14.8	1.0
theta_pr[171]	0.127	0.00444	0.577	-0.807	0.111	1.09	16926.0	14.4	1.0
theta_pr[172]	-0.685	0.00433	0.567	-1.61	-0.689	0.259	17129.0	14.6	1.0
theta_pr[173]	0.464	0.00483	0.599	-0.554	0.468	1.44	15404.0	13.1	1.0
theta_pr[174]	-0.405	0.00482	0.635	-1.47	-0.392	0.618	17352.0	14.8	1.0
theta_pr[175]	-0.15	0.00478	0.628	-1.17	-0.157	0.897	17273.0	14.7	1.0
theta_pr[176]	0.818	0.00449	0.59	-0.156	0.811	1.8	17322.0	14.8	1.0
theta_pr[177]	-1.29	0.00453	0.621	-2.32	-1.28	-0.286	18854.0	16.1	1.0
theta_pr[178]	-0.332	0.00476	0.595	-1.3	-0.347	0.667	15667.0	13.4	1.0
theta_pr[179]	-0.143	0.00443	0.579	-1.11	-0.137	0.819	17125.0	14.6	1.0
theta_pr[180]	0.234	0.00514	0.651	-0.796	0.215	1.33	15995.0	13.6	1.0
theta_pr[181]	-0.155	0.00456	0.575	-1.1	-0.159	0.782	15875.0	13.5	1.0
theta_pr[182]	-0.482	0.00457	0.596	-1.46	-0.487	0.493	17013.0	14.5	1.0
theta_pr[183]	0.269	0.00453	0.59	-0.705	0.263	1.25	16976.0	14.5	1.0
theta_pr[184]	-0.803	0.0044	0.576	-1.74	-0.806	0.157	17129.0	14.6	1.0
theta_pr[185]	-0.641	0.0044	0.585	-1.6	-0.639	0.314	17639.0	15.0	1.0
theta_pr[186]	0.86	0.00462	0.599	-0.11	0.849	1.86	16788.0	14.3	1.0
theta_pr[187]	1.32	0.00606	0.743	0.143	1.3	2.59	15057.0	12.8	1.0
theta_pr[188]	-0.507	0.00485	0.616	-1.52	-0.52	0.524	16139.0	13.8	1.0
theta_pr[189]	-0.203	0.00484	0.626	-1.21	-0.209	0.832	16760.0	14.3	1.0
theta_pr[190]	0.463	0.00421	0.596	-0.497	0.462	1.46	20101.0	17.1	1.0
theta_pr[191]	0.285	0.00444	0.572	-0.65	0.28	1.23	16645.0	14.2	1.0
theta_pr[192]	0.0877	0.00447	0.575	-0.853	0.0878	1.02	16542.0	14.1	1.0
theta_pr[193]	0.386	0.00438	0.599	-0.589	0.387	1.38	18702.0	15.9	1.0
theta_pr[194]	1.29	0.00476	0.624	0.288	1.28	2.34	17233.0	14.7	1.0
theta_pr[195]	-1.42	0.00437	0.565	-2.34	-1.42	-0.496	16729.0	14.3	1.0
theta_pr[196]	0.619	0.00463	0.612	-0.37	0.61	1.63	17454.0	14.9	1.0
theta_pr[197]	0.0457	0.00499	0.635	-0.97	0.0343	1.09	16197.0	13.8	1.0
theta_pr[198]	-0.135	0.00455	0.596	-1.11	-0.135	0.845	17125.0	14.6	1.0
theta_pr[199]	0.384	0.00462	0.6	-0.598	0.387	1.38	16820.0	14.3	1.0
theta_pr[200]	0.0988	0.00432	0.575	-0.834	0.087	1.05	17740.0	15.1	1.0
theta_pr[201]	-0.199	0.00504	0.634	-1.24	-0.192	0.823	15812.0	13.5	1.0
theta_pr[202]	0.416	0.00457	0.588	-0.554	0.413	1.38	16508.0	14.1	1.0
theta_pr[203]	1.36	0.00486	0.632	0.33	1.35	2.42	16927.0	14.4	1.0
theta_pr[204]	0.00354	0.00515	0.636	-1.06	0.0133	1.02	15260.0	13.0	1.0
theta_pr[205]	0.305	0.00502	0.643	-0.75	0.294	1.37	16395.0	14.0	1.0
theta_pr[206]	-0.627	0.00565	0.746	-1.89	-0.61	0.564	17400.0	14.8	1.0
theta_pr[207]	-0.206	0.00447	0.61	-1.19	-0.209	0.807	18601.0	15.9	1.0
theta_pr[208]	-0.397	0.00429	0.578	-1.36	-0.401	0.558	18162.0	15.5	1.0
theta_pr[209]	0.258	0.00495	0.627	-0.762	0.249	1.32	16053.0	13.7	1.0
theta_pr[210]	-1.12	0.00432	0.588	-2.1	-1.12	-0.169	18500.0	15.8	1.0
theta_pr[211]	-1.14	0.00469	0.586	-2.11	-1.14	-0.181	15614.0	13.3	1.0
theta_pr[212]	-1.2	0.00493	0.665	-2.32	-1.19	-0.145	18204.0	15.5	1.0
theta_pr[213]	-0.621	0.00436	0.599	-1.6	-0.627	0.388	18873.0	16.1	1.0
theta_pr[214]	-1.28	0.00435	0.577	-2.25	-1.28	-0.342	17596.0	15.0	1.0
theta_pr[215]	0.126	0.00489	0.605	-0.856	0.122	1.13	15301.0	13.0	1.0
theta_pr[216]	0.16	0.00435	0.58	-0.802	0.152	1.13	17780.0	15.2	1.0
theta_pr[217]	0.32	0.00423	0.584	-0.633	0.317	1.29	19088.0	16.3	1.0
theta_pr[218]	0.691	0.0052	0.68	-0.393	0.671	1.82	17102.0	14.6	1.0
theta_pr[219]	0.0727	0.00465	0.595	-0.923	0.0824	1.04	16357.0	13.9	1.0
theta_pr[220]	-0.128	0.00439	0.6	-1.1	-0.133	0.86	18724.0	16.0	1.0
theta_pr[221]	0.514	0.00421	0.568	-0.425	0.517	1.45	18194.0	15.5	1.0
theta_pr[222]	0.676	0.00446	0.586	-0.273	0.672	1.65	17228.0	14.7	1.0
theta_pr[223]	-0.52	0.00463	0.599	-1.5	-0.525	0.479	16713.0	14.2	1.0
theta_pr[224]	-0.329	0.00431	0.569	-1.25	-0.336	0.608	17446.0	14.9	1.0
theta_pr[225]	0.702	0.00529	0.672	-0.372	0.69	1.83	16106.0	13.7	1.0
theta_pr[226]	-0.321	0.00444	0.604	-1.32	-0.316	0.678	18451.0	15.7	1.0
theta_pr[227]	-0.778	0.00437	0.585	-1.75	-0.776	0.175	17924.0	15.3	1.0
theta_pr[228]	1.07	0.00454	0.6	0.103	1.06	2.07	17490.0	14.9	1.0
theta_pr[229]	-0.202	0.00433	0.585	-1.15	-0.213	0.77	18297.0	15.6	1.0
theta_pr[230]	-1.14	0.00401	0.55	-2.03	-1.15	-0.242	18773.0	16.0	1.0
theta_pr[231]	-0.129	0.00452	0.588	-1.1	-0.118	0.832	16927.0	14.4	1.0
theta_pr[232]	0.72	0.00449	0.58	-0.233	0.72	1.69	16710.0	14.2	1.0
theta_pr[233]	0.594	0.0051	0.676	-0.478	0.572	1.72	17530.0	14.9	1.0
theta_pr[234]	0.165	0.00458	0.605	-0.827	0.16	1.15	17411.0	14.8	1.0
theta_pr[235]	0.383	0.00488	0.637	-0.645	0.368	1.44	17022.0	14.5	1.0
theta_pr[236]	-0.277	0.00451	0.614	-1.27	-0.285	0.767	18485.0	15.8	1.0
theta_pr[237]	0.431	0.00478	0.623	-0.564	0.412	1.49	16959.0	14.5	1.0
theta_pr[238]	-0.204	0.0043	0.58	-1.16	-0.198	0.741	18199.0	15.5	1.0
theta_pr[239]	1.27	0.00443	0.576	0.316	1.27	2.21	16953.0	14.5	1.0
theta_pr[240]	0.212	0.00464	0.606	-0.762	0.203	1.22	17078.0	14.6	1.0
theta_pr[241]	-1.32	0.00438	0.573	-2.27	-1.32	-0.375	17129.0	14.6	1.0
theta_pr[242]	-0.295	0.00453	0.586	-1.27	-0.288	0.653	16745.0	14.3	1.0
theta_pr[243]	1.35	0.00516	0.68	0.264	1.32	2.52	17363.0	14.8	1.0
theta_pr[244]	-0.833	0.00438	0.585	-1.78	-0.838	0.136	17788.0	15.2	1.0
theta_pr[245]	-0.543	0.00418	0.59	-1.49	-0.545	0.435	19911.0	17.0	1.0
theta_pr[246]	0.398	0.00424	0.598	-0.57	0.394	1.4	19852.0	16.9	1.0
theta_pr[247]	-0.339	0.0048	0.622	-1.36	-0.341	0.678	16766.0	14.3	1.0
theta_pr[248]	0.352	0.00467	0.639	-0.681	0.337	1.43	18720.0	16.0	1.0
theta_pr[249]	0.456	0.00493	0.638	-0.568	0.446	1.54	16700.0	14.2	1.0
theta_pr[250]	-0.00689	0.00484	0.612	-0.991	-0.0232	1.01	16001.0	13.6	1.0
theta_pr[251]	-0.00694	0.0045	0.585	-0.98	-0.000977	0.953	16906.0	14.4	1.0
theta_pr[252]	-0.234	0.00458	0.6	-1.2	-0.241	0.755	17149.0	14.6	1.0
theta_pr[253]	0.454	0.00413	0.575	-0.487	0.449	1.4	19372.0	16.5	1.0
theta_pr[254]	0.261	0.0043	0.574	-0.671	0.258	1.21	17754.0	15.1	1.0
theta_pr[255]	-0.782	0.00409	0.568	-1.71	-0.777	0.135	19253.0	16.4	1.0
theta_pr[256]	-0.312	0.00453	0.575	-1.28	-0.313	0.645	16068.0	13.7	1.0
theta_pr[257]	0.708	0.00446	0.631	-0.318	0.694	1.78	20065.0	17.1	1.0
theta_pr[258]	0.623	0.00504	0.655	-0.42	0.606	1.72	16916.0	14.4	1.0
theta_pr[259]	0.484	0.00517	0.684	-0.593	0.458	1.63	17493.0	14.9	1.0
theta_pr[260]	-0.196	0.0046	0.612	-1.17	-0.212	0.824	17686.0	15.1	1.0
theta_pr[261]	0.177	0.00487	0.605	-0.787	0.158	1.19	15430.0	13.2	1.0
theta_pr[262]	-2.12	0.00492	0.653	-3.22	-2.11	-1.06	17602.0	15.0	1.0
theta_pr[263]	1.2	0.00505	0.693	0.0723	1.18	2.38	18858.0	16.1	1.0
theta_pr[264]	0.568	0.00461	0.599	-0.422	0.576	1.54	16880.0	14.4	1.0
theta_pr[265]	-0.807	0.00439	0.607	-1.79	-0.816	0.211	19065.0	16.3	1.0
theta_pr[266]	-0.838	0.00453	0.584	-1.8	-0.833	0.119	16632.0	14.2	1.0
theta_pr[267]	-0.768	0.00458	0.607	-1.77	-0.769	0.215	17587.0	15.0	1.0
theta_pr[268]	0.28	0.00498	0.637	-0.75	0.27	1.37	16384.0	14.0	1.0
theta_pr[269]	1.72	0.00521	0.646	0.671	1.71	2.79	15384.0	13.1	1.0
theta_pr[270]	-0.263	0.00438	0.59	-1.23	-0.269	0.713	18151.0	15.5	1.0
theta_pr[271]	0.456	0.00503	0.626	-0.54	0.438	1.48	15477.0	13.2	1.0
theta_pr[272]	0.123	0.00432	0.583	-0.812	0.117	1.09	18206.0	15.5	1.0
theta_pr[273]	-0.179	0.00436	0.583	-1.13	-0.181	0.785	17898.0	15.3	1.0
theta_pr[274]	1.56	0.00568	0.735	0.385	1.54	2.77	16770.0	14.3	1.0
theta_pr[275]	1.02	0.00487	0.617	0.0186	1.01	2.05	16077.0	13.7	1.0
theta_pr[276]	-1.35	0.00438	0.58	-2.3	-1.36	-0.405	17568.0	15.0	1.0
theta_pr[277]	-0.645	0.005	0.677	-1.81	-0.632	0.466	18373.0	15.7	1.0
theta_pr[278]	1.72	0.00549	0.714	0.582	1.7	2.93	16911.0	14.4	1.0
