name	Mean	MCSE	StdDev	5%	50%	95%	N_Eff	N_Eff/s	R_hat
theta[141]	-0.532	0.00386	0.567	-1.44	-0.538	0.418	21615.0	5.11	1.0
theta[142]	1.04	0.00432	0.623	0.0508	1.03	2.1	20777.0	4.91	1.0
theta[143]	0.487	0.00415	0.626	-0.499	0.46	1.54	22706.0	5.36	1.0
theta[144]	-1.0	0.0037	0.515	-1.87	-0.995	-0.17	19389.0	4.58	1.0
theta[145]	-0.76	0.00335	0.489	-1.56	-0.763	0.0502	21374.0	5.05	1.0
theta[146]	-0.829	0.00363	0.511	-1.67	-0.832	0.0101	19805.0	4.68	1.0
theta[147]	1.18	0.00469	0.657	0.133	1.16	2.29	19624.0	4.64	1.0
theta[148]	0.963	0.00423	0.631	-0.0416	0.941	2.04	22267.0	5.26	1.0
theta[149]	0.0108	0.00379	0.544	-0.851	0.00105	0.916	20637.0	4.87	1.0
theta[150]	0.595	0.00409	0.631	-0.401	0.582	1.66	23814.0	5.63	1.0
theta[151]	-2.44	0.00381	0.56	-3.38	-2.42	-1.56	21671.0	5.12	1.0
theta[152]	-0.522	0.00366	0.544	-1.42	-0.524	0.375	22091.0	5.22	1.0
theta[153]	0.885	0.00413	0.606	-0.0859	0.863	1.91	21529.0	5.09	1.0
theta[154]	1.33	0.0043	0.651	0.301	1.3	2.44	22966.0	5.42	1.0
theta[155]	-0.258	0.00386	0.553	-1.14	-0.273	0.678	20497.0	4.84	1.0
theta[156]	0.533	0.00434	0.617	-0.43	0.506	1.6	20211.0	4.77	1.0
theta[157]	-0.069	0.00364	0.542	-0.945	-0.0794	0.84	22179.0	5.24	1.0
theta[158]	-0.969	0.00334	0.487	-1.76	-0.973	-0.155	21246.0	5.02	1.0
theta[159]	1.73	0.00475	0.693	0.632	1.71	2.9	21288.0	5.03	1.0
theta[160]	-0.981	0.00347	0.55	-1.88	-0.978	-0.0713	25175.0	5.95	1.0
theta[161]	0.116	0.00378	0.571	-0.784	0.096	1.08	22775.0	5.38	1.0
theta[162]	1.26	0.00407	0.617	0.269	1.24	2.31	22903.0	5.41	1.0
theta[163]	0.0998	0.00378	0.55	-0.795	0.0914	1.03	21126.0	4.99	1.0
theta[164]	0.679	0.00439	0.634	-0.342	0.657	1.76	20829.0	4.92	1.0
theta[165]	0.034	0.00382	0.543	-0.828	0.016	0.953	20207.0	4.77	1.0
theta[166]	-0.853	0.00331	0.497	-1.67	-0.858	-0.0365	22538.0	5.32	1.0
theta[167]	1.4	0.00465	0.668	0.349	1.38	2.53	20669.0	4.88	1.0
theta[168]	-2.09	0.00368	0.554	-3.03	-2.07	-1.22	22600.0	5.34	1.0
theta[169]	0.311	0.00391	0.574	-0.606	0.296	1.27	21542.0	5.09	1.0
theta[170]	0.102	0.00394	0.579	-0.81	0.0865	1.09	21624.0	5.11	1.0
theta[171]	-0.381	0.00353	0.532	-1.24	-0.389	0.505	22707.0	5.36	1.0
theta[172]	1.15	0.00454	0.635	0.15	1.12	2.24	19540.0	4.62	1.0
theta[173]	0.2	0.00411	0.581	-0.729	0.184	1.17	19962.0	4.72	1.0
theta[174]	-0.179	0.00371	0.558	-1.09	-0.194	0.762	22632.0	5.35	1.0
theta[175]	0.865	0.00416	0.602	-0.0945	0.841	1.9	20913.0	4.94	1.0
theta[176]	1.06	0.00426	0.641	0.0631	1.04	2.16	22696.0	5.36	1.0
theta[177]	-0.778	0.00351	0.5	-1.6	-0.773	0.0443	20301.0	4.8	1.0
theta[178]	-0.131	0.0038	0.544	-1.02	-0.147	0.777	20515.0	4.85	1.0
theta[179]	-1.46	0.00355	0.54	-2.37	-1.46	-0.599	23102.0	5.46	1.0
theta[180]	0.713	0.00432	0.632	-0.304	0.686	1.77	21403.0	5.06	1.0
theta[181]	-0.463	0.00384	0.559	-1.36	-0.478	0.474	21246.0	5.02	1.0
theta[182]	-0.83	0.00336	0.507	-1.67	-0.827	-0.000633	22716.0	5.37	1.0
theta[183]	1.03	0.00459	0.668	-0.0148	1.01	2.17	21188.0	5.0	1.0
theta[184]	0.769	0.00432	0.628	-0.237	0.749	1.84	21113.0	4.99	1.0
theta[185]	-0.0161	0.00387	0.55	-0.898	-0.0249	0.906	20256.0	4.78	1.0
theta[186]	0.898	0.00423	0.62	-0.0857	0.879	1.95	21453.0	5.07	1.0
theta[187]	0.164	0.0043	0.606	-0.806	0.149	1.19	19904.0	4.7	1.0
theta[188]	0.751	0.00423	0.615	-0.234	0.731	1.8	21135.0	4.99	1.0
theta[189]	-0.156	0.0037	0.517	-0.993	-0.17	0.714	19539.0	4.62	1.0
theta[190]	-1.34	0.00354	0.514	-2.2	-1.34	-0.522	21052.0	4.97	1.0
theta[191]	0.149	0.00401	0.575	-0.757	0.123	1.15	20588.0	4.86	1.0
theta[192]	0.801	0.00419	0.601	-0.151	0.784	1.82	20600.0	4.87	1.0
theta[193]	1.43	0.00431	0.638	0.415	1.41	2.51	21949.0	5.18	1.0
theta[194]	-0.163	0.00348	0.513	-0.985	-0.176	0.713	21798.0	5.15	1.0
theta[195]	-0.647	0.0034	0.512	-1.47	-0.656	0.205	22702.0	5.36	1.0
theta[196]	0.998	0.00462	0.67	-0.0595	0.975	2.14	21034.0	4.97	1.0
theta[197]	-0.0408	0.00396	0.584	-0.975	-0.0617	0.942	21740.0	5.14	1.0
theta[198]	0.495	0.00412	0.617	-0.484	0.482	1.54	22448.0	5.3	1.0
theta[199]	1.16	0.00454	0.646	0.14	1.13	2.26	20284.0	4.79	1.0
theta[200]	-0.333	0.00365	0.53	-1.2	-0.34	0.548	21042.0	4.97	1.0
theta[201]	-0.315	0.00403	0.561	-1.22	-0.324	0.618	19413.0	4.59	1.0
theta[202]	1.7	0.00477	0.705	0.602	1.67	2.92	21891.0	5.17	1.0
theta[203]	0.561	0.0041	0.58	-0.351	0.542	1.53	19952.0	4.71	1.0
theta[204]	-0.0589	0.0038	0.574	-0.976	-0.0662	0.896	22837.0	5.39	1.0
theta[205]	-0.519	0.00359	0.546	-1.4	-0.531	0.391	23089.0	5.45	1.0
theta[206]	-1.93	0.00364	0.539	-2.84	-1.92	-1.07	21964.0	5.19	1.0
theta[207]	-1.08	0.00318	0.517	-1.92	-1.08	-0.237	26314.0	6.22	1.0
theta[208]	0.701	0.00378	0.587	-0.233	0.686	1.7	24097.0	5.69	1.0
theta[209]	1.11	0.00426	0.637	0.0848	1.09	2.18	22330.0	5.27	1.0
theta[210]	0.225	0.0038	0.548	-0.658	0.213	1.14	20840.0	4.92	1.0
theta[211]	-0.747	0.00373	0.543	-1.63	-0.748	0.154	21135.0	4.99	1.0
theta[212]	-0.86	0.00347	0.508	-1.7	-0.856	-0.0285	21407.0	5.06	1.0
theta[213]	0.34	0.00381	0.555	-0.561	0.33	1.27	21223.0	5.01	1.0
theta[214]	-0.297	0.00415	0.573	-1.21	-0.319	0.682	19070.0	4.5	1.0
theta[215]	0.374	0.00402	0.611	-0.599	0.359	1.4	23089.0	5.45	1.0
theta[216]	0.968	0.00455	0.647	-0.0532	0.943	2.07	20193.0	4.77	1.0
theta[217]	0.653	0.00457	0.666	-0.408	0.637	1.77	21282.0	5.03	1.0
theta[218]	1.43	0.00434	0.658	0.395	1.41	2.57	22987.0	5.43	1.0
theta[219]	-0.0502	0.00403	0.555	-0.925	-0.0686	0.901	18949.0	4.48	1.0
theta[220]	0.472	0.00373	0.566	-0.419	0.451	1.43	23040.0	5.44	1.0
theta[221]	-0.0528	0.00397	0.569	-0.966	-0.0599	0.898	20475.0	4.84	1.0
theta[222]	-0.268	0.00349	0.512	-1.1	-0.276	0.583	21575.0	5.1	1.0
theta[223]	1.34	0.00459	0.669	0.286	1.33	2.45	21269.0	5.02	1.0
theta[224]	0.236	0.00365	0.543	-0.62	0.216	1.15	22207.0	5.25	1.0
theta[225]	-0.595	0.00372	0.528	-1.45	-0.603	0.288	20191.0	4.77	1.0
theta[226]	-0.344	0.00356	0.533	-1.21	-0.355	0.563	22410.0	5.29	1.0
theta[227]	0.656	0.00392	0.559	-0.231	0.633	1.6	20322.0	4.8	1.0
theta[228]	0.52	0.00406	0.587	-0.389	0.492	1.52	20926.0	4.94	1.0
theta[229]	0.94	0.00434	0.628	-0.0534	0.918	2.02	20885.0	4.93	1.0
theta[230]	0.573	0.00456	0.624	-0.413	0.557	1.61	18723.0	4.42	1.0
theta[231]	-2.21	0.00373	0.537	-3.13	-2.19	-1.34	20654.0	4.88	1.0
theta[232]	-1.48	0.00338	0.5	-2.32	-1.47	-0.686	21947.0	5.18	1.0
theta[233]	0.372	0.00373	0.56	-0.507	0.351	1.3	22587.0	5.34	1.0
theta[234]	-0.447	0.00354	0.508	-1.27	-0.455	0.409	20613.0	4.87	1.0
theta[235]	0.907	0.00437	0.654	-0.128	0.884	2.01	22417.0	5.3	1.0
theta[236]	0.864	0.00432	0.624	-0.136	0.855	1.91	20877.0	4.93	1.0
theta[237]	0.286	0.00417	0.586	-0.647	0.27	1.28	19807.0	4.68	1.0
theta[238]	0.422	0.00386	0.567	-0.477	0.398	1.39	21624.0	5.11	1.0
theta[239]	-1.49	0.00319	0.486	-2.3	-1.49	-0.693	23207.0	5.48	1.0
theta[240]	-0.0561	0.00355	0.528	-0.904	-0.0731	0.828	22137.0	5.23	1.0
theta[241]	-0.845	0.00339	0.522	-1.67	-0.844	0.016	23735.0	5.61	1.0
theta[242]	0.687	0.00465	0.654	-0.334	0.661	1.8	19751.0	4.67	1.0
theta[243]	-0.548	0.00365	0.544	-1.43	-0.552	0.346	22215.0	5.25	1.0
theta[244]	-0.556	0.00352	0.495	-1.35	-0.567	0.263	19748.0	4.66	1.0
theta[245]	0.769	0.00409	0.61	-0.225	0.753	1.8	22264.0	5.26	1.0
theta[246]	-1.47	0.00347	0.491	-2.31	-1.47	-0.681	20004.0	4.73	1.0
theta[247]	-0.647	0.00338	0.503	-1.45	-0.647	0.183	22150.0	5.23	1.0
theta[248]	0.112	0.00364	0.562	-0.781	0.0951	1.07	23774.0	5.62	1.0
theta[249]	0.66	0.00403	0.569	-0.247	0.648	1.62	19917.0	4.7	1.0
theta[250]	-0.219	0.00363	0.54	-1.1	-0.225	0.679	22087.0	5.22	1.0
theta[251]	0.0728	0.00439	0.607	-0.88	0.0482	1.1	19114.0	4.51	1.0
theta[252]	-0.172	0.00386	0.555	-1.07	-0.184	0.762	20658.0	4.88	1.0
theta[253]	1.78	0.00443	0.693	0.674	1.76	2.94	24405.0	5.76	1.0
theta[254]	1.26	0.00431	0.642	0.238	1.24	2.34	22216.0	5.25	1.0
theta[255]	-1.43	0.0038	0.561	-2.37	-1.42	-0.526	21775.0	5.14	1.0
theta[256]	0.00739	0.00385	0.565	-0.9	-0.00835	0.945	21503.0	5.08	1.0
theta[257]	1.01	0.00457	0.632	0.00192	0.99	2.08	19123.0	4.52	1.0
theta[258]	-0.701	0.00344	0.527	-1.57	-0.698	0.152	23420.0	5.53	1.0
theta[259]	-0.336	0.0033	0.515	-1.16	-0.343	0.519	24370.0	5.76	1.0
theta[260]	0.995	0.00416	0.63	-0.0146	0.974	2.06	22950.0	5.42	1.0
theta[261]	1.15	0.00475	0.678	0.0866	1.13	2.32	20354.0	4.81	1.0
theta[262]	0.241	0.00409	0.57	-0.66	0.222	1.2	19449.0	4.59	1.0
theta[263]	-0.234	0.00391	0.539	-1.09	-0.241	0.649	18974.0	4.48	1.0
theta[264]	-0.0479	0.00385	0.551	-0.934	-0.0636	0.875	20449.0	4.83	1.0
theta[265]	0.47	0.0039	0.584	-0.449	0.45	1.46	22399.0	5.29	1.0
theta[266]	0.595	0.00424	0.618	-0.392	0.582	1.65	21281.0	5.03	1.0
theta[267]	0.0759	0.00408	0.565	-0.819	0.0568	1.03	19143.0	4.52	1.0
theta[268]	1.14	0.0049	0.691	0.0384	1.11	2.31	19891.0	4.7	1.0
theta[269]	0.326	0.00444	0.607	-0.627	0.306	1.36	18673.0	4.41	1.0
theta[270]	0.165	0.00381	0.568	-0.759	0.159	1.12	22159.0	5.23	1.0
theta[271]	0.993	0.00448	0.631	-0.012	0.963	2.07	19776.0	4.67	1.0
theta[272]	0.486	0.00387	0.574	-0.417	0.461	1.46	22012.0	5.2	1.0
theta[273]	-0.0881	0.00346	0.537	-0.948	-0.101	0.814	24175.0	5.71	1.0
theta[274]	-1.44	0.00372	0.505	-2.3	-1.42	-0.621	18366.0	4.34	1.0
theta[275]	0.983	0.00409	0.622	-0.0215	0.965	2.04	23137.0	5.47	1.0
theta[276]	0.429	0.00389	0.562	-0.468	0.416	1.37	20888.0	4.93	1.0
theta[277]	0.323	0.00394	0.575	-0.604	0.306	1.29	21369.0	5.05	1.0
theta[278]	1.57	0.00458	0.662	0.526	1.56	2.7	20909.0	4.94	1.0
theta[279]	-0.371	0.00348	0.526	-1.21	-0.379	0.508	22865.0	5.4	1.0
theta[280]	-0.364	0.00336	0.508	-1.18	-0.376	0.494	22856.0	5.4	1.0
theta[281]	-0.23	0.0038	0.537	-1.09	-0.25	0.673	20011.0	4.73	1.0
theta[282]	0.693	0.00392	0.598	-0.252	0.678	1.7	23245.0	5.49	1.0
theta[283]	-0.337	0.0041	0.558	-1.23	-0.353	0.599	18468.0	4.36	1.0
theta[284]	0.702	0.00402	0.581	-0.233	0.69	1.69	20948.0	4.95	1.0
theta[285]	-0.125	0.00372	0.519	-0.951	-0.144	0.759	19479.0	4.6	1.0
theta[286]	1.12	0.00447	0.641	0.0933	1.1	2.19	20570.0	4.86	1.0
theta[287]	-0.506	0.00364	0.503	-1.32	-0.51	0.324	19150.0	4.52	1.0
theta[288]	0.582	0.0044	0.614	-0.407	0.564	1.62	19438.0	4.59	1.0
theta[289]	0.868	0.00428	0.631	-0.133	0.842	1.94	21737.0	5.13	1.0
theta[290]	-2.01	0.00385	0.581	-3.01	-1.99	-1.1	22761.0	5.38	1.0
theta[291]	-0.463	0.00394	0.563	-1.36	-0.473	0.472	20438.0	4.83	1.0
theta[292]	-0.382	0.00371	0.561	-1.28	-0.395	0.555	22896.0	5.41	1.0
theta[293]	0.134	0.00366	0.566	-0.769	0.117	1.09	23951.0	5.66	1.0
theta[294]	1.33	0.00448	0.662	0.285	1.31	2.43	21895.0	5.17	1.0
theta[295]	1.66	0.005	0.703	0.551	1.64	2.84	19811.0	4.68	1.0
theta[296]	-0.852	0.00364	0.506	-1.68	-0.846	-0.0201	19384.0	4.58	1.0
theta[297]	-0.886	0.00372	0.536	-1.76	-0.896	-0.00159	20793.0	4.91	1.0
theta[298]	1.48	0.00469	0.681	0.395	1.46	2.62	21075.0	4.98	1.0
theta[299]	1.02	0.00456	0.669	-0.0247	0.992	2.17	21469.0	5.07	1.0
theta[300]	-0.69	0.00346	0.531	-1.54	-0.695	0.195	23555.0	5.56	1.0
