name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
"theta[21]",0.612,0.00326,0.522,-0.230,0.608,1.49,25735,27.7,1.000
"theta[22]",-0.344,0.00300,0.489,-1.14,-0.352,0.472,26502,28.5,1.000
"theta[23]",1.82,0.00441,0.667,0.764,1.79,2.95,22928,24.7,1.000
"theta[24]",-0.0975,0.00325,0.509,-0.930,-0.104,0.750,24504,26.4,1.00
"theta[25]",-0.585,0.00316,0.498,-1.41,-0.584,0.239,24860,26.7,1.000
"theta[26]",0.301,0.00349,0.550,-0.581,0.289,1.22,24918,26.8,1.000
"theta[27]",0.0200,0.00303,0.483,-0.775,0.0173,0.819,25429,27.4,1.000
"theta[28]",0.445,0.00346,0.532,-0.408,0.434,1.34,23573,25.4,1.000
"theta[29]",0.564,0.00345,0.529,-0.291,0.552,1.45,23525,25.3,1.000
"theta[30]",0.366,0.00335,0.538,-0.481,0.353,1.26,25771,27.7,1.000
"theta[31]",0.387,0.00344,0.522,-0.465,0.384,1.27,23091,24.8,1.000
"theta[32]",-0.0672,0.00310,0.486,-0.861,-0.0737,0.738,24592,26.5,1.000
"theta[33]",-2.42,0.00374,0.573,-3.36,-2.41,-1.51,23423,25.2,1.000
"theta[34]",-0.821,0.00318,0.483,-1.61,-0.824,-0.0321,23038,24.8,1.000
"theta[35]",0.631,0.00358,0.569,-0.272,0.621,1.58,25237,27.1,1.000
"theta[36]",0.00673,0.00312,0.508,-0.814,-0.00500,0.876,26461,28.5,1.000
"theta[37]",0.0851,0.00313,0.515,-0.746,0.0738,0.962,27134,29.2,1.000
"theta[38]",0.462,0.00338,0.518,-0.371,0.449,1.34,23463,25.2,1.000
"theta[39]",-0.590,0.00321,0.489,-1.39,-0.593,0.220,23163,24.9,1.000
"theta[40]",-0.168,0.00298,0.482,-0.961,-0.167,0.619,26149,28.1,1.000
"theta[41]",0.798,0.00373,0.553,-0.0827,0.785,1.74,21981,23.6,1.000
"theta[42]",0.160,0.00329,0.502,-0.648,0.155,0.989,23303,25.1,1.000
"theta[43]",0.343,0.00311,0.507,-0.479,0.343,1.18,26666,28.7,1.000
"theta[44]",-0.354,0.00315,0.486,-1.15,-0.353,0.447,23902,25.7,1.000
"theta[45]",-1.03,0.00345,0.519,-1.90,-1.02,-0.177,22612,24.3,1.000
"theta[46]",0.483,0.00337,0.506,-0.323,0.469,1.32,22569,24.3,1.000
"theta[47]",0.205,0.00326,0.512,-0.629,0.197,1.06,24594,26.5,1.000
"theta[48]",-1.18,0.00309,0.488,-1.99,-1.18,-0.390,24862,26.7,1.000
"theta[49]",-0.778,0.00338,0.527,-1.66,-0.777,0.0785,24331,26.2,1.000
"theta[50]",0.164,0.00334,0.527,-0.677,0.148,1.05,24886,26.8,1.000
"theta[51]",-0.314,0.00338,0.505,-1.13,-0.321,0.521,22268,24.0,1.000
"theta[52]",0.411,0.00332,0.517,-0.429,0.407,1.27,24246,26.1,1.000
"theta[53]",0.132,0.00303,0.492,-0.660,0.127,0.954,26280,28.3,1.000
"theta[54]",0.315,0.00317,0.526,-0.533,0.305,1.19,27596,29.7,1.000
"theta[55]",-0.358,0.00311,0.491,-1.16,-0.360,0.445,25025,26.9,1.000
"theta[56]",-0.0381,0.00325,0.520,-0.874,-0.0470,0.836,25602,27.5,1.000
"theta[57]",0.295,0.00334,0.519,-0.548,0.292,1.15,24171,26.0,1.000
"theta[58]",0.872,0.00361,0.539,-0.000159,0.867,1.76,22312,24.0,1.000
"theta[59]",-0.0503,0.00317,0.505,-0.875,-0.0559,0.784,25338,27.3,1.000
"theta[60]",-0.412,0.00323,0.495,-1.22,-0.422,0.411,23429,25.2,1.000
"theta[61]",-1.11,0.00356,0.514,-1.96,-1.10,-0.283,20784,22.4,1.000
"theta[62]",-0.0906,0.00333,0.517,-0.928,-0.0972,0.770,24057,25.9,1.000
"theta[63]",-0.805,0.00349,0.536,-1.70,-0.801,0.0730,23637,25.4,1.000
"theta[64]",0.0151,0.00335,0.503,-0.801,0.0146,0.841,22567,24.3,1.000
"theta[65]",-0.828,0.00318,0.494,-1.63,-0.827,-0.0205,24113,25.9,1.000
"theta[66]",0.604,0.00321,0.515,-0.225,0.588,1.47,25642,27.6,1.000
"theta[67]",0.462,0.00361,0.547,-0.429,0.456,1.37,23008,24.8,1.000
"theta[68]",0.999,0.00385,0.569,0.102,0.983,1.95,21850,23.5,1.000
"theta[69]",-0.151,0.00320,0.499,-0.965,-0.155,0.679,24332,26.2,1.000
"theta[70]",-0.608,0.00320,0.496,-1.44,-0.604,0.206,23997,25.8,1.000
"theta[71]",-0.126,0.00330,0.511,-0.972,-0.126,0.707,24020,25.8,1.000
"theta[72]",-0.304,0.00329,0.507,-1.14,-0.302,0.537,23716,25.5,1.000
"theta[73]",-0.939,0.00330,0.491,-1.75,-0.933,-0.147,22111,23.8,1.000
"theta[74]",-0.0910,0.00332,0.516,-0.937,-0.0975,0.768,24145,26.0,1.000
"theta[75]",-0.206,0.00297,0.487,-1.02,-0.213,0.602,26893,28.9,1.000
"theta[76]",-0.630,0.00318,0.495,-1.44,-0.630,0.174,24317,26.2,1.000
"theta[77]",1.49,0.00401,0.605,0.529,1.46,2.52,22676,24.4,1.000
"theta[78]",-0.806,0.00318,0.497,-1.63,-0.800,0.00396,24456,26.3,1.000
"theta[79]",-0.339,0.00325,0.506,-1.17,-0.340,0.487,24191,26.0,1.000
"theta[80]",-0.504,0.00334,0.503,-1.32,-0.508,0.326,22695,24.4,1.000
"theta[81]",-0.944,0.00328,0.511,-1.81,-0.944,-0.0924,24225,26.1,1.000
"theta[82]",-1.07,0.00305,0.507,-1.92,-1.06,-0.250,27574,29.7,1.000
"theta[83]",-0.605,0.00329,0.493,-1.43,-0.604,0.213,22484,24.2,1.000
"theta[84]",0.881,0.00373,0.559,-0.0210,0.863,1.85,22533,24.2,1.000
"theta[85]",-0.192,0.00309,0.481,-0.978,-0.186,0.584,24287,26.1,1.000
"theta[86]",0.685,0.00352,0.544,-0.191,0.676,1.59,23927,25.7,1.000
"theta[87]",0.231,0.00349,0.521,-0.619,0.221,1.10,22381,24.1,1.000
"theta[88]",1.23,0.00378,0.572,0.326,1.22,2.20,22893,24.6,1.000
"theta[89]",0.525,0.00332,0.522,-0.323,0.519,1.41,24709,26.6,1.000
"theta[90]",0.748,0.00370,0.567,-0.155,0.729,1.71,23500,25.3,1.000
"theta[91]",-0.666,0.00323,0.496,-1.49,-0.662,0.150,23649,25.4,1.000
"theta[92]",-0.0634,0.00315,0.501,-0.892,-0.0684,0.767,25245,27.2,1.000
"theta[93]",-0.803,0.00299,0.498,-1.61,-0.807,0.0170,27653,29.7,1.000
"theta[94]",0.218,0.00327,0.522,-0.631,0.214,1.09,25466,27.4,1.000
"theta[95]",-0.0159,0.00303,0.501,-0.830,-0.0277,0.824,27337,29.4,1.000
"theta[96]",-0.529,0.00330,0.493,-1.34,-0.530,0.277,22377,24.1,1.000
"theta[97]",0.193,0.00329,0.496,-0.617,0.185,1.02,22779,24.5,1.000
"theta[98]",-0.201,0.00326,0.504,-1.04,-0.196,0.616,23853,25.7,1.000
"theta[99]",0.558,0.00337,0.528,-0.295,0.552,1.44,24600,26.5,1.000
"theta[100]",0.793,0.00349,0.532,-0.0633,0.776,1.69,23290,25.1,1.000
"theta[101]",0.00879,0.00310,0.486,-0.796,0.00973,0.808,24648,26.5,1.000
"theta[102]",0.292,0.00373,0.548,-0.599,0.279,1.21,21628,23.3,1.000
"theta[103]",0.115,0.00318,0.496,-0.681,0.110,0.945,24324,26.2,1.000
"theta[104]",0.0774,0.00322,0.508,-0.739,0.0696,0.932,24871,26.8,1.000
"theta[105]",-0.463,0.00317,0.478,-1.25,-0.462,0.329,22834,24.6,1.000
"theta[106]",1.64,0.00448,0.678,0.579,1.61,2.80,22966,24.7,1.000
"theta[107]",-1.63,0.00329,0.522,-2.52,-1.61,-0.784,25195,27.1,1.000
"theta[108]",-0.293,0.00307,0.494,-1.09,-0.294,0.521,25802,27.8,1.000
"theta[109]",0.471,0.00360,0.554,-0.420,0.463,1.39,23622,25.4,1.000
"theta[110]",0.862,0.00341,0.523,0.0223,0.847,1.73,23430,25.2,1.000
"theta[111]",-1.22,0.00313,0.502,-2.05,-1.21,-0.409,25770,27.7,1.000
"theta[112]",0.911,0.00346,0.533,0.0616,0.903,1.80,23751,25.5,1.000
"theta[113]",-0.0812,0.00326,0.504,-0.903,-0.0835,0.752,23890,25.7,1.000
"theta[114]",0.158,0.00320,0.504,-0.647,0.151,0.993,24861,26.7,1.000
"theta[115]",0.439,0.00324,0.498,-0.363,0.432,1.26,23565,25.3,1.000
"theta[116]",0.00899,0.00336,0.525,-0.842,0.00772,0.882,24340,26.2,1.000
"theta[117]",0.505,0.00333,0.532,-0.357,0.491,1.41,25456,27.4,1.000
"theta[118]",-0.730,0.00331,0.516,-1.60,-0.721,0.119,24280,26.1,1.000
"theta[119]",-0.578,0.00312,0.507,-1.42,-0.582,0.255,26364,28.4,1.000
"theta[120]",-1.07,0.00331,0.509,-1.92,-1.06,-0.239,23664,25.5,1.000
"theta[121]",-0.984,0.00336,0.504,-1.82,-0.989,-0.174,22556,24.3,1.000
"theta[122]",-0.916,0.00344,0.515,-1.76,-0.909,-0.0817,22352,24.0,1.000
"theta[123]",-0.562,0.00333,0.527,-1.42,-0.567,0.305,25001,26.9,1.000
"theta[124]",0.694,0.00344,0.546,-0.184,0.679,1.62,25226,27.1,1.000
"theta[125]",0.267,0.00324,0.520,-0.578,0.262,1.13,25836,27.8,1.000
"theta[126]",1.45,0.00383,0.589,0.517,1.42,2.42,23682,25.5,1.000
"theta[127]",-1.60,0.00326,0.501,-2.44,-1.59,-0.799,23641,25.4,1.000
"theta[128]",0.404,0.00347,0.528,-0.440,0.394,1.29,23105,24.9,1.000
"theta[129]",-0.546,0.00323,0.515,-1.40,-0.542,0.293,25475,27.4,1.000
"theta[130]",0.448,0.00341,0.533,-0.420,0.442,1.34,24387,26.2,1.000
"theta[131]",-0.157,0.00307,0.496,-0.971,-0.162,0.658,26092,28.1,1.000
"theta[132]",-1.50,0.00313,0.519,-2.36,-1.49,-0.656,27401,29.5,1.000
"theta[133]",0.377,0.00329,0.527,-0.469,0.362,1.28,25661,27.6,1.000
"theta[134]",-0.410,0.00327,0.497,-1.22,-0.411,0.386,23080,24.8,1.000
"theta[135]",-1.01,0.00325,0.490,-1.82,-1.01,-0.205,22765,24.5,1.000
"theta[136]",-0.499,0.00320,0.494,-1.31,-0.499,0.310,23792,25.6,1.000
"theta[137]",0.106,0.00344,0.532,-0.769,0.102,0.978,23843,25.6,1.000
"theta[138]",-0.0469,0.00320,0.498,-0.858,-0.0514,0.782,24200,26.0,1.000
"theta[139]",-0.296,0.00322,0.502,-1.12,-0.301,0.531,24222,26.1,1.000
"theta[140]",0.678,0.00397,0.611,-0.293,0.661,1.72,23692,25.5,1.000
"theta[141]",0.175,0.00358,0.537,-0.693,0.164,1.08,22523,24.2,1.000
"theta[142]",-0.970,0.00333,0.518,-1.83,-0.970,-0.132,24177,26.0,1.000
"theta[143]",0.267,0.00344,0.542,-0.598,0.253,1.18,24839,26.7,1.000
"theta[144]",1.08,0.00378,0.568,0.174,1.07,2.05,22607,24.3,1.000
"theta[145]",0.725,0.00367,0.547,-0.153,0.710,1.65,22187,23.9,1.000
"theta[146]",0.196,0.00327,0.496,-0.612,0.193,1.01,22975,24.7,1.000
"theta[147]",-0.529,0.00322,0.496,-1.36,-0.524,0.268,23699,25.5,1.000
"theta[148]",0.404,0.00319,0.515,-0.422,0.393,1.26,26058,28.0,1.000
"theta[149]",1.80,0.00444,0.639,0.785,1.78,2.90,20640,22.2,1.000
"theta[150]",-0.165,0.00296,0.493,-0.962,-0.169,0.651,27825,29.9,1.000
"theta[151]",0.484,0.00346,0.528,-0.374,0.473,1.38,23343,25.1,1.000
"theta[152]",-0.645,0.00348,0.506,-1.48,-0.640,0.188,21140,22.7,1.000
"theta[153]",0.512,0.00348,0.537,-0.360,0.502,1.42,23825,25.6,1.000
"theta[154]",0.957,0.00379,0.587,0.0100,0.944,1.95,23902,25.7,1.000
"theta[155]",0.524,0.00329,0.528,-0.338,0.517,1.42,25723,27.7,1.000
"theta[156]",-0.616,0.00317,0.494,-1.44,-0.615,0.214,24236,26.1,1.000
"theta[157]",-0.347,0.00317,0.503,-1.16,-0.349,0.488,25132,27.0,1.000
"theta[158]",0.456,0.00357,0.543,-0.432,0.455,1.37,23161,24.9,1.000
"theta[159]",-0.163,0.00311,0.501,-0.983,-0.167,0.660,25908,27.9,1.000
"theta[160]",-0.417,0.00319,0.504,-1.25,-0.416,0.411,24895,26.8,1.000
"theta[161]",0.560,0.00361,0.552,-0.324,0.547,1.50,23447,25.2,1.000
"theta[162]",-0.999,0.00335,0.515,-1.87,-0.989,-0.166,23619,25.4,1.000
"theta[163]",-0.162,0.00335,0.505,-0.989,-0.159,0.674,22710,24.4,1.000
"theta[164]",0.0646,0.00333,0.532,-0.792,0.0572,0.935,25590,27.5,1.000
"theta[165]",0.852,0.00331,0.554,-0.0408,0.834,1.79,28012,30.1,1.000
"theta[166]",1.000,0.00357,0.574,0.0814,0.980,1.98,25785,27.7,1.000
"theta[167]",0.642,0.00368,0.537,-0.216,0.634,1.53,21320,22.9,1.000
"theta[168]",0.868,0.00337,0.537,0.0158,0.849,1.80,25502,27.4,1.000
"theta[169]",1.16,0.00415,0.629,0.164,1.14,2.22,22949,24.7,1.000
"theta[170]",-0.613,0.00320,0.511,-1.47,-0.607,0.207,25600,27.5,1.000
"theta[171]",0.387,0.00319,0.504,-0.411,0.374,1.23,24999,26.9,1.000
"theta[172]",-0.403,0.00286,0.481,-1.19,-0.402,0.394,28239,30.4,1.000
"theta[173]",-0.873,0.00317,0.499,-1.69,-0.867,-0.0530,24823,26.7,1.000
"theta[174]",-1.50,0.00335,0.532,-2.39,-1.49,-0.653,25284,27.2,1.000
"theta[175]",0.0843,0.00323,0.514,-0.757,0.0800,0.938,25319,27.2,1.000
"theta[176]",0.0322,0.00322,0.513,-0.803,0.0300,0.892,25441,27.4,1.000
"theta[177]",-1.48,0.00368,0.527,-2.36,-1.47,-0.633,20577,22.1,1.000
"theta[178]",-0.0372,0.00341,0.522,-0.897,-0.0389,0.822,23422,25.2,1.000
"theta[179]",-0.387,0.00315,0.507,-1.23,-0.390,0.459,25951,27.9,1.000
"theta[180]",0.812,0.00337,0.537,-0.0436,0.796,1.71,25323,27.2,1.000
"theta[181]",-0.426,0.00299,0.496,-1.24,-0.427,0.388,27563,29.7,1.000
"theta[182]",-0.751,0.00322,0.498,-1.57,-0.752,0.0583,23869,25.7,1.000
"theta[183]",-0.111,0.00324,0.506,-0.932,-0.116,0.725,24379,26.2,1.000
"theta[184]",-0.390,0.00322,0.482,-1.19,-0.395,0.397,22375,24.1,1.000
"theta[185]",-0.423,0.00304,0.495,-1.24,-0.425,0.398,26556,28.6,1.000
"theta[186]",0.572,0.00325,0.524,-0.261,0.562,1.45,25966,27.9,1.000
"theta[187]",1.93,0.00450,0.639,0.925,1.90,3.02,20134,21.7,1.000
"theta[188]",0.194,0.00320,0.508,-0.627,0.183,1.05,25130,27.0,1.000
"theta[189]",0.236,0.00353,0.546,-0.646,0.225,1.15,23919,25.7,1.000
"theta[190]",-0.0675,0.00346,0.511,-0.897,-0.0797,0.794,21854,23.5,1.000
"theta[191]",0.350,0.00316,0.508,-0.484,0.349,1.19,25773,27.7,1.000
"theta[192]",-0.188,0.00329,0.483,-0.975,-0.188,0.600,21522,23.2,1.000
"theta[193]",0.353,0.00354,0.530,-0.514,0.348,1.23,22405,24.1,1.000
"theta[194]",1.12,0.00392,0.563,0.214,1.10,2.08,20602,22.2,1.000
"theta[195]",-0.608,0.00316,0.494,-1.43,-0.604,0.205,24463,26.3,1.000
"theta[196]",0.720,0.00366,0.568,-0.195,0.707,1.69,24145,26.0,1.000
"theta[197]",0.725,0.00371,0.554,-0.159,0.704,1.68,22254,23.9,1.000
"theta[198]",-0.624,0.00319,0.505,-1.45,-0.618,0.203,25052,26.9,1.000
"theta[199]",0.0431,0.00334,0.525,-0.817,0.0380,0.916,24743,26.6,1.000
"theta[200]",0.611,0.00357,0.535,-0.245,0.603,1.50,22437,24.1,1.000
"theta[201]",-1.31,0.00319,0.518,-2.17,-1.30,-0.474,26439,28.4,1.000
"theta[202]",-0.603,0.00302,0.489,-1.40,-0.602,0.204,26164,28.1,1.000
"theta[203]",1.09,0.00392,0.562,0.202,1.08,2.06,20585,22.1,1.000
"theta[204]",-1.13,0.00336,0.519,-1.99,-1.13,-0.279,23804,25.6,1.000
"theta[205]",0.574,0.00342,0.533,-0.271,0.559,1.46,24285,26.1,1.000
"theta[206]",-2.36,0.00375,0.574,-3.33,-2.34,-1.43,23501,25.3,1.000
"theta[207]",-0.121,0.00322,0.497,-0.912,-0.128,0.698,23790,25.6,1.000
"theta[208]",-0.287,0.00309,0.490,-1.08,-0.284,0.524,25116,27.0,1.000
"theta[209]",1.01,0.00400,0.575,0.0944,1.00,1.99,20592,22.2,1.000
"theta[210]",-0.589,0.00306,0.494,-1.40,-0.590,0.215,26100,28.1,1.000
"theta[211]",-0.664,0.00337,0.493,-1.46,-0.665,0.144,21409,23.0,1.000
"theta[212]",-1.74,0.00364,0.566,-2.70,-1.73,-0.816,24211,26.0,1.000
"theta[213]",0.126,0.00329,0.512,-0.720,0.121,0.997,24198,26.0,1.000
"theta[214]",-1.15,0.00337,0.508,-1.99,-1.13,-0.323,22728,24.4,1.000
"theta[215]",0.619,0.00365,0.573,-0.302,0.608,1.59,24688,26.6,1.000
"theta[216]",0.107,0.00342,0.523,-0.757,0.104,0.968,23411,25.2,1.000
"theta[217]",0.0240,0.00326,0.502,-0.793,0.0162,0.855,23736,25.5,1.000
"theta[218]",1.42,0.00422,0.621,0.429,1.40,2.47,21678,23.3,1.000
"theta[219]",-1.26,0.00321,0.503,-2.09,-1.26,-0.432,24547,26.4,1.000
"theta[220]",0.304,0.00338,0.530,-0.557,0.297,1.19,24577,26.4,1.000
"theta[221]",-0.0269,0.00320,0.498,-0.841,-0.0282,0.782,24168,26.0,1.000
"theta[222]",-0.0886,0.00291,0.505,-0.904,-0.100,0.759,30086,32.4,1.000
"theta[223]",-0.0367,0.00337,0.500,-0.854,-0.0408,0.801,22014,23.7,1.000
"theta[224]",-0.524,0.00316,0.482,-1.31,-0.526,0.267,23295,25.1,1.000
"theta[225]",1.30,0.00414,0.626,0.320,1.27,2.37,22894,24.6,1.000
"theta[226]",-0.487,0.00327,0.506,-1.32,-0.487,0.347,24046,25.9,1.000
"theta[227]",-0.891,0.00306,0.498,-1.72,-0.884,-0.0652,26525,28.5,1.000
"theta[228]",1.07,0.00351,0.527,0.235,1.05,1.94,22481,24.2,1.000
"theta[229]",0.0801,0.00340,0.526,-0.764,0.0704,0.974,23958,25.8,1.000
"theta[230]",-0.657,0.00324,0.484,-1.46,-0.655,0.137,22370,24.1,1.000
"theta[231]",-1.13,0.00334,0.511,-1.97,-1.12,-0.302,23385,25.2,1.000
"theta[232]",-0.641,0.00318,0.501,-1.46,-0.644,0.188,24884,26.8,1.000
"theta[233]",1.14,0.00364,0.572,0.213,1.12,2.12,24736,26.6,1.000
"theta[234]",0.592,0.00349,0.553,-0.304,0.581,1.52,25145,27.0,1.000
"theta[235]",0.827,0.00355,0.570,-0.0894,0.806,1.79,25712,27.7,1.000
"theta[236]",0.115,0.00341,0.530,-0.739,0.104,1.00,24140,26.0,1.000
"theta[237]",0.850,0.00358,0.535,-0.0114,0.837,1.76,22294,24.0,1.000
"theta[238]",-0.784,0.00315,0.486,-1.58,-0.784,0.0176,23836,25.6,1.000
"theta[239]",-0.554,0.00313,0.477,-1.33,-0.558,0.239,23199,25.0,1.000
"theta[240]",0.441,0.00337,0.520,-0.410,0.436,1.30,23835,25.6,1.000
"theta[241]",-0.883,0.00364,0.504,-1.71,-0.878,-0.0649,19159,20.6,1.000
"theta[242]",-1.06,0.00328,0.505,-1.89,-1.06,-0.238,23631,25.4,1.000
"theta[243]",1.70,0.00402,0.600,0.744,1.68,2.71,22290,24.0,1.000
"theta[244]",-0.597,0.00312,0.492,-1.41,-0.599,0.205,24797,26.7,1.000
"theta[245]",-0.461,0.00318,0.509,-1.28,-0.470,0.377,25605,27.5,1.000
"theta[246]",0.0392,0.00333,0.526,-0.794,0.0337,0.908,24906,26.8,1.000
"theta[247]",-0.338,0.00342,0.513,-1.19,-0.333,0.496,22559,24.3,1.000
"theta[248]",0.935,0.00361,0.547,0.0661,0.921,1.85,22876,24.6,1.000
"theta[249]",0.930,0.00335,0.526,0.0845,0.920,1.81,24605,26.5,1.000
"theta[250]",0.435,0.00346,0.536,-0.439,0.425,1.35,23934,25.7,1.000
"theta[251]",-0.710,0.00326,0.495,-1.53,-0.711,0.0950,23021,24.8,1.000
"theta[252]",0.343,0.00334,0.511,-0.497,0.340,1.20,23502,25.3,1.000
"theta[253]",0.207,0.00339,0.507,-0.611,0.200,1.06,22472,24.2,1.000
"theta[254]",0.203,0.00320,0.521,-0.626,0.201,1.07,26577,28.6,1.000
"theta[255]",-0.701,0.00326,0.500,-1.52,-0.700,0.122,23526,25.3,1.000
"theta[256]",-0.788,0.00325,0.475,-1.56,-0.786,-0.0126,21315,22.9,1.000
"theta[257]",1.04,0.00357,0.542,0.173,1.03,1.96,23066,24.8,1.000
"theta[258]",1.00,0.00391,0.586,0.0753,0.990,1.99,22479,24.2,1.000
"theta[259]",1.09,0.00368,0.588,0.136,1.08,2.08,25578,27.5,1.000
"theta[260]",0.143,0.00304,0.503,-0.670,0.137,0.977,27399,29.5,1.000
"theta[261]",0.620,0.00339,0.538,-0.241,0.606,1.51,25175,27.1,1.000
"theta[262]",-2.41,0.00348,0.559,-3.37,-2.40,-1.52,25818,27.8,1.000
"theta[263]",1.44,0.00414,0.611,0.470,1.42,2.49,21807,23.5,1.000
"theta[264]",-0.630,0.00320,0.502,-1.46,-0.623,0.191,24653,26.5,1.000
"theta[265]",-0.0869,0.00329,0.497,-0.889,-0.0911,0.736,22775,24.5,1.000
"theta[266]",-0.487,0.00336,0.500,-1.31,-0.487,0.334,22074,23.7,1.000
"theta[267]",-1.30,0.00344,0.522,-2.17,-1.30,-0.451,23094,24.8,1.000
"theta[268]",0.840,0.00377,0.549,-0.0446,0.830,1.76,21197,22.8,1.000
"theta[269]",1.41,0.00415,0.605,0.454,1.39,2.45,21314,22.9,1.000
"theta[270]",0.0301,0.00305,0.502,-0.791,0.0276,0.855,27218,29.3,1.000
"theta[271]",0.747,0.00364,0.561,-0.155,0.732,1.70,23728,25.5,1.000
"theta[272]",-0.0487,0.00320,0.503,-0.865,-0.0505,0.773,24751,26.6,1.000
"theta[273]",-0.595,0.00326,0.487,-1.38,-0.601,0.198,22257,23.9,1.000
"theta[274]",1.92,0.00424,0.649,0.887,1.89,3.01,23421,25.2,1.000
"theta[275]",0.940,0.00379,0.570,0.0327,0.925,1.90,22551,24.3,1.000
"theta[276]",-0.818,0.00323,0.501,-1.65,-0.813,0.00379,24073,25.9,1.000
"theta[277]",-1.91,0.00353,0.560,-2.85,-1.90,-1.01,25147,27.1,1.000
"theta[278]",1.86,0.00454,0.660,0.822,1.83,2.97,21121,22.7,1.000
"theta[279]",-1.50,0.00331,0.512,-2.35,-1.49,-0.670,23926,25.7,1.000
"theta[280]",0.210,0.00352,0.515,-0.627,0.205,1.08,21470,23.1,1.000
"theta[281]",1.34,0.00375,0.560,0.459,1.32,2.28,22277,24.0,1.000
"theta[282]",1.36,0.00398,0.609,0.401,1.33,2.41,23476,25.3,1.000
"theta[283]",-0.193,0.00330,0.504,-1.02,-0.194,0.642,23377,25.1,1.000
"theta[284]",0.284,0.00338,0.524,-0.572,0.284,1.15,23990,25.8,1.000
"theta[285]",-1.08,0.00327,0.511,-1.94,-1.09,-0.251,24316,26.2,1.000
"theta[286]",0.737,0.00360,0.557,-0.151,0.732,1.67,23949,25.8,1.000
"theta[287]",0.0755,0.00363,0.534,-0.769,0.0638,0.953,21662,23.3,1.000
"theta[288]",-0.863,0.00336,0.499,-1.69,-0.862,-0.0266,22096,23.8,1.000
"theta[289]",0.0644,0.00327,0.513,-0.765,0.0615,0.893,24676,26.5,1.000
"theta[290]",1.43,0.00421,0.604,0.470,1.41,2.44,20645,22.2,1.000
"theta[291]",-0.224,0.00333,0.509,-1.06,-0.222,0.615,23352,25.1,1.000
"theta[292]",-1.86,0.00359,0.546,-2.78,-1.85,-0.978,23155,24.9,1.000
"theta[293]",0.367,0.00347,0.509,-0.443,0.352,1.22,21531,23.2,1.000
"theta[294]",0.672,0.00330,0.518,-0.164,0.660,1.53,24649,26.5,1.000
"theta[295]",-0.110,0.00322,0.499,-0.926,-0.113,0.729,23975,25.8,1.000
"theta[296]",0.185,0.00341,0.532,-0.682,0.176,1.06,24401,26.2,1.000
"theta[297]",-0.320,0.00309,0.487,-1.12,-0.321,0.496,24917,26.8,1.000
"theta[298]",-0.680,0.00349,0.554,-1.59,-0.689,0.235,25179,27.1,1.000
"theta[299]",-0.372,0.00287,0.491,-1.17,-0.373,0.434,29269,31.5,1.000
"theta[300]",-0.593,0.00317,0.497,-1.40,-0.590,0.211,24674,26.5,1.000
